dataset,column,raw_value,frequency
IAM,user_id,EMP11631,5
IAM,user_id,EMP11695,5
IAM,user_id,EMP11429,5
IAM,user_id,EMP12499,5
IAM,user_id,EMP12963,5
IAM,user_id,EMP11317,5
IAM,user_id,EMP12947,5
IAM,user_id,EMP12694,5
IAM,user_id,EMP12959,5
IAM,user_id,EMP-10291,5
IAM,user_id,11600,5
IAM,user_id,EMP11586,5
IAM,user_id,EMP11908,5
IAM,user_id,EMP10657,5
IAM,user_id,EMP11006,5
IAM,user_id,EMP12560,5
IAM,user_id,EMP11760,5
IAM,user_id,EMP11824,5
IAM,user_id,emp11241,5
IAM,user_id,EMP10435,5
IAM,user_id,EMP10160,5
IAM,user_id,EMP10862,5
IAM,user_id,EMP12667,5
IAM,user_id,EMP10591,5
IAM,user_id,EMP10080,5
IAM,user_id,EMP11367,5
IAM,user_id,EMP12958,5
IAM,user_id,EMP11827,5
IAM,user_id,EMP10093,5
IAM,user_id,EMP11820,5
IAM,user_id,EMP12713,5
IAM,user_id,emp_10408,5
IAM,user_id,EMP11428,5
IAM,user_id,emp12567,5
IAM,user_id,EMP11363,5
IAM,user_id,EMP11630,5
IAM,user_id,EMP11173,5
IAM,user_id,EMP10879,5
IAM,user_id,EMP 12144,5
IAM,user_id,EMP12617,5
IAM,user_id,EMP 10044,5
IAM,user_id,EMP11691,5
IAM,user_id,11360,5
IAM,user_id,EMP12865,5
IAM,user_id,EMP12173,5
IAM,user_id,emp_10203,5
IAM,user_id,EMP11296,5
IAM,user_id,EMP12566,5
IAM,user_id,EMP10966,5
IAM,user_id,EMP12365,5
IAM,user_id,EMP-10296,5
IAM,user_id,EMP11111,5
IAM,user_id,EMP11912,5
IAM,user_id,EMP10029,5
IAM,user_id,EMP11245,5
IAM,user_id,EMP10020,5
IAM,user_id,EMP12471,5
IAM,user_id,EMP10321,5
IAM,user_id,EMP11807,5
IAM,user_id,EMP12507,5
IAM,user_id,EMP11227,5
IAM,user_id,EMP10348,5
IAM,user_id,EMP10623,5
IAM,user_id,EMP12802,5
IAM,user_id,EMP12765,5
IAM,user_id,emp11547,5
IAM,user_id,EMP11024,5
IAM,user_id,emp_11817,5
IAM,user_id,emp_10644,5
IAM,user_id,EMP11507,5
IAM,user_id,EMP12612,5
IAM,user_id,emp10644,5
IAM,user_id,EMP11654,5
IAM,user_id,EMP11283,5
IAM,user_id,EMP10974,5
IAM,user_id,EMP 11715,5
IAM,user_id,EMP10869,5
IAM,user_id,EMP12531,5
IAM,user_id,emp_10322,5
IAM,user_id,EMP12669,5
IAM,user_id,EMP12519,5
IAM,user_id,EMP12073,5
IAM,user_id,EMP12455,5
IAM,user_id,emp_10781,5
IAM,user_id,EMP10984,5
IAM,user_id,EMP 10063,5
IAM,user_id,EMP10466,5
IAM,user_id,EMP10173,5
IAM,user_id,EMP10535,5
IAM,user_id,EMP12974,5
IAM,user_id,EMP12142,5
IAM,user_id,EMP12098,5
IAM,user_id,EMP12819,5
IAM,user_id,EMP10016,5
IAM,user_id,EMP 10834,5
IAM,user_id,EMP11204,5
IAM,user_id,EMP10278,5
IAM,user_id,EMP10000,5
IAM,user_id,EMP12607,5
IAM,user_id,EMP12359,5
IAM,user_id,EMP10633,5
IAM,user_id,EMP12007,5
IAM,user_id,EMP10885,5
IAM,user_id,EMP11326,5
IAM,user_id,EMP12315,5
IAM,user_id,EMP12537,5
IAM,user_id,EMP10589,5
IAM,user_id,EMP11718,5
IAM,user_id,EMP11909,5
IAM,user_id,EMP12100,5
IAM,user_id,EMP10271,5
IAM,user_id,EMP12230,5
IAM,user_id,EMP12107,5
IAM,user_id,EMP10299,5
IAM,user_id,EMP12370,5
IAM,user_id,emp_10289,5
IAM,user_id,emp10251,5
IAM,user_id,EMP10017,5
IAM,user_id,EMP11161,5
IAM,user_id,emp_12603,5
IAM,user_id,EMP11608,5
IAM,user_id,EMP11253,5
IAM,user_id,EMP10114,5
IAM,user_id,EMP10872,5
IAM,user_id,EMP12069,5
IAM,user_id,EMP11348,5
IAM,user_id,EMP12476,5
IAM,user_id,EMP12524,5
IAM,user_id,EMP10376,5
IAM,user_id,EMP11798,5
IAM,user_id,EMP11560,5
IAM,user_id,EMP11878,5
IAM,user_id,EMP12918,5
IAM,user_id,EMP10407,5
IAM,user_id,EMP11519,5
IAM,user_id,emp_12144,5
IAM,user_id,EMP11987,5
IAM,user_id,EMP12132,5
IAM,user_id,EMP11366,5
IAM,user_id,EMP10153,5
IAM,user_id,EMP10023,5
IAM,user_id,EMP11967,5
IAM,user_id,EMP11329,5
IAM,user_id,EMP-10408,5
IAM,user_id,EMP 11359,5
IAM,user_id,EMP10861,5
IAM,user_id,EMP11214,5
IAM,user_id,EMP11690,5
IAM,user_id,10251,5
IAM,user_id,EMP12405,5
IAM,user_id,EMP11153,5
IAM,user_id,EMP10534,5
IAM,user_id,EMP10317,5
IAM,user_id,EMP12022,5
IAM,user_id,EMP11349,5
IAM,user_id,EMP10959,5
IAM,user_id,EMP10452,5
IAM,user_id,EMP10386,5
IAM,user_id,EMP11352,5
IAM,user_id,EMP10955,5
IAM,user_id,EMP 12579,5
IAM,user_id,emp12901,5
IAM,user_id,EMP12664,5
IAM,user_id,10644,5
IAM,user_id,EMP10921,5
IAM,user_id,EMP11835,5
IAM,user_id,10203,5
IAM,user_id,EMP10012,5
IAM,user_id,EMP12407,5
IAM,user_id,EMP10610,5
IAM,user_id,EMP10991,5
IAM,user_id,EMP11745,5
IAM,user_id,EMP11412,5
IAM,user_id,EMP12258,5
IAM,user_id,EMP11114,5
IAM,user_id,EMP10684,5
IAM,user_id,EMP12379,5
IAM,user_id,EMP10544,5
IAM,user_id,EMP-12579,5
IAM,user_id,EMP12125,5
IAM,user_id,emp_11731,5
IAM,user_id,EMP11164,5
IAM,user_id,EMP11555,5
IAM,user_id,EMP-10289,5
IAM,user_id,emp11298,5
IAM,user_id,EMP-12567,5
IAM,user_id,EMP12578,5
IAM,user_id,EMP10595,5
IAM,user_id,EMP10650,5
IAM,user_id,EMP12657,5
IAM,user_id,EMP10187,5
IAM,user_id,EMP10842,5
IAM,user_id,EMP12729,5
IAM,user_id,emp_11090,5
IAM,user_id,EMP11251,4
IAM,user_id,EMP10726,4
IAM,user_id,EMP12056,4
IAM,user_id,EMP10356,4
IAM,user_id,EMP12157,4
IAM,user_id,EMP11104,4
IAM,user_id,EMP12937,4
IAM,user_id,EMP10496,4
IAM,user_id,EMP12913,4
IAM,user_id,EMP11662,4
IAM,user_id,EMP10468,4
IAM,user_id,EMP11561,4
IAM,user_id,EMP11347,4
IAM,user_id,EMP12039,4
IAM,user_id,11665,4
IAM,user_id,EMP12216,4
IAM,user_id,EMP12833,4
IAM,user_id,EMP11222,4
IAM,user_id,EMP10733,4
IAM,user_id,EMP11257,4
IAM,user_id,10685,4
IAM,user_id,EMP12318,4
IAM,user_id,EMP10527,4
IAM,user_id,emp_12088,4
IAM,user_id,EMP10667,4
IAM,user_id,EMP10721,4
IAM,user_id,emp_12579,4
IAM,user_id,EMP10942,4
IAM,user_id,EMP11566,4
IAM,user_id,EMP10922,4
IAM,user_id,EMP10897,4
IAM,user_id,EMP10467,4
IAM,user_id,EMP11843,4
IAM,user_id,12601,4
IAM,user_id,EMP12945,4
IAM,user_id,EMP12905,4
IAM,user_id,EMP11774,4
IAM,user_id,emp10950,4
IAM,user_id,EMP12147,4
IAM,user_id,EMP11538,4
IAM,user_id,EMP-12049,4
IAM,user_id,EMP11220,4
IAM,user_id,EMP10722,4
IAM,user_id,EMP11923,4
IAM,user_id,EMP10087,4
IAM,user_id,EMP12420,4
IAM,user_id,emp_10925,4
IAM,user_id,emp_12678,4
IAM,user_id,EMP10374,4
IAM,user_id,EMP12340,4
IAM,user_id,EMP10563,4
IAM,user_id,EMP11316,4
IAM,user_id,EMP10484,4
IAM,user_id,EMP11071,4
IAM,user_id,EMP12403,4
IAM,user_id,EMP12095,4
IAM,user_id,EMP11181,4
IAM,user_id,EMP11437,4
IAM,user_id,EMP10156,4
IAM,user_id,EMP10449,4
IAM,user_id,EMP12640,4
IAM,user_id,EMP10344,4
IAM,user_id,EMP12725,4
IAM,user_id,EMP10855,4
IAM,user_id,EMP10085,4
IAM,user_id,emp_10291,4
IAM,user_id,EMP12932,4
IAM,user_id,EMP10638,4
IAM,user_id,EMP 12895,4
IAM,user_id,EMP12571,4
IAM,user_id,EMP11769,4
IAM,user_id,EMP11096,4
IAM,user_id,EMP11273,4
IAM,user_id,EMP12064,4
IAM,user_id,EMP12377,4
IAM,user_id,EMP12928,4
IAM,user_id,EMP12582,4
IAM,user_id,EMP11823,4
IAM,user_id,EMP10609,4
IAM,user_id,EMP11596,4
IAM,user_id,EMP10277,4
IAM,user_id,EMP12086,4
IAM,user_id,EMP10569,4
IAM,user_id,EMP12419,4
IAM,user_id,EMP11093,4
IAM,user_id,EMP 12567,4
IAM,user_id,EMP12952,4
IAM,user_id,EMP10905,4
IAM,user_id,EMP11288,4
IAM,user_id,EMP10767,4
IAM,user_id,EMP11160,4
IAM,user_id,EMP11080,4
IAM,user_id,EMP12330,4
IAM,user_id,EMP11941,4
IAM,user_id,EMP11531,4
IAM,user_id,EMP10932,4
IAM,user_id,EMP11062,4
IAM,user_id,EMP11860,4
IAM,user_id,EMP12068,4
IAM,user_id,EMP11759,4
IAM,user_id,emp12295,4
IAM,user_id,EMP10436,4
IAM,user_id,EMP12369,4
IAM,user_id,EMP11726,4
IAM,user_id,EMP11584,4
IAM,user_id,EMP-12895,4
IAM,user_id,EMP12021,4
IAM,user_id,emp12083,4
IAM,user_id,EMP11620,4
IAM,user_id,EMP12547,4
IAM,user_id,EMP11815,4
IAM,user_id,EMP12679,4
IAM,user_id,EMP10826,4
IAM,user_id,EMP12518,4
IAM,user_id,EMP11826,4
IAM,user_id,EMP10686,4
IAM,user_id,EMP12486,4
IAM,user_id,emp11376,4
IAM,user_id,EMP11818,4
IAM,user_id,EMP11524,4
IAM,user_id,EMP11300,4
IAM,user_id,EMP 12546,4
IAM,user_id,EMP10795,4
IAM,user_id,EMP10232,4
IAM,user_id,EMP12621,4
IAM,user_id,EMP11198,4
IAM,user_id,emp11555,4
IAM,user_id,EMP12798,4
IAM,user_id,EMP11276,4
IAM,user_id,EMP12818,4
IAM,user_id,EMP10409,4
IAM,user_id,EMP12146,4
IAM,user_id,EMP12003,4
IAM,user_id,EMP11628,4
IAM,user_id,EMP11857,4
IAM,user_id,EMP12525,4
IAM,user_id,EMP10092,4
IAM,user_id,EMP11393,4
IAM,user_id,EMP10354,4
IAM,user_id,EMP10696,4
IAM,user_id,EMP10100,4
IAM,user_id,EMP12080,4
IAM,user_id,EMP10630,4
IAM,user_id,EMP11797,4
IAM,user_id,EMP12764,4
IAM,user_id,EMP10925,4
IAM,user_id,EMP11955,4
IAM,user_id,EMP12163,4
IAM,user_id,EMP11613,4
IAM,user_id,EMP10639,4
IAM,user_id,EMP10929,4
IAM,user_id,EMP10621,4
IAM,user_id,EMP12721,4
IAM,user_id,EMP10345,4
IAM,user_id,EMP10859,4
IAM,user_id,EMP12255,4
IAM,user_id,EMP10524,4
IAM,user_id,EMP10049,4
IAM,user_id,EMP11136,4
IAM,user_id,EMP10189,4
IAM,user_id,emp10727,4
IAM,user_id,EMP 11550,4
IAM,user_id,emp_12425,4
IAM,user_id,EMP11169,4
IAM,user_id,EMP-11411,4
IAM,user_id,EMP12257,4
IAM,user_id,EMP10566,4
IAM,user_id,EMP12775,4
IAM,user_id,EMP12183,4
IAM,user_id,EMP11455,4
IAM,user_id,EMP12939,4
IAM,user_id,11702,4
IAM,user_id,EMP-10094,4
IAM,user_id,EMP10096,4
IAM,user_id,EMP10248,4
IAM,user_id,EMP11656,4
IAM,user_id,EMP10214,4
IAM,user_id,EMP12941,4
IAM,user_id,EMP11730,4
IAM,user_id,EMP11247,4
IAM,user_id,EMP12188,4
IAM,user_id,EMP12246,4
IAM,user_id,EMP12580,4
IAM,user_id,EMP10434,4
IAM,user_id,EMP10330,4
IAM,user_id,EMP11323,4
IAM,user_id,EMP12202,4
IAM,user_id,EMP12797,4
IAM,user_id,EMP11645,4
IAM,user_id,EMP11265,4
IAM,user_id,EMP12830,4
IAM,user_id,EMP10533,4
IAM,user_id,EMP12344,4
IAM,user_id,EMP11869,4
IAM,user_id,EMP11091,4
IAM,user_id,EMP10245,4
IAM,user_id,EMP10099,4
IAM,user_id,EMP10683,4
IAM,user_id,EMP12213,4
IAM,user_id,EMP11068,4
IAM,user_id,EMP12996,4
IAM,user_id,EMP12761,4
IAM,user_id,EMP 11801,4
IAM,user_id,EMP10464,4
IAM,user_id,EMP12259,4
IAM,user_id,EMP11481,4
IAM,user_id,EMP12686,4
IAM,user_id,EMP11729,4
IAM,user_id,EMP11513,4
IAM,user_id,EMP10274,4
IAM,user_id,EMP10810,4
IAM,user_id,EMP11337,4
IAM,user_id,EMP11964,4
IAM,user_id,EMP12535,4
IAM,user_id,EMP12273,4
IAM,user_id,EMP11315,4
IAM,user_id,EMP12639,4
IAM,user_id,EMP11723,4
IAM,user_id,EMP10961,4
IAM,user_id,EMP11603,4
IAM,user_id,EMP12380,4
IAM,user_id,EMP11616,4
IAM,user_id,EMP10134,4
IAM,user_id,EMP11137,4
IAM,user_id,EMP12699,4
IAM,user_id,EMP10804,4
IAM,user_id,EMP11902,4
IAM,user_id,EMP10006,4
IAM,user_id,EMP10671,4
IAM,user_id,EMP10136,4
IAM,user_id,EMP10311,4
IAM,user_id,EMP12817,4
IAM,user_id,EMP12623,4
IAM,user_id,EMP11092,4
IAM,user_id,EMP11844,4
IAM,user_id,emp12418,4
IAM,user_id,EMP10567,4
IAM,user_id,EMP11050,4
IAM,user_id,EMP10764,4
IAM,user_id,EMP12536,4
IAM,user_id,EMP12429,4
IAM,user_id,EMP11382,4
IAM,user_id,EMP10762,4
IAM,user_id,EMP12842,4
IAM,user_id,EMP11007,4
IAM,user_id,EMP10537,4
IAM,user_id,EMP10350,4
IAM,user_id,EMP10895,4
IAM,user_id,EMP12256,4
IAM,user_id,EMP10457,4
IAM,user_id,EMP12137,4
IAM,user_id,EMP12264,4
IAM,user_id,EMP10147,4
IAM,user_id,emp11801,4
IAM,user_id,EMP10622,4
IAM,user_id,EMP12435,4
IAM,user_id,emp11957,4
IAM,user_id,EMP11988,4
IAM,user_id,EMP11803,4
IAM,user_id,EMP12936,4
IAM,user_id,EMP10902,4
IAM,user_id,EMP11541,4
IAM,user_id,EMP-12402,4
IAM,user_id,EMP11431,4
IAM,user_id,12034,4
IAM,user_id,EMP12047,4
IAM,user_id,EMP 11542,4
IAM,user_id,EMP 12901,4
IAM,user_id,EMP10979,4
IAM,user_id,EMP11008,4
IAM,user_id,EMP10556,4
IAM,user_id,EMP11535,4
IAM,user_id,EMP12880,4
IAM,user_id,EMP11484,4
IAM,user_id,EMP10088,4
IAM,user_id,EMP10371,4
IAM,user_id,EMP12158,4
IAM,user_id,EMP10363,4
IAM,user_id,10408,4
IAM,user_id,EMP11928,4
IAM,user_id,EMP10340,4
IAM,user_id,EMP12558,4
IAM,user_id,EMP12175,4
IAM,user_id,12639,4
IAM,user_id,EMP10165,4
IAM,user_id,EMP10323,4
IAM,user_id,EMP11534,4
IAM,user_id,EMP10645,4
IAM,user_id,EMP11705,4
IAM,user_id,EMP11573,4
IAM,user_id,EMP10877,4
IAM,user_id,EMP12215,4
IAM,user_id,12072,4
IAM,user_id,EMP11717,4
IAM,user_id,EMP10331,4
IAM,user_id,EMP10253,4
IAM,user_id,EMP12572,4
IAM,user_id,EMP12115,4
IAM,user_id,EMP11699,4
IAM,user_id,EMP11320,4
IAM,user_id,EMP12964,4
IAM,user_id,EMP11775,4
IAM,user_id,EMP11978,4
IAM,user_id,EMP10240,4
IAM,user_id,EMP11998,4
IAM,user_id,EMP10180,4
IAM,user_id,EMP11871,4
IAM,user_id,10727,4
IAM,user_id,EMP-11709,4
IAM,user_id,EMP11048,4
IAM,user_id,EMP11776,4
IAM,user_id,12851,4
IAM,user_id,EMP12513,4
IAM,user_id,EMP11713,4
IAM,user_id,EMP11440,4
IAM,user_id,EMP11268,4
IAM,user_id,EMP12682,4
IAM,user_id,EMP12225,4
IAM,user_id,EMP12618,4
IAM,user_id,EMP11516,4
IAM,user_id,EMP11416,4
IAM,user_id,EMP11680,4
IAM,user_id,EMP10281,4
IAM,user_id,EMP11430,4
IAM,user_id,EMP11605,4
IAM,user_id,EMP10191,4
IAM,user_id,EMP10401,4
IAM,user_id,EMP10125,4
IAM,user_id,EMP11777,4
IAM,user_id,EMP11681,4
IAM,user_id,emp_12111,4
IAM,user_id,emp12606,4
IAM,user_id,EMP11642,4
IAM,user_id,EMP 10644,4
IAM,user_id,EMP11612,4
IAM,user_id,EMP12534,4
IAM,user_id,EMP11549,4
IAM,user_id,EMP10398,4
IAM,user_id,EMP12897,4
IAM,user_id,EMP10220,4
IAM,user_id,11005,4
IAM,user_id,EMP11597,4
IAM,user_id,EMP12184,4
IAM,user_id,EMP12575,4
IAM,user_id,EMP11361,4
IAM,user_id,EMP12300,4
IAM,user_id,EMP10481,4
IAM,user_id,EMP12492,4
IAM,user_id,EMP12931,4
IAM,user_id,EMP11556,4
IAM,user_id,EMP10990,4
IAM,user_id,EMP11787,4
IAM,user_id,EMP12364,4
IAM,user_id,EMP12412,4
IAM,user_id,EMP12243,4
IAM,user_id,EMP11023,4
IAM,user_id,EMP10204,4
IAM,user_id,EMP12020,4
IAM,user_id,EMP12749,4
IAM,user_id,EMP12780,4
IAM,user_id,EMP10261,4
IAM,user_id,EMP-10390,4
IAM,user_id,EMP12327,4
IAM,user_id,EMP-10101,4
IAM,user_id,EMP10916,4
IAM,user_id,EMP10305,4
IAM,user_id,EMP10262,4
IAM,user_id,EMP10440,4
IAM,user_id,EMP10058,4
IAM,user_id,EMP10709,4
IAM,user_id,EMP10142,4
IAM,user_id,EMP12993,4
IAM,user_id,EMP11900,4
IAM,user_id,EMP-12139,4
IAM,user_id,EMP10265,4
IAM,user_id,EMP12323,4
IAM,user_id,EMP11708,4
IAM,user_id,EMP12870,4
IAM,user_id,EMP12914,4
IAM,user_id,EMP11372,4
IAM,user_id,11919,4
IAM,user_id,EMP11945,4
IAM,user_id,EMP12044,4
IAM,user_id,EMP10703,4
IAM,user_id,EMP10946,4
IAM,user_id,EMP-10816,4
IAM,user_id,EMP10161,4
IAM,user_id,EMP12733,4
IAM,user_id,EMP11079,4
IAM,user_id,EMP12523,4
IAM,user_id,emp10465,4
IAM,user_id,EMP-12418,4
IAM,user_id,EMP10525,4
IAM,user_id,EMP11405,4
IAM,user_id,EMP12000,4
IAM,user_id,EMP10417,4
IAM,user_id,EMP10937,4
IAM,user_id,EMP12967,4
IAM,user_id,EMP12461,4
IAM,user_id,EMP11611,4
IAM,user_id,EMP11233,4
IAM,user_id,EMP10586,4
IAM,user_id,EMP12025,4
IAM,user_id,EMP12393,4
IAM,user_id,EMP10605,4
IAM,user_id,EMP12122,4
IAM,user_id,EMP12247,4
IAM,user_id,EMP11299,4
IAM,user_id,EMP12321,4
IAM,user_id,EMP11744,4
IAM,user_id,EMP10803,4
IAM,user_id,EMP10121,4
IAM,user_id,EMP12805,4
IAM,user_id,EMP-12851,4
IAM,user_id,EMP10957,4
IAM,user_id,EMP12366,4
IAM,user_id,EMP12295,4
IAM,user_id,EMP 10087,4
IAM,user_id,EMP11884,4
IAM,user_id,EMP10208,4
IAM,user_id,EMP11973,4
IAM,user_id,EMP10837,4
IAM,user_id,EMP11086,4
IAM,user_id,EMP11343,4
IAM,user_id,EMP10304,4
IAM,user_id,EMP10954,4
IAM,user_id,EMP10787,4
IAM,user_id,EMP12849,4
IAM,user_id,EMP11830,4
IAM,user_id,EMP 12646,4
IAM,user_id,EMP12740,4
IAM,user_id,EMP11674,4
IAM,user_id,EMP10590,4
IAM,user_id,EMP10195,4
IAM,user_id,EMP11262,4
IAM,user_id,EMP12311,4
IAM,user_id,EMP12750,4
IAM,user_id,EMP11593,4
IAM,user_id,emp11114,4
IAM,user_id,EMP12746,4
IAM,user_id,EMP12353,4
IAM,user_id,EMP10308,4
IAM,user_id,EMP12484,4
IAM,user_id,EMP12006,4
IAM,user_id,EMP11963,4
IAM,user_id,EMP10564,4
IAM,user_id,EMP10461,4
IAM,user_id,EMP10423,4
IAM,user_id,EMP11307,4
IAM,user_id,EMP11572,4
IAM,user_id,EMP12879,4
IAM,user_id,EMP11781,4
IAM,user_id,EMP12453,4
IAM,user_id,EMP11886,4
IAM,user_id,EMP12642,4
IAM,user_id,emp11668,4
IAM,user_id,EMP11143,4
IAM,user_id,EMP12237,4
IAM,user_id,EMP12875,4
IAM,user_id,EMP10050,4
IAM,user_id,EMP11517,4
IAM,user_id,EMP11353,4
IAM,user_id,EMP10758,4
IAM,user_id,EMP12454,4
IAM,user_id,EMP11165,4
IAM,user_id,EMP10273,4
IAM,user_id,EMP10784,4
IAM,user_id,EMP12440,4
IAM,user_id,EMP10998,4
IAM,user_id,EMP11715,4
IAM,user_id,EMP10975,4
IAM,user_id,EMP12114,4
IAM,user_id,EMP10840,4
IAM,user_id,EMP10755,4
IAM,user_id,EMP10075,4
IAM,user_id,EMP12381,4
IAM,user_id,emp_11073,4
IAM,user_id,EMP-12241,4
IAM,user_id,EMP11285,4
IAM,user_id,EMP-11435,4
IAM,user_id,EMP11144,4
IAM,user_id,EMP12888,4
IAM,user_id,EMP12726,4
IAM,user_id,EMP12119,4
IAM,user_id,EMP12569,4
IAM,user_id,EMP10754,4
IAM,user_id,EMP12861,4
IAM,user_id,emp12776,4
IAM,user_id,EMP 12397,4
IAM,user_id,EMP 12505,4
IAM,user_id,EMP12475,4
IAM,user_id,emp10781,4
IAM,user_id,EMP11977,4
IAM,user_id,EMP11342,4
IAM,user_id,EMP10651,4
IAM,user_id,EMP11069,4
IAM,user_id,EMP10587,4
IAM,user_id,EMP10750,4
IAM,user_id,EMP12590,4
IAM,user_id,EMP12588,4
IAM,user_id,EMP10437,4
IAM,user_id,EMP12938,4
IAM,user_id,EMP12251,4
IAM,user_id,EMP11749,4
IAM,user_id,EMP10416,4
IAM,user_id,EMP12632,4
IAM,user_id,EMP10713,4
IAM,user_id,emp11626,4
IAM,user_id,EMP10375,4
IAM,user_id,EMP12965,4
IAM,user_id,EMP10341,4
IAM,user_id,EMP10365,4
IAM,user_id,EMP12533,4
IAM,user_id,emp10317,4
IAM,user_id,emp11239,4
IAM,user_id,EMP10789,4
IAM,user_id,EMP10816,4
IAM,user_id,EMP12384,4
IAM,user_id,EMP11629,4
IAM,user_id,EMP10614,4
IAM,user_id,EMP10948,4
IAM,user_id,EMP11697,4
IAM,user_id,EMP11562,4
IAM,user_id,EMP-10536,4
IAM,user_id,EMP12665,4
IAM,user_id,EMP10889,4
IAM,user_id,EMP12962,4
IAM,user_id,emp11359,4
IAM,user_id,EMP12072,4
IAM,user_id,EMP12092,4
IAM,user_id,EMP10582,4
IAM,user_id,12456,4
IAM,user_id,EMP12862,4
IAM,user_id,12603,4
IAM,user_id,EMP11434,4
IAM,user_id,EMP12190,4
IAM,user_id,EMP10190,4
IAM,user_id,EMP11041,4
IAM,user_id,EMP11810,4
IAM,user_id,EMP12719,4
IAM,user_id,EMP12807,4
IAM,user_id,EMP11391,4
IAM,user_id,EMP10648,4
IAM,user_id,EMP12410,4
IAM,user_id,EMP10469,4
IAM,user_id,EMP10629,3
IAM,user_id,EMP12196,3
IAM,user_id,EMP 12764,3
IAM,user_id,emp12973,3
IAM,user_id,EMP12197,3
IAM,user_id,EMP11969,3
IAM,user_id,EMP10446,3
IAM,user_id,EMP12423,3
IAM,user_id,emp_10525,3
IAM,user_id,EMP12844,3
IAM,user_id,EMP12975,3
IAM,user_id,EMP12643,3
IAM,user_id,EMP12067,3
IAM,user_id,EMP-12157,3
IAM,user_id,EMP10871,3
IAM,user_id,EMP-12505,3
IAM,user_id,EMP10673,3
IAM,user_id,EMP11126,3
IAM,user_id,EMP11003,3
IAM,user_id,EMP11739,3
IAM,user_id,EMP11893,3
IAM,user_id,EMP12211,3
IAM,user_id,EMP11072,3
IAM,user_id,EMP12162,3
IAM,user_id,EMP11082,3
IAM,user_id,EMP 12672,3
IAM,user_id,EMP11539,3
IAM,user_id,EMP12413,3
IAM,user_id,EMP11287,3
IAM,user_id,EMP10465,3
IAM,user_id,emp_12749,3
IAM,user_id,EMP10448,3
IAM,user_id,EMP 10216,3
IAM,user_id,EMP10074,3
IAM,user_id,EMP10411,3
IAM,user_id,EMP10817,3
IAM,user_id,EMP12816,3
IAM,user_id,EMP 11116,3
IAM,user_id,EMP12806,3
IAM,user_id,EMP12700,3
IAM,user_id,EMP 10132,3
IAM,user_id,EMP12053,3
IAM,user_id,EMP11671,3
IAM,user_id,EMP-10912,3
IAM,user_id,EMP10257,3
IAM,user_id,EMP10046,3
IAM,user_id,EMP11318,3
IAM,user_id,EMP10353,3
IAM,user_id,EMP-10570,3
IAM,user_id,EMP10379,3
IAM,user_id,EMP12856,3
IAM,user_id,EMP10620,3
IAM,user_id,EMP10385,3
IAM,user_id,EMP12979,3
IAM,user_id,EMP12868,3
IAM,user_id,EMP10166,3
IAM,user_id,EMP12515,3
IAM,user_id,EMP10737,3
IAM,user_id,emp_10352,3
IAM,user_id,EMP10999,3
IAM,user_id,EMP11627,3
IAM,user_id,emp11816,3
IAM,user_id,EMP11972,3
IAM,user_id,10507,3
IAM,user_id,EMP12457,3
IAM,user_id,EMP12860,3
IAM,user_id,EMP11719,3
IAM,user_id,emp_12546,3
IAM,user_id,EMP12596,3
IAM,user_id,EMP12663,3
IAM,user_id,EMP10140,3
IAM,user_id,EMP10987,3
IAM,user_id,EMP11986,3
IAM,user_id,EMP10753,3
IAM,user_id,EMP10782,3
IAM,user_id,EMP10575,3
IAM,user_id,EMP11581,3
IAM,user_id,EMP10514,3
IAM,user_id,EMP12893,3
IAM,user_id,EMP10682,3
IAM,user_id,EMP-10670,3
IAM,user_id,EMP11237,3
IAM,user_id,EMP 10661,3
IAM,user_id,EMP11701,3
IAM,user_id,EMP12116,3
IAM,user_id,EMP11609,3
IAM,user_id,EMP11916,3
IAM,user_id,EMP10983,3
IAM,user_id,EMP12458,3
IAM,user_id,EMP11501,3
IAM,user_id,11175,3
IAM,user_id,EMP10559,3
IAM,user_id,EMP10964,3
IAM,user_id,EMP10774,3
IAM,user_id,EMP11464,3
IAM,user_id,11527,3
IAM,user_id,EMP12026,3
IAM,user_id,EMP 11699,3
IAM,user_id,EMP11258,3
IAM,user_id,EMP-11356,3
IAM,user_id,emp12726,3
IAM,user_id,EMP11793,3
IAM,user_id,EMP12408,3
IAM,user_id,EMP10275,3
IAM,user_id,EMP10806,3
IAM,user_id,emp_10988,3
IAM,user_id,11446,3
IAM,user_id,EMP12774,3
IAM,user_id,EMP10293,3
IAM,user_id,emp11244,3
IAM,user_id,EMP10373,3
IAM,user_id,EMP11564,3
IAM,user_id,EMP10327,3
IAM,user_id,emp_10060,3
IAM,user_id,EMP12696,3
IAM,user_id,EMP11371,3
IAM,user_id,EMP10001,3
IAM,user_id,EMP10109,3
IAM,user_id,11012,3
IAM,user_id,EMP11672,3
IAM,user_id,emp12022,3
IAM,user_id,EMP10377,3
IAM,user_id,EMP10918,3
IAM,user_id,EMP11503,3
IAM,user_id,EMP12462,3
IAM,user_id,EMP10072,3
IAM,user_id,EMP11493,3
IAM,user_id,emp10399,3
IAM,user_id,EMP-10842,3
IAM,user_id,EMP11831,3
IAM,user_id,EMP 10538,3
IAM,user_id,EMP-11090,3
IAM,user_id,EMP11951,3
IAM,user_id,12580,3
IAM,user_id,EMP11825,3
IAM,user_id,EMP12252,3
IAM,user_id,EMP11689,3
IAM,user_id,emp10452,3
