user_id,username,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
EMP10578,janaki.halder15,0,0.0,0,0.0,False
EMP12168,balendra.taneja17,0,0.0,0,0.0,False
EMP12417,harinakshi.loyal52,0,0.0,0,0.0,False
EMP12335,ijaya.pandey20,0,0.0,0,0.0,False
EMP12374,indali.hari48,0,0.0,0,0.0,False
EMP10327,tanish.setty8,0,0.0,0,0.0,False
EMP11790,amrita.shah50,0,0.0,0,0.0,False
EMP10442,darpan.kapur3,0,0.0,0,0.0,False
EMP11858,robert.raj78,0,0.0,0,0.0,False
EMP12238,chatura.sahni94,0,0.0,0,0.0,False
EMP10312,urmi.bansal9,0,0.0,0,0.0,False
EMP10832,irya.memon10,0,0.0,0,0.0,False
EMP12446,aradhana.saha89,0,0.0,0,0.0,False
EMP12170,rachana.chana38,0,0.0,0,0.0,False
EMP11414,maanav.grover86,0,0.0,0,0.0,False
EMP11201,pooja.bava61,1,75.0,2,0.73,True
EMP12514,krisha.iyengar8,0,0.0,0,0.0,False
EMP11499,mekhala.oommen73,0,0.0,0,0.0,False
EMP12010,rudra.pal95,0,0.0,0,0.0,False
EMP10086,qarin.gulati40,0,0.0,0,0.0,False
EMP11403,raksha.saxena21,0,0.0,0,0.0,False
EMP12481,samaksh.dey30,0,0.0,0,0.0,False
EMP12002,ria.jain34,0,0.0,0,0.0,False
EMP11481,ikshita.roy54,0,0.0,0,0.0,False
EMP10777,ekanta.bumb70,0,0.0,0,0.0,False
EMP10799,baljiwan.raju72,0,0.0,0,0.0,False
EMP11666,jai.purohit86,0,0.0,0,0.0,False
EMP11894,hema.grover90,0,0.0,0,0.0,False
EMP10054,aradhana.bahl32,0,0.0,0,0.0,False
EMP12483,aarna.virk59,0,0.0,0,0.0,False
EMP11287,zansi.boase65,0,0.0,0,0.0,False
EMP11920,gautam.keer69,0,0.0,0,0.0,False
EMP11667,inaya.nagy54,0,0.0,0,0.0,False
EMP12665,urvi.dua16,0,0.0,0,0.0,False
EMP12222,nidra.garde65,0,0.0,0,0.0,False
EMP11701,aarav.malhotra46,0,0.0,0,0.0,False
EMP11245,vaishnavi.loyal37,0,0.0,0,0.0,False
EMP10113,mitesh_rajagopalan19,0,0.0,0,0.0,False
EMP12891,balhaar.desai85,0,0.0,0,0.0,False
EMP10987,irya.raval32,0,0.0,0,0.0,False
EMP10501,dominic.mand25,0,0.0,0,0.0,False
EMP12469,quincy.bhandari48,0,0.0,0,0.0,False
EMP11009,lekha.anne27,0,0.0,0,0.0,False
EMP11198,girish.d’alia10,0,0.0,0,0.0,False
EMP11394,anamika.deshpande59,0,0.0,0,0.0,False
EMP10589,yochana.patil46,1,100.0,2,0.88,True
EMP10768,idika.rao58,0,0.0,0,0.0,False
EMP10017,vritti.sengupta40,0,0.0,0,0.0,False
EMP11042,chaman.memon27,0,0.0,0,0.0,False
EMP11447,ranbir.shanker19,1,75.0,2,0.73,True
EMP10285,varenya.nagar50,0,0.0,0,0.0,False
EMP12720,veda.balasubramanian81,0,0.0,0,0.0,False
EMP10428,chaitanya.pingle61,0,0.0,0,0.0,False
EMP11328,krish.gill29,0,0.0,0,0.0,False
EMP12064,nathaniel.deep45,0,0.0,0,0.0,False
EMP10669,mohini.thakkar22,0,0.0,0,0.0,False
EMP10031,jyoti.rau6,0,0.0,0,0.0,False
EMP11341,chaman.andra62,0,0.0,0,0.0,False
EMP10722,anirudh.dube34,0,0.0,0,0.0,False
EMP10951,leena.batra60,0,0.0,0,0.0,False
EMP11914,krishna.nayak94,1,75.0,2,0.73,True
EMP12365,ranveer.mahajan73,0,0.0,0,0.0,False
EMP10214,kiaan.sur64,0,0.0,0,0.0,False
EMP10989,samaksh.arya80,0,0.0,0,0.0,False
EMP11164,laksh.swamy43,0,0.0,0,0.0,False
EMP12877,quincy.setty61,0,0.0,0,0.0,False
EMP12095,Unknown,0,0.0,0,0.0,False
EMP10326,zarna.rao38,0,0.0,0,0.0,False
EMP11383,nilima.goda53,0,0.0,0,0.0,False
EMP11724,indrajit_palla27,0,0.0,0,0.0,False
EMP11086,chaman.krish7,0,0.0,0,0.0,False
EMP10341,yashawini.warrior76,0,0.0,0,0.0,False
EMP10147,damyanti.ganguly48,0,0.0,0,0.0,False
EMP12411,ekalinga.sanghvi99,0,0.0,0,0.0,False
EMP11107,warhi.grewal19,0,0.0,0,0.0,False
EMP10848,vrishti.vala48,0,0.0,0,0.0,False
EMP10966,abhimanyu.dhar56,0,0.0,0,0.0,False
EMP12538,ekapad.nayar19,0,0.0,0,0.0,False
EMP10661,yug.lalla64,0,0.0,0,0.0,False
EMP11002,radha.kibe52,0,0.0,0,0.0,False
EMP12413,lopa.dhawan30,0,0.0,0,0.0,False
EMP12594,yahvi.ramanathan41,0,0.0,0,0.0,False
EMP12736,nimrat.parmer72,0,0.0,0,0.0,False
EMP11879,ethan.sekhon49,0,0.0,0,0.0,False
EMP12902,kalpit_salvi36,0,0.0,0,0.0,False
EMP11203,upkaar.padmanabhan11,0,0.0,0,0.0,False
EMP11990,neel.bhalla45,0,0.0,0,0.0,False
EMP10024,krishna.narang7,1,100.0,2,0.88,True
EMP12895,max.kant36,4,75.0,8,0.73,True
EMP12092,vedant.muni67,0,0.0,0,0.0,False
EMP12989,rayaan.gulati19,0,0.0,0,0.0,False
EMP12371,keya.basak74,0,0.0,0,0.0,False
EMP10875,xalak.kota96,1,75.0,2,0.73,True
EMP12871,anya.nadkarni54,0,0.0,0,0.0,False
EMP10938,alka.memon44,0,0.0,0,0.0,False
EMP12584,falguni.mammen71,0,0.0,0,0.0,False
EMP10385,max.varghese15,0,0.0,0,0.0,False
EMP12585,lakshmi.narula81,0,0.0,0,0.0,False
EMP12563,anthony.mallick51,0,0.0,0,0.0,False
EMP12408,laban.dewan34,0,0.0,0,0.0,False
EMP10936,chatura.sengupta49,0,0.0,0,0.0,False
EMP12659,chatura.swaminathan11,0,0.0,0,0.0,False
EMP11332,shivansh.parmer5,0,0.0,0,0.0,False
EMP11934,nicholas.varma41,0,0.0,0,0.0,False
EMP10935,ojas.barad71,0,0.0,0,0.0,False
EMP10566,niharika.gulati90,0,0.0,0,0.0,False
EMP11854,rayaan.sani65,0,0.0,0,0.0,False
EMP12500,shivansh.taneja60,0,0.0,0,0.0,False
EMP11645,falak.chhabra48,0,0.0,0,0.0,False
EMP12185,anmol.bali6,0,0.0,0,0.0,False
EMP11792,ladli.shan29,0,0.0,0,0.0,False
EMP11430,chasmum.nadkarni1,0,0.0,0,0.0,False
EMP12825,indali.goswami21,1,100.0,2,0.88,True
EMP11013,brijesh.ganesh17,0,0.0,0,0.0,False
EMP11928,riya.chadha43,0,0.0,0,0.0,False
EMP12319,chanchal.choudhry83,2,75.0,4,0.73,True
EMP10126,unnati.dass69,0,0.0,0,0.0,False
EMP12157,vansha.chadha57,0,0.0,0,0.0,False
EMP11347,shravya.chopra88,0,0.0,0,0.0,False
EMP10355,kavya.bajwa2,0,0.0,0,0.0,False
EMP10827,henry.raman55,0,0.0,0,0.0,False
EMP11639,farhan.bedi89,0,0.0,0,0.0,False
EMP10984,gaurav.borde62,0,0.0,0,0.0,False
EMP10362,libni.rau54,0,0.0,0,0.0,False
EMP10345,samar.setty88,0,0.0,0,0.0,False
EMP12124,azaan.dora49,0,0.0,0,0.0,False
EMP12620,onkar.khalsa1,0,0.0,0,0.0,False
EMP10711,ayushman.chowdhury15,0,0.0,0,0.0,False
EMP12127,oscar.gopal34,0,0.0,0,0.0,False
EMP10010,jagvi.seth52,0,0.0,0,0.0,False
EMP12616,widisha.maharaj57,0,0.0,0,0.0,False
EMP11834,aryan.shankar73,0,0.0,0,0.0,False
EMP10793,widisha.chhabra74,0,0.0,0,0.0,False
EMP12848,mekhala.singhal56,0,0.0,0,0.0,False
EMP10094,abha.varkey61,0,0.0,0,0.0,False
EMP10129,harsh.shukla46,0,0.0,0,0.0,False
EMP12309,ira.ahuja17,0,0.0,0,0.0,False
EMP12991,vasatika.kapoor74,0,0.0,0,0.0,False
EMP11900,chanakya.bora36,0,0.0,0,0.0,False
EMP12467,chaitaly.char55,0,0.0,0,0.0,False
EMP11932,mahika.chakraborty82,0,0.0,0,0.0,False
EMP12499,naveen.borah10,0,0.0,0,0.0,False
EMP11865,rehaan.gola27,0,0.0,0,0.0,False
EMP11658,abha.baria81,0,0.0,0,0.0,False
EMP10516,wakeeta.rattan45,0,0.0,0,0.0,False
EMP11857,yashawini.bajaj3,0,0.0,0,0.0,False
EMP11277,ansh.bandi36,0,0.0,0,0.0,False
EMP10950,girik.pai19,0,0.0,0,0.0,False
EMP11120,siya.naik32,0,0.0,0,0.0,False
EMP10419,upkaar.dave34,0,0.0,0,0.0,False
EMP10922,aahana.kaur82,0,0.0,0,0.0,False
EMP12880,panini.rau8,0,0.0,0,0.0,False
EMP10477,yamini.subramanian5,1,75.0,2,0.73,True
EMP12035,omya.seshadri88,1,100.0,2,0.88,True
EMP12245,hitesh.kadakia14,0,0.0,0,0.0,False
EMP11692,qarin.rau21,0,0.0,0,0.0,False
EMP12316,libni.boase68,1,100.0,2,0.88,True
EMP11471,meera.bath1,0,0.0,0,0.0,False
EMP11202,isaiah.dave47,0,0.0,0,0.0,False
EMP11669,hitesh.patil44,0,0.0,0,0.0,False
EMP12859,udant.barman2,0,0.0,0,0.0,False
EMP11970,devansh.sule3,0,0.0,0,0.0,False
EMP10820,Unknown,0,0.0,0,0.0,False
EMP11997,zayan.sidhu78,0,0.0,0,0.0,False
EMP12954,jagat.agate90,0,0.0,0,0.0,False
EMP11248,noah.kata59,0,0.0,0,0.0,False
EMP12742,Unknown,0,0.0,0,0.0,False
EMP12694,chaitaly.dugal25,0,0.0,0,0.0,False
EMP11046,falan.gandhi55,0,0.0,0,0.0,False
EMP11888,saanvi.puri1,0,0.0,0,0.0,False
EMP10615,nikita.majumdar12,0,0.0,0,0.0,False
EMP11318,kritika.nori43,0,0.0,0,0.0,False
EMP12970,Unknown,0,0.0,0,0.0,False
EMP12136,raksha.bhalla98,0,0.0,0,0.0,False
EMP12534,anvi.soni34,0,0.0,0,0.0,False
EMP11772,mohini.munshi54,0,0.0,0,0.0,False
EMP10131,Unknown,0,0.0,0,0.0,False
EMP10077,tejas.panchal85,1,75.0,2,0.73,True
EMP12052,caleb.lal55,0,0.0,0,0.0,False
EMP10724,yashica.chokshi5,0,0.0,0,0.0,False
EMP11314,amaira.sengupta10,0,0.0,0,0.0,False
EMP11851,faqid.choudhry24,0,0.0,0,0.0,False
EMP12708,pooja.kunda23,0,0.0,0,0.0,False
EMP12562,xiti.murty39,0,0.0,0,0.0,False
EMP11372,nikita.d’alia16,0,0.0,0,0.0,False
EMP11855,neel.majumdar68,0,0.0,0,0.0,False
EMP11319,yuvraj.ram10,0,0.0,0,0.0,False
EMP12960,ekansh.bedi26,1,75.0,2,0.73,True
EMP12573,udant.mukherjee7,0,0.0,0,0.0,False
EMP10375,daniel.bhat5,0,0.0,0,0.0,False
EMP11908,hitesh.keer31,0,0.0,0,0.0,False
EMP10333,hitesh.khanna59,0,0.0,0,0.0,False
EMP12323,tanvi.bal60,0,0.0,0,0.0,False
EMP12373,mitali.goel62,0,0.0,0,0.0,False
EMP11604,aashi.bajaj29,0,0.0,0,0.0,False
EMP11118,bimala.yohannan78,0,0.0,0,0.0,False
EMP12913,reyansh_cheema32,0,0.0,0,0.0,False
EMP11943,zilmil.warrior7,0,0.0,0,0.0,False
EMP12333,quincy.samra91,0,0.0,0,0.0,False
EMP12599,zayan.bhagat19,0,0.0,0,0.0,False
EMP11342,devansh.hora57,0,0.0,0,0.0,False
EMP10320,hredhaan.tank29,0,0.0,0,0.0,False
EMP11619,ekiya_banik24,0,0.0,0,0.0,False
EMP12628,kiaan.ramesh70,0,0.0,0,0.0,False
EMP12060,vrishti.chadha23,0,0.0,0,0.0,False
EMP11673,arya_dhillon11,0,0.0,0,0.0,False
EMP11942,Unknown,0,0.0,0,0.0,False
EMP10260,aashi.bal42,0,0.0,0,0.0,False
EMP12426,raksha.date82,0,0.0,0,0.0,False
EMP12039,arunima_sridhar65,0,0.0,0,0.0,False
EMP10689,sai_pathak23,0,0.0,0,0.0,False
EMP10901,gaurika.babu9,0,0.0,0,0.0,False
EMP12026,bhavna_patla52,0,0.0,0,0.0,False
EMP10138,samuel.choudhury78,0,0.0,0,0.0,False
EMP11917,naksh.sanghvi94,0,0.0,0,0.0,False
EMP11828,maanas.madan34,0,0.0,0,0.0,False
EMP11573,jagrati.dutt21,0,0.0,0,0.0,False
EMP10319,hredhaan.nagi88,0,0.0,0,0.0,False
EMP10653,qasim.gole57,0,0.0,0,0.0,False
EMP12137,logan.ramakrishnan20,0,0.0,0,0.0,False
EMP12394,udarsh.kadakia17,0,0.0,0,0.0,False
EMP10558,amaira.sood39,0,0.0,0,0.0,False
EMP12187,frado.nigam40,0,0.0,0,0.0,False
EMP10112,frederick.behl88,0,0.0,0,0.0,False
EMP10531,omkaar.kalita55,0,0.0,0,0.0,False
EMP10224,ronith.shroff81,0,0.0,0,0.0,False
EMP10723,ekaraj.nath19,0,0.0,0,0.0,False
EMP12590,zansi_khosla29,0,0.0,0,0.0,False
EMP12649,aadhya.hayer77,0,0.0,0,0.0,False
EMP11433,urvashi.kata32,0,0.0,0,0.0,False
EMP12401,manya.kala33,0,0.0,0,0.0,False
EMP11458,agastya_wali58,0,0.0,0,0.0,False
EMP12784,urmi.vala29,0,0.0,0,0.0,False
EMP10846,pratyush.balay57,0,0.0,0,0.0,False
EMP10193,ekbal.bhatti8,0,0.0,0,0.0,False
EMP11464,lekha.luthra19,0,0.0,0,0.0,False
EMP10946,ekbal.chandra41,0,0.0,0,0.0,False
EMP12021,rushil.sura78,0,0.0,0,0.0,False
EMP11629,max.subramanian13,0,0.0,0,0.0,False
EMP10117,ikshita.muni96,0,0.0,0,0.0,False
EMP10645,nikita.sangha37,0,0.0,0,0.0,False
EMP11870,zinal.palla99,0,0.0,0,0.0,False
EMP10003,orinder.buch21,0,0.0,0,0.0,False
EMP10074,urvi.sastry42,0,0.0,0,0.0,False
EMP11755,daksh.zachariah69,0,0.0,0,0.0,False
EMP10467,maanas_rama25,0,0.0,0,0.0,False
EMP10005,adweta.seth11,0,0.0,0,0.0,False
EMP11246,logan.guha68,0,0.0,0,0.0,False
EMP10919,udyati_dugar83,0,0.0,0,0.0,False
EMP10228,patrick.bajaj41,0,0.0,0,0.0,False
EMP11063,osha.warrior98,0,0.0,0,0.0,False
EMP10242,upma.wadhwa62,0,0.0,0,0.0,False
EMP12351,zansi.batta30,0,0.0,0,0.0,False
EMP11160,neel.dass57,0,0.0,0,0.0,False
EMP12591,gavin.golla57,0,0.0,0,0.0,False
EMP11526,devansh.nazareth78,0,0.0,0,0.0,False
EMP11605,chakrika.sharma22,0,0.0,0,0.0,False
EMP12869,anika_parsa88,0,0.0,0,0.0,False
EMP12399,osha.aggarwal57,0,0.0,0,0.0,False
EMP12623,jalsa.krishna50,0,0.0,0,0.0,False
EMP11989,jonathan.bail46,0,0.0,0,0.0,False
EMP12424,hamsini.chaudhry50,0,0.0,0,0.0,False
EMP11975,turvi.munshi25,0,0.0,0,0.0,False
EMP11761,onveer.kohli9,0,0.0,0,0.0,False
EMP11305,aahana.shanker52,0,0.0,0,0.0,False
EMP11541,Unknown,0,0.0,0,0.0,False
EMP10622,yashoda.sur19,0,0.0,0,0.0,False
EMP12836,avi.babu51,0,0.0,0,0.0,False
EMP11493,amrita.shanker92,0,0.0,0,0.0,False
EMP10110,chaitanya.atwal30,0,0.0,0,0.0,False
EMP12977,aryan.korpal35,0,0.0,0,0.0,False
EMP11169,Unknown,0,0.0,0,0.0,False
EMP12535,Unknown,0,0.0,0,0.0,False
EMP10232,reva.bansal99,0,0.0,0,0.0,False
EMP10066,zinal.venkataraman17,0,0.0,0,0.0,False
EMP12942,harsh.sood79,0,0.0,0,0.0,False
EMP12072,vrinda_sankar60,0,0.0,0,0.0,False
EMP12192,raksha.narain66,0,0.0,0,0.0,False
EMP10536,leela.ganesh78,0,0.0,0,0.0,False
EMP10125,bishakha.varkey39,1,75.0,2,0.73,True
EMP12133,kashvi_badal46,0,0.0,0,0.0,False
EMP11254,siddharth.chadha92,0,0.0,0,0.0,False
EMP12560,pooja.jani40,0,0.0,0,0.0,False
EMP11976,jacob.viswanathan28,0,0.0,0,0.0,False
EMP12536,ojasvi.varkey76,0,0.0,0,0.0,False
EMP12398,advay.kari24,0,0.0,0,0.0,False
EMP12075,balendra.sathe86,0,0.0,0,0.0,False
EMP10484,amol.natt81,0,0.0,0,0.0,False
EMP11654,rachita.nagi61,0,0.0,0,0.0,False
EMP12758,chasmum.vig85,0,0.0,0,0.0,False
EMP12337,yashica.kata81,1,75.0,2,0.73,True
EMP11774,oliver.gokhale61,0,0.0,0,0.0,False
EMP10918,Unknown,0,0.0,0,0.0,False
EMP11646,fariq.bajwa50,0,0.0,0,0.0,False
EMP11026,daksha.narasimhan92,1,75.0,2,0.73,True
EMP11030,saanvi.srinivasan42,0,0.0,0,0.0,False
EMP10882,mason.varghese84,0,0.0,0,0.0,False
EMP11335,warda.ghose34,0,0.0,0,0.0,False
EMP12290,qadim.bedi12,0,0.0,0,0.0,False
EMP10364,brijesh.golla51,0,0.0,0,0.0,False
EMP12125,hemal.deo32,0,0.0,0,0.0,False
EMP10027,yahvi.tank8,0,0.0,0,0.0,False
EMP10473,zarna.lalla38,0,0.0,0,0.0,False
EMP10525,sachi.sinha77,0,0.0,0,0.0,False
EMP10725,tanveer.bhavsar20,0,0.0,0,0.0,False
EMP10055,joshua_gera72,0,0.0,0,0.0,False
EMP10638,onkar.vohra62,0,0.0,0,0.0,False
EMP10302,harrison_ramakrishnan69,0,0.0,0,0.0,False
EMP12688,jackson.parmer60,0,0.0,0,0.0,False
EMP11276,tripti.cherian81,0,0.0,0,0.0,False
EMP12717,amara.ratti2,0,0.0,0,0.0,False
EMP10624,sachi.pradhan19,0,0.0,0,0.0,False
EMP12055,ikbal.lanka15,0,0.0,0,0.0,False
EMP11280,forum.saran38,0,0.0,0,0.0,False
EMP11049,qushi.acharya51,0,0.0,0,0.0,False
EMP10336,umang.radhakrishnan12,0,0.0,0,0.0,False
EMP10047,neel.acharya69,0,0.0,0,0.0,False
EMP10106,charles.sharaf84,0,0.0,0,0.0,False
EMP11079,teerth.andra51,0,0.0,0,0.0,False
EMP12286,nachiket.tripathi90,0,0.0,0,0.0,False
EMP12261,bhavya.borah17,0,0.0,0,0.0,False
EMP11144,lohit.sandhu68,0,0.0,0,0.0,False
EMP12458,pavani.kara6,0,0.0,0,0.0,False
EMP12296,Unknown,0,0.0,0,0.0,False
EMP11836,siya.om16,0,0.0,0,0.0,False
EMP11753,anay_sen58,0,0.0,0,0.0,False
EMP11101,harsh_dass6,0,0.0,0,0.0,False
EMP11968,ojasvi.keer69,0,0.0,0,0.0,False
EMP10523,naveen.bakshi88,0,0.0,0,0.0,False
EMP12280,viraj.tripathi85,0,0.0,0,0.0,False
EMP11428,vidhi.gulati52,0,0.0,0,0.0,False
EMP12687,garima.narasimhan13,0,0.0,0,0.0,False
EMP10603,jatin.baral71,0,0.0,0,0.0,False
EMP11489,anya.gandhi42,0,0.0,0,0.0,False
EMP12423,prisha.mahal39,0,0.0,0,0.0,False
EMP10060,aarna.gera50,0,0.0,0,0.0,False
EMP12832,mason.raman91,0,0.0,0,0.0,False
EMP10671,Unknown,0,0.0,0,0.0,False
EMP10092,dakshesh.ramakrishnan56,0,0.0,0,0.0,False
EMP10666,vinaya.mutti83,0,0.0,0,0.0,False
EMP11887,chavvi.bakshi90,0,0.0,0,0.0,False
EMP10280,naksh.wali11,0,0.0,0,0.0,False
EMP11719,jack_solanki21,1,75.0,2,0.73,True
EMP10359,vidhi.saini39,0,0.0,0,0.0,False
EMP10899,raagini.anne95,0,0.0,0,0.0,False
EMP11935,pooja.sinha70,0,0.0,0,0.0,False
EMP11994,gavin_bakshi66,0,0.0,0,0.0,False
EMP12384,pushti_choudhary19,0,0.0,0,0.0,False
EMP10760,yahvi.chhabra59,0,0.0,0,0.0,False
EMP12158,timothy.sahni34,0,0.0,0,0.0,False
EMP12703,viraj.handa92,1,75.0,2,0.73,True
EMP10042,mahika.pillay53,0,0.0,0,0.0,False
EMP12173,yashica.seth2,0,0.0,0,0.0,False
EMP10204,zaitra_cherian56,0,0.0,0,0.0,False
EMP11473,qushi.peri94,0,0.0,0,0.0,False
EMP12100,abdul.narain72,0,0.0,0,0.0,False
EMP10068,bahadurjit.ganesan51,0,0.0,0,0.0,False
EMP11875,chakrika.chacko84,0,0.0,0,0.0,False
EMP12451,prisha.chhabra98,0,0.0,0,0.0,False
EMP12231,bhavika.kala57,0,0.0,0,0.0,False
EMP10137,varsha.prabhakar82,0,0.0,0,0.0,False
EMP10796,veer.singh70,0,0.0,0,0.0,False
EMP12180,anika.gill48,0,0.0,0,0.0,False
EMP12128,anthony.cheema70,0,0.0,0,0.0,False
EMP10758,vedika.sagar58,0,0.0,0,0.0,False
EMP10541,bhanumati.walla25,0,0.0,0,0.0,False
EMP11019,rudra.sood69,0,0.0,0,0.0,False
EMP12360,warinder.kunda5,0,0.0,0,0.0,False
EMP10165,leela.sankaran44,0,0.0,0,0.0,False
EMP10248,yachana.sharaf71,0,0.0,0,0.0,False
EMP11331,harshil_seshadri19,0,0.0,0,0.0,False
EMP12017,abdul.anne24,0,0.0,0,0.0,False
EMP10446,arunima.ramaswamy21,0,0.0,0,0.0,False
EMP11358,lavanya.pillai59,0,0.0,0,0.0,False
EMP12145,ekanta.ganguly29,0,0.0,0,0.0,False
EMP11329,udarsh.bali65,0,0.0,0,0.0,False
EMP12996,pushti.pillay28,0,0.0,0,0.0,False
EMP12150,ekta.pall13,0,0.0,0,0.0,False
EMP10434,wyatt.narang58,0,0.0,0,0.0,False
EMP12122,barkha.saini77,0,0.0,0,0.0,False
EMP10577,divya.lalla88,1,75.0,2,0.73,True
EMP12463,daksha_dube52,0,0.0,0,0.0,False
EMP11848,dev.nath83,0,0.0,0,0.0,False
EMP10762,quincy.choudhary38,0,0.0,0,0.0,False
EMP10388,kamala.kar94,0,0.0,0,0.0,False
EMP10235,zayan.sarin92,0,0.0,0,0.0,False
EMP12685,eshana.pant35,0,0.0,0,0.0,False
EMP11984,imaran.sankar8,0,0.0,0,0.0,False
EMP10267,rohan.swaminathan95,0,0.0,0,0.0,False
EMP10770,ryan.goel27,0,0.0,0,0.0,False
EMP12165,samesh.gopal34,0,0.0,0,0.0,False
EMP10437,wazir.parikh32,0,0.0,0,0.0,False
EMP10673,robert.bandi13,0,0.0,0,0.0,False
EMP10249,vasatika.loke27,0,0.0,0,0.0,False
EMP12201,Unknown,0,0.0,0,0.0,False
EMP11574,rajata.comar45,1,75.0,2,0.73,True
EMP12142,onveer.bumb55,0,0.0,0,0.0,False
EMP12081,jeevika.bajwa97,0,0.0,0,0.0,False
EMP12698,amol.gole85,1,100.0,2,0.88,True
EMP12647,ayush.tiwari76,0,0.0,0,0.0,False
EMP12822,neelima.verma76,0,0.0,0,0.0,False
EMP10448,nikita.gala83,0,0.0,0,0.0,False
EMP11469,janya.ganesh32,1,100.0,2,0.88,True
EMP10716,orinder.pal67,0,0.0,0,0.0,False
EMP12470,saanvi.manda62,0,0.0,0,0.0,False
EMP12985,Unknown,0,0.0,0,0.0,False
EMP12048,lopa.dewan97,0,0.0,0,0.0,False
EMP11901,radha.acharya83,0,0.0,0,0.0,False
EMP11168,daksh.maharaj17,0,0.0,0,0.0,False
EMP10082,gabriel.tailor63,0,0.0,0,0.0,False
EMP12497,ethan.dave63,0,0.0,0,0.0,False
EMP11460,meera.ranganathan94,0,0.0,0,0.0,False
EMP11893,damyanti.sha10,0,0.0,0,0.0,False
EMP11668,jeremiah.salvi4,0,0.0,0,0.0,False
EMP12000,indali.korpal18,1,100.0,2,0.88,True
EMP10475,nachiket.bhatia55,0,0.0,0,0.0,False
EMP10517,rishi.tiwari28,0,0.0,0,0.0,False
EMP10404,yochana.kannan92,0,0.0,0,0.0,False
EMP10384,Unknown,0,0.0,0,0.0,False
EMP12507,anusha.doshi69,0,0.0,0,0.0,False
EMP12152,suhani.sinha90,0,0.0,0,0.0,False
EMP11633,nakul.sodhi53,0,0.0,0,0.0,False
EMP12944,sai.barad47,0,0.0,0,0.0,False
EMP10688,keya.solanki95,0,0.0,0,0.0,False
EMP11240,mekhala.shenoy46,0,0.0,0,0.0,False
EMP10062,Unknown,0,0.0,0,0.0,False
EMP10852,janani_sen81,0,0.0,0,0.0,False
EMP12834,falan.suri68,0,0.0,0,0.0,False
EMP12552,pooja.suresh19,0,0.0,0,0.0,False
EMP11262,devansh.ganguly55,0,0.0,0,0.0,False
EMP10223,Unknown,0,0.0,0,0.0,False
EMP12193,raagini.palla68,1,75.0,2,0.73,True
EMP10373,teerth.sandal43,0,0.0,0,0.0,False
EMP11824,pranav.kunda94,0,0.0,0,0.0,False
EMP12614,anusha.bhargava60,0,0.0,0,0.0,False
EMP12955,eiravati.mammen11,0,0.0,0,0.0,False
EMP12676,urvashi.suri76,0,0.0,0,0.0,False
EMP12766,aayush.sharaf53,0,0.0,0,0.0,False
EMP10009,waida.tandon82,0,0.0,0,0.0,False
EMP11944,logan.shroff83,0,0.0,0,0.0,False
EMP11838,yamini.ghose11,0,0.0,0,0.0,False
EMP10708,krisha.dugar95,0,0.0,0,0.0,False
EMP10255,jonathan.sem1,0,0.0,0,0.0,False
EMP11617,ryan.sarin13,0,0.0,0,0.0,False
EMP10389,manbir.toor79,0,0.0,0,0.0,False
EMP11581,onkar.mital36,0,0.0,0,0.0,False
EMP10924,noah.ranganathan16,0,0.0,0,0.0,False
EMP12036,inaya.arya14,0,0.0,0,0.0,False
EMP12475,kabir.joshi32,0,0.0,0,0.0,False
EMP11224,chatresh.upadhyay99,0,0.0,0,0.0,False
EMP11946,laban.mani87,0,0.0,0,0.0,False
EMP10739,bhavna_bhalla19,0,0.0,0,0.0,False
EMP10040,kevin.tara47,0,0.0,0,0.0,False
EMP10868,raghav.kannan72,0,0.0,0,0.0,False
EMP10539,varsha.gera12,0,0.0,0,0.0,False
EMP12587,charvi.bhavsar17,0,0.0,0,0.0,False
EMP11371,chanakya.sharaf74,0,0.0,0,0.0,False
EMP11145,sathvik.krishnamurthy8,0,0.0,0,0.0,False
EMP11031,samuel.hari14,0,0.0,0,0.0,False
EMP10372,madhav.sood34,0,0.0,0,0.0,False
EMP10667,nathaniel.dhaliwal53,0,0.0,0,0.0,False
EMP10357,bahadurjit.hegde65,0,0.0,0,0.0,False
EMP10967,ikshita.luthra93,0,0.0,0,0.0,False
EMP11353,anamika.morar74,0,0.0,0,0.0,False
EMP11035,umang.dugal86,0,0.0,0,0.0,False
EMP10470,noah.lad77,0,0.0,0,0.0,False
EMP11396,victor.ratta94,0,0.0,0,0.0,False
EMP12705,aarush.mani1,0,0.0,0,0.0,False
EMP11549,nidhi.chada17,0,0.0,0,0.0,False
EMP11256,odika.ray44,0,0.0,0,0.0,False
EMP12094,gautam.samra20,0,0.0,0,0.0,False
EMP11555,urmi.master69,0,0.0,0,0.0,False
EMP12668,manya.chaudry96,0,0.0,0,0.0,False
EMP11250,triya.venkataraman48,0,0.0,0,0.0,False
EMP11699,vansha.mani80,0,0.0,0,0.0,False
EMP11252,zayan.bhalla97,0,0.0,0,0.0,False
EMP12865,frederick.sama65,0,0.0,0,0.0,False
EMP10079,reyansh.chauhan69,0,0.0,0,0.0,False
EMP11172,victor.khalsa18,0,0.0,0,0.0,False
EMP10814,jagdish.soman87,0,0.0,0,0.0,False
EMP11852,kevin.pillai31,0,0.0,0,0.0,False
EMP12220,adweta.rastogi43,0,0.0,0,0.0,False
