hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad
VDR_12367,2.0,0.0,0.0,1.0,2.0,29412286.22,71391643.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12283,8.0,4.0,0.0,3.0,2.0,187057587.64,134387606.68,6.0,3.0,1.0,True,0.5,11.0,EXACT,14,4,4,4,2026-02-08 20:01:00,2026-08-26 11:22:43,10,198.64,0.2857,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11274,8.0,3.0,1.0,4.0,4.0,197490848.86,204133060.4,6.0,1.0,0.0,True,0.375,9.0,EXACT,10,2,2,2,2026-08-14 11:47:11,2026-08-27 06:10:00,8,12.77,0.2,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12253.corp.local,2.0,0.0,0.0,2.0,0.0,61643606.0,35893227.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12367,9.0,0.0,1.0,6.0,5.0,245326590.24,191556163.64,8.0,3.0,1.0,True,0.0,12.0,EXACT,14,4,4,4,2026-08-16 00:00:00,2026-08-29 08:54:00,10,13.37,0.2857,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12559,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12763,11.0,0.0,0.0,4.0,3.0,242323248.1,298685554.0,10.0,2.0,0.0,True,0.0,13.0,EXACT,17,4,4,3,2026-08-24 03:11:56,2026-09-09 16:36:10,13,16.56,0.2353,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11597,1.0,0.0,0.0,0.0,0.0,19727155.0,10025553.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_11887,1.0,0.0,0.0,0.0,0.0,36011811.0,37283710.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10264,1.0,0.0,0.0,1.0,1.0,26090432.0,35129556.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11091.corp.local,1.0,0.0,0.0,0.0,1.0,21573283.84,30097844.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11873,1.0,1.0,0.0,1.0,1.0,24819643.22,39877284.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10970,1.0,0.0,1.0,0.0,1.0,10454531.0,10379707.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11590,6.0,1.0,0.0,3.0,4.0,186077267.64,198824182.92,4.0,1.0,0.0,True,0.1666666666666666,7.0,EXACT,10,4,4,2,2026-01-08 00:00:00,2026-08-20 20:02:00,6,224.83,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10378,5.0,1.0,0.0,3.0,2.0,114880335.88,108186032.64,5.0,6.0,0.0,True,0.2,11.0,EXACT,18,13,13,11,2026-08-01 14:46:34,2026-09-08 18:20:42,5,38.15,0.7222,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_11260,1.0,0.0,0.0,1.0,1.0,14653509.0,33524775.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11068,1.0,0.0,0.0,1.0,0.0,21679303.0,20316922.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_12874,1.0,0.0,0.0,0.0,0.0,22523412.48,30862182.4,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12292,2.0,0.0,0.0,1.0,0.0,28724970.0,43734539.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12204,7.0,2.0,1.0,2.0,3.0,205286601.32,178786527.32,6.0,1.0,0.0,True,0.2857142857142857,8.0,EXACT,12,5,5,5,2026-08-05 11:15:46,2026-08-31 18:13:30,7,26.29,0.4167,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12285,8.0,3.0,1.0,2.0,2.0,189478631.02,215797886.36,6.0,2.0,0.0,True,0.375,10.0,EXACT,18,8,8,6,2026-05-09 00:00:00,2026-11-08 06:37:00,10,183.28,0.4444,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12378,2.0,1.0,0.0,2.0,0.0,51373473.22,36931973.120000005,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12137.corp.local,1.0,1.0,0.0,0.0,1.0,5829141.0,25388045.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11322,6.0,1.0,0.0,2.0,3.0,158942959.54,172141200.76,4.0,5.0,1.0,True,0.1666666666666666,11.0,EXACT,15,9,7,7,2026-08-02 04:36:29,2026-09-09 01:38:15,6,37.88,0.6,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12644,1.0,0.0,0.0,1.0,0.0,24819643.22,46336573.44,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11918,2.0,0.0,0.0,2.0,2.0,25018872.66,4824185.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12047,4.0,1.0,1.0,2.0,1.0,83027040.22,103265039.52,3.0,0.0,0.0,False,0.25,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11631,1.0,1.0,0.0,0.0,0.0,24819643.22,18297651.2,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10924.corp.local,1.0,0.0,1.0,0.0,0.0,24819643.22,47511568.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12562,1.0,0.0,0.0,1.0,1.0,15332026.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-11111,3.0,0.0,1.0,0.0,3.0,39752089.72,74706881.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11858,4.0,1.0,0.0,2.0,4.0,117348916.4,122389059.36,4.0,3.0,0.0,True,0.25,7.0,EXACT,13,9,9,9,2026-08-04 18:39:57,2026-09-08 01:28:00,4,34.28,0.6923,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10369,1.0,0.0,1.0,0.0,0.0,48108666.88,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11627.corp.local,1.0,0.0,0.0,1.0,1.0,17984613.0,28284387.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11302,1.0,0.0,0.0,0.0,1.0,49141744.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12499,4.0,0.0,0.0,4.0,2.0,106676343.22,62928805.36,4.0,5.0,0.0,True,0.0,9.0,EXACT,17,11,10,8,2026-01-09 19:45:00,2026-09-09 07:26:00,6,242.49,0.6471,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_10886,2.0,0.0,0.0,2.0,0.0,57800519.22,61476359.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10786,7.0,1.0,0.0,1.0,4.0,274884662.62,180240839.68,6.0,2.0,1.0,True,0.1428571428571428,9.0,EXACT,13,6,5,4,2026-08-02 04:28:03,2026-09-06 00:00:00,7,34.81,0.4615,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10248,1.0,1.0,1.0,0.0,1.0,24819643.22,19853436.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11407,10.0,2.0,0.0,3.0,6.0,225407871.0,322286816.2,8.0,0.0,0.0,True,0.2,10.0,EXACT,15,5,3,4,2026-08-09 00:00:00,2026-08-29 20:49:51,10,20.87,0.3333,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11752,2.0,0.0,1.0,1.0,1.0,59231111.0,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10851,1.0,1.0,0.0,0.0,0.0,49869235.0,8967573.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10579,1.0,1.0,0.0,0.0,0.0,29023006.0,9343508.48,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_12113,1.0,0.0,0.0,1.0,1.0,21778923.52,4683659.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12836.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,10013900.8,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12770.corp.local,1.0,0.0,0.0,1.0,0.0,17835130.88,12096849.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12969,3.0,0.0,0.0,1.0,2.0,95204041.86,65472386.64,2.0,2.0,0.0,False,0.0,5.0,PROBABLE,10,7,6,6,2026-08-07 05:54:27,2026-09-01 01:16:18,3,24.81,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12584,2.0,0.0,0.0,0.0,2.0,16036546.0,70307220.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_11242,1.0,0.0,0.0,0.0,1.0,3632938.0,8582463.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12922,2.0,0.0,0.0,1.0,1.0,82589194.24000001,46146990.2,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11395.corp.local,2.0,0.0,1.0,1.0,0.0,47174461.22,32284642.52,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11781.corp.local,1.0,0.0,0.0,1.0,0.0,36795103.0,38350622.72,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10778.corp.local,2.0,0.0,0.0,2.0,0.0,35098103.8,77791506.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10768,5.0,2.0,1.0,2.0,2.0,159275446.54,104770760.44,3.0,1.0,0.0,True,0.4,6.0,EXACT,16,9,8,4,2026-01-08 00:00:00,2026-11-08 18:02:00,7,304.75,0.5625,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12207,8.0,0.0,2.0,3.0,4.0,194395344.44,181629043.68,8.0,1.0,0.0,True,0.0,9.0,EXACT,14,6,6,5,2026-08-04 05:57:20,2026-09-05 23:18:55,8,32.72,0.4286,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10188,2.0,1.0,1.0,1.0,1.0,35000022.68,74320753.88,1.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10328,1.0,1.0,0.0,1.0,0.0,24108244.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10021,1.0,0.0,0.0,1.0,0.0,49130117.0,16033473.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11575,9.0,2.0,0.0,5.0,6.0,218144507.94,173780079.92,7.0,2.0,0.0,True,0.2222222222222222,11.0,EXACT,16,7,7,6,2026-08-11 04:40:16,2026-09-09 19:24:57,9,29.61,0.4375,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_11939,1.0,0.0,0.0,0.0,0.0,24819643.22,42504323.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10072,1.0,0.0,0.0,1.0,0.0,5672048.64,30447366.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10606.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10439.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,48443244.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12681,3.0,1.0,0.0,1.0,2.0,79344653.44,90033075.84,3.0,4.0,0.0,True,0.3333333333333333,7.0,EXACT,10,5,5,4,2026-08-01 00:00:00,2026-09-08 14:35:16,5,38.61,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11874.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12071.corp.local,1.0,0.0,0.0,1.0,0.0,37791797.0,37537504.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10479,1.0,0.0,0.0,1.0,1.0,8973463.0,19500725.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11509,1.0,0.0,0.0,0.0,0.0,4827125.76,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11202,14.0,6.0,1.0,9.0,5.0,349852021.18,351228488.08,13.0,1.0,0.0,False,0.4285714285714285,15.0,PROBABLE,18,4,4,3,2026-06-08 00:00:00,2026-08-23 22:15:33,14,76.93,0.2222,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12904.corp.local,2.0,0.0,1.0,1.0,1.0,96271698.0,42361960.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10711,3.0,1.0,0.0,1.0,2.0,38636002.0,98316467.0,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11638,1.0,0.0,0.0,1.0,1.0,26040732.0,43778247.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11672.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10040,7.0,2.0,0.0,3.0,1.0,139500953.0,167591891.72,7.0,5.0,0.0,True,0.2857142857142857,12.0,EXACT,19,9,9,8,2026-08-05 18:02:51,2026-12-08 03:52:00,10,124.41,0.4737,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12619,1.0,0.0,0.0,0.0,0.0,7906263.04,35588096.0,1.0,1.0,0.0,True,0.0,2.0,EXACT,9,7,7,4,2026-08-02 00:00:00,2026-09-01 00:00:00,2,30.0,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12441,2.0,1.0,0.0,2.0,2.0,49419236.18,36592829.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10929,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11624.corp.local,1.0,0.0,0.0,0.0,1.0,44066459.0,77926.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12657.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,7765917.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10745,1.0,1.0,0.0,1.0,1.0,24819643.22,31267993.6,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10639.corp.local,2.0,0.0,0.0,1.0,1.0,69873698.22,25367937.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12509,4.0,2.0,0.0,1.0,3.0,119418452.42,105168489.6,2.0,2.0,0.0,True,0.5,6.0,EXACT,11,6,6,5,2026-08-07 09:32:32,2026-09-03 14:18:53,5,27.2,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10351,2.0,0.0,0.0,2.0,1.0,97466464.84,89638512.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11083,1.0,1.0,1.0,0.0,0.0,24819643.22,37564990.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12505,4.0,0.0,1.0,2.0,2.0,122791834.44,100619209.28,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12933,6.0,1.0,0.0,2.0,5.0,132786279.0,112570821.64,6.0,0.0,0.0,True,0.1666666666666666,6.0,EXACT,15,7,7,5,2026-02-08 22:52:00,2026-08-26 06:58:51,8,198.34,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-12054,1.0,0.0,0.0,1.0,1.0,40660703.0,21674410.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10581.corp.local,2.0,0.0,0.0,2.0,0.0,40945216.0,47961866.24,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12893.corp.local,1.0,0.0,0.0,1.0,0.0,1607392.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12375,1.0,0.0,1.0,1.0,0.0,24819643.22,49875525.0,1.0,3.0,0.0,True,0.0,4.0,EXACT,5,3,3,3,2026-08-24 00:00:00,2026-09-05 14:05:56,2,12.59,0.6,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11597.corp.local,1.0,0.0,0.0,1.0,1.0,25518346.24,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
