edge_id,source_id,target_id,relationship_type,relationship_confidence,source_dataset,source_record_id,evidence_type
EDG-10188,EMP10266,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10266,ORGANIZATIONAL_ASSIGNMENT
EDG-10189,EMP12692,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12692,ORGANIZATIONAL_ASSIGNMENT
EDG-10190,EMP10805,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10805,ORGANIZATIONAL_ASSIGNMENT
EDG-10191,EMP10331,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10331,ORGANIZATIONAL_ASSIGNMENT
EDG-10192,EMP10528,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10528,ORGANIZATIONAL_ASSIGNMENT
EDG-10193,EMP11225,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11225,ORGANIZATIONAL_ASSIGNMENT
EDG-10194,EMP10801,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10801,ORGANIZATIONAL_ASSIGNMENT
EDG-10195,EMP11089,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP11089,ORGANIZATIONAL_ASSIGNMENT
EDG-10196,EMP10764,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10764,ORGANIZATIONAL_ASSIGNMENT
EDG-10197,EMP10218,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10218,ORGANIZATIONAL_ASSIGNMENT
EDG-10198,EMP10479,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP10479,ORGANIZATIONAL_ASSIGNMENT
EDG-10199,EMP10790,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10790,ORGANIZATIONAL_ASSIGNMENT
EDG-10200,EMP10478,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10478,ORGANIZATIONAL_ASSIGNMENT
EDG-10201,EMP12645,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12645,ORGANIZATIONAL_ASSIGNMENT
EDG-10202,EMP10727,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10727,ORGANIZATIONAL_ASSIGNMENT
EDG-10203,EMP10581,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP10581,ORGANIZATIONAL_ASSIGNMENT
EDG-10204,EMP11157,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11157,ORGANIZATIONAL_ASSIGNMENT
EDG-10205,EMP12547,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12547,ORGANIZATIONAL_ASSIGNMENT
EDG-10206,EMP11688,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP11688,ORGANIZATIONAL_ASSIGNMENT
EDG-10207,EMP12633,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP12633,ORGANIZATIONAL_ASSIGNMENT
EDG-10208,EMP10045,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP10045,ORGANIZATIONAL_ASSIGNMENT
EDG-10209,EMP12849,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12849,ORGANIZATIONAL_ASSIGNMENT
EDG-10210,EMP10240,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP10240,ORGANIZATIONAL_ASSIGNMENT
EDG-10211,EMP10251,DEPT-IT_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10251,ORGANIZATIONAL_ASSIGNMENT
EDG-10212,EMP10990,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10990,ORGANIZATIONAL_ASSIGNMENT
EDG-10213,EMP10457,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10457,ORGANIZATIONAL_ASSIGNMENT
EDG-10214,EMP11272,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11272,ORGANIZATIONAL_ASSIGNMENT
EDG-10215,EMP10676,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP10676,ORGANIZATIONAL_ASSIGNMENT
EDG-10216,EMP11814,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11814,ORGANIZATIONAL_ASSIGNMENT
EDG-10217,EMP11533,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11533,ORGANIZATIONAL_ASSIGNMENT
EDG-10218,EMP12356,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12356,ORGANIZATIONAL_ASSIGNMENT
EDG-10219,EMP11084,DEPT-INNOVATION,BELONGS_TO,EXACT,canonical_users,EMP11084,ORGANIZATIONAL_ASSIGNMENT
EDG-10220,EMP11511,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP11511,ORGANIZATIONAL_ASSIGNMENT
EDG-10221,EMP12404,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12404,ORGANIZATIONAL_ASSIGNMENT
EDG-10222,EMP10257,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10257,ORGANIZATIONAL_ASSIGNMENT
EDG-10223,EMP12272,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12272,ORGANIZATIONAL_ASSIGNMENT
EDG-10224,EMP10368,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP10368,ORGANIZATIONAL_ASSIGNMENT
EDG-10225,EMP12050,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP12050,ORGANIZATIONAL_ASSIGNMENT
EDG-10226,EMP12973,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12973,ORGANIZATIONAL_ASSIGNMENT
EDG-10227,EMP12844,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP12844,ORGANIZATIONAL_ASSIGNMENT
EDG-10228,EMP10354,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10354,ORGANIZATIONAL_ASSIGNMENT
EDG-10229,EMP11299,DEPT-COMPLIANCE,BELONGS_TO,EXACT,canonical_users,EMP11299,ORGANIZATIONAL_ASSIGNMENT
EDG-10230,EMP11864,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP11864,ORGANIZATIONAL_ASSIGNMENT
EDG-10231,EMP12219,DEPT-COMPLIANCE,BELONGS_TO,EXACT,canonical_users,EMP12219,ORGANIZATIONAL_ASSIGNMENT
EDG-10232,EMP11196,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11196,ORGANIZATIONAL_ASSIGNMENT
EDG-10233,EMP11830,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11830,ORGANIZATIONAL_ASSIGNMENT
EDG-10234,EMP12202,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12202,ORGANIZATIONAL_ASSIGNMENT
EDG-10235,EMP11302,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP11302,ORGANIZATIONAL_ASSIGNMENT
EDG-10236,EMP10682,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP10682,ORGANIZATIONAL_ASSIGNMENT
EDG-10237,EMP11381,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11381,ORGANIZATIONAL_ASSIGNMENT
EDG-10238,EMP10507,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10507,ORGANIZATIONAL_ASSIGNMENT
EDG-10239,EMP10211,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10211,ORGANIZATIONAL_ASSIGNMENT
EDG-10240,EMP11454,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP11454,ORGANIZATIONAL_ASSIGNMENT
EDG-10241,EMP10819,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10819,ORGANIZATIONAL_ASSIGNMENT
EDG-10242,EMP11650,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP11650,ORGANIZATIONAL_ASSIGNMENT
EDG-10243,EMP12909,DEPT-CALL_CENTER,BELONGS_TO,EXACT,canonical_users,EMP12909,ORGANIZATIONAL_ASSIGNMENT
EDG-10244,EMP10582,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10582,ORGANIZATIONAL_ASSIGNMENT
EDG-10245,EMP10175,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10175,ORGANIZATIONAL_ASSIGNMENT
EDG-10246,EMP11712,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP11712,ORGANIZATIONAL_ASSIGNMENT
EDG-10247,EMP10430,DEPT-COMPLIANCE,BELONGS_TO,EXACT,canonical_users,EMP10430,ORGANIZATIONAL_ASSIGNMENT
EDG-10248,EMP11507,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11507,ORGANIZATIONAL_ASSIGNMENT
EDG-10249,EMP10744,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10744,ORGANIZATIONAL_ASSIGNMENT
EDG-10250,EMP11362,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11362,ORGANIZATIONAL_ASSIGNMENT
EDG-10251,EMP11097,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP11097,ORGANIZATIONAL_ASSIGNMENT
EDG-10252,EMP10506,DEPT-INNOVATION,BELONGS_TO,EXACT,canonical_users,EMP10506,ORGANIZATIONAL_ASSIGNMENT
EDG-10253,EMP10945,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10945,ORGANIZATIONAL_ASSIGNMENT
EDG-10254,EMP11135,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP11135,ORGANIZATIONAL_ASSIGNMENT
EDG-10255,EMP11023,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP11023,ORGANIZATIONAL_ASSIGNMENT
EDG-10256,EMP10196,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10196,ORGANIZATIONAL_ASSIGNMENT
EDG-10257,EMP12512,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12512,ORGANIZATIONAL_ASSIGNMENT
EDG-10258,EMP10088,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10088,ORGANIZATIONAL_ASSIGNMENT
EDG-10259,EMP11047,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP11047,ORGANIZATIONAL_ASSIGNMENT
EDG-10260,EMP12878,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12878,ORGANIZATIONAL_ASSIGNMENT
EDG-10261,EMP12025,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12025,ORGANIZATIONAL_ASSIGNMENT
EDG-10262,EMP12943,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP12943,ORGANIZATIONAL_ASSIGNMENT
EDG-10263,EMP10678,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10678,ORGANIZATIONAL_ASSIGNMENT
EDG-10264,EMP11034,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP11034,ORGANIZATIONAL_ASSIGNMENT
EDG-10265,EMP10564,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10564,ORGANIZATIONAL_ASSIGNMENT
EDG-10266,EMP10343,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10343,ORGANIZATIONAL_ASSIGNMENT
EDG-10267,EMP12346,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP12346,ORGANIZATIONAL_ASSIGNMENT
EDG-10268,EMP10025,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10025,ORGANIZATIONAL_ASSIGNMENT
EDG-10269,EMP10940,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP10940,ORGANIZATIONAL_ASSIGNMENT
EDG-10270,EMP11859,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP11859,ORGANIZATIONAL_ASSIGNMENT
EDG-10271,EMP12892,DEPT-IT_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12892,ORGANIZATIONAL_ASSIGNMENT
EDG-10272,EMP12795,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP12795,ORGANIZATIONAL_ASSIGNMENT
EDG-10273,EMP11488,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP11488,ORGANIZATIONAL_ASSIGNMENT
EDG-10274,EMP11525,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11525,ORGANIZATIONAL_ASSIGNMENT
EDG-10275,EMP12422,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12422,ORGANIZATIONAL_ASSIGNMENT
EDG-10276,EMP12574,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP12574,ORGANIZATIONAL_ASSIGNMENT
EDG-10277,EMP10650,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10650,ORGANIZATIONAL_ASSIGNMENT
EDG-10278,EMP10867,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP10867,ORGANIZATIONAL_ASSIGNMENT
EDG-10279,EMP11350,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11350,ORGANIZATIONAL_ASSIGNMENT
EDG-10280,EMP10067,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10067,ORGANIZATIONAL_ASSIGNMENT
EDG-10281,EMP12249,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12249,ORGANIZATIONAL_ASSIGNMENT
EDG-10282,EMP10621,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10621,ORGANIZATIONAL_ASSIGNMENT
EDG-10283,EMP10651,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP10651,ORGANIZATIONAL_ASSIGNMENT
EDG-10284,EMP12195,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP12195,ORGANIZATIONAL_ASSIGNMENT
EDG-10285,EMP10602,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10602,ORGANIZATIONAL_ASSIGNMENT
EDG-10286,EMP12911,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP12911,ORGANIZATIONAL_ASSIGNMENT
EDG-10287,EMP10423,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP10423,ORGANIZATIONAL_ASSIGNMENT
EDG-10288,EMP12171,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP12171,ORGANIZATIONAL_ASSIGNMENT
EDG-10289,EMP12805,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12805,ORGANIZATIONAL_ASSIGNMENT
EDG-10290,EMP11910,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11910,ORGANIZATIONAL_ASSIGNMENT
EDG-10291,EMP12861,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP12861,ORGANIZATIONAL_ASSIGNMENT
EDG-10292,EMP11113,DEPT-SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP11113,ORGANIZATIONAL_ASSIGNMENT
EDG-10293,EMP11477,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11477,ORGANIZATIONAL_ASSIGNMENT
EDG-10294,EMP11553,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP11553,ORGANIZATIONAL_ASSIGNMENT
EDG-10295,EMP10124,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10124,ORGANIZATIONAL_ASSIGNMENT
EDG-10296,EMP12541,DEPT-SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12541,ORGANIZATIONAL_ASSIGNMENT
EDG-10297,EMP12903,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP12903,ORGANIZATIONAL_ASSIGNMENT
EDG-10298,EMP11866,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP11866,ORGANIZATIONAL_ASSIGNMENT
EDG-10299,EMP11872,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP11872,ORGANIZATIONAL_ASSIGNMENT
EDG-10300,EMP10532,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP10532,ORGANIZATIONAL_ASSIGNMENT
EDG-10301,EMP12009,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12009,ORGANIZATIONAL_ASSIGNMENT
EDG-10302,EMP11057,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11057,ORGANIZATIONAL_ASSIGNMENT
EDG-10303,EMP12907,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP12907,ORGANIZATIONAL_ASSIGNMENT
EDG-10304,EMP11690,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11690,ORGANIZATIONAL_ASSIGNMENT
EDG-10305,EMP11487,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11487,ORGANIZATIONAL_ASSIGNMENT
EDG-10306,EMP10557,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10557,ORGANIZATIONAL_ASSIGNMENT
EDG-10307,EMP12561,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP12561,ORGANIZATIONAL_ASSIGNMENT
EDG-10308,EMP11173,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP11173,ORGANIZATIONAL_ASSIGNMENT
EDG-10309,EMP10176,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10176,ORGANIZATIONAL_ASSIGNMENT
EDG-10310,EMP10322,DEPT-SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10322,ORGANIZATIONAL_ASSIGNMENT
EDG-10311,EMP11188,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP11188,ORGANIZATIONAL_ASSIGNMENT
EDG-10312,EMP11461,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11461,ORGANIZATIONAL_ASSIGNMENT
EDG-10313,EMP12478,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12478,ORGANIZATIONAL_ASSIGNMENT
EDG-10314,EMP11545,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11545,ORGANIZATIONAL_ASSIGNMENT
EDG-10315,EMP10695,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP10695,ORGANIZATIONAL_ASSIGNMENT
EDG-10316,EMP11628,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP11628,ORGANIZATIONAL_ASSIGNMENT
EDG-10317,EMP10080,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP10080,ORGANIZATIONAL_ASSIGNMENT
EDG-10318,EMP12525,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12525,ORGANIZATIONAL_ASSIGNMENT
EDG-10319,EMP11149,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP11149,ORGANIZATIONAL_ASSIGNMENT
EDG-10320,EMP11151,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11151,ORGANIZATIONAL_ASSIGNMENT
EDG-10321,EMP10862,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10862,ORGANIZATIONAL_ASSIGNMENT
EDG-10322,EMP11260,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP11260,ORGANIZATIONAL_ASSIGNMENT
EDG-10323,EMP10439,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10439,ORGANIZATIONAL_ASSIGNMENT
EDG-10324,EMP10471,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP10471,ORGANIZATIONAL_ASSIGNMENT
EDG-10325,EMP12230,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP12230,ORGANIZATIONAL_ASSIGNMENT
EDG-10326,EMP12011,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP12011,ORGANIZATIONAL_ASSIGNMENT
EDG-10327,EMP11706,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11706,ORGANIZATIONAL_ASSIGNMENT
EDG-10328,EMP10812,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10812,ORGANIZATIONAL_ASSIGNMENT
EDG-10329,EMP11234,DEPT-BRAND,BELONGS_TO,EXACT,canonical_users,EMP11234,ORGANIZATIONAL_ASSIGNMENT
EDG-10330,EMP12246,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP12246,ORGANIZATIONAL_ASSIGNMENT
EDG-10331,EMP10568,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10568,ORGANIZATIONAL_ASSIGNMENT
EDG-10332,EMP12425,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12425,ORGANIZATIONAL_ASSIGNMENT
EDG-10333,EMP11653,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11653,ORGANIZATIONAL_ASSIGNMENT
EDG-10334,EMP10141,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10141,ORGANIZATIONAL_ASSIGNMENT
EDG-10335,EMP10511,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10511,ORGANIZATIONAL_ASSIGNMENT
EDG-10336,EMP11612,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11612,ORGANIZATIONAL_ASSIGNMENT
EDG-10337,EMP12605,DEPT-CALL_CENTER,BELONGS_TO,EXACT,canonical_users,EMP12605,ORGANIZATIONAL_ASSIGNMENT
EDG-10338,EMP11809,DEPT-BRAND,BELONGS_TO,EXACT,canonical_users,EMP11809,ORGANIZATIONAL_ASSIGNMENT
EDG-10339,EMP12866,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12866,ORGANIZATIONAL_ASSIGNMENT
EDG-10340,EMP11684,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP11684,ORGANIZATIONAL_ASSIGNMENT
EDG-10341,EMP10610,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10610,ORGANIZATIONAL_ASSIGNMENT
EDG-10342,EMP12810,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12810,ORGANIZATIONAL_ASSIGNMENT
EDG-10343,EMP11966,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP11966,ORGANIZATIONAL_ASSIGNMENT
EDG-10344,EMP10831,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP10831,ORGANIZATIONAL_ASSIGNMENT
EDG-10345,EMP10177,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10177,ORGANIZATIONAL_ASSIGNMENT
EDG-10346,EMP10857,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10857,ORGANIZATIONAL_ASSIGNMENT
EDG-10347,EMP10693,DEPT-SUPPLY_CHAIN,BELONGS_TO,EXACT,canonical_users,EMP10693,ORGANIZATIONAL_ASSIGNMENT
EDG-10348,EMP11736,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP11736,ORGANIZATIONAL_ASSIGNMENT
EDG-10349,EMP11072,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP11072,ORGANIZATIONAL_ASSIGNMENT
EDG-10350,EMP11278,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11278,ORGANIZATIONAL_ASSIGNMENT
EDG-10351,EMP11503,DEPT-SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP11503,ORGANIZATIONAL_ASSIGNMENT
EDG-10352,EMP10183,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10183,ORGANIZATIONAL_ASSIGNMENT
EDG-10353,EMP11468,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP11468,ORGANIZATIONAL_ASSIGNMENT
EDG-10354,EMP12227,DEPT-R&D,BELONGS_TO,EXACT,canonical_users,EMP12227,ORGANIZATIONAL_ASSIGNMENT
EDG-10355,EMP12727,DEPT-OPERATIONS,BELONGS_TO,EXACT,canonical_users,EMP12727,ORGANIZATIONAL_ASSIGNMENT
EDG-10356,EMP10565,DEPT-FINANCE,BELONGS_TO,EXACT,canonical_users,EMP10565,ORGANIZATIONAL_ASSIGNMENT
EDG-10357,EMP12901,DEPT-LEGAL,BELONGS_TO,EXACT,canonical_users,EMP12901,ORGANIZATIONAL_ASSIGNMENT
EDG-10358,EMP12340,DEPT-IT_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP12340,ORGANIZATIONAL_ASSIGNMENT
EDG-10359,EMP11985,DEPT-COMPLIANCE,BELONGS_TO,EXACT,canonical_users,EMP11985,ORGANIZATIONAL_ASSIGNMENT
EDG-10360,EMP11829,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP11829,ORGANIZATIONAL_ASSIGNMENT
EDG-10361,EMP12850,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP12850,ORGANIZATIONAL_ASSIGNMENT
EDG-10362,EMP10486,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP10486,ORGANIZATIONAL_ASSIGNMENT
EDG-10363,EMP12940,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP12940,ORGANIZATIONAL_ASSIGNMENT
EDG-10364,EMP11204,DEPT-SALES,BELONGS_TO,EXACT,canonical_users,EMP11204,ORGANIZATIONAL_ASSIGNMENT
EDG-10365,EMP10370,DEPT-CUSTOMER_SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP10370,ORGANIZATIONAL_ASSIGNMENT
EDG-10366,EMP10162,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP10162,ORGANIZATIONAL_ASSIGNMENT
EDG-10367,EMP12646,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP12646,ORGANIZATIONAL_ASSIGNMENT
EDG-10368,EMP12650,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP12650,ORGANIZATIONAL_ASSIGNMENT
EDG-10369,EMP12931,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP12931,ORGANIZATIONAL_ASSIGNMENT
EDG-10370,EMP11911,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP11911,ORGANIZATIONAL_ASSIGNMENT
EDG-10371,EMP10729,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10729,ORGANIZATIONAL_ASSIGNMENT
EDG-10372,EMP10969,DEPT-HUMAN_RESOURCES,BELONGS_TO,EXACT,canonical_users,EMP10969,ORGANIZATIONAL_ASSIGNMENT
EDG-10373,EMP10670,DEPT-IT,BELONGS_TO,EXACT,canonical_users,EMP10670,ORGANIZATIONAL_ASSIGNMENT
EDG-10374,EMP10887,DEPT-MARKETING,BELONGS_TO,EXACT,canonical_users,EMP10887,ORGANIZATIONAL_ASSIGNMENT
EDG-10375,EMP10030,DEPT-PROCUREMENT,BELONGS_TO,EXACT,canonical_users,EMP10030,ORGANIZATIONAL_ASSIGNMENT
EDG-10376,EMP11055,DEPT-SUPPORT,BELONGS_TO,EXACT,canonical_users,EMP11055,ORGANIZATIONAL_ASSIGNMENT
