entity_id,entity_type,traceone_risk_score,auth_contribution,network_contribution,endpoint_contribution,operational_contribution,multi_signal_boost
EMP11509,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11731,USER,25.29,4.22,8.43,0.0,12.65,0.0
EMP12349,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11883,USER,7.03,5.62,0.0,1.41,0.0,0.0
EMP10599,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12163,USER,29.51,8.43,16.86,4.22,0.0,0.0
EMP10433,USER,16.86,4.22,0.0,8.43,4.22,0.0
EMP12379,USER,7.87,7.87,0.0,0.0,0.0,0.0
EMP11547,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP11744,USER,21.08,8.43,4.22,4.22,4.22,0.0
EMP10239,USER,6.32,6.32,0.0,0.0,0.0,0.0
EMP10817,USER,16.86,0.0,4.22,8.43,4.22,0.0
EMP12661,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11177,USER,5.9,1.69,4.22,0.0,0.0,0.0
EMP12963,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11730,USER,23.61,6.74,0.0,16.86,0.0,0.0
EMP12533,USER,21.08,4.22,8.43,0.0,8.43,0.0
EMP12225,USER,25.29,4.22,0.0,21.08,0.0,0.0
EMP12523,USER,42.16,16.86,12.65,4.22,8.43,0.0
EMP11483,USER,17.92,1.05,4.22,12.65,0.0,0.0
EMP10912,USER,100.0,43.75,43.75,29.51,43.75,68.9
EMP12096,USER,50.59,8.43,21.08,8.43,12.65,0.0
EMP11965,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10926,USER,6.74,6.74,0.0,0.0,0.0,0.0
EMP12212,USER,8.43,4.22,0.0,0.0,4.22,0.0
EMP11421,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12579,USER,100.0,37.5,37.5,18.97,37.5,43.82
EMP10594,USER,8.43,0.0,8.43,0.0,0.0,0.0
EMP10601,USER,5.62,5.62,0.0,0.0,0.0,0.0
EMP10637,USER,29.51,4.22,4.22,21.08,0.0,0.0
EMP12899,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11795,USER,25.29,8.43,4.22,0.0,12.65,0.0
EMP11010,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10680,USER,12.65,4.22,0.0,4.22,4.22,0.0
EMP12431,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11778,USER,15.46,11.24,0.0,4.22,0.0,0.0
EMP10414,USER,25.29,4.22,0.0,12.65,8.43,0.0
EMP10874,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10527,USER,19.39,6.74,0.0,12.65,0.0,0.0
EMP11512,USER,21.08,4.22,8.43,0.0,8.43,0.0
EMP12548,USER,16.86,12.65,0.0,0.0,4.22,0.0
EMP10108,USER,16.86,16.86,0.0,0.0,0.0,0.0
EMP11206,USER,16.86,4.22,8.43,0.0,4.22,0.0
EMP12414,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12439,USER,16.86,0.0,12.65,4.22,0.0,0.0
EMP11116,USER,21.08,4.22,8.43,8.43,0.0,0.0
EMP10318,USER,19.56,11.13,0.0,8.43,0.0,0.0
EMP11951,USER,12.65,0.0,0.0,8.43,4.22,0.0
EMP11161,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP12700,USER,16.86,8.43,0.0,0.0,8.43,0.0
EMP11558,USER,37.94,4.22,8.43,21.08,4.22,0.0
EMP12920,USER,25.29,8.43,12.65,0.0,4.22,0.0
EMP10402,USER,8.43,0.0,0.0,4.22,4.22,0.0
EMP11502,USER,8.43,0.0,8.43,0.0,0.0,0.0
EMP10937,USER,8.43,0.0,8.43,0.0,0.0,0.0
EMP12004,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11261,USER,18.27,4.22,4.22,1.41,8.43,0.0
EMP12722,USER,25.41,4.33,0.0,16.86,4.22,0.0
EMP12806,USER,14.55,6.12,4.22,4.22,0.0,0.0
EMP10387,USER,13.7,5.27,0.0,8.43,0.0,0.0
EMP11960,USER,1.41,1.41,0.0,0.0,0.0,0.0
EMP11850,USER,17.92,5.27,8.43,4.22,0.0,0.0
EMP10810,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10755,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11174,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11587,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP12713,USER,8.43,0.0,0.0,0.0,8.43,0.0
EMP11235,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP11891,USER,10.34,6.12,0.0,0.0,4.22,0.0
EMP10070,USER,5.27,5.27,0.0,0.0,0.0,0.0
EMP12760,USER,16.86,4.22,4.22,8.43,0.0,0.0
EMP12342,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12263,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP10839,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10056,USER,6.32,2.11,0.0,0.0,4.22,0.0
EMP12468,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11817,USER,100.0,37.5,37.5,12.65,37.5,41.72
EMP11395,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11556,USER,16.86,0.0,8.43,4.22,4.22,0.0
EMP12086,USER,14.75,6.32,0.0,8.43,0.0,0.0
EMP11904,USER,21.08,4.22,0.0,8.43,8.43,0.0
EMP12501,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12161,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10309,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP11961,USER,22.48,4.22,8.43,1.41,8.43,0.0
EMP11253,USER,29.51,8.43,8.43,4.22,8.43,0.0
EMP11228,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP12769,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11537,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11741,USER,1.41,0.0,0.0,1.41,0.0,0.0
EMP11351,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11376,USER,33.73,4.22,0.0,21.08,8.43,0.0
EMP12162,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12813,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11861,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP12716,USER,21.08,16.86,0.0,4.22,0.0,0.0
EMP12709,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11659,USER,14.75,10.54,0.0,0.0,4.22,0.0
EMP10436,USER,16.86,0.0,12.65,4.22,0.0,0.0
EMP12078,USER,19.39,6.74,0.0,8.43,4.22,0.0
EMP11222,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11491,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11912,USER,24.1,3.02,8.43,12.65,0.0,0.0
EMP10313,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10233,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11436,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10685,USER,16.86,4.22,0.0,4.22,8.43,0.0
EMP12918,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10111,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11213,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11413,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11127,USER,21.08,8.43,8.43,0.0,4.22,0.0
EMP12916,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11971,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP10472,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP12835,USER,25.29,0.0,0.0,8.43,16.86,0.0
EMP12251,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP10903,USER,8.43,0.0,4.22,4.22,0.0,0.0
EMP10897,USER,11.59,3.16,0.0,4.22,4.22,0.0
EMP12448,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11939,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12293,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12896,USER,12.65,0.0,0.0,0.0,12.65,0.0
EMP12684,USER,15.18,6.74,0.0,0.0,8.43,0.0
EMP10361,USER,25.29,0.0,12.65,0.0,12.65,0.0
EMP10135,USER,1.41,0.0,0.0,1.41,0.0,0.0
EMP11309,USER,1.25,1.25,0.0,0.0,0.0,0.0
EMP12995,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP12328,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10366,USER,12.65,0.0,8.43,0.0,4.22,0.0
EMP11017,USER,12.65,8.43,0.0,4.22,0.0,0.0
EMP10029,USER,37.94,4.22,8.43,21.08,4.22,0.0
EMP12578,USER,12.65,8.43,0.0,4.22,0.0,0.0
EMP10022,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11924,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP11100,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10420,USER,18.55,1.69,0.0,16.86,0.0,0.0
EMP12390,USER,42.16,8.43,21.08,0.0,12.65,0.0
EMP10460,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10043,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP10087,USER,21.08,0.0,8.43,4.22,8.43,0.0
EMP10859,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10572,USER,22.13,22.13,0.0,0.0,0.0,0.0
EMP10944,USER,16.86,4.22,0.0,12.65,0.0,0.0
EMP10282,USER,16.86,12.65,0.0,0.0,4.22,0.0
EMP12658,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12466,USER,6.12,6.12,0.0,0.0,0.0,0.0
EMP12932,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12476,USER,30.35,9.27,4.22,16.86,0.0,0.0
EMP10533,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10776,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12527,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12430,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12464,USER,8.43,0.0,4.22,4.22,0.0,0.0
EMP12179,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10809,USER,16.86,0.0,4.22,8.43,4.22,0.0
EMP10964,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP10978,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10691,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10932,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11241,USER,100.0,37.5,37.5,6.32,37.5,39.61
EMP12259,USER,33.73,8.43,12.65,0.0,12.65,0.0
EMP11672,USER,12.65,4.22,0.0,8.43,0.0,0.0
EMP11426,USER,16.86,0.0,8.43,0.0,8.43,0.0
EMP10221,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10543,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11286,USER,27.4,6.32,0.0,21.08,0.0,0.0
EMP12209,USER,8.43,0.0,0.0,4.22,4.22,0.0
EMP10789,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP10794,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11720,USER,1.05,1.05,0.0,0.0,0.0,0.0
EMP12005,USER,25.29,8.43,0.0,4.22,12.65,0.0
EMP11563,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP10612,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11456,USER,16.86,4.22,8.43,0.0,4.22,0.0
EMP11718,USER,12.65,8.43,0.0,0.0,4.22,0.0
EMP10272,USER,18.37,9.94,4.22,4.22,0.0,0.0
EMP10521,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11003,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11373,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12522,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP11938,USER,14.75,2.11,0.0,4.22,8.43,0.0
EMP10350,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP10949,USER,33.73,16.86,12.65,4.22,0.0,0.0
EMP12126,USER,16.86,8.43,4.22,0.0,4.22,0.0
EMP12387,USER,14.75,10.54,0.0,0.0,4.22,0.0
EMP12862,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12672,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11179,USER,1.41,0.0,0.0,1.41,0.0,0.0
EMP11036,USER,12.65,8.43,4.22,0.0,0.0,0.0
EMP12580,USER,33.73,0.0,4.22,12.65,16.86,0.0
EMP10168,USER,7.03,5.62,0.0,1.41,0.0,0.0
EMP12582,USER,8.43,0.0,0.0,0.0,8.43,0.0
EMP12266,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP11954,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12073,USER,43.21,5.27,8.43,21.08,8.43,0.0
EMP12377,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10765,USER,5.62,1.41,0.0,4.22,0.0,0.0
EMP12190,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12166,USER,21.3,21.3,0.0,0.0,0.0,0.0
EMP12302,USER,22.98,6.12,0.0,12.65,4.22,0.0
EMP10219,USER,6.32,2.11,4.22,0.0,0.0,0.0
EMP10367,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12545,USER,5.27,1.05,0.0,0.0,4.22,0.0
EMP10879,USER,12.65,8.43,0.0,0.0,4.22,0.0
EMP12347,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11323,USER,29.51,12.65,0.0,0.0,16.86,0.0
EMP11392,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10351,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP11053,USER,8.43,4.22,0.0,4.22,0.0,0.0
EMP11211,USER,21.08,0.0,4.22,8.43,8.43,0.0
EMP11967,USER,12.65,4.22,4.22,0.0,4.22,0.0
EMP12771,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12442,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10498,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP11735,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP10210,USER,10.12,1.69,8.43,0.0,0.0,0.0
EMP12487,USER,21.08,8.43,0.0,4.22,8.43,0.0
EMP12838,USER,11.29,11.29,0.0,0.0,0.0,0.0
EMP10227,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10365,USER,12.65,0.0,0.0,8.43,4.22,0.0
EMP10965,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10276,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12299,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP11877,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12670,USER,42.16,8.43,8.43,4.22,21.08,0.0
EMP11103,USER,25.29,12.65,0.0,4.22,8.43,0.0
EMP10407,USER,5.17,0.95,0.0,4.22,0.0,0.0
EMP12044,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11124,USER,12.65,8.43,4.22,0.0,0.0,0.0
EMP12406,USER,12.65,0.0,4.22,8.43,0.0,0.0
EMP10785,USER,37.94,8.43,12.65,0.0,16.86,0.0
EMP12564,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12627,USER,68.14,15.81,31.25,0.0,21.08,13.63
EMP12380,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10007,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11244,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11289,USER,29.51,8.43,0.0,8.43,12.65,0.0
EMP10864,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10415,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11742,USER,12.65,4.22,0.0,0.0,8.43,0.0
EMP11713,USER,17.92,9.49,0.0,8.43,0.0,0.0
EMP11691,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10199,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10283,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10231,USER,12.65,4.22,0.0,4.22,4.22,0.0
EMP10718,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12947,USER,12.65,0.0,8.43,4.22,0.0,0.0
EMP10096,USER,29.51,8.43,0.0,21.08,0.0,0.0
EMP12826,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP12648,USER,11.4,9.99,0.0,1.41,0.0,0.0
EMP11474,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10881,USER,16.86,0.0,4.22,4.22,8.43,0.0
EMP11419,USER,11.45,3.02,8.43,0.0,0.0,0.0
EMP12542,USER,42.16,8.43,21.08,0.0,12.65,0.0
EMP12949,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12666,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12254,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP11462,USER,21.08,0.0,0.0,12.65,8.43,0.0
EMP10104,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12298,USER,11.71,7.49,0.0,0.0,4.22,0.0
EMP12872,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11725,USER,16.86,8.43,0.0,4.22,4.22,0.0
EMP12609,USER,52.7,10.54,21.08,0.0,21.08,10.54
EMP11102,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12820,USER,8.43,4.22,0.0,0.0,4.22,0.0
EMP10807,USER,16.86,4.22,4.22,8.43,0.0,0.0
EMP10226,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10840,USER,13.87,13.87,0.0,0.0,0.0,0.0
EMP12369,USER,16.86,12.65,4.22,0.0,0.0,0.0
EMP11621,USER,21.08,4.22,8.43,0.0,8.43,0.0
EMP12639,USER,57.96,10.54,21.08,5.27,21.08,11.59
EMP12528,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11093,USER,1.69,1.69,0.0,0.0,0.0,0.0
EMP12897,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP12783,USER,5.62,1.41,0.0,4.22,0.0,0.0
EMP11763,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP12510,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10979,USER,16.86,4.22,8.43,0.0,4.22,0.0
EMP11953,USER,12.65,4.22,0.0,4.22,4.22,0.0
EMP10464,USER,16.86,8.43,0.0,0.0,8.43,0.0
EMP11940,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12595,USER,12.65,4.22,4.22,4.22,0.0,0.0
EMP10927,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11359,USER,100.0,37.5,37.5,6.32,37.5,39.61
EMP11216,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11032,USER,21.62,21.62,0.0,0.0,0.0,0.0
EMP12567,USER,100.0,37.5,37.5,6.32,37.5,39.61
EMP11936,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10212,USER,27.4,6.32,12.65,8.43,0.0,0.0
EMP10012,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12990,USER,21.08,4.22,0.0,16.86,0.0,0.0
EMP10422,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12436,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12366,USER,25.29,0.0,12.65,0.0,12.65,0.0
EMP11749,USER,23.19,2.11,8.43,12.65,0.0,0.0
EMP11391,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12721,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11745,USER,16.86,4.22,8.43,0.0,4.22,0.0
EMP10741,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP11626,USER,68.14,26.35,31.25,0.0,10.54,13.63
EMP12358,USER,25.29,0.0,8.43,8.43,8.43,0.0
EMP10509,USER,14.75,6.32,8.43,0.0,0.0,0.0
EMP10644,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP10597,USER,21.08,0.0,0.0,21.08,0.0,0.0
EMP11005,USER,100.0,37.5,37.5,6.32,37.5,39.61
EMP12015,USER,14.75,6.32,0.0,8.43,0.0,0.0
EMP11237,USER,10.54,10.54,0.0,0.0,0.0,0.0
EMP12725,USER,11.8,7.59,0.0,0.0,4.22,0.0
EMP10518,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP12240,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10573,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11073,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP12808,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12063,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11316,USER,12.65,0.0,0.0,4.22,8.43,0.0
EMP11220,USER,14.33,1.69,0.0,8.43,4.22,0.0
EMP11613,USER,15.5,11.29,0.0,4.22,0.0,0.0
EMP10123,USER,47.43,21.08,5.27,0.0,21.08,9.49
EMP11251,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10220,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12994,USER,9.27,9.27,0.0,0.0,0.0,0.0
EMP10358,USER,11.24,11.24,0.0,0.0,0.0,0.0
EMP12218,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12123,USER,12.65,4.22,0.0,8.43,0.0,0.0
EMP12295,USER,8.43,0.0,4.22,0.0,4.22,0.0
EMP10259,USER,6.32,6.32,0.0,0.0,0.0,0.0
EMP12855,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP12830,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12465,USER,25.29,16.86,4.22,0.0,4.22,0.0
EMP12906,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11675,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12480,USER,7.55,7.55,0.0,0.0,0.0,0.0
EMP11845,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11536,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12857,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP12397,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10456,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10462,USER,29.51,16.86,0.0,12.65,0.0,0.0
EMP12292,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11788,USER,14.75,6.32,0.0,8.43,0.0,0.0
EMP11767,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP10381,USER,21.08,21.08,0.0,0.0,0.0,0.0
EMP11444,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP11187,USER,8.43,0.0,8.43,0.0,0.0,0.0
EMP12607,USER,12.65,4.22,4.22,4.22,0.0,0.0
EMP12357,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11842,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11554,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP10059,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11608,USER,12.65,0.0,0.0,0.0,12.65,0.0
EMP12638,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11364,USER,12.65,0.0,12.65,0.0,0.0,0.0
EMP11505,USER,21.08,4.22,4.22,4.22,8.43,0.0
EMP12876,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12359,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP12928,USER,29.51,0.0,12.65,0.0,16.86,0.0
EMP11480,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10542,USER,9.84,1.41,0.0,8.43,0.0,0.0
EMP11133,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11764,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12610,USER,37.94,16.86,8.43,0.0,12.65,0.0
EMP11880,USER,25.29,12.65,0.0,4.22,8.43,0.0
EMP10845,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12494,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12655,USER,9.99,9.99,0.0,0.0,0.0,0.0
EMP11475,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP11839,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12980,USER,8.43,4.22,4.22,0.0,0.0,0.0
EMP11801,USER,100.0,37.5,37.5,0.0,37.5,37.5
EMP11766,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12493,USER,11.8,7.59,4.22,0.0,0.0,0.0
EMP11786,USER,21.08,8.43,4.22,0.0,8.43,0.0
EMP11018,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10435,USER,37.94,8.43,12.65,8.43,8.43,0.0
EMP11114,USER,25.29,0.0,0.0,4.22,21.08,0.0
EMP10237,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11075,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP10109,USER,12.65,0.0,0.0,12.65,0.0,0.0
EMP12119,USER,6.32,6.32,0.0,0.0,0.0,0.0
EMP10163,USER,1.05,1.05,0.0,0.0,0.0,0.0
EMP10288,USER,13.49,9.27,0.0,4.22,0.0,0.0
EMP10252,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12588,USER,8.43,0.0,4.22,4.22,0.0,0.0
EMP12350,USER,12.65,0.0,8.43,0.0,4.22,0.0
EMP10767,USER,13.7,5.27,4.22,0.0,4.22,0.0
EMP10787,USER,5.27,5.27,0.0,0.0,0.0,0.0
EMP11378,USER,16.86,0.0,0.0,0.0,16.86,0.0
EMP11027,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11037,USER,3.02,3.02,0.0,0.0,0.0,0.0
EMP10869,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12957,USER,13.49,13.49,0.0,0.0,0.0,0.0
EMP12405,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11980,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12159,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12801,USER,21.92,9.27,4.22,8.43,0.0,0.0
EMP12908,USER,27.4,10.54,8.43,4.22,4.22,0.0
EMP12053,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12472,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP10461,USER,14.75,6.32,0.0,8.43,0.0,0.0
EMP10911,USER,2.11,2.11,0.0,0.0,0.0,0.0
EMP12772,USER,7.59,7.59,0.0,0.0,0.0,0.0
EMP10157,USER,10.34,6.12,0.0,4.22,0.0,0.0
EMP10930,USER,37.94,16.86,12.65,0.0,8.43,0.0
EMP12138,USER,21.08,4.22,8.43,0.0,8.43,0.0
EMP12164,USER,31.32,6.32,0.0,25.0,0.0,0.0
EMP10677,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12827,USER,4.22,0.0,0.0,4.22,0.0,0.0
EMP11255,USER,4.22,0.0,4.22,0.0,0.0,0.0
EMP10238,USER,23.19,10.54,0.0,12.65,0.0,0.0
EMP11052,USER,8.43,8.43,0.0,0.0,0.0,0.0
EMP11532,USER,4.22,4.22,0.0,0.0,0.0,0.0
EMP10243,USER,21.08,0.0,0.0,16.86,4.22,0.0
EMP10100,USER,16.86,0.0,0.0,16.86,0.0,0.0
EMP10315,USER,8.43,0.0,0.0,8.43,0.0,0.0
EMP12409,USER,25.29,0.0,4.22,16.86,4.22,0.0
EMP12513,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11041,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP11064,USER,4.22,0.0,0.0,0.0,4.22,0.0
EMP10261,USER,21.08,0.0,4.22,4.22,12.65,0.0
EMP11655,USER,0.0,0.0,0.0,0.0,0.0,0.0
EMP12966,USER,12.65,4.22,0.0,8.43,0.0,0.0
