hostname,total_firewall_logs,firewall_denies,threat_flags,endpoint_alerts,is_managed
VDR-11012.corp.local,1.0,1.0,0.0,0.0,False
vdr-12243,2.0,0.0,0.0,0.0,False
VDR-12894,9.0,4.0,1.0,2.0,True
vdr-11495,1.0,0.0,0.0,0.0,False
VDR-12222.corp.local,2.0,2.0,1.0,0.0,False
LPT-12990.corp.local,1.0,0.0,0.0,0.0,False
LPT-10854,10.0,3.0,1.0,3.0,True
VDR-10017.corp.local,2.0,1.0,0.0,0.0,False
WS-11538,8.0,2.0,0.0,5.0,True
WS-10195.corp.local,1.0,0.0,0.0,0.0,False
LPT-12354,5.0,2.0,0.0,4.0,True
LPT_11181,1.0,0.0,0.0,0.0,False
vdr-12883,2.0,0.0,0.0,0.0,False
WS-10574.corp.local,1.0,0.0,0.0,0.0,False
LPT_11920,1.0,0.0,0.0,0.0,False
WS-11738,10.0,1.0,2.0,1.0,True
VDR_11404,1.0,0.0,0.0,0.0,False
ws-12195,2.0,1.0,0.0,0.0,False
VDR-12656.corp.local,2.0,1.0,0.0,0.0,False
WS-12793.corp.local,1.0,1.0,0.0,0.0,False
VDR-11277,5.0,0.0,0.0,0.0,True
WS_10803,1.0,0.0,0.0,0.0,False
lpt-11027,1.0,0.0,0.0,0.0,False
VDR-11007,9.0,5.0,0.0,3.0,True
lpt-10120,2.0,1.0,0.0,0.0,False
WS_10301,1.0,0.0,0.0,0.0,False
lpt-12196,1.0,0.0,0.0,0.0,False
WS-10964,5.0,1.0,1.0,1.0,True
WS-12390,9.0,2.0,1.0,2.0,True
LPT-12927.corp.local,1.0,0.0,0.0,0.0,False
lpt-11862,1.0,0.0,0.0,0.0,False
VDR_11600,1.0,1.0,0.0,0.0,False
VDR_10343,1.0,0.0,0.0,0.0,False
lpt-11238,1.0,0.0,0.0,0.0,False
WS-11323,5.0,0.0,0.0,2.0,False
VDR_10693,1.0,0.0,0.0,0.0,False
vdr-12647,1.0,0.0,0.0,0.0,False
LPT_12301,1.0,0.0,0.0,0.0,False
VDR-11964,8.0,0.0,1.0,3.0,True
lpt-12408,3.0,0.0,0.0,0.0,False
WS_12912,3.0,2.0,0.0,0.0,False
LPT-11875,7.0,2.0,1.0,4.0,True
vdr-10588,1.0,1.0,0.0,0.0,False
WS-11648,7.0,1.0,0.0,3.0,True
VDR-10960,6.0,2.0,1.0,4.0,True
VDR-12971.corp.local,1.0,0.0,0.0,0.0,False
LPT_11744,2.0,1.0,0.0,0.0,False
WS_12472,1.0,1.0,0.0,0.0,False
VDR-12023,5.0,1.0,2.0,4.0,False
vdr-10638,4.0,0.0,0.0,0.0,False
LPT_10094,2.0,0.0,0.0,0.0,False
LPT-11288,8.0,2.0,0.0,2.0,True
lpt-10728,1.0,0.0,0.0,0.0,False
ws-11141,2.0,0.0,0.0,0.0,False
lpt-12144,1.0,0.0,0.0,0.0,False
lpt-10197,4.0,1.0,0.0,0.0,False
WS-12050,6.0,1.0,0.0,3.0,False
lpt-12743,1.0,1.0,0.0,0.0,False
VDR-12577.,0.0,0.0,0.0,0.0,True
WS-12794,9.0,2.0,1.0,3.0,True
WS-10228,8.0,3.0,1.0,3.0,True
WS_12037,3.0,1.0,0.0,0.0,False
WS-10739,4.0,1.0,0.0,3.0,True
lpt-12796,2.0,0.0,0.0,0.0,False
LPT-12530.corp.local,1.0,0.0,0.0,0.0,False
vdr-12577,1.0,1.0,0.0,0.0,False
lpt-12582,1.0,1.0,1.0,0.0,False
ws-10809,3.0,0.0,0.0,0.0,False
lpt-11183,1.0,0.0,0.0,0.0,False
WS-10074,7.0,2.0,1.0,0.0,True
lpt-10815,4.0,0.0,1.0,0.0,False
LPT_11740,1.0,0.0,0.0,0.0,False
ws-10908,1.0,1.0,0.0,0.0,False
WS-12062.corp.local,1.0,1.0,0.0,0.0,False
LPT-12524,6.0,1.0,1.0,0.0,False
VDR-10240,7.0,3.0,2.0,1.0,True
LPT_11831,1.0,0.0,1.0,0.0,False
VDR-10024.corp.local,2.0,1.0,0.0,0.0,False
WS-12887.corp.local,1.0,1.0,0.0,0.0,False
lpt-11744,1.0,1.0,1.0,0.0,False
WS-10288.corp.local,2.0,1.0,0.0,0.0,False
LPT-12158.corp.local,2.0,0.0,0.0,0.0,False
ws-10442,1.0,0.0,0.0,0.0,False
VDR-12310,5.0,0.0,0.0,4.0,True
vdr-10035,1.0,0.0,0.0,0.0,False
WS-11372.corp.local,2.0,1.0,0.0,0.0,False
VDR-10510.corp.local,3.0,2.0,0.0,0.0,False
vdr-10658,2.0,1.0,0.0,0.0,False
VDR-12313,5.0,3.0,1.0,2.0,True
WS_12605,2.0,0.0,0.0,0.0,False
WS-12067.corp.local,1.0,0.0,0.0,0.0,False
LPT-10651.corp.local,2.0,0.0,0.0,0.0,False
ws-11172,1.0,0.0,0.0,0.0,False
WS-12097.corp.local,3.0,1.0,0.0,0.0,False
WS_12365,1.0,0.0,0.0,0.0,False
WS-10579,10.0,2.0,1.0,3.0,False
VDR-11279,6.0,2.0,2.0,5.0,True
ws-12117,1.0,0.0,0.0,0.0,False
LPT-12049.corp.local,1.0,1.0,1.0,0.0,False
LPT-11131,7.0,0.0,0.0,0.0,False
LPT-10639,6.0,1.0,1.0,3.0,True
vdr-11510,2.0,0.0,0.0,0.0,False
VDR-11210,7.0,2.0,0.0,7.0,True
WS_12409,1.0,0.0,0.0,0.0,False
WS_12454,1.0,0.0,0.0,0.0,False
WS-10826,7.0,2.0,0.0,2.0,True
LPT-12088.corp.local,1.0,0.0,0.0,0.0,False
LPT-11741.corp.local,2.0,1.0,1.0,0.0,False
WS-12359,2.0,0.0,0.0,1.0,True
vdr-10966,4.0,1.0,0.0,0.0,False
WS-12912.corp.local,2.0,2.0,0.0,0.0,False
WS-12213,6.0,0.0,0.0,4.0,False
lpt-12621,1.0,0.0,0.0,0.0,False
LPT_10972,3.0,0.0,0.0,0.0,False
WS-11120.corp.local,1.0,0.0,0.0,0.0,False
WS-12680,5.0,2.0,0.0,2.0,True
WS-10760,6.0,2.0,0.0,1.0,True
VDR_11096,1.0,1.0,0.0,0.0,False
WS_12327,1.0,0.0,0.0,0.0,False
vdr-12127,3.0,0.0,0.0,0.0,False
vdr-12880,2.0,0.0,0.0,0.0,False
VDR-10592,8.0,1.0,0.0,4.0,True
WS-11719,7.0,0.0,0.0,1.0,True
VDR-10019,9.0,1.0,2.0,4.0,False
LPT-11340.corp.local,1.0,0.0,0.0,0.0,False
VDR-12590,7.0,2.0,4.0,1.0,False
vdr-10499,3.0,1.0,0.0,0.0,False
VDR-12420,11.0,0.0,3.0,2.0,True
ws-10461,1.0,0.0,0.0,0.0,False
WS_12744,1.0,0.0,0.0,0.0,False
lpt-11300,1.0,0.0,0.0,0.0,False
ws-10933,1.0,0.0,0.0,0.0,False
VDR-10519,6.0,2.0,0.0,3.0,True
ws-12686,1.0,0.0,0.0,0.0,False
WS-11331,6.0,2.0,0.0,3.0,True
WS-11893,6.0,0.0,0.0,0.0,True
lpt-11984,3.0,0.0,0.0,0.0,False
WS_11865,2.0,0.0,0.0,0.0,False
VDR-12302.corp.local,1.0,0.0,0.0,0.0,False
vdr-12019,2.0,1.0,0.0,0.0,False
LPT-11678.corp.local,1.0,0.0,0.0,0.0,False
WS-12018.corp.local,1.0,0.0,0.0,0.0,False
LPT-12505,6.0,2.0,1.0,2.0,True
WS_10232,1.0,0.0,0.0,0.0,False
WS-12244.,0.0,0.0,0.0,0.0,True
vdr-12353,1.0,1.0,0.0,0.0,False
LPT-11274,8.0,3.0,1.0,1.0,True
WS_12556,1.0,0.0,0.0,0.0,False
LPT-10963.,0.0,0.0,0.0,0.0,True
vdr-10249,1.0,0.0,0.0,0.0,False
lpt-12260,3.0,0.0,1.0,0.0,False
vdr-10386,2.0,0.0,0.0,0.0,False
VDR-12150.corp.local,1.0,0.0,0.0,0.0,False
VDR_10158,1.0,1.0,0.0,0.0,False
VDR-10293,4.0,1.0,0.0,2.0,True
LPT_10390,2.0,0.0,0.0,0.0,False
VDR-10340,5.0,1.0,0.0,1.0,True
vdr-12237,2.0,1.0,0.0,0.0,False
lpt-11180,1.0,0.0,0.0,0.0,False
LPT-10107,5.0,3.0,0.0,0.0,True
VDR-11136.corp.local,1.0,0.0,0.0,0.0,False
lpt-10719,1.0,0.0,0.0,0.0,False
LPT-12271,7.0,1.0,2.0,2.0,True
LPT-11919.corp.local,1.0,1.0,0.0,0.0,False
WS-11988.corp.local,1.0,1.0,0.0,0.0,False
WS-11743,8.0,3.0,0.0,0.0,True
WS-10392.corp.local,3.0,0.0,0.0,0.0,False
LPT-10520,8.0,1.0,2.0,2.0,True
lpt-10862,2.0,0.0,0.0,0.0,False
vdr-12191,1.0,1.0,0.0,0.0,False
WS-12923,8.0,2.0,1.0,2.0,True
WS-11469.corp.local,2.0,0.0,0.0,0.0,False
ws-11540,1.0,0.0,0.0,0.0,False
VDR-11754,7.0,3.0,1.0,4.0,True
WS-12827,10.0,2.0,0.0,4.0,True
lpt-11615,1.0,0.0,0.0,0.0,False
VDR-11817,10.0,3.0,1.0,4.0,True
VDR-12811,11.0,3.0,2.0,0.0,True
lpt-12053,1.0,1.0,1.0,0.0,False
VDR_12577,3.0,1.0,0.0,0.0,False
WS-11612,4.0,0.0,0.0,4.0,True
VDR_12934,2.0,1.0,0.0,0.0,False
VDR-11144.,0.0,0.0,0.0,0.0,True
VDR-11592.corp.local,1.0,0.0,0.0,0.0,False
LPT-11140.corp.local,2.0,0.0,0.0,0.0,False
lpt-11755,1.0,0.0,0.0,0.0,False
VDR-10251,5.0,2.0,0.0,4.0,True
WS-11293,4.0,1.0,0.0,2.0,True
LPT-12186,6.0,2.0,0.0,4.0,False
vdr-10792,2.0,0.0,0.0,0.0,False
LPT-11572,6.0,0.0,0.0,2.0,True
WS_11380,1.0,1.0,0.0,0.0,False
VDR-12013,5.0,1.0,0.0,3.0,True
WS-12589,7.0,3.0,0.0,5.0,True
LPT-11457,5.0,0.0,0.0,0.0,True
LPT-11376.,0.0,0.0,0.0,0.0,True
LPT-11956.corp.local,1.0,0.0,0.0,0.0,False
LPT-12010,5.0,1.0,0.0,0.0,True
VDR_12896,2.0,0.0,0.0,0.0,False
LPT_10021,1.0,0.0,0.0,0.0,False
VDR-12021,8.0,0.0,0.0,2.0,True
ws-10868,2.0,0.0,0.0,0.0,False
vdr-10474,3.0,0.0,1.0,0.0,False
lpt-12046,1.0,0.0,1.0,0.0,False
VDR-12198,8.0,2.0,3.0,1.0,True
lpt-12494,1.0,1.0,1.0,0.0,False
LPT-11880.corp.local,1.0,0.0,0.0,0.0,False
VDR-10917,8.0,2.0,2.0,4.0,True
VDR-12949,5.0,1.0,0.0,5.0,True
WS_12230,1.0,0.0,0.0,0.0,False
VDR-12844,5.0,1.0,2.0,2.0,True
VDR-12130,12.0,4.0,3.0,0.0,True
lpt-10921,3.0,0.0,0.0,0.0,False
LPT-10441,5.0,4.0,1.0,2.0,True
lpt-10616,1.0,0.0,0.0,0.0,False
WS_10264,1.0,0.0,0.0,0.0,False
WS-10379.corp.local,1.0,0.0,0.0,0.0,False
LPT_10001,1.0,0.0,1.0,0.0,False
WS-10518.corp.local,1.0,1.0,0.0,0.0,False
WS-10134,7.0,0.0,0.0,3.0,False
lpt-10439,1.0,0.0,0.0,0.0,False
LPT_12766,1.0,1.0,0.0,0.0,False
LPT-10198,8.0,1.0,0.0,2.0,True
lpt-10003,1.0,0.0,0.0,0.0,False
VDR-10608.corp.local,1.0,0.0,0.0,0.0,False
ws-12179,2.0,0.0,0.0,0.0,False
LPT-11638.corp.local,1.0,0.0,0.0,0.0,False
ws-12176,1.0,1.0,0.0,0.0,False
VDR-11338,13.0,2.0,1.0,4.0,True
VDR_11731,1.0,0.0,1.0,0.0,False
WS-11844,8.0,2.0,0.0,1.0,True
ws-11598,3.0,0.0,0.0,0.0,False
lpt-12871,2.0,0.0,0.0,0.0,False
WS-12327,8.0,1.0,1.0,3.0,True
LPT-12249,5.0,0.0,0.0,2.0,True
vdr-12638,2.0,1.0,0.0,0.0,False
WS_10445,1.0,0.0,1.0,0.0,False
LPT-10013,5.0,1.0,0.0,2.0,True
WS-10707,6.0,4.0,1.0,3.0,True
WS-11723,9.0,3.0,1.0,2.0,False
LPT-11156.corp.local,1.0,0.0,0.0,0.0,False
LPT-10092,6.0,2.0,0.0,3.0,True
VDR-11549.,0.0,0.0,0.0,0.0,True
lpt-12995,1.0,0.0,0.0,0.0,False
VDR-12437,13.0,4.0,0.0,3.0,False
VDR-11189,7.0,1.0,1.0,0.0,True
WS-10512,10.0,1.0,2.0,1.0,True
LPT-11813,6.0,2.0,0.0,4.0,True
VDR-12602,6.0,1.0,0.0,5.0,True
LPT-12144,9.0,2.0,0.0,1.0,True
VDR_10765,1.0,0.0,1.0,0.0,False
LPT-11246,10.0,3.0,1.0,6.0,True
lpt-10525,1.0,0.0,0.0,0.0,False
lpt-11701,2.0,1.0,0.0,0.0,False
LPT-12921,11.0,1.0,2.0,4.0,True
WS_11361,1.0,0.0,0.0,0.0,False
LPT-12587.,0.0,0.0,0.0,0.0,True
WS_10695,1.0,0.0,0.0,0.0,False
vdr-10454,2.0,0.0,0.0,0.0,False
WS-10926,7.0,1.0,1.0,2.0,True
LPT-12826.corp.local,1.0,0.0,0.0,0.0,False
WS-10819,4.0,0.0,0.0,3.0,True
LPT-12955.corp.local,1.0,0.0,0.0,0.0,False
vdr-12676,1.0,0.0,0.0,0.0,False
lpt-10872,3.0,0.0,0.0,0.0,False
WS-11039,8.0,2.0,2.0,3.0,True
WS-12232.corp.local,1.0,1.0,0.0,0.0,False
lpt-12300,2.0,0.0,0.0,0.0,False
vdr-10158,3.0,0.0,0.0,0.0,False
vdr-10562,2.0,1.0,0.0,0.0,False
WS-10433,8.0,0.0,0.0,4.0,False
VDR-12369,6.0,0.0,1.0,2.0,True
vdr-12869,2.0,1.0,0.0,0.0,False
VDR-10248,10.0,2.0,2.0,3.0,True
VDR_12367,2.0,0.0,0.0,0.0,False
WS_10606,2.0,1.0,0.0,0.0,False
VDR-10018,5.0,1.0,1.0,1.0,True
WS-10878,7.0,2.0,1.0,7.0,True
LPT-12617.corp.local,1.0,0.0,0.0,0.0,False
WS-12559,4.0,0.0,0.0,2.0,True
WS-11895,6.0,0.0,0.0,3.0,True
LPT-10516,7.0,1.0,1.0,2.0,True
VDR-10421,4.0,0.0,0.0,4.0,False
WS-11481,2.0,1.0,0.0,1.0,True
WS-10175,10.0,1.0,2.0,4.0,True
VDR-12770,5.0,1.0,0.0,2.0,True
LPT-12366.,0.0,0.0,0.0,0.0,True
LPT_11281,1.0,0.0,0.0,0.0,False
VDR-10735,8.0,1.0,0.0,2.0,True
LPT-12831,4.0,2.0,1.0,2.0,True
ws-10518,2.0,1.0,0.0,0.0,False
WS-10508,5.0,1.0,0.0,2.0,True
WS_11464,1.0,1.0,0.0,0.0,False
WS-10105,6.0,2.0,0.0,3.0,True
LPT-11478,8.0,4.0,1.0,1.0,True
lpt-11161,2.0,0.0,0.0,0.0,False
WS-12938,4.0,0.0,0.0,3.0,True
ws-12454,2.0,2.0,0.0,0.0,False
LPT_10920,2.0,0.0,0.0,0.0,False
WS_10888,1.0,0.0,0.0,0.0,False
VDR_12405,1.0,0.0,0.0,0.0,False
lpt-11775,1.0,0.0,0.0,0.0,False
WS-11867,5.0,1.0,0.0,4.0,True
WS_11711,1.0,0.0,0.0,0.0,False
VDR-11532,7.0,0.0,0.0,1.0,True
VDR-10542,9.0,2.0,0.0,4.0,True
LPT-10748,5.0,0.0,0.0,0.0,True
LPT-12651.corp.local,1.0,0.0,0.0,0.0,False
VDR-12997.corp.local,1.0,0.0,0.0,0.0,False
LPT-11259,8.0,3.0,1.0,1.0,False
LPT-12683.corp.local,1.0,1.0,0.0,0.0,False
lpt-12377,2.0,0.0,0.0,0.0,False
WS-11435,7.0,1.0,1.0,2.0,False
VDR-12706.corp.local,1.0,1.0,0.0,0.0,False
WS-11463,5.0,2.0,0.0,2.0,True
VDR-12917,6.0,1.0,1.0,3.0,True
VDR-10701.corp.local,1.0,0.0,0.0,0.0,False
LPT-11023,4.0,3.0,0.0,1.0,True
lpt-11097,2.0,0.0,0.0,0.0,False
WS_12870,2.0,2.0,0.0,0.0,False
VDR-10910,7.0,1.0,0.0,1.0,False
lpt-10894,1.0,0.0,0.0,0.0,False
ws-10707,2.0,0.0,0.0,0.0,False
WS-12047,9.0,2.0,1.0,1.0,True
LPT_11884,1.0,0.0,0.0,0.0,False
vdr-10929,1.0,0.0,0.0,0.0,False
WS_10252,2.0,0.0,0.0,0.0,False
vdr-11618,2.0,1.0,0.0,0.0,False
WS_11799,1.0,0.0,0.0,0.0,False
WS-11545,5.0,1.0,1.0,4.0,True
LPT_11887,1.0,0.0,0.0,0.0,False
WS_11766,2.0,0.0,0.0,0.0,False
WS-11868,3.0,2.0,0.0,0.0,True
ws-10252,1.0,0.0,0.0,0.0,False
vdr-12325,2.0,2.0,0.0,0.0,False
LPT_12399,1.0,0.0,0.0,0.0,False
VDR_12770,1.0,0.0,1.0,0.0,False
VDR-11007.corp.local,1.0,0.0,0.0,0.0,False
ws-12418,1.0,0.0,0.0,0.0,False
vdr-10550,1.0,0.0,0.0,0.0,False
VDR_12982,1.0,0.0,0.0,0.0,False
vdr-11102,1.0,0.0,0.0,0.0,False
VDR_11853,1.0,1.0,0.0,0.0,False
WS-11456.corp.local,1.0,0.0,0.0,0.0,False
vdr-12859,2.0,0.0,0.0,0.0,False
LPT-11685,3.0,0.0,0.0,0.0,True
ws-12878,1.0,1.0,0.0,0.0,False
VDR-11943,6.0,1.0,1.0,5.0,True
LPT-10619.corp.local,1.0,0.0,0.0,0.0,False
VDR-11587,7.0,1.0,1.0,2.0,True
LPT-12227,12.0,4.0,0.0,1.0,True
ws-10128,1.0,1.0,0.0,0.0,False
WS-12082.corp.local,1.0,1.0,0.0,0.0,False
VDR-11378,2.0,0.0,0.0,3.0,True
lpt-10685,1.0,0.0,0.0,0.0,False
LPT-10989.,0.0,0.0,0.0,0.0,True
vdr-10086,1.0,1.0,0.0,0.0,False
VDR-12333,14.0,3.0,0.0,2.0,True
WS-11441.corp.local,3.0,1.0,0.0,0.0,False
WS-10844,5.0,0.0,1.0,2.0,False
WS-10091,6.0,2.0,1.0,2.0,True
LPT-10446,3.0,0.0,0.0,1.0,True
LPT-12056,5.0,1.0,1.0,1.0,True
LPT-10451,7.0,3.0,0.0,1.0,True
LPT-10373,10.0,1.0,0.0,0.0,True
VDR_10296,2.0,0.0,0.0,0.0,False
LPT-11234,6.0,1.0,0.0,6.0,True
vdr-12777,1.0,0.0,1.0,0.0,False
LPT_11917,1.0,1.0,0.0,0.0,False
LPT-12432,12.0,1.0,0.0,5.0,True
WS-11104.corp.local,1.0,1.0,0.0,0.0,False
lpt-10771,1.0,0.0,0.0,0.0,False
WS-10253,3.0,0.0,0.0,2.0,True
WS-12555,9.0,2.0,0.0,3.0,True
WS-12387,10.0,3.0,1.0,3.0,True
LPT-12024,7.0,0.0,0.0,2.0,True
LPT-11714,4.0,2.0,0.0,5.0,True
LPT-11333,10.0,2.0,0.0,2.0,False
LPT-11616.,0.0,0.0,0.0,0.0,True
VDR-10249,5.0,0.0,0.0,3.0,True
VDR-11388,10.0,4.0,0.0,3.0,False
lpt-11998,3.0,0.0,0.0,0.0,False
WS_12802,2.0,0.0,0.0,0.0,False
WS-11959,1.0,1.0,0.0,5.0,True
WS-11064,5.0,1.0,1.0,1.0,True
LPT-10441.corp.local,1.0,0.0,0.0,0.0,False
WS_12018,2.0,1.0,2.0,0.0,False
LPT-12268,8.0,2.0,0.0,5.0,True
VDR_12455,1.0,0.0,0.0,0.0,False
VDR-11273,7.0,1.0,0.0,1.0,True
VDR-10135,5.0,2.0,0.0,3.0,True
ws-12988,2.0,1.0,0.0,0.0,False
LPT-10475.,0.0,0.0,0.0,0.0,True
WS-12987,3.0,1.0,0.0,2.0,True
VDR_11596,1.0,0.0,0.0,0.0,False
VDR-12159,8.0,2.0,0.0,0.0,True
lpt-11246,2.0,0.0,0.0,0.0,False
LPT-11668.,0.0,0.0,0.0,0.0,True
ws-12851,2.0,1.0,0.0,0.0,False
ws-10832,1.0,0.0,0.0,0.0,False
VDR-12185,9.0,1.0,1.0,0.0,True
WS-11233,6.0,1.0,1.0,4.0,True
LPT-12636,10.0,1.0,0.0,5.0,True
lpt-11990,2.0,1.0,0.0,0.0,False
LPT-11755,8.0,2.0,1.0,5.0,True
WS-12306,4.0,2.0,0.0,1.0,True
VDR-10072,3.0,1.0,0.0,2.0,True
WS-12118.corp.local,2.0,0.0,0.0,0.0,False
lpt-12289,1.0,0.0,0.0,0.0,False
vdr-11339,2.0,0.0,1.0,0.0,False
VDR-11213,6.0,0.0,0.0,1.0,True
VDR-10167,13.0,3.0,1.0,1.0,True
ws-11860,1.0,0.0,0.0,0.0,False
ws-11850,3.0,1.0,0.0,0.0,False
WS-12449.corp.local,1.0,1.0,0.0,0.0,False
ws-12274,1.0,0.0,0.0,0.0,False
LPT-12578.corp.local,1.0,0.0,0.0,0.0,False
lpt-10821,1.0,1.0,0.0,0.0,False
ws-10629,2.0,0.0,0.0,0.0,False
WS_11218,1.0,0.0,0.0,0.0,False
WS-12930.corp.local,2.0,1.0,0.0,0.0,False
WS-11018.corp.local,1.0,0.0,0.0,0.0,False
LPT_12004,1.0,0.0,0.0,0.0,False
vdr-11413,2.0,0.0,1.0,0.0,False
WS-10836,10.0,4.0,0.0,1.0,False
vdr-11130,1.0,0.0,1.0,0.0,False
VDR-12012.,0.0,0.0,0.0,0.0,True
VDR-11933.corp.local,1.0,0.0,0.0,0.0,False
WS-11530,7.0,3.0,0.0,3.0,True
WS-10201,10.0,1.0,1.0,1.0,True
WS_10399,1.0,0.0,0.0,0.0,False
vdr-12844,3.0,1.0,0.0,0.0,False
VDR-11921.corp.local,1.0,0.0,0.0,0.0,False
VDR-11586.corp.local,2.0,1.0,1.0,0.0,False
WS-12035.corp.local,1.0,0.0,0.0,0.0,False
VDR-12237,12.0,3.0,2.0,3.0,False
LPT_10418,1.0,0.0,0.0,0.0,False
lpt-11040,1.0,0.0,0.0,0.0,False
WS-10544.corp.local,1.0,0.0,0.0,0.0,False
LPT-12584,7.0,2.0,0.0,6.0,True
ws-12661,1.0,0.0,0.0,0.0,False
LPT-11830,8.0,1.0,0.0,4.0,True
WS_11051,2.0,1.0,0.0,0.0,False
LPT-12871,11.0,1.0,1.0,1.0,True
lpt-10013,2.0,1.0,0.0,0.0,False
WS_11868,2.0,1.0,0.0,0.0,False
LPT-12572,8.0,0.0,2.0,3.0,True
LPT_11504,1.0,0.0,1.0,0.0,False
VDR_12806,1.0,1.0,0.0,0.0,False
VDR-12400,6.0,2.0,0.0,0.0,True
ws-12996,2.0,0.0,0.0,0.0,False
LPT-10333,5.0,1.0,1.0,7.0,True
WS_12385,1.0,0.0,0.0,0.0,False
LPT-11398,8.0,4.0,1.0,0.0,True
lpt-11614,1.0,0.0,0.0,0.0,False
ws-10997,2.0,0.0,1.0,0.0,False
VDR-10780,7.0,2.0,1.0,1.0,True
WS-12214.corp.local,1.0,1.0,0.0,0.0,False
WS-12529.,0.0,0.0,0.0,0.0,True
LPT-10522,6.0,0.0,0.0,5.0,True
VDR-12233,8.0,3.0,0.0,2.0,True
vdr-10628,1.0,0.0,0.0,0.0,False
VDR-10209.corp.local,1.0,1.0,0.0,0.0,False
lpt-11399,2.0,0.0,0.0,0.0,False
VDR-12497.,0.0,0.0,0.0,0.0,True
VDR-12404.corp.local,1.0,0.0,0.0,0.0,False
lpt-12904,1.0,0.0,0.0,0.0,False
WS-11540.corp.local,2.0,0.0,1.0,0.0,False
WS_10078,1.0,1.0,0.0,0.0,False
VDR-12241,7.0,1.0,0.0,2.0,True
ws-11230,1.0,0.0,0.0,0.0,False
VDR-12411.corp.local,1.0,0.0,0.0,0.0,False
VDR-10162,6.0,0.0,0.0,3.0,True
LPT_10125,1.0,0.0,0.0,0.0,False
WS-10632.corp.local,1.0,0.0,0.0,0.0,False
ws-12219,1.0,0.0,0.0,0.0,False
lpt-12807,2.0,0.0,0.0,0.0,False
LPT-12370,8.0,1.0,0.0,2.0,True
LPT_11755,1.0,0.0,0.0,0.0,False
VDR-12994,4.0,1.0,0.0,2.0,True
WS_12680,1.0,0.0,0.0,0.0,False
LPT-12375,1.0,0.0,1.0,3.0,True
vdr-12707,2.0,0.0,0.0,0.0,False
lpt-10802,1.0,0.0,0.0,0.0,False
WS-12809.corp.local,2.0,0.0,0.0,0.0,False
VDR-10601,7.0,0.0,0.0,2.0,True
ws-11365,1.0,0.0,0.0,0.0,False
lpt-12271,2.0,0.0,0.0,0.0,False
ws-10694,1.0,0.0,0.0,0.0,False
VDR-12785.corp.local,2.0,1.0,1.0,0.0,False
VDR-10672,9.0,2.0,0.0,3.0,True
LPT-10298,9.0,2.0,1.0,1.0,True
WS-10617,8.0,1.0,1.0,3.0,True
VDR-10576,7.0,0.0,0.0,3.0,True
VDR-12806,3.0,1.0,0.0,1.0,True
WS_10073,2.0,1.0,0.0,0.0,False
lpt-12597,1.0,0.0,0.0,0.0,False
WS-12468.corp.local,1.0,0.0,1.0,0.0,False
WS-12999,11.0,3.0,2.0,4.0,True
LPT-10639.corp.local,2.0,0.0,0.0,0.0,False
LPT_11337,1.0,0.0,0.0,0.0,False
LPT_12532,1.0,1.0,0.0,0.0,False
WS-11536,9.0,3.0,0.0,4.0,True
VDR-12525,2.0,1.0,0.0,3.0,True
WS_10242,1.0,0.0,0.0,0.0,False
LPT-10821.corp.local,1.0,0.0,0.0,0.0,False
ws-10121,1.0,0.0,0.0,0.0,False
WS-12221,7.0,1.0,0.0,1.0,False
LPT_10804,1.0,0.0,0.0,0.0,False
ws-10967,1.0,0.0,0.0,0.0,False
WS-12214,7.0,4.0,1.0,2.0,True
WS-11905,5.0,1.0,1.0,2.0,False
WS-10941.corp.local,2.0,0.0,0.0,0.0,False
LPT-11124,5.0,0.0,2.0,1.0,True
LPT-12795.corp.local,2.0,1.0,0.0,0.0,False
WS-11708,9.0,2.0,0.0,6.0,True
ws-10422,1.0,0.0,0.0,0.0,False
VDR-11152.corp.local,2.0,1.0,0.0,0.0,False
VDR-10110,11.0,2.0,1.0,1.0,True
WS-10429,5.0,2.0,0.0,2.0,True
LPT-12782,5.0,0.0,0.0,2.0,True
vdr-10532,3.0,2.0,1.0,0.0,False
lpt-12481,1.0,0.0,0.0,0.0,False
lpt-10084,1.0,0.0,0.0,0.0,False
WS_10189,1.0,0.0,0.0,0.0,False
WS-11513,9.0,3.0,2.0,2.0,True
ws-12363,1.0,1.0,0.0,0.0,False
LPT_12467,1.0,1.0,0.0,0.0,False
WS-11517.corp.local,1.0,0.0,0.0,0.0,False
lpt-10257,3.0,1.0,0.0,0.0,False
ws-10287,1.0,0.0,0.0,0.0,False
WS-10665.corp.local,2.0,1.0,0.0,0.0,False
WS-11505,7.0,2.0,0.0,3.0,True
VDR-10012.corp.local,1.0,0.0,0.0,0.0,False
LPT-12510.corp.local,1.0,0.0,0.0,0.0,False
LPT-12621,2.0,0.0,0.0,2.0,True
VDR_12237,1.0,0.0,1.0,0.0,False
LPT-10302,3.0,0.0,0.0,4.0,True
WS-10675,8.0,1.0,0.0,1.0,True
ws-10105,1.0,0.0,0.0,0.0,False
LPT-12203,6.0,0.0,0.0,1.0,False
LPT-10028,6.0,2.0,0.0,4.0,True
vdr-12079,1.0,0.0,0.0,0.0,False
LPT-12954.corp.local,2.0,0.0,0.0,0.0,False
WS-11141.corp.local,1.0,0.0,0.0,0.0,False
vdr-10879,2.0,0.0,0.0,0.0,False
VDR_12513,2.0,0.0,0.0,0.0,False
