event_id,source_dataset,source_record_id,event_category,event_type,severity,action,user_id,hostname,session_id,data_quality_status,is_off_hours,is_chronology_anomaly,feature_confidence
IAM00014709,IAM,IAM00014709,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11085,LPT-11085,SID829721,REPAIRED,True,False,PROBABLE
IAM00015634,IAM,IAM00015634,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10985,LPT-10985,Unknown,VALID,True,False,EXACT
IAM00012151,IAM,IAM00012151,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10733,LPT-10733,Unknown,UNKNOWN,True,False,PROBABLE
IAM00018759,IAM,IAM00018759,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11502,WS-11502,SID670295,REPAIRED,False,False,PROBABLE
IAM00017975,IAM,IAM00017975,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12976,VDR-12976,SID927228,VALID,False,False,EXACT
IAM00018414,IAM,IAM00018414,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11126,WS-11126,Unknown,IMPUTED,False,False,PROBABLE
IAM00015777,IAM,IAM00015777,AUTHENTICATION,other,High,OTHER,EMP10912,LPT-10912,Unknown,UNKNOWN,True,False,PROBABLE
IAM00017307,IAM,IAM00017307,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12901,WS-12901,SID201170,REPAIRED,True,False,PROBABLE
IAM00002261,IAM,IAM00002261,AUTHENTICATION,other,Info,OTHER,EMP10423,LPT-10423,Unknown,REPAIRED,False,False,PROBABLE
IAM00004400,IAM,IAM00004400,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12254,VDR-12254,SID852349,REPAIRED,True,False,PROBABLE
IAM00005766,IAM,IAM00005766,AUTHENTICATION,other,High,OTHER,EMP11257,LPT-11257,Unknown,UNKNOWN,True,False,PROBABLE
IAM00002994,IAM,IAM00002994,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12192,WS-12192,Unknown,REPAIRED,True,False,PROBABLE
IAM00006874,IAM,IAM00006874,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11226,LPT-11226,SID352391,UNKNOWN,True,False,PROBABLE
IAM00019136,IAM,IAM00019136,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10285,VDR-10285,Unknown,REPAIRED,True,False,PROBABLE
IAM00010693,IAM,IAM00010693,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10393,WS-10393,SID699719,UNKNOWN,True,False,PROBABLE
IAM00016875,IAM,IAM00016875,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10685,LPT-10685,SID674100,UNKNOWN,True,False,PROBABLE
IAM00019698,IAM,IAM00019698,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10994,Unknown,Unknown,REPAIRED,True,False,PROBABLE
IAM00001300,IAM,IAM00001300,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11396,VDR-11396,SID994310,REPAIRED,False,False,PROBABLE
IAM00011951,IAM,IAM00011951,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11003,VDR-11003,SID925660,IMPUTED,True,False,PROBABLE
IAM00013518,IAM,IAM00013518,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12579,VDR-12579,Unknown,UNKNOWN,True,False,PROBABLE
IAM00005796,IAM,IAM00005796,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12700,LPT-12700,SID409518,UNKNOWN,True,False,PROBABLE
IAM00004372,IAM,IAM00004372,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12054,Unknown,SID696437,UNKNOWN,True,False,PROBABLE
IAM00019290,IAM,IAM00019290,AUTHENTICATION,other,Medium,OTHER,EMP12287,WS-12287,Unknown,REPAIRED,False,False,PROBABLE
IAM00019571,IAM,IAM00019571,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12372,LPT-12372,SID549557,UNKNOWN,False,False,PROBABLE
IAM00003304,IAM,IAM00003304,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10154,Unknown,SID797824,REPAIRED,False,False,PROBABLE
IAM00010417,IAM,IAM00010417,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11579,VDR-11579,Unknown,REPAIRED,True,False,PROBABLE
IAM00006425,IAM,IAM00006425,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11739,WS-11739,SID890494,UNKNOWN,False,False,PROBABLE
IAM00018659,IAM,IAM00018659,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP11893,WS-11893,Unknown,UNKNOWN,False,False,PROBABLE
IAM00014746,IAM,IAM00014746,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12211,LPT-12211,SID653925,UNKNOWN,False,False,PROBABLE
IAM00002185,IAM,IAM00002185,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10799,VDR-10799,SID293061,VALID,True,False,EXACT
IAM00016569,IAM,IAM00016569,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12747,LPT-12747,SID761337,UNKNOWN,True,False,PROBABLE
IAM00002467,IAM,IAM00002467,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10203,VDR-10203,SID684516,REPAIRED,False,False,PROBABLE
IAM00015625,IAM,IAM00015625,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12318,VDR-12318,SID677935,REPAIRED,True,False,PROBABLE
IAM00018953,IAM,IAM00018953,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11072,LPT-11072,SID898197,UNKNOWN,True,False,PROBABLE
IAM00009695,IAM,IAM00009695,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10527,Unknown,Unknown,UNKNOWN,False,False,PROBABLE
IAM00005369,IAM,IAM00005369,AUTHENTICATION,other,Medium,OTHER,EMP11986,WS-11986,Unknown,REPAIRED,False,False,PROBABLE
IAM00009887,IAM,IAM00009887,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11055,LPT-11055,SID919473,UNKNOWN,False,False,PROBABLE
IAM00006672,IAM,IAM00006672,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12088,LPT-12088,SID359510,UNKNOWN,False,False,PROBABLE
IAM00007883,IAM,IAM00007883,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10843,VDR-10843,SID227786,IMPUTED,False,False,PROBABLE
IAM00007891,IAM,IAM00007891,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12974,LPT-12974,Unknown,UNKNOWN,False,False,PROBABLE
IAM00011583,IAM,IAM00011583,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10665,WS-10665,SID600790,VALID,True,False,EXACT
IAM00012559,IAM,IAM00012559,AUTHENTICATION,other,Info,OTHER,EMP12162,WS-12162,Unknown,UNKNOWN,True,False,PROBABLE
IAM00015742,IAM,IAM00015742,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12226,WS-12226,SID347639,UNKNOWN,True,False,PROBABLE
IAM00009678,IAM,IAM00009678,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11668,LPT-11668,SID261433,VALID,False,False,EXACT
IAM00000667,IAM,IAM00000667,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11103,LPT-11103,SID119083,REPAIRED,True,False,PROBABLE
IAM00001700,IAM,IAM00001700,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12896,VDR-12896,SID975821,VALID,True,False,EXACT
IAM00019024,IAM,IAM00019024,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12390,WS-12390,Unknown,IMPUTED,False,False,PROBABLE
IAM00004944,IAM,IAM00004944,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10972,LPT-10972,Unknown,UNKNOWN,False,False,PROBABLE
IAM00015124,IAM,IAM00015124,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11544,VDR-11544,Unknown,REPAIRED,False,False,PROBABLE
IAM00010351,IAM,IAM00010351,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP11159,WS-11159,SID550235,UNKNOWN,False,False,PROBABLE
IAM00014574,IAM,IAM00014574,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12678,VDR-12678,SID317141,UNKNOWN,True,False,PROBABLE
IAM00015506,IAM,IAM00015506,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11073,WS-11073,SID369260,UNKNOWN,True,False,PROBABLE
IAM00019640,IAM,IAM00019640,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12970,LPT-12970,Unknown,UNKNOWN,True,False,PROBABLE
IAM00006865,IAM,IAM00006865,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11416,WS-11416,SID746310,REPAIRED,True,False,PROBABLE
IAM00017480,IAM,IAM00017480,AUTHENTICATION,other,Medium,OTHER,EMP11745,LPT-11745,Unknown,UNKNOWN,False,False,PROBABLE
IAM00003473,IAM,IAM00003473,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12280,LPT-12280,Unknown,UNKNOWN,True,False,PROBABLE
IAM00002824,IAM,IAM00002824,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11082,VDR-11082,SID928113,VALID,True,False,EXACT
IAM00012514,IAM,IAM00012514,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10947,Unknown,SID161801,REPAIRED,True,False,PROBABLE
IAM00018895,IAM,IAM00018895,AUTHENTICATION,other,Medium,OTHER,EMP12826,LPT-12826,Unknown,UNKNOWN,False,False,PROBABLE
IAM00014810,IAM,IAM00014810,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12579,VDR-12579,Unknown,IMPUTED,True,False,PROBABLE
IAM00003539,IAM,IAM00003539,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10194,LPT-10194,SID-435781,UNKNOWN,True,False,PROBABLE
IAM00017012,IAM,IAM00017012,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12672,LPT-12672,SID231099,UNKNOWN,False,False,PROBABLE
IAM00016053,IAM,IAM00016053,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10667,VDR-10667,SID887487,VALID,True,False,EXACT
IAM00002817,IAM,IAM00002817,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10721,WS-10721,Unknown,UNKNOWN,False,False,PROBABLE
IAM00011763,IAM,IAM00011763,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12546,WS-12546,Unknown,REPAIRED,False,False,PROBABLE
IAM00002525,IAM,IAM00002525,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11406,WS-11406,SID366738,UNKNOWN,True,False,PROBABLE
IAM00000026,IAM,IAM00000026,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10802,LPT-10802,SID933965,REPAIRED,True,False,PROBABLE
IAM00015688,IAM,IAM00015688,AUTHENTICATION,other,Info,OTHER,EMP10781,WS-10781,Unknown,UNKNOWN,False,False,PROBABLE
IAM00006629,IAM,IAM00006629,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12603,Unknown,SID250413,UNKNOWN,False,False,PROBABLE
IAM00019548,IAM,IAM00019548,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10949,VDR-10949,SID165742,REPAIRED,False,False,PROBABLE
IAM00013482,IAM,IAM00013482,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12579,VDR-12579,Unknown,REPAIRED,True,False,PROBABLE
IAM00015141,IAM,IAM00015141,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10002,LPT-10002,SID748477,UNKNOWN,False,False,PROBABLE
IAM00015184,IAM,IAM00015184,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11539,LPT-11539,Unknown,UNKNOWN,True,False,PROBABLE
IAM00019306,IAM,IAM00019306,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10841,WS-10841,SID714831,UNKNOWN,False,False,PROBABLE
IAM00017439,IAM,IAM00017439,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12149,LPT-12149,Unknown,UNKNOWN,False,False,PROBABLE
IAM00005934,IAM,IAM00005934,AUTHENTICATION,other,Low,OTHER,EMP10942,VDR-10942,Unknown,UNKNOWN,True,False,PROBABLE
IAM00010582,IAM,IAM00010582,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10014,WS-10014,Unknown,UNKNOWN,False,False,PROBABLE
IAM00016699,IAM,IAM00016699,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12776,VDR-12776,SID415346,VALID,True,False,EXACT
IAM00012328,IAM,IAM00012328,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10748,LPT-10748,SID588678,UNKNOWN,False,False,PROBABLE
IAM00012689,IAM,IAM00012689,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10121,WS-10121,Unknown,REPAIRED,False,False,PROBABLE
IAM00005048,IAM,IAM00005048,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10300,Unknown,SID730506,UNKNOWN,False,False,PROBABLE
IAM00017502,IAM,IAM00017502,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10746,WS-10746,SID-848790,REPAIRED,True,False,PROBABLE
IAM00000790,IAM,IAM00000790,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10447,LPT-10447,SID476993,UNKNOWN,True,False,PROBABLE
IAM00003098,IAM,IAM00003098,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10472,WS-10472,SID625383,REPAIRED,True,False,PROBABLE
IAM00010634,IAM,IAM00010634,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12149,LPT-12149,Unknown,UNKNOWN,True,False,PROBABLE
IAM00017224,IAM,IAM00017224,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11521,WS-11521,Unknown,UNKNOWN,True,False,PROBABLE
IAM00000106,IAM,IAM00000106,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10727,WS-10727,SID350596,VALID,True,False,EXACT
IAM00002731,IAM,IAM00002731,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11001,VDR-11001,SID420378,VALID,False,False,EXACT
IAM00007442,IAM,IAM00007442,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11566,VDR-11566,SID471728,REPAIRED,True,False,PROBABLE
IAM00004820,IAM,IAM00004820,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11056,VDR-11056,Unknown,UNKNOWN,True,False,PROBABLE
IAM00017376,IAM,IAM00017376,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12505,LPT-12505,SID553728,UNKNOWN,True,False,PROBABLE
IAM00018045,IAM,IAM00018045,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP12525,VDR-12525,SID936922,REPAIRED,False,False,PROBABLE
IAM00009640,IAM,IAM00009640,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12342,VDR-12342,SID862528,UNKNOWN,True,False,PROBABLE
IAM00002761,IAM,IAM00002761,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10691,LPT-10691,SID421582,UNKNOWN,False,False,PROBABLE
IAM00016614,IAM,IAM00016614,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11270,LPT-11270,Unknown,UNKNOWN,False,False,PROBABLE
IAM00010493,IAM,IAM00010493,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10136,WS-10136,SID937019,REPAIRED,True,False,PROBABLE
IAM00019972,IAM,IAM00019972,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10335,VDR-10335,Unknown,REPAIRED,False,False,PROBABLE
IAM00012354,IAM,IAM00012354,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10563,LPT-10563,SID852912,UNKNOWN,False,False,PROBABLE
IAM00000886,IAM,IAM00000886,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10918,WS-10918,Unknown,UNKNOWN,True,False,PROBABLE
IAM00009908,IAM,IAM00009908,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10436,WS-10436,Unknown,REPAIRED,True,False,PROBABLE
IAM00004065,IAM,IAM00004065,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11107,LPT-11107,Unknown,VALID,False,False,EXACT
IAM00019326,IAM,IAM00019326,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12413,WS-12413,SID923299,UNKNOWN,False,False,PROBABLE
IAM00006429,IAM,IAM00006429,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12100,LPT-12100,SID111046,REPAIRED,True,False,PROBABLE
IAM00001447,IAM,IAM00001447,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10922,VDR-10922,Unknown,UNKNOWN,True,False,PROBABLE
IAM00015846,IAM,IAM00015846,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP10044,VDR-10044,Unknown,VALID,True,False,EXACT
IAM00008089,IAM,IAM00008089,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10688,VDR-10688,SID443007,REPAIRED,True,False,PROBABLE
IAM00013286,IAM,IAM00013286,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10494,WS-10494,SID891780,UNKNOWN,False,False,PROBABLE
IAM00015411,IAM,IAM00015411,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10480,VDR-10480,SID930066,VALID,True,False,EXACT
IAM00006555,IAM,IAM00006555,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11287,WS-11287,SID687228,IMPUTED,True,False,PROBABLE
IAM00001842,IAM,IAM00001842,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10897,LPT-10897,SID804113,UNKNOWN,True,False,PROBABLE
IAM00002143,IAM,IAM00002143,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10951,LPT-10951,Unknown,IMPUTED,True,False,PROBABLE
IAM00019859,IAM,IAM00019859,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12775,VDR-12775,SID777446,REPAIRED,False,False,PROBABLE
IAM00004349,IAM,IAM00004349,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11572,LPT-11572,SID388528,UNKNOWN,True,False,PROBABLE
IAM00004922,IAM,IAM00004922,AUTHENTICATION,other,Medium,OTHER,EMP12254,VDR-12254,Unknown,REPAIRED,True,False,PROBABLE
IAM00009060,IAM,IAM00009060,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP12145,VDR-12145,SID707995,REPAIRED,True,False,PROBABLE
IAM00007851,IAM,IAM00007851,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10466,VDR-10466,Unknown,REPAIRED,True,False,PROBABLE
IAM00000628,IAM,IAM00000628,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10725,WS-10725,SID344254,UNKNOWN,True,False,PROBABLE
IAM00015041,IAM,IAM00015041,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10310,VDR-10310,SID176882,UNKNOWN,True,False,PROBABLE
IAM00011405,IAM,IAM00011405,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10073,WS-10073,SID836789,REPAIRED,True,False,PROBABLE
IAM00001844,IAM,IAM00001844,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10356,LPT-10356,SID589667,UNKNOWN,True,False,PROBABLE
IAM00005031,IAM,IAM00005031,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10152,VDR-10152,Unknown,UNKNOWN,True,False,PROBABLE
IAM00014383,IAM,IAM00014383,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP11358,WS-11358,Unknown,VALID,True,False,EXACT
IAM00018013,IAM,IAM00018013,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10467,WS-10467,SID551808,VALID,True,False,EXACT
IAM00012433,IAM,IAM00012433,AUTHENTICATION,other,Medium,OTHER,EMP10855,LPT-10855,Unknown,UNKNOWN,False,False,PROBABLE
IAM00002411,IAM,IAM00002411,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11411,VDR-11411,Unknown,UNKNOWN,True,False,PROBABLE
IAM00009723,IAM,IAM00009723,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11190,LPT-11190,Unknown,UNKNOWN,True,False,PROBABLE
IAM00009310,IAM,IAM00009310,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12678,VDR-12678,Unknown,UNKNOWN,False,False,PROBABLE
IAM00011657,IAM,IAM00011657,AUTHENTICATION,other,High,OTHER,EMP10251,VDR-10251,Unknown,VALID,True,False,EXACT
IAM00010912,IAM,IAM00010912,AUTHENTICATION,login_failed,Info,LOGIN_FAILED,EMP10973,WS-10973,SID773067,UNKNOWN,True,False,PROBABLE
IAM00011053,IAM,IAM00011053,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10465,VDR-10465,SID482558,UNKNOWN,False,False,PROBABLE
IAM00018241,IAM,IAM00018241,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12317,WS-12317,SID628228,UNKNOWN,True,False,PROBABLE
IAM00017812,IAM,IAM00017812,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10251,VDR-10251,SID479189,VALID,True,False,EXACT
IAM00019690,IAM,IAM00019690,AUTHENTICATION,login_failed,High,LOGIN_FAILED,EMP11005,LPT-11005,Unknown,UNKNOWN,True,False,PROBABLE
IAM00006787,IAM,IAM00006787,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11795,WS-11795,SID551134,IMPUTED,True,False,PROBABLE
IAM00006220,IAM,IAM00006220,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10298,LPT-10298,SID873245,REPAIRED,False,False,PROBABLE
IAM00009434,IAM,IAM00009434,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11497,WS-11497,SID352973,UNKNOWN,True,False,PROBABLE
IAM00019304,IAM,IAM00019304,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12399,LPT-12399,SID419059,UNKNOWN,False,False,PROBABLE
IAM00004051,IAM,IAM00004051,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10031,VDR-10031,SID362128,UNKNOWN,False,False,PROBABLE
IAM00000222,IAM,IAM00000222,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP11216,WS-11216,SID735210,UNKNOWN,True,False,PROBABLE
IAM00003637,IAM,IAM00003637,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11000,WS-11000,SID788185,UNKNOWN,True,False,PROBABLE
IAM00019684,IAM,IAM00019684,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP12749,VDR-12749,SID467980,REPAIRED,True,False,PROBABLE
IAM00015740,IAM,IAM00015740,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10459,LPT-10459,SID515701,UNKNOWN,True,False,PROBABLE
IAM00003555,IAM,IAM00003555,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10014,WS-10014,SID-556919,REPAIRED,True,False,PROBABLE
IAM00012013,IAM,IAM00012013,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10746,WS-10746,SID250880,REPAIRED,False,False,PROBABLE
IAM00011854,IAM,IAM00011854,AUTHENTICATION,other,Low,OTHER,EMP12399,LPT-12399,Unknown,UNKNOWN,False,False,PROBABLE
IAM00004539,IAM,IAM00004539,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10472,WS-10472,SID412393,UNKNOWN,False,False,PROBABLE
IAM00001456,IAM,IAM00001456,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10418,LPT-10418,SID322040,UNKNOWN,False,False,PROBABLE
IAM00018154,IAM,IAM00018154,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11843,VDR-11843,SID249195,VALID,True,False,EXACT
IAM00015440,IAM,IAM00015440,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP11141,WS-11141,SID551247,UNKNOWN,True,False,PROBABLE
IAM00004865,IAM,IAM00004865,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP10539,Unknown,Unknown,UNKNOWN,True,False,PROBABLE
IAM00017516,IAM,IAM00017516,AUTHENTICATION,other,Medium,OTHER,EMP10913,WS-10913,Unknown,IMPUTED,False,False,PROBABLE
IAM00008695,IAM,IAM00008695,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10181,WS-10181,SID391647,UNKNOWN,False,False,PROBABLE
IAM00009035,IAM,IAM00009035,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12191,VDR-12191,Unknown,UNKNOWN,True,False,PROBABLE
IAM00009919,IAM,IAM00009919,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10562,VDR-10562,SID-457166,REPAIRED,False,False,PROBABLE
IAM00000699,IAM,IAM00000699,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10396,VDR-10396,Unknown,VALID,True,False,EXACT
IAM00010748,IAM,IAM00010748,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP10994,WS-10994,SID419271,VALID,False,False,EXACT
IAM00013768,IAM,IAM00013768,AUTHENTICATION,other,High,OTHER,EMP12603,LPT-12603,Unknown,UNKNOWN,True,False,PROBABLE
IAM00016802,IAM,IAM00016802,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12917,VDR-12917,SID273799,UNKNOWN,True,False,PROBABLE
IAM00001383,IAM,IAM00001383,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP11330,VDR-11330,SID115565,IMPUTED,False,False,PROBABLE
IAM00010733,IAM,IAM00010733,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP10448,WS-10448,Unknown,VALID,False,False,EXACT
IAM00008507,IAM,IAM00008507,AUTHENTICATION,login_success,Low,LOGIN_SUCCESS,EMP11960,LPT-11960,SID169849,REPAIRED,True,False,PROBABLE
IAM00017861,IAM,IAM00017861,AUTHENTICATION,login_failed,Low,LOGIN_FAILED,EMP10216,LPT-10216,Unknown,REPAIRED,False,False,PROBABLE
IAM00017706,IAM,IAM00017706,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12601,WS-12601,Unknown,UNKNOWN,False,False,PROBABLE
IAM00007622,IAM,IAM00007622,AUTHENTICATION,login_success,Medium,LOGIN_SUCCESS,EMP12678,VDR-12678,SID208008,UNKNOWN,False,False,PROBABLE
IAM00005185,IAM,IAM00005185,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP12678,VDR-12678,SID753246,UNKNOWN,False,False,PROBABLE
IAM00009080,IAM,IAM00009080,AUTHENTICATION,other,Medium,OTHER,EMP10074,WS-10074,Unknown,UNKNOWN,False,False,PROBABLE
IAM00014358,IAM,IAM00014358,AUTHENTICATION,login_failed,Medium,LOGIN_FAILED,EMP12945,VDR-12945,SID394269,UNKNOWN,False,False,PROBABLE
IAM00018735,IAM,IAM00018735,AUTHENTICATION,login_success,Info,LOGIN_SUCCESS,EMP10169,LPT-10169,Unknown,UNKNOWN,False,False,PROBABLE
IAM00008168,IAM,IAM00008168,AUTHENTICATION,login_success,High,LOGIN_SUCCESS,EMP10712,VDR-10712,SID840337,UNKNOWN,True,False,PROBABLE
