hostname,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
LPT-11131,0,0.0,0,0.0,False
LPT-10639,0,0.0,0,0.0,False
vdr-11510,0,0.0,0,0.0,False
VDR-11210,0,0.0,0,0.0,False
WS_12409,0,0.0,0,0.0,False
WS_12454,0,0.0,0,0.0,False
WS-10826,0,0.0,0,0.0,False
LPT-12088.corp.local,0,0.0,0,0.0,False
LPT-11741.corp.local,0,0.0,0,0.0,False
WS-12359,0,0.0,0,0.0,False
vdr-10966,0,0.0,0,0.0,False
WS-12912.corp.local,0,0.0,0,0.0,False
WS-12213,0,0.0,0,0.0,False
lpt-12621,0,0.0,0,0.0,False
LPT_10972,0,0.0,0,0.0,False
WS-11120.corp.local,0,0.0,0,0.0,False
WS-12680,0,0.0,0,0.0,False
WS-10760,0,0.0,0,0.0,False
VDR_11096,0,0.0,0,0.0,False
WS_12327,0,0.0,0,0.0,False
vdr-12127,0,0.0,0,0.0,False
vdr-12880,0,0.0,0,0.0,False
VDR-10592,0,0.0,0,0.0,False
WS-11719,1,75.0,2,0.73,True
VDR-10019,0,0.0,0,0.0,False
LPT-11340.corp.local,0,0.0,0,0.0,False
VDR-12590,0,0.0,0,0.0,False
vdr-10499,0,0.0,0,0.0,False
VDR-12420,0,0.0,0,0.0,False
ws-10461,0,0.0,0,0.0,False
WS_12744,0,0.0,0,0.0,False
lpt-11300,0,0.0,0,0.0,False
ws-10933,0,0.0,0,0.0,False
VDR-10519,0,0.0,0,0.0,False
ws-12686,0,0.0,0,0.0,False
WS-11331,0,0.0,0,0.0,False
WS-11893,1,100.0,2,0.88,True
lpt-11984,0,0.0,0,0.0,False
WS_11865,0,0.0,0,0.0,False
VDR-12302.corp.local,0,0.0,0,0.0,False
vdr-12019,0,0.0,0,0.0,False
LPT-11678.corp.local,0,0.0,0,0.0,False
WS-12018.corp.local,0,0.0,0,0.0,False
LPT-12505,4,75.0,8,0.73,True
WS_10232,0,0.0,0,0.0,False
WS-12244.,0,0.0,0,0.0,False
vdr-12353,0,0.0,0,0.0,False
LPT-11274,0,0.0,0,0.0,False
WS_12556,0,0.0,0,0.0,False
LPT-10963.,0,0.0,0,0.0,False
vdr-10249,0,0.0,0,0.0,False
lpt-12260,0,0.0,0,0.0,False
vdr-10386,0,0.0,0,0.0,False
VDR-12150.corp.local,0,0.0,0,0.0,False
VDR_10158,0,0.0,0,0.0,False
VDR-10293,0,0.0,0,0.0,False
LPT_10390,0,0.0,0,0.0,False
VDR-10340,0,0.0,0,0.0,False
vdr-12237,0,0.0,0,0.0,False
lpt-11180,0,0.0,0,0.0,False
LPT-10107,0,0.0,0,0.0,False
VDR-11136.corp.local,0,0.0,0,0.0,False
lpt-10719,0,0.0,0,0.0,False
LPT-12271,0,0.0,0,0.0,False
LPT-11919.corp.local,0,0.0,0,0.0,False
WS-11988.corp.local,0,0.0,0,0.0,False
WS-11743,0,0.0,0,0.0,False
WS-10392.corp.local,0,0.0,0,0.0,False
LPT-10520,0,0.0,0,0.0,False
lpt-10862,0,0.0,0,0.0,False
vdr-12191,0,0.0,0,0.0,False
WS-12923,0,0.0,0,0.0,False
WS-11469.corp.local,0,0.0,0,0.0,False
ws-11540,0,0.0,0,0.0,False
VDR-11754,0,0.0,0,0.0,False
WS-12827,1,75.0,2,0.73,True
lpt-11615,0,0.0,0,0.0,False
VDR-11817,3,75.0,6,0.73,True
VDR-12811,0,0.0,0,0.0,False
lpt-12053,0,0.0,0,0.0,False
VDR_12577,0,0.0,0,0.0,False
WS-11612,0,0.0,0,0.0,False
VDR_12934,0,0.0,0,0.0,False
VDR-11144.,0,0.0,0,0.0,False
VDR-11592.corp.local,0,0.0,0,0.0,False
LPT-11140.corp.local,0,0.0,0,0.0,False
lpt-11755,0,0.0,0,0.0,False
VDR-10251,4,75.0,8,0.73,True
WS-11293,1,100.0,2,0.88,True
LPT-12186,0,0.0,0,0.0,False
vdr-10792,0,0.0,0,0.0,False
LPT-11572,0,0.0,0,0.0,False
WS_11380,0,0.0,0,0.0,False
VDR-12013,0,0.0,0,0.0,False
WS-12589,0,0.0,0,0.0,False
LPT-11457,0,0.0,0,0.0,False
LPT-11376.,0,0.0,0,0.0,False
LPT-11956.corp.local,0,0.0,0,0.0,False
LPT-12010,0,0.0,0,0.0,False
VDR_12896,0,0.0,0,0.0,False
LPT_10021,0,0.0,0,0.0,False
VDR-12021,0,0.0,0,0.0,False
ws-10868,0,0.0,0,0.0,False
vdr-10474,0,0.0,0,0.0,False
lpt-12046,0,0.0,0,0.0,False
VDR-12198,0,0.0,0,0.0,False
lpt-12494,0,0.0,0,0.0,False
LPT-11880.corp.local,0,0.0,0,0.0,False
VDR-10917,0,0.0,0,0.0,False
VDR-12949,0,0.0,0,0.0,False
WS_12230,0,0.0,0,0.0,False
VDR-12844,0,0.0,0,0.0,False
VDR-12130,0,0.0,0,0.0,False
lpt-10921,0,0.0,0,0.0,False
LPT-10441,0,0.0,0,0.0,False
lpt-10616,0,0.0,0,0.0,False
WS_10264,0,0.0,0,0.0,False
WS-10379.corp.local,0,0.0,0,0.0,False
LPT_10001,0,0.0,0,0.0,False
WS-10518.corp.local,0,0.0,0,0.0,False
WS-10134,1,75.0,2,0.73,True
lpt-10439,0,0.0,0,0.0,False
LPT_12766,0,0.0,0,0.0,False
LPT-10198,0,0.0,0,0.0,False
lpt-10003,0,0.0,0,0.0,False
VDR-10608.corp.local,0,0.0,0,0.0,False
ws-12179,0,0.0,0,0.0,False
LPT-11638.corp.local,0,0.0,0,0.0,False
ws-12176,0,0.0,0,0.0,False
VDR-11338,0,0.0,0,0.0,False
VDR_11731,0,0.0,0,0.0,False
WS-11844,1,100.0,2,0.88,True
ws-11598,0,0.0,0,0.0,False
lpt-12871,0,0.0,0,0.0,False
WS-12327,0,0.0,0,0.0,False
LPT-12249,0,0.0,0,0.0,False
vdr-12638,0,0.0,0,0.0,False
WS_10445,0,0.0,0,0.0,False
LPT-10013,0,0.0,0,0.0,False
WS-10707,0,0.0,0,0.0,False
WS-11723,0,0.0,0,0.0,False
LPT-11156.corp.local,0,0.0,0,0.0,False
LPT-10092,1,75.0,2,0.73,True
VDR-11549.,0,0.0,0,0.0,False
lpt-12995,0,0.0,0,0.0,False
VDR-12437,0,0.0,0,0.0,False
VDR-11189,0,0.0,0,0.0,False
WS-10512,1,75.0,2,0.73,True
LPT-11813,0,0.0,0,0.0,False
VDR-12602,0,0.0,0,0.0,False
LPT-12144,1,75.0,2,0.73,True
VDR_10765,0,0.0,0,0.0,False
LPT-11246,1,100.0,2,0.88,True
lpt-10525,0,0.0,0,0.0,False
lpt-11701,0,0.0,0,0.0,False
LPT-12921,0,0.0,0,0.0,False
WS_11361,0,0.0,0,0.0,False
LPT-12587.,0,0.0,0,0.0,False
WS_10695,0,0.0,0,0.0,False
vdr-10454,0,0.0,0,0.0,False
WS-10926,0,0.0,0,0.0,False
LPT-12826.corp.local,0,0.0,0,0.0,False
WS-10819,1,100.0,2,0.88,True
LPT-12955.corp.local,0,0.0,0,0.0,False
vdr-12676,0,0.0,0,0.0,False
lpt-10872,0,0.0,0,0.0,False
WS-11039,1,75.0,2,0.73,True
WS-12232.corp.local,0,0.0,0,0.0,False
lpt-12300,0,0.0,0,0.0,False
vdr-10158,0,0.0,0,0.0,False
vdr-10562,0,0.0,0,0.0,False
WS-10433,0,0.0,0,0.0,False
VDR-12369,0,0.0,0,0.0,False
vdr-12869,0,0.0,0,0.0,False
VDR-10248,0,0.0,0,0.0,False
VDR_12367,0,0.0,0,0.0,False
WS_10606,0,0.0,0,0.0,False
VDR-10018,0,0.0,0,0.0,False
WS-10878,0,0.0,0,0.0,False
LPT-12617.corp.local,0,0.0,0,0.0,False
WS-12559,1,75.0,2,0.73,True
WS-11895,0,0.0,0,0.0,False
LPT-10516,0,0.0,0,0.0,False
VDR-10421,0,0.0,0,0.0,False
WS-11481,0,0.0,0,0.0,False
WS-10175,0,0.0,0,0.0,False
VDR-12770,0,0.0,0,0.0,False
LPT-12366.,0,0.0,0,0.0,False
LPT_11281,0,0.0,0,0.0,False
VDR-10735,0,0.0,0,0.0,False
LPT-12831,0,0.0,0,0.0,False
ws-10518,0,0.0,0,0.0,False
WS-10508,0,0.0,0,0.0,False
WS_11464,0,0.0,0,0.0,False
WS-10105,0,0.0,0,0.0,False
LPT-11478,0,0.0,0,0.0,False
lpt-11161,0,0.0,0,0.0,False
WS-12938,1,100.0,2,0.88,True
ws-12454,0,0.0,0,0.0,False
LPT_10920,0,0.0,0,0.0,False
WS_10888,0,0.0,0,0.0,False
VDR_12405,0,0.0,0,0.0,False
lpt-11775,0,0.0,0,0.0,False
WS-11867,0,0.0,0,0.0,False
WS_11711,0,0.0,0,0.0,False
VDR-11532,0,0.0,0,0.0,False
VDR-10542,0,0.0,0,0.0,False
LPT-10748,0,0.0,0,0.0,False
LPT-12651.corp.local,0,0.0,0,0.0,False
VDR-12997.corp.local,0,0.0,0,0.0,False
LPT-11259,0,0.0,0,0.0,False
LPT-12683.corp.local,0,0.0,0,0.0,False
lpt-12377,0,0.0,0,0.0,False
WS-11435,0,0.0,0,0.0,False
VDR-12706.corp.local,0,0.0,0,0.0,False
WS-11463,0,0.0,0,0.0,False
VDR-12917,0,0.0,0,0.0,False
VDR-10701.corp.local,0,0.0,0,0.0,False
LPT-11023,0,0.0,0,0.0,False
lpt-11097,0,0.0,0,0.0,False
WS_12870,0,0.0,0,0.0,False
VDR-10910,0,0.0,0,0.0,False
lpt-10894,0,0.0,0,0.0,False
ws-10707,0,0.0,0,0.0,False
WS-12047,0,0.0,0,0.0,False
LPT_11884,0,0.0,0,0.0,False
vdr-10929,0,0.0,0,0.0,False
WS_10252,0,0.0,0,0.0,False
vdr-11618,0,0.0,0,0.0,False
WS_11799,0,0.0,0,0.0,False
WS-11545,0,0.0,0,0.0,False
LPT_11887,0,0.0,0,0.0,False
WS_11766,0,0.0,0,0.0,False
WS-11868,0,0.0,0,0.0,False
ws-10252,0,0.0,0,0.0,False
vdr-12325,0,0.0,0,0.0,False
LPT_12399,0,0.0,0,0.0,False
VDR_12770,0,0.0,0,0.0,False
VDR-11007.corp.local,0,0.0,0,0.0,False
ws-12418,0,0.0,0,0.0,False
vdr-10550,0,0.0,0,0.0,False
VDR_12982,0,0.0,0,0.0,False
vdr-11102,0,0.0,0,0.0,False
VDR_11853,0,0.0,0,0.0,False
WS-11456.corp.local,0,0.0,0,0.0,False
vdr-12859,0,0.0,0,0.0,False
LPT-11685,0,0.0,0,0.0,False
ws-12878,0,0.0,0,0.0,False
VDR-11943,0,0.0,0,0.0,False
LPT-10619.corp.local,0,0.0,0,0.0,False
VDR-11587,0,0.0,0,0.0,False
LPT-12227,0,0.0,0,0.0,False
ws-10128,0,0.0,0,0.0,False
WS-12082.corp.local,0,0.0,0,0.0,False
VDR-11378,1,75.0,2,0.73,True
lpt-10685,0,0.0,0,0.0,False
LPT-10989.,0,0.0,0,0.0,False
vdr-10086,0,0.0,0,0.0,False
VDR-12333,0,0.0,0,0.0,False
WS-11441.corp.local,0,0.0,0,0.0,False
WS-10844,0,0.0,0,0.0,False
WS-10091,0,0.0,0,0.0,False
LPT-10446,0,0.0,0,0.0,False
LPT-12056,0,0.0,0,0.0,False
LPT-10451,0,0.0,0,0.0,False
LPT-10373,0,0.0,0,0.0,False
VDR_10296,0,0.0,0,0.0,False
LPT-11234,0,0.0,0,0.0,False
vdr-12777,0,0.0,0,0.0,False
LPT_11917,0,0.0,0,0.0,False
LPT-12432,1,100.0,2,0.88,True
WS-11104.corp.local,0,0.0,0,0.0,False
lpt-10771,0,0.0,0,0.0,False
WS-10253,0,0.0,0,0.0,False
WS-12555,0,0.0,0,0.0,False
WS-12387,0,0.0,0,0.0,False
LPT-12024,0,0.0,0,0.0,False
LPT-11714,1,100.0,2,0.88,True
LPT-11333,0,0.0,0,0.0,False
LPT-11616.,0,0.0,0,0.0,False
VDR-10249,0,0.0,0,0.0,False
VDR-11388,0,0.0,0,0.0,False
lpt-11998,0,0.0,0,0.0,False
WS_12802,0,0.0,0,0.0,False
WS-11959,0,0.0,0,0.0,False
WS-11064,0,0.0,0,0.0,False
LPT-10441.corp.local,0,0.0,0,0.0,False
WS_12018,0,0.0,0,0.0,False
LPT-12268,0,0.0,0,0.0,False
VDR_12455,0,0.0,0,0.0,False
VDR-11273,0,0.0,0,0.0,False
VDR-10135,0,0.0,0,0.0,False
ws-12988,0,0.0,0,0.0,False
LPT-10475.,0,0.0,0,0.0,False
WS-12987,0,0.0,0,0.0,False
VDR_11596,0,0.0,0,0.0,False
VDR-12159,0,0.0,0,0.0,False
lpt-11246,0,0.0,0,0.0,False
LPT-11668.,0,0.0,0,0.0,False
ws-12851,0,0.0,0,0.0,False
ws-10832,0,0.0,0,0.0,False
VDR-12185,0,0.0,0,0.0,False
WS-11233,0,0.0,0,0.0,False
LPT-12636,1,100.0,2,0.88,True
lpt-11990,0,0.0,0,0.0,False
LPT-11755,0,0.0,0,0.0,False
WS-12306,0,0.0,0,0.0,False
VDR-10072,0,0.0,0,0.0,False
WS-12118.corp.local,0,0.0,0,0.0,False
lpt-12289,0,0.0,0,0.0,False
vdr-11339,0,0.0,0,0.0,False
VDR-11213,0,0.0,0,0.0,False
VDR-10167,0,0.0,0,0.0,False
ws-11860,0,0.0,0,0.0,False
ws-11850,0,0.0,0,0.0,False
WS-12449.corp.local,0,0.0,0,0.0,False
ws-12274,0,0.0,0,0.0,False
LPT-12578.corp.local,0,0.0,0,0.0,False
lpt-10821,0,0.0,0,0.0,False
ws-10629,0,0.0,0,0.0,False
WS_11218,0,0.0,0,0.0,False
WS-12930.corp.local,0,0.0,0,0.0,False
WS-11018.corp.local,0,0.0,0,0.0,False
LPT_12004,0,0.0,0,0.0,False
vdr-11413,0,0.0,0,0.0,False
WS-10836,0,0.0,0,0.0,False
vdr-11130,0,0.0,0,0.0,False
VDR-12012.,0,0.0,0,0.0,False
VDR-11933.corp.local,0,0.0,0,0.0,False
WS-11530,0,0.0,0,0.0,False
WS-10201,0,0.0,0,0.0,False
WS_10399,0,0.0,0,0.0,False
vdr-12844,0,0.0,0,0.0,False
VDR-11921.corp.local,0,0.0,0,0.0,False
VDR-11586.corp.local,0,0.0,0,0.0,False
WS-12035.corp.local,0,0.0,0,0.0,False
VDR-12237,0,0.0,0,0.0,False
LPT_10418,0,0.0,0,0.0,False
lpt-11040,0,0.0,0,0.0,False
WS-10544.corp.local,0,0.0,0,0.0,False
LPT-12584,0,0.0,0,0.0,False
ws-12661,0,0.0,0,0.0,False
LPT-11830,0,0.0,0,0.0,False
WS_11051,0,0.0,0,0.0,False
LPT-12871,0,0.0,0,0.0,False
lpt-10013,0,0.0,0,0.0,False
WS_11868,0,0.0,0,0.0,False
LPT-12572,0,0.0,0,0.0,False
LPT_11504,0,0.0,0,0.0,False
VDR_12806,0,0.0,0,0.0,False
VDR-12400,0,0.0,0,0.0,False
ws-12996,0,0.0,0,0.0,False
LPT-10333,0,0.0,0,0.0,False
WS_12385,0,0.0,0,0.0,False
LPT-11398,0,0.0,0,0.0,False
lpt-11614,0,0.0,0,0.0,False
ws-10997,0,0.0,0,0.0,False
VDR-10780,0,0.0,0,0.0,False
WS-12214.corp.local,0,0.0,0,0.0,False
WS-12529.,0,0.0,0,0.0,False
LPT-10522,1,75.0,2,0.73,True
VDR-12233,0,0.0,0,0.0,False
vdr-10628,0,0.0,0,0.0,False
VDR-10209.corp.local,0,0.0,0,0.0,False
lpt-11399,0,0.0,0,0.0,False
VDR-12497.,0,0.0,0,0.0,False
VDR-12404.corp.local,0,0.0,0,0.0,False
lpt-12904,0,0.0,0,0.0,False
WS-11540.corp.local,0,0.0,0,0.0,False
WS_10078,0,0.0,0,0.0,False
VDR-12241,1,100.0,2,0.88,True
ws-11230,0,0.0,0,0.0,False
VDR-12411.corp.local,0,0.0,0,0.0,False
VDR-10162,0,0.0,0,0.0,False
LPT_10125,0,0.0,0,0.0,False
WS-10632.corp.local,0,0.0,0,0.0,False
ws-12219,0,0.0,0,0.0,False
lpt-12807,0,0.0,0,0.0,False
LPT-12370,1,75.0,2,0.73,True
LPT_11755,0,0.0,0,0.0,False
VDR-12994,0,0.0,0,0.0,False
WS_12680,0,0.0,0,0.0,False
LPT-12375,0,0.0,0,0.0,False
vdr-12707,0,0.0,0,0.0,False
lpt-10802,0,0.0,0,0.0,False
WS-12809.corp.local,0,0.0,0,0.0,False
VDR-10601,0,0.0,0,0.0,False
ws-11365,0,0.0,0,0.0,False
lpt-12271,0,0.0,0,0.0,False
ws-10694,0,0.0,0,0.0,False
VDR-12785.corp.local,0,0.0,0,0.0,False
VDR-10672,0,0.0,0,0.0,False
LPT-10298,6,100.0,13,0.92,True
WS-10617,0,0.0,0,0.0,False
VDR-10576,0,0.0,0,0.0,False
VDR-12806,0,0.0,0,0.0,False
WS_10073,0,0.0,0,0.0,False
lpt-12597,0,0.0,0,0.0,False
WS-12468.corp.local,0,0.0,0,0.0,False
WS-12999,0,0.0,0,0.0,False
LPT-10639.corp.local,0,0.0,0,0.0,False
LPT_11337,0,0.0,0,0.0,False
LPT_12532,0,0.0,0,0.0,False
WS-11536,0,0.0,0,0.0,False
VDR-12525,0,0.0,0,0.0,False
WS_10242,0,0.0,0,0.0,False
LPT-10821.corp.local,0,0.0,0,0.0,False
ws-10121,0,0.0,0,0.0,False
WS-12221,0,0.0,0,0.0,False
LPT_10804,0,0.0,0,0.0,False
ws-10967,0,0.0,0,0.0,False
WS-12214,2,100.0,4,0.88,True
WS-11905,0,0.0,0,0.0,False
WS-10941.corp.local,0,0.0,0,0.0,False
LPT-11124,0,0.0,0,0.0,False
LPT-12795.corp.local,0,0.0,0,0.0,False
WS-11708,0,0.0,0,0.0,False
ws-10422,0,0.0,0,0.0,False
VDR-11152.corp.local,0,0.0,0,0.0,False
VDR-10110,0,0.0,0,0.0,False
WS-10429,0,0.0,0,0.0,False
LPT-12782,0,0.0,0,0.0,False
vdr-10532,0,0.0,0,0.0,False
lpt-12481,0,0.0,0,0.0,False
lpt-10084,0,0.0,0,0.0,False
WS_10189,0,0.0,0,0.0,False
WS-11513,0,0.0,0,0.0,False
ws-12363,0,0.0,0,0.0,False
LPT_12467,0,0.0,0,0.0,False
WS-11517.corp.local,0,0.0,0,0.0,False
lpt-10257,0,0.0,0,0.0,False
ws-10287,0,0.0,0,0.0,False
WS-10665.corp.local,0,0.0,0,0.0,False
WS-11505,1,75.0,2,0.73,True
VDR-10012.corp.local,0,0.0,0,0.0,False
LPT-12510.corp.local,0,0.0,0,0.0,False
LPT-12621,0,0.0,0,0.0,False
VDR_12237,0,0.0,0,0.0,False
LPT-10302,0,0.0,0,0.0,False
WS-10675,0,0.0,0,0.0,False
ws-10105,0,0.0,0,0.0,False
LPT-12203,0,0.0,0,0.0,False
LPT-10028,0,0.0,0,0.0,False
vdr-12079,0,0.0,0,0.0,False
LPT-12954.corp.local,0,0.0,0,0.0,False
WS-11141.corp.local,0,0.0,0,0.0,False
vdr-10879,0,0.0,0,0.0,False
VDR_12513,0,0.0,0,0.0,False
LPT-11721.corp.local,0,0.0,0,0.0,False
WS-10868.,0,0.0,0,0.0,False
LPT-11717,0,0.0,0,0.0,False
vdr-10142,0,0.0,0,0.0,False
lpt-11034,0,0.0,0,0.0,False
ws-11878,0,0.0,0,0.0,False
lpt-12007,0,0.0,0,0.0,False
vdr-11509,0,0.0,0,0.0,False
LPT-12138,0,0.0,0,0.0,False
VDR-10889,0,0.0,0,0.0,False
WS-11051,0,0.0,0,0.0,False
WS-12546,0,0.0,0,0.0,False
VDR-10454.corp.local,0,0.0,0,0.0,False
ws-10407,0,0.0,0,0.0,False
ws-12447,0,0.0,0,0.0,False
WS-10554,0,0.0,0,0.0,False
LPT-10405,0,0.0,0,0.0,False
LPT-10046.corp.local,0,0.0,0,0.0,False
ws-11464,0,0.0,0,0.0,False
LPT-12205.corp.local,0,0.0,0,0.0,False
VDR_12832,0,0.0,0,0.0,False
VDR_12404,0,0.0,0,0.0,False
WS-12446.corp.local,0,0.0,0,0.0,False
WS_11854,0,0.0,0,0.0,False
LPT-11052,1,75.0,2,0.73,True
ws-11424,0,0.0,0,0.0,False
WS_12204,0,0.0,0,0.0,False
VDR-11622.corp.local,0,0.0,0,0.0,False
WS-10319.corp.local,0,0.0,0,0.0,False
LPT-10080,0,0.0,0,0.0,False
vdr-10443,0,0.0,0,0.0,False
WS-11948.,0,0.0,0,0.0,False
LPT-10333.corp.local,0,0.0,0,0.0,False
VDR-10529.corp.local,0,0.0,0,0.0,False
LPT-11841,0,0.0,0,0.0,False
lpt-12628,0,0.0,0,0.0,False
VDR-12284,1,100.0,2,0.88,True
ws-11296,0,0.0,0,0.0,False
WS-10111,0,0.0,0,0.0,False
lpt-12268,0,0.0,0,0.0,False
VDR_10018,0,0.0,0,0.0,False
LPT_11138,0,0.0,0,0.0,False
VDR_11718,0,0.0,0,0.0,False
WS-10276,1,100.0,2,0.88,True
VDR_10642,0,0.0,0,0.0,False
LPT-12100.corp.local,0,0.0,0,0.0,False
VDR-10142,0,0.0,0,0.0,False
WS-10336,0,0.0,0,0.0,False
VDR_11292,0,0.0,0,0.0,False
lpt-11977,0,0.0,0,0.0,False
WS_10696,0,0.0,0,0.0,False
LPT-12719,0,0.0,0,0.0,False
LPT-12305.corp.local,0,0.0,0,0.0,False
VDR-12388.corp.local,0,0.0,0,0.0,False
WS-12175,1,100.0,2,0.88,True
LPT-11907,0,0.0,0,0.0,False
VDR-10611,0,0.0,0,0.0,False
VDR_10758,0,0.0,0,0.0,False
vdr-11585,0,0.0,0,0.0,False
WS-11022.corp.local,0,0.0,0,0.0,False
vdr-11712,0,0.0,0,0.0,False
LPT-11423,1,100.0,2,0.88,True
LPT-12427,1,75.0,2,0.73,True
LPT-12900.corp.local,0,0.0,0,0.0,False
VDR-10099,2,100.0,4,0.88,True
WS-10211,0,0.0,0,0.0,False
ws-10450,0,0.0,0,0.0,False
ws-12495,0,0.0,0,0.0,False
WS-10219,0,0.0,0,0.0,False
LPT-12475.,0,0.0,0,0.0,False
WS-12918,0,0.0,0,0.0,False
VDR-12464.corp.local,0,0.0,0,0.0,False
WS-12529.corp.local,0,0.0,0,0.0,False
WS-11651,0,0.0,0,0.0,False
LPT_11244,0,0.0,0,0.0,False
LPT-12998.,0,0.0,0,0.0,False
LPT-10160.corp.local,0,0.0,0,0.0,False
ws-12037,0,0.0,0,0.0,False
lpt-12951,0,0.0,0,0.0,False
VDR-11922,0,0.0,0,0.0,False
lpt-10985,0,0.0,0,0.0,False
ws-11192,0,0.0,0,0.0,False
WS-10305.corp.local,0,0.0,0,0.0,False
LPT-11299.corp.local,0,0.0,0,0.0,False
LPT-11956,0,0.0,0,0.0,False
VDR-12013.corp.local,0,0.0,0,0.0,False
VDR-10044,7,100.0,15,0.92,True
LPT-10067,0,0.0,0,0.0,False
vdr-12835,0,0.0,0,0.0,False
LPT-12056.corp.local,0,0.0,0,0.0,False
VDR-10361,1,75.0,2,0.73,True
WS_10004,0,0.0,0,0.0,False
ws-10874,0,0.0,0,0.0,False
WS-10594,0,0.0,0,0.0,False
LPT_11781,0,0.0,0,0.0,False
VDR_11267,0,0.0,0,0.0,False
WS-12910.corp.local,0,0.0,0,0.0,False
VDR_11644,0,0.0,0,0.0,False
vdr-10633,0,0.0,0,0.0,False
LPT-10950.corp.local,0,0.0,0,0.0,False
VDR_11599,0,0.0,0,0.0,False
VDR-12480,0,0.0,0,0.0,False
VDR-12431.corp.local,0,0.0,0,0.0,False
vdr-10790,0,0.0,0,0.0,False
LPT-11649.,0,0.0,0,0.0,False
LPT-12937,0,0.0,0,0.0,False
LPT_11793,0,0.0,0,0.0,False
VDR-12665,0,0.0,0,0.0,False
lpt-12634,0,0.0,0,0.0,False
LPT-10469,0,0.0,0,0.0,False
VDR-11307,0,0.0,0,0.0,False
ws-11216,0,0.0,0,0.0,False
LPT-11291,0,0.0,0,0.0,False
vdr-11527,0,0.0,0,0.0,False
VDR-12247.corp.local,0,0.0,0,0.0,False
WS_12828,0,0.0,0,0.0,False
ws-12753,0,0.0,0,0.0,False
VDR-12777,0,0.0,0,0.0,False
lpt-10883,0,0.0,0,0.0,False
WS_10365,0,0.0,0,0.0,False
LPT-10169.,0,0.0,0,0.0,False
WS_11475,0,0.0,0,0.0,False
VDR-10864,0,0.0,0,0.0,False
VDR_11586,0,0.0,0,0.0,False
WS-12391,0,0.0,0,0.0,False
WS-12482,0,0.0,0,0.0,False
VDR-11045,0,0.0,0,0.0,False
WS-12631,0,0.0,0,0.0,False
WS_10739,0,0.0,0,0.0,False
WS_12371,0,0.0,0,0.0,False
WS_11347,0,0.0,0,0.0,False
LPT-12044,0,0.0,0,0.0,False
LPT-12089,1,100.0,2,0.88,True
vdr-11377,0,0.0,0,0.0,False
vdr-11045,0,0.0,0,0.0,False
lpt-12540,0,0.0,0,0.0,False
lpt-10382,0,0.0,0,0.0,False
WS-12720.corp.local,0,0.0,0,0.0,False
LPT-10905,0,0.0,0,0.0,False
ws-12790,0,0.0,0,0.0,False
LPT_12263,0,0.0,0,0.0,False
VDR_12284,0,0.0,0,0.0,False
VDR-12964,0,0.0,0,0.0,False
vdr-10380,0,0.0,0,0.0,False
WS_10049,0,0.0,0,0.0,False
LPT_11981,0,0.0,0,0.0,False
WS-12515.,0,0.0,0,0.0,False
WS-10844.,0,0.0,0,0.0,False
LPT-12743,0,0.0,0,0.0,False
WS-10442.corp.local,0,0.0,0,0.0,False
lpt-12965,0,0.0,0,0.0,False
LPT-10818,0,0.0,0,0.0,False
VDR_11932,0,0.0,0,0.0,False
VDR-12749.corp.local,0,0.0,0,0.0,False
LPT-12263.corp.local,0,0.0,0,0.0,False
LPT_10205,0,0.0,0,0.0,False
ws-10568,0,0.0,0,0.0,False
VDR-11929.corp.local,0,0.0,0,0.0,False
VDR-10900.corp.local,0,0.0,0,0.0,False
lpt-12587,0,0.0,0,0.0,False
VDR-10628,0,0.0,0,0.0,False
WS-12515,0,0.0,0,0.0,False
WS-12632.corp.local,0,0.0,0,0.0,False
vdr-10523,0,0.0,0,0.0,False
WS-11233.corp.local,0,0.0,0,0.0,False
vdr-12975,0,0.0,0,0.0,False
WS-12713,0,0.0,0,0.0,False
ws-12346,0,0.0,0,0.0,False
LPT-10229,0,0.0,0,0.0,False
WS-12343.corp.local,0,0.0,0,0.0,False
ws-10573,0,0.0,0,0.0,False
LPT-12973,0,0.0,0,0.0,False
WS-12535,0,0.0,0,0.0,False
VDR-11013,0,0.0,0,0.0,False
VDR-12137,0,0.0,0,0.0,False
WS-12036.corp.local,0,0.0,0,0.0,False
WS-10467.corp.local,0,0.0,0,0.0,False
WS-11905.corp.local,0,0.0,0,0.0,False
WS_12422,0,0.0,0,0.0,False
VDR-11702.corp.local,0,0.0,0,0.0,False
WS-11289.corp.local,0,0.0,0,0.0,False
LPT-11029.corp.local,0,0.0,0,0.0,False
LPT_11511,0,0.0,0,0.0,False
LPT-11399,0,0.0,0,0.0,False
VDR-12570,0,0.0,0,0.0,False
VDR-10489,0,0.0,0,0.0,False
WS-10045.corp.local,0,0.0,0,0.0,False
WS-10224,0,0.0,0,0.0,False
LPT-10066,0,0.0,0,0.0,False
LPT-12626,0,0.0,0,0.0,False
vdr-10005,0,0.0,0,0.0,False
VDR-11339.corp.local,0,0.0,0,0.0,False
WS-12139,0,0.0,0,0.0,False
VDR-12282,0,0.0,0,0.0,False
VDR-12797,1,100.0,2,0.88,True
VDR_11910,0,0.0,0,0.0,False
VDR-11314.,0,0.0,0,0.0,False
LPT-11574.corp.local,0,0.0,0,0.0,False
WS_12868,0,0.0,0,0.0,False
