user_id,username,department,global_behavior_score,dept_peer_behavior_score,peer_deviation_delta,global_vs_peer_behavior,peer_outlier_flag
EMP10368,turvi.sarkar90,Supply Chain,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12050,aditya.nayar99,Procurement,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12973,manya_chakrabarti30,Operations,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12844,omaja.mangat18,Sales,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10354,nidra.mall33,Human Resources,0.1208,-0.6831,-0.2545,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11299,ojasvi_vohra60,Compliance,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11864,isaac.bir96,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12219,dalaja.lata76,Compliance,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11196,odika.rajagopal41,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11830,atharv.peri95,Operations,0.2529,-0.1686,-0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12202,upma.kohli12,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11302,Unknown,Finance,0.3934,-0.0752,-0.0282,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10682,dhruv.sami40,R&D,0.548,0.0842,0.0421,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11381,jairaj_acharya41,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10507,dipta.narayan36,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10211,krishna_seth41,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11454,meera.kaur84,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10819,oni.wable49,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11650,charita.rattan19,IT,0.4452,-0.1214,-0.0607,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12909,varsha_swamy83,Call Center,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10582,charan.deshmukh24,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10175,benjamin.rau26,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11712,vasatika.kunda70,IT,0.6408,0.2698,0.1349,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10430,dhruv.bose40,Compliance,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11507,owen.badal65,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10744,dayamai.din39,Operations,0.3794,0.0844,0.0422,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11362,meghana.jaggi6,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11097,nirja.jani16,IT,1.0118,1.0116,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10506,ekanta.ravel60,Innovation,0.801,0.5903,0.2951,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10945,sachi.shetty87,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11135,nandini.pai30,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11023,aashi.raju60,R&D,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10196,omaja.soman68,Operations,0.3794,0.0844,0.0422,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12512,Unknown,Customer Support,0.5059,0.4049,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10088,hema.yadav5,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11047,riya.trivedi40,R&D,0.8431,0.6745,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12878,zayyan.contractor3,Customer Support,0.3934,0.1349,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12025,oliver.devan65,R&D,0.8853,0.7589,0.3794,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12943,jatin.garde4,Supply Chain,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10678,avi.kalla37,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11034,anamika.gala90,Legal,2.0235,6.7421,1.6863,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10564,rayaan.aggarwal35,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10343,ayaan.kala66,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12346,upasna.vig49,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10025,naveen.johal55,Finance,0.0562,-0.9741,-0.3654,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10940,Unknown,Supply Chain,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11859,aachal.sarraf5,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12892,nirja.bhakta26,IT Support,0.5059,0.6394,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12795,zehaan.naik32,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11488,gaurangi.viswanathan21,R&D,0.2951,-0.4217,-0.2108,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11525,yamini.cherian93,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12422,madhav.grover92,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12574,vanya.rana13,Sales,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10650,darika.sha73,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10867,nathan.madan77,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11350,utkarsh.nadig92,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10067,wyatt.bora78,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12249,hemal.naik73,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10621,bhanumati_ratta30,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10651,pranit.srinivas94,R&D,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12195,balendra.jha12,Procurement,0.4047,0.135,0.0675,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10602,sai_goda99,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12911,charan.dhawan17,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10423,bahadurjit.dyal80,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12171,bishakha.bajaj79,Human Resources,0.6266,0.6745,0.2513,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12805,anamika.hayer81,Marketing,0.6745,0.8434,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11910,jonathan.lalla10,Human Resources,0.4515,0.2045,0.0762,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12861,lakshmi.gill13,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11113,rachana.jani60,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11477,odika.mann97,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11553,zaid_chad19,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10124,sathvik.kadakia72,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12541,saumya.contractor14,Support,0.1686,-0.4496,-0.2024,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12903,farhan.pathak41,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11866,leena.sankaran10,Finance,1.0118,1.5735,0.5902,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11872,janani.narula52,Sales,1.2816,1.8891,0.9444,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10532,jack.mallick72,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12009,gautam.bala88,Marketing,1.0118,1.8554,0.6184,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11057,turvi.devan14,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12907,ekani.kalita20,IT,1.349,1.6859,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11690,madhav.handa28,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11487,manya.sridhar12,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10557,watika.sami2,Finance,0.8768,1.2136,0.4552,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12561,oviya.pradhan73,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11173,Unknown,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10176,lajita.choudhury92,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10322,bakhshi.dora47,Support,12.3607,26.6413,11.9897,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11188,pranav.dara5,Marketing,0.8768,1.4504,0.4834,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11461,Unknown,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12478,tanay.khosla86,Marketing,0.8431,1.3493,0.4497,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11545,hritik.shan95,Procurement,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10695,charita_dhingra41,Legal,1.5176,4.7194,1.1804,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11628,gautami.chaudhry69,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10080,ubika.anne68,Supply Chain,1.5176,2.3611,1.1804,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12525,oeshi.gara54,R&D,1.349,1.6864,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11149,ekaraj.kaur18,Marketing,0.0562,-1.0117,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11151,aadhya.saini38,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10862,gauri.nagi49,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11260,alexander.gaba61,Customer Support,0.7682,1.0345,0.431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10439,william.sankaran18,Operations,0.548,0.4217,0.2108,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10471,ekaraj_sharaf36,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12230,chakradev.loyal14,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12011,wishi.ganesh63,Procurement,0.607,0.5397,0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11706,jyoti.saraf98,Operations,0.0843,-0.5059,-0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10812,advika.mani57,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11234,gaurika.chopra35,Brand,1.6413,2.5121,1.168,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP12246,unni.hayer3,Finance,1.349,2.4724,0.9274,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10568,mekhala.nadig40,Sales,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12425,jeet.rajagopalan64,R&D,12.4781,23.9476,11.9722,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11653,balhaar.bhakta94,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10141,Unknown,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10511,samaksh.dutt66,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11612,aarush.vasa18,Operations,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12605,tripti.chander54,Call Center,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11809,girish.atwal74,Brand,0.3372,-0.2927,-0.1361,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12866,abhiram.bahri83,Customer Support,0.05,-0.6894,-0.2872,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11684,timothy.gopal8,Supply Chain,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10610,ojasvi.gour94,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12810,garima.kant8,Customer Support,0.8431,1.2143,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11966,varsha.bhakta93,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10831,nilima.bahri98,Operations,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10177,jason.rege12,Sales,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10857,manbir_subramaniam95,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10693,wriddhish.babu12,Supply Chain,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11736,vanya.desai85,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11072,yashoda.kannan15,R&D,0.0422,-0.9275,-0.4637,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11278,niharika.lad59,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11503,turvi.pillay41,Support,0.8431,1.0491,0.4721,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10183,arjun.dara86,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11468,neelima_varty56,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12227,sanaya.korpal34,R&D,0.8431,0.6745,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12727,unni.borra40,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10565,vidhi.balan53,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12901,advay.jayaraman98,Legal,12.3607,48.072,12.0235,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP12340,gautami.contractor31,IT Support,0.5059,0.6394,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11985,yochana.shere98,Compliance,0.0375,-0.5995,-0.2997,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11829,azad.dewan44,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12850,jatin.nigam57,IT,1.349,1.6859,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10486,thomas.kaul29,Sales,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12940,aryan.prabhu29,Marketing,0.0,-1.1804,-0.3934,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11204,karan.zachariah68,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10370,tejas.dhaliwal72,Customer Support,0.05,-0.6894,-0.2872,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10162,jason.dayal95,IT,1.5176,2.0231,1.0117,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12646,lavanya.grover78,IT,1.6862,2.3602,1.1803,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12650,hemal.sarin58,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12931,janya.bora79,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11911,joshua.ahluwalia5,Marketing,0.2529,-0.4216,-0.1405,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10729,inaya.chaudhuri44,Human Resources,0.2067,-0.4525,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10969,urvashi.upadhyay40,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10670,Unknown,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10887,ekapad.agarwal62,Marketing,0.6745,0.8434,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10030,karan.hari9,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11055,urmi.sunder11,Support,0.0,-0.8243,-0.371,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12079,upasna.choudhary60,Call Center,0.4734,0.2724,0.1362,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11591,dalaja.tak30,Operations,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10173,dalbir.sem96,R&D,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11962,abhimanyu.krishnamurthy64,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10296,osha.kapur39,IT,15.3372,29.6578,14.8313,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10325,liam.tandon27,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11236,jagdish.chaudhry92,Marketing,0.7869,1.1807,0.3935,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11988,hemal.gokhale89,Supply Chain,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11738,yamini.bala47,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12759,ekanta.gola20,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11472,anamika_singh82,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11925,triya.narasimhan75,Human Resources,0.2448,-0.3503,-0.1305,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12714,inaya.kapadia64,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10605,owen.kashyap42,Procurement,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11283,ranbir.kalita61,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12671,victor.kumer39,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12626,nimrat.rattan2,Sales,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12881,nirja.virk29,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12669,vyanjana.jayaraman1,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10073,eta.saini12,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10048,george_dayal65,Brand,0.7869,0.6745,0.3136,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12258,megha_bal48,Procurement,1.6862,2.6984,1.349,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11916,chandran.batta95,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11815,yatin.sodhi3,Sales,1.8549,3.0358,1.5177,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10535,vansha.dar1,Human Resources,1.349,2.6134,0.9737,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11270,pallavi.prashad61,Human Resources,0.1208,-0.6831,-0.2545,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12132,daksha.ratti52,Marketing,0.5059,0.3375,0.1125,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11665,oni_goda48,Human Resources,7.9252,20.264,7.5499,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11071,faqid.dani64,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11566,ekani.panchal59,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12748,nisha.babu33,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12206,utkarsh.mittal36,Operations,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12780,michael.zacharia55,Legal,0.4384,0.4046,0.1012,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10838,Unknown,Finance,0.5059,0.2247,0.0843,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11094,bimala.narasimhan13,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11345,lipika.gupta33,IT Support,0.302,-0.1334,-0.0352,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12304,hiral.sheth32,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11233,shivansh_karan47,Human Resources,0.8431,1.2556,0.4678,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12597,oni.dhar38,Innovation,0.6323,0.2528,0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11846,Unknown,IT,1.1635,1.315,0.6576,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12829,wridesh_varkey26,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10324,hemal.menon31,Sales,0.4216,0.1688,0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10759,rohan.samra17,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11509,deepa.keer12,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11731,Unknown,Sales,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12349,chanchal.bobal40,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11883,falak_handa71,Customer Support,0.281,-0.1349,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10599,anmol.sawhney11,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12163,ethan.dhillon39,Finance,1.1804,2.0229,0.7588,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10433,nandini.ravel92,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12379,joshua.dyal71,Brand,0.3147,-0.3411,-0.1586,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11547,ryan.rau52,Human Resources,13.0352,33.9793,12.6599,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11744,avi.basak59,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10239,jatin.chada37,R&D,0.2529,-0.5061,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10817,geetika.ganesh63,Call Center,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12661,deepa.jha15,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11177,lekha.jhaveri61,Legal,0.2361,-0.4042,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12963,balendra_rao10,Brand,0.0,-1.018,-0.4733,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11730,wridesh.rajan59,Procurement,0.9443,1.2144,0.6071,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12533,qarin.hayer3,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12225,pavani.memon61,Finance,1.0118,1.5735,0.5902,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12523,lohit.bhasin66,Human Resources,1.6862,3.5185,1.3109,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11483,mekhala.choudhary37,R&D,0.7166,0.4215,0.2107,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10912,mohammed.devan20,Operations,14.5528,28.435,14.2156,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP12096,bhavini.mutti77,Operations,2.0235,3.3731,1.6863,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP11965,damyanti.madan68,Innovation,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10926,ishaan.narang92,Procurement,0.2698,-0.1348,-0.0674,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12212,matthew.bath56,Customer Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11421,bina.kar2,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12579,balveer.nair93,IT,14.1056,27.195,13.5997,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10594,gabriel.mistry80,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10601,urmi.borra25,Customer Support,0.2248,-0.2698,-0.1124,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10637,hitesh.shroff73,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12899,nidhi.dayal3,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
