sequence_id,entity_id,entity_type,sequence_type,start_time,end_time,duration_seconds,event_count,event_ids,source_datasets,temporal_window_minutes,sequence_confidence,sequence_strength,counter_evidence
SEQ-USR-1104,EMP10472,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-31 06:34:00+00:00,2026-08-31 07:30:41+00:00,3401,2,IAM00019503; IAM00014040,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1105,EMP10477,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-17 04:04:15+00:00,2026-08-17 04:38:23+00:00,2048,2,IAM00018136; IAM00015305,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1106,EMP10478,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-04 23:13:22+00:00,2026-09-05 00:00:00+00:00,2798,2,IAM00017669; EPA00006997,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1107,EMP10485,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-18 21:39:49+00:00,2026-08-18 22:22:06+00:00,2537,2,EPA00003695; EPA00007964,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1108,EMP10486,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 02:51:27+00:00,2026-08-25 02:57:26+00:00,359,2,EPA00000400; EPA00003704,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1109,EMP10513,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-18 07:20:42+00:00,2026-08-18 08:14:36+00:00,3234,2,EPA00001807; IAM00007194,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1110,EMP10532,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-23 20:16:22+00:00,2026-08-23 20:42:24+00:00,1562,2,IAM00010620; IAM00013738,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1111,EMP10538,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-18 07:22:22+00:00,2026-08-18 08:13:32+00:00,3070,2,IAM00017328; IAM00015966,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1112,EMP10546,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-02 00:00:00+00:00,2026-09-02 00:00:00+00:00,0,2,EPA00005385; IAM00008132,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1113,EMP10561,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-12 00:00:00+00:00,2026-08-12 00:00:00+00:00,0,2,IAM00000754; IAM00004657,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1114,EMP10562,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-07 00:00:00+00:00,2026-09-07 00:22:17+00:00,1337,2,EPA00000787; EPA00006949,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1115,EMP10570,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-15 00:00:00+00:00,2026-08-15 00:00:00+00:00,0,2,EPA00000353; IAM00004930,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1116,EMP10577,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-22 23:12:00+00:00,2026-08-23 00:00:00+00:00,2880,2,IAM00017947; IAM00000887,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1117,EMP10589,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-08 00:00:00+00:00,2026-09-08 00:00:00+00:00,0,2,EPA00005698; IAM00000800,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1118,EMP10604,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,0,2,EPA00005432; IAM00016586,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1119,EMP10608,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-16 00:00:00+00:00,2026-08-16 00:00:00+00:00,0,2,IAM00000751; IAM00018718,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1120,EMP10685,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-07 00:00:00+00:00,2026-08-07 00:00:00+00:00,0,2,EPA00003480; IAM00007385,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1121,EMP10693,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-26 17:22:20+00:00,2026-08-26 18:20:00+00:00,3460,2,EPA00004811; IAM00004558,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1122,EMP10695,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,0,2,EPA00003035; EPA00003851,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1123,EMP10699,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-08 22:10:21+00:00,2026-09-08 23:06:14+00:00,3353,2,IAM00014839; EPA00000224,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1124,EMP10727,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-21 14:05:39+00:00,2026-08-21 15:00:17+00:00,3278,2,EPA00002334; IAM00019321,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1125,EMP10727,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,0,2,IAM00000350; IAM00004710,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1126,EMP10727,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-31 00:00:00+00:00,2026-08-31 00:19:49+00:00,1189,2,IAM00010034; IAM00004515,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1127,EMP10727,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-07 23:40:52+00:00,2026-09-08 00:32:23+00:00,3091,2,IAM00011421; IAM00005327,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1128,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-03-09 00:00:00+00:00,2026-03-09 00:00:00+00:00,0,2,IAM00004357; IAM00009956,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1129,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 09:31:34+00:00,2026-08-04 10:13:29+00:00,2515,2,IAM00000550; IAM00018125,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1130,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 23:19:28+00:00,2026-08-05 00:00:00+00:00,2432,2,IAM00013545; IAM00010013,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1131,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-17 00:00:00+00:00,2026-08-17 00:00:00+00:00,0,2,IAM00004365; IAM00006770,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1132,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-18 23:10:00+00:00,2026-08-19 00:00:00+00:00,3000,2,IAM00011277; IAM00002236,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1133,EMP10746,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-21 12:23:37+00:00,2026-08-21 12:56:34+00:00,1977,2,IAM00016129; IAM00018260,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1134,EMP10754,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-16 23:00:03+00:00,2026-08-17 00:00:00+00:00,3597,2,EPA00004769; IAM00011025,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1135,EMP10772,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-18 05:37:52+00:00,2026-08-18 06:10:42+00:00,1970,2,IAM00004814; IAM00012420,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1136,EMP10772,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-19 20:48:00+00:00,2026-08-19 21:29:23+00:00,2483,2,IAM00002335; IAM00001105,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1137,EMP10772,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-22 04:57:13+00:00,2026-08-22 05:52:00+00:00,3287,2,IAM00005476; IAM00002183,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1138,EMP10772,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-30 00:00:00+00:00,2026-08-30 00:00:00+00:00,0,2,IAM00005331; IAM00017694,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1139,EMP10772,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-02 04:52:07+00:00,2026-09-02 05:51:49+00:00,3582,2,IAM00011312; IAM00009151,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1140,EMP10781,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-02 04:18:50+00:00,2026-09-02 05:15:57+00:00,3427,2,IAM00003050; IAM00000527,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1141,EMP10784,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-14 00:32:28+00:00,2026-08-14 01:11:00+00:00,2312,2,EPA00004610; IAM00010685,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1142,EMP10824,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-07 14:16:23+00:00,2026-09-07 15:02:27+00:00,2764,2,IAM00000685; IAM00016574,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1143,EMP10825,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-06 07:20:11+00:00,2026-08-06 08:10:22+00:00,3011,2,IAM00001078; EPA00000769,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1144,EMP10849,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-09 18:06:22+00:00,2026-08-09 18:49:22+00:00,2580,2,EPA00005594; IAM00006172,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1145,EMP10862,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-16 10:59:37+00:00,2026-08-16 11:34:37+00:00,2100,2,IAM00015805; IAM00009769,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1146,EMP10875,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-17 12:21:05+00:00,2026-08-17 13:21:00+00:00,3595,2,IAM00007651; IAM00008219,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1147,EMP10881,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-04 00:23:05+00:00,2026-08-04 00:59:39+00:00,2194,2,IAM00000763; EPA00006008,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1148,EMP10888,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-22 00:00:00+00:00,2026-08-22 00:00:00+00:00,0,2,IAM00014793; IAM00018226,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1149,EMP10900,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-04 23:04:07+00:00,2026-08-05 00:00:00+00:00,3353,2,IAM00018364; IAM00000409,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1150,EMP10900,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-06 00:00:00+00:00,2026-08-06 00:00:00+00:00,0,2,IAM00003330; IAM00012567,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1151,EMP10900,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-23 00:00:00+00:00,2026-08-23 00:28:49+00:00,1729,2,IAM00013770; IAM00013689,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1152,EMP10900,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-03 00:00:00+00:00,2026-09-03 00:00:00+00:00,0,2,IAM00003329; IAM00009794,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1153,EMP10911,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-07 23:04:24+00:00,2026-08-08 00:00:00+00:00,3336,2,IAM00015888; IAM00011376,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1154,EMP10912,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-02 00:00:00+00:00,2026-08-02 00:00:00+00:00,0,2,EPA00004669; IAM00011430,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1155,EMP10912,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-04 23:36:09+00:00,2026-08-05 00:00:00+00:00,1431,2,IAM00018372; EPA00003262,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1156,EMP10912,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-07 14:18:46+00:00,2026-08-07 14:35:58+00:00,1032,2,IAM00004835; IAM00016342,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1157,EMP10912,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-22 13:52:13+00:00,2026-08-22 14:02:24+00:00,611,2,IAM00014108; IAM00003749,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1158,EMP10914,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-27 00:00:00+00:00,2026-08-27 00:00:00+00:00,0,2,EPA00005312; IAM00019970,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1159,EMP10939,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-30 00:00:00+00:00,2026-08-30 00:00:00+00:00,0,2,EPA00002981; IAM00005503,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1160,EMP10985,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-08 00:00:00+00:00,2026-08-08 00:00:00+00:00,0,2,IAM00012756; IAM00015816,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1161,EMP10992,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-08 21:21:35+00:00,2026-08-08 21:27:22+00:00,347,2,IAM00004906; IAM00016842,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1162,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-08 20:33:14+00:00,2026-08-08 21:05:57+00:00,1963,2,IAM00017300; IAM00007973,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1163,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-13 00:00:00+00:00,2026-08-13 00:00:00+00:00,0,2,IAM00001177; IAM00015630,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1164,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-23 00:00:00+00:00,2026-08-23 00:35:45+00:00,2145,2,IAM00011568; IAM00016195,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1165,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 00:00:00+00:00,2026-08-25 00:00:00+00:00,0,2,IAM00004478; IAM00014779,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1166,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 14:09:00+00:00,2026-08-26 14:42:42+00:00,2022,2,IAM00005347; IAM00016398,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1167,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-28 18:35:27+00:00,2026-08-28 19:18:57+00:00,2610,2,IAM00012051; IAM00016120,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1168,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-31 09:55:00+00:00,2026-08-31 10:42:15+00:00,2835,2,IAM00008824; IAM00009504,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1169,EMP11001,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-08 23:01:00+00:00,2026-09-09 00:00:00+00:00,3540,2,IAM00004238; IAM00013662,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1170,EMP11005,USER,GENERAL_ACTIVITY_SEQUENCE,2026-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,0,2,IAM00005494; IAM00010691,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1171,EMP11005,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-28 00:40:14+00:00,2026-08-28 00:53:34+00:00,800,2,IAM00016479; IAM00008765,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1172,EMP11005,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-02 14:58:22+00:00,2026-09-02 15:40:52+00:00,2550,2,IAM00013646; IAM00008001,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1173,EMP11006,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-28 00:00:00+00:00,2026-08-28 00:00:00+00:00,0,2,EPA00001364; IAM00002327,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1174,EMP11007,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-21 23:31:44+00:00,2026-08-22 00:00:00+00:00,1696,2,EPA00006324; IAM00003723,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1175,EMP11026,USER,GENERAL_ACTIVITY_SEQUENCE,2026-03-09 00:00:00+00:00,2026-03-09 00:00:00+00:00,0,2,IAM00011167; IAM00019786,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1176,EMP11039,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-28 13:50:05+00:00,2026-08-28 14:16:00+00:00,1555,2,IAM00001517; IAM00016545,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1177,EMP11059,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-08 08:58:42+00:00,2026-09-08 09:26:00+00:00,1638,2,IAM00015785; EPA00000722,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1178,EMP11061,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-15 06:30:11+00:00,2026-08-15 06:53:55+00:00,1424,2,EPA00001389; IAM00004992,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1179,EMP11067,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-02 00:00:00+00:00,2026-08-02 00:00:00+00:00,0,2,EPA00003161; EPA00007784,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1180,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-10 22:38:36+00:00,2026-08-10 23:22:46+00:00,2650,2,IAM00007606; IAM00012077,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1181,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-13 00:00:00+00:00,2026-08-13 00:38:55+00:00,2335,2,IAM00008015; IAM00001703,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1182,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-19 00:07:01+00:00,2026-08-19 00:21:41+00:00,880,2,IAM00007795; IAM00011086,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1183,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-01 09:47:29+00:00,2026-09-01 10:24:26+00:00,2217,4,IAM00014963; IAM00009458; IAM00011062; IAM00013188,IAM,60,0.81,100.0,SINGLE_SOURCE_ONLY
SEQ-USR-1184,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-03 09:20:11+00:00,2026-09-03 09:26:25+00:00,374,2,IAM00014349; IAM00009298,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1185,EMP11073,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-09 06:50:00+00:00,2026-09-09 06:57:47+00:00,467,2,IAM00002660; IAM00012414,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1186,EMP11081,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-13 14:01:35+00:00,2026-08-13 14:20:00+00:00,1105,2,IAM00009483; IAM00013030,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1187,EMP11090,USER,GENERAL_ACTIVITY_SEQUENCE,2026-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,0,2,IAM00011956; IAM00013144,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1188,EMP11090,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-03 00:00:00+00:00,2026-08-03 00:00:00+00:00,0,2,EPA00007563; IAM00014570,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1189,EMP11090,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-05 22:25:07+00:00,2026-08-05 22:51:04+00:00,1557,2,IAM00002498; IAM00012034,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1190,EMP11090,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-26 11:58:00+00:00,2026-08-26 12:13:00+00:00,900,2,IAM00017003; IAM00000589,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1191,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00,0,2,IAM00004700; IAM00008476,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1192,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-01 18:06:48+00:00,2026-08-01 19:00:44+00:00,3236,2,IAM00019249; IAM00005308,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1193,EMP11117,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-06 13:25:11+00:00,2026-08-06 13:30:27+00:00,316,2,EPA00006075; IAM00004668,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1194,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-13 23:33:39+00:00,2026-08-14 00:00:00+00:00,1581,2,IAM00008051; IAM00006537,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1195,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-16 00:00:00+00:00,2026-08-16 00:00:00+00:00,0,2,IAM00004113; IAM00011943,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1196,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-24 16:23:39+00:00,2026-08-24 16:57:31+00:00,2032,2,IAM00016588; IAM00005388,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1197,EMP11117,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-30 01:31:20+00:00,2026-08-30 02:16:13+00:00,2693,2,IAM00010057; IAM00007268,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1198,EMP11121,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-17 00:00:00+00:00,2026-08-17 00:38:35+00:00,2315,2,IAM00011789; EPA00004780,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1199,EMP11123,USER,AUTH_TO_ENDPOINT_ALERT,2026-08-14 00:57:55+00:00,2026-08-14 01:26:55+00:00,1740,2,EPA00006759; IAM00011770,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1200,EMP11138,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,0,2,IAM00006525; IAM00017076,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1201,EMP11170,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-08 03:24:18+00:00,2026-08-08 03:39:00+00:00,882,2,IAM00011994; IAM00014658,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1202,EMP11190,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-09 00:00:00+00:00,2026-08-09 00:00:00+00:00,0,2,IAM00013260; IAM00017918,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-USR-1203,EMP11190,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-17 20:16:06+00:00,2026-08-17 21:06:41+00:00,3035,2,IAM00018254; IAM00008711,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1204,EMP11190,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-02 17:41:18+00:00,2026-09-02 18:34:46+00:00,3208,2,IAM00012162; IAM00004440,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1205,EMP11201,USER,GENERAL_ACTIVITY_SEQUENCE,2026-09-04 06:41:00+00:00,2026-09-04 06:57:25+00:00,985,2,EPA00000742; EPA00003784,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1206,EMP11205,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-03 23:45:10+00:00,2026-08-04 00:30:24+00:00,2714,2,IAM00017065; IAM00014791,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1207,EMP11211,USER,AUTH_TO_ENDPOINT_ALERT,2026-09-03 09:25:43+00:00,2026-09-03 09:54:15+00:00,1712,2,IAM00014102; EPA00001040,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-USR-1208,EMP11226,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-02 08:12:04+00:00,2026-08-02 09:08:12+00:00,3368,2,IAM00013243; IAM00019170,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-USR-1209,EMP11226,USER,GENERAL_ACTIVITY_SEQUENCE,2026-08-25 06:21:49+00:00,2026-08-25 06:58:49+00:00,2220,2,IAM00002220; IAM00016581,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
