session_id,iam_event_count,has_failed_login,firewall_log_count,has_firewall_deny,has_threat_flag,present_in_iam,present_in_firewall,match_status,session_event_count,feature_confidence
SID-199864,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-200134,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-200482,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-201230,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-201384,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-201439,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-202151,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-202366,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-202856,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-203169,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-203191,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-203212,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-203785,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-203967,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204101,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204111,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204276,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204373,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204377,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204469,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204683,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-204810,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-205237,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-205954,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-206160,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-206605,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-207571,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-207620,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-207751,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-207941,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-208201,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-208848,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-208980,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-209075,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-209282,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-209588,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-209749,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-209821,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-210344,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-210372,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-210451,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-210657,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-210825,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-211357,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-211378,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-212536,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-212558,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-213202,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-213403,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-213712,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-214513,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-214623,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-214738,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-215010,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-215328,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-215493,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-215749,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-215968,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-216138,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-216614,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-216853,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-216913,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-216943,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-217066,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217147,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-217218,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-217240,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217313,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217382,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217602,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217782,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217783,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217939,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-217995,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-218067,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-218359,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-218527,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-218830,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-219121,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-219545,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-219628,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-219807,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-219901,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-220600,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-220817,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-221094,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-221098,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-222711,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-222741,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-222808,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-223117,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-223772,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-223841,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-223865,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-224160,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-225358,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-225505,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-226011,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-226055,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-226562,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-226780,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-227212,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-227530,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-227697,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-227830,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-227861,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-228204,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-228692,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-228841,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-228843,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-229048,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-229318,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-230300,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-230960,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-231160,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-231298,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-231569,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-232627,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-232805,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-233063,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-233070,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-233533,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-233919,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-234967,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-235137,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-235177,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-235285,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-235486,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-235584,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-236069,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-236152,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-236241,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-236391,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-236458,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-236788,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-237492,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-237693,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-237988,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-238727,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-238906,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-238972,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-239335,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-240029,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-240137,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-240275,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-240493,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-240639,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-240930,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-240989,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-241099,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-242648,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-242880,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-243304,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-243749,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244319,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-244358,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244403,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244499,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244535,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244557,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-244619,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-245060,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-245479,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-245515,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-245981,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-246502,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-246550,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-246760,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-246925,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-248137,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-248712,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-248940,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-248964,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-249196,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-249777,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-249809,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-250105,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-250605,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-251727,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-251998,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-252085,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-252201,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-252254,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-252280,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-252509,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-252604,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-253149,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-253613,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-253751,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-254093,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-254753,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-255577,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-255665,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-255780,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-256060,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-256098,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-256123,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-256312,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-256424,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-256474,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-257122,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-257220,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-257252,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-257995,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-258651,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-258966,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-259222,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-259245,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-259304,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-259315,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-259497,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-260300,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-260383,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-260930,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-261042,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-261154,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-261234,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-261670,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-261767,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-261968,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-262048,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-262173,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-263037,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-263095,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-263282,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-263621,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-263754,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-263774,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-264419,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-265022,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-265323,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-265740,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-265974,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-266150,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-266830,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-266841,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-267511,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-268323,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-268454,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-268606,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-268665,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-268829,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-269162,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-269176,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-269313,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-269937,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-270086,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-270729,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-271464,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-272195,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-273012,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-274434,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-274766,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-275505,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-275604,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-276862,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-277047,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-277958,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-277976,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-278103,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-278353,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-278373,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-278456,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-278594,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-279348,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-279576,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-279865,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-280545,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-280788,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-280802,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-280916,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-281209,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-281241,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-283111,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-283584,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-284383,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-284563,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-286840,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-287433,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-287703,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-288517,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-289390,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-289565,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-289747,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-289999,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-290028,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-290126,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-290329,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-291136,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-291371,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-291499,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-291985,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-292159,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-292939,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-292973,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-293471,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-293578,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-294077,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-294661,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-294817,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-295048,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-295077,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-295302,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-296360,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-296387,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-296566,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-296660,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-297438,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-298498,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID-298610,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID-299181,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID-299608,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
