hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence
LPT_12289,1.0,0.0,1.0,0.0,0.0,24819643.22,38339945.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12804,6.0,1.0,1.0,5.0,3.0,147259006.66,132888616.92,6.0,3.0,1.0,True,0.16666666666666666,9.0,EXACT
VDR-10473,17.0,4.0,0.0,11.0,6.0,507723290.46000004,479626974.56,15.0,2.0,0.0,True,0.23529411764705882,19.0,EXACT
VDR_12857,2.0,0.0,0.0,2.0,1.0,81928482.16,5067408.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11170,5.0,1.0,1.0,4.0,2.0,130978919.66,91177583.28,4.0,3.0,0.0,True,0.2,8.0,EXACT
WS-10984.corp.local,3.0,1.0,0.0,1.0,1.0,87496086.44,76319109.0,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
ws-12192,1.0,1.0,0.0,1.0,1.0,24819643.22,7581204.48,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-10748,5.0,0.0,0.0,3.0,3.0,185675344.36,117823962.8,4.0,0.0,0.0,True,0.0,5.0,EXACT
WS-12104,8.0,1.0,1.0,3.0,3.0,169459349.44,210742757.72,8.0,3.0,0.0,True,0.125,11.0,EXACT
VDR-10147,10.0,2.0,1.0,4.0,6.0,194925876.14,225763500.0,9.0,1.0,0.0,False,0.2,11.0,PROBABLE
WS_10266,1.0,0.0,0.0,1.0,0.0,27484109.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10974.corp.local,1.0,0.0,0.0,0.0,0.0,17993318.4,705085.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11937.corp.local,1.0,1.0,0.0,1.0,1.0,19398656.0,13441763.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-11730,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12490.corp.local,1.0,0.0,0.0,1.0,1.0,37052190.0,38755553.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11707,2.0,0.0,0.0,2.0,0.0,43366686.22,53837592.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10374,10.0,4.0,1.0,6.0,9.0,181871623.07999998,241237763.64,8.0,4.0,0.0,True,0.4,14.0,EXACT
WS_12952,1.0,0.0,0.0,1.0,0.0,24819643.22,10092380.16,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10147.corp.local,1.0,1.0,0.0,1.0,1.0,19488465.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-10628,1.0,0.0,0.0,1.0,0.0,24819643.22,22469453.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11743.corp.local,2.0,2.0,1.0,1.0,1.0,41239260.96,21262676.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-10789,8.0,0.0,0.0,5.0,5.0,206161712.07999998,203736938.24,7.0,3.0,0.0,True,0.0,11.0,EXACT
VDR-11594,5.0,4.0,0.0,1.0,1.0,101602275.5,93830005.92,5.0,2.0,0.0,True,0.8,7.0,EXACT
vdr-10662,1.0,1.0,0.0,1.0,1.0,27297681.0,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-10844,2.0,0.0,0.0,0.0,1.0,40172972.56,70140547.4,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-12850,6.0,2.0,0.0,2.0,3.0,127090859.91999999,91569029.2,4.0,3.0,0.0,True,0.3333333333333333,9.0,EXACT
lpt-12257,1.0,0.0,0.0,0.0,1.0,47535740.0,25997850.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12391,9.0,2.0,2.0,5.0,5.0,238245203.23999998,217246646.72,9.0,4.0,1.0,True,0.2222222222222222,13.0,EXACT
VDR_12823,1.0,0.0,0.0,0.0,0.0,21890794.0,38925610.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10945,1.0,1.0,0.0,1.0,1.0,25876262.0,21691043.84,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10937.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,6357366.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11994,4.0,0.0,0.0,2.0,2.0,131526311.4,107968324.64,3.0,1.0,0.0,True,0.0,5.0,EXACT
VDR-12919,12.0,0.0,0.0,9.0,6.0,298885978.22,280865152.08,12.0,3.0,0.0,True,0.0,15.0,EXACT
WS-11395,11.0,2.0,2.0,2.0,7.0,281921918.36,279869032.28,10.0,1.0,0.0,True,0.18181818181818182,12.0,EXACT
LPT_10860,1.0,1.0,0.0,0.0,1.0,6031011.84,17046642.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11726,6.0,2.0,2.0,1.0,3.0,96055738.8,134649889.28,6.0,2.0,0.0,True,0.3333333333333333,8.0,EXACT
lpt-11371,2.0,2.0,0.0,2.0,2.0,42020335.22,30858565.64,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-10127.corp.local,1.0,0.0,0.0,1.0,1.0,17333133.0,42498104.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11462,1.0,0.0,0.0,1.0,1.0,12233065.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11525,1.0,0.0,0.0,1.0,0.0,48720983.0,9575974.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11179,7.0,1.0,0.0,4.0,5.0,147106925.0,214256191.72,7.0,3.0,0.0,True,0.14285714285714285,10.0,EXACT
WS_12923,1.0,0.0,0.0,1.0,0.0,7452488.0,22613524.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12113,1.0,0.0,1.0,0.0,1.0,30167531.52,17871003.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12182,9.0,1.0,1.0,4.0,2.0,276622986.22,222586855.92000002,6.0,2.0,0.0,False,0.1111111111111111,11.0,PROBABLE
LPT-10520,8.0,1.0,2.0,6.0,4.0,198704893.44,207555392.64,6.0,2.0,1.0,True,0.125,10.0,EXACT
ws-10379,2.0,0.0,0.0,1.0,0.0,62834672.0,72005713.92,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
lpt-12792,1.0,1.0,0.0,1.0,1.0,24819643.22,38044313.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-11372.corp.local,2.0,1.0,0.0,0.0,1.0,19641638.880000003,32698867.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-12327,8.0,1.0,1.0,5.0,4.0,241298268.14,170363116.92000002,8.0,3.0,0.0,True,0.125,11.0,EXACT
WS-11879.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,47361721.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10263,1.0,0.0,1.0,1.0,1.0,34614495.0,31237079.04,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10825,3.0,1.0,0.0,1.0,1.0,68236553.22,58642371.28,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
WS-12307,5.0,2.0,0.0,2.0,3.0,164599509.44,151649359.64,5.0,3.0,0.0,True,0.4,8.0,EXACT
WS_11469,2.0,0.0,0.0,1.0,1.0,50034888.22,20906844.08,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_12182,1.0,0.0,0.0,0.0,1.0,9554384.0,3830889.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12886,8.0,1.0,1.0,2.0,5.0,187978735.88,186001576.72,8.0,2.0,0.0,True,0.125,10.0,EXACT
LPT-11341,15.0,0.0,1.0,6.0,9.0,394827105.1,346033002.84000003,13.0,1.0,0.0,True,0.0,16.0,EXACT
LPT-11728,9.0,1.0,0.0,3.0,4.0,287021952.14,266509268.56,7.0,2.0,0.0,True,0.1111111111111111,11.0,EXACT
LPT-10002,7.0,2.0,0.0,4.0,2.0,115805535.4,202205968.36,7.0,2.0,0.0,True,0.2857142857142857,9.0,EXACT
WS-11084,8.0,4.0,0.0,2.0,4.0,143539657.64,155412875.32,8.0,2.0,0.0,True,0.5,10.0,EXACT
WS-12846,9.0,2.0,3.0,4.0,4.0,167835173.68,314498760.15999997,9.0,2.0,1.0,True,0.2222222222222222,11.0,EXACT
vdr-10638,4.0,0.0,0.0,2.0,2.0,51539854.0,133823050.72,2.0,0.0,0.0,False,0.0,4.0,PROBABLE
VDR-12313,5.0,3.0,1.0,1.0,2.0,117714356.1,115695809.84,5.0,2.0,1.0,True,0.6,7.0,EXACT
lpt-11741,2.0,1.0,0.0,2.0,2.0,57178602.0,72599936.64,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
lpt-10416,1.0,0.0,0.0,1.0,0.0,16027530.0,30525621.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11515,1.0,0.0,0.0,0.0,0.0,38150268.0,6451200.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10155,1.0,1.0,0.0,1.0,1.0,33294560.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12517,1.0,0.0,0.0,1.0,1.0,26749022.0,3201456.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10323,6.0,1.0,1.0,4.0,5.0,171462969.94,180544852.64,5.0,4.0,0.0,True,0.16666666666666666,10.0,EXACT
VDR_10778,1.0,0.0,0.0,0.0,0.0,29843653.0,45866215.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10344,1.0,1.0,0.0,0.0,0.0,35975803.0,47929602.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12921,1.0,0.0,0.0,1.0,0.0,24819643.22,13570494.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12653,1.0,0.0,0.0,0.0,0.0,26360862.72,15382609.92,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12594,10.0,1.0,0.0,7.0,8.0,294703979.62,326870137.8,9.0,5.0,1.0,True,0.1,15.0,EXACT
ws-12589,2.0,1.0,0.0,1.0,0.0,48189839.08,31887877.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-12692,5.0,1.0,1.0,2.0,5.0,116006393.22,91965348.2,5.0,2.0,0.0,True,0.2,7.0,EXACT
WS_10287,1.0,0.0,0.0,1.0,0.0,23378481.0,25690112.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10089,11.0,4.0,1.0,6.0,7.0,327743945.38,308703272.96,9.0,2.0,0.0,True,0.36363636363636365,13.0,EXACT
LPT-10298.corp.local,3.0,2.0,0.0,1.0,2.0,96375504.0,85044971.52,3.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
LPT-11335,5.0,3.0,0.0,3.0,3.0,118310528.68,147526698.64,5.0,6.0,0.0,True,0.6,11.0,EXACT
LPT-10197.corp.local,1.0,0.0,0.0,0.0,0.0,42501122.0,8183369.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10887,3.0,0.0,0.0,1.0,2.0,96364366.0,75346756.03999999,3.0,1.0,0.0,True,0.0,4.0,EXACT
vdr-12932,4.0,1.0,0.0,2.0,3.0,113640266.22,86107635.92,4.0,0.0,0.0,False,0.25,4.0,PROBABLE
LPT_11908,2.0,0.0,0.0,2.0,1.0,15677453.0,30053543.24,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11737,1.0,0.0,1.0,1.0,0.0,14826530.0,2992743.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10287,1.0,0.0,0.0,0.0,0.0,24932173.0,4629071.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12363,6.0,2.0,0.0,4.0,3.0,108854351.56,155448031.28,4.0,2.0,0.0,True,0.3333333333333333,8.0,EXACT
LPT-11683.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,10611589.12,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10614,5.0,2.0,1.0,2.0,4.0,173271878.22,60511843.0,3.0,4.0,0.0,True,0.4,9.0,EXACT
VDR-11660,7.0,2.0,0.0,3.0,2.0,188236900.96,131022249.52,5.0,4.0,0.0,False,0.2857142857142857,11.0,PROBABLE
WS-10034,11.0,1.0,0.0,5.0,5.0,240690681.34,314171110.92,8.0,4.0,0.0,True,0.09090909090909091,15.0,EXACT
VDR_10527,1.0,0.0,0.0,1.0,1.0,19356712.96,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12994,1.0,0.0,0.0,0.0,0.0,1170071.0,26669740.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11292,1.0,0.0,0.0,1.0,0.0,38052972.0,21349103.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12991,1.0,0.0,0.0,1.0,1.0,6801653.76,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11848.corp.local,1.0,1.0,0.0,0.0,1.0,43071103.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-10830,2.0,0.0,0.0,1.0,2.0,34325928.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12883,4.0,1.0,0.0,2.0,2.0,84746553.0,81583712.03999999,4.0,2.0,0.0,True,0.25,6.0,EXACT
vdr-10990,2.0,1.0,0.0,0.0,1.0,49639286.44,46428359.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-11757.corp.local,1.0,0.0,0.0,0.0,0.0,20145249.0,5062475.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11384,1.0,0.0,0.0,1.0,1.0,5087282.0,24966594.56,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11330,14.0,2.0,0.0,5.0,6.0,400868145.46,300450844.88,10.0,3.0,0.0,True,0.14285714285714285,17.0,EXACT
WS-10471.corp.local,3.0,1.0,0.0,0.0,1.0,79243585.14,116104910.64,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
WS-10602,8.0,2.0,0.0,5.0,3.0,178852162.16,202755464.92000002,5.0,2.0,0.0,True,0.25,10.0,EXACT
ws-10276,1.0,0.0,1.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11660,2.0,0.0,0.0,0.0,1.0,71856812.0,48032215.04,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11111.corp.local,1.0,0.0,0.0,1.0,0.0,7105649.0,35505884.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12879.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11231.corp.local,1.0,1.0,0.0,0.0,1.0,25426309.12,16911641.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR_11832,1.0,1.0,0.0,1.0,0.0,10234095.0,25114554.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-12952.corp.local,1.0,1.0,0.0,0.0,1.0,24972326.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-11771,2.0,1.0,0.0,2.0,0.0,37656758.22,23460040.4,1.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12354,5.0,2.0,0.0,3.0,3.0,145423110.44,112055132.08,5.0,4.0,1.0,True,0.4,9.0,EXACT
vdr-10110,2.0,1.0,1.0,2.0,1.0,53223377.0,38954598.4,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR_10108,1.0,0.0,0.0,0.0,1.0,26410694.0,46771517.44,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_10301,1.0,0.0,0.0,0.0,1.0,24819643.22,35190210.56,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12300.corp.local,2.0,0.0,0.0,2.0,1.0,56048750.48,56756312.64,0.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10281.corp.local,1.0,1.0,1.0,1.0,1.0,24819643.22,24686094.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-12909.corp.local,2.0,0.0,0.0,1.0,1.0,68369186.22,26242590.72,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_11641,1.0,0.0,0.0,0.0,0.0,3061618.0,10943449.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10510,1.0,1.0,0.0,0.0,0.0,15657035.0,8755609.6,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR_11757,3.0,0.0,0.0,2.0,1.0,70925508.22,54997026.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
VDR-12362.corp.local,2.0,1.0,0.0,0.0,2.0,68939502.42,49384013.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT_12380,1.0,0.0,0.0,1.0,1.0,21307068.0,33271876.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10414.corp.local,1.0,0.0,0.0,0.0,1.0,43193487.0,24819793.92,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10663,7.0,2.0,0.0,5.0,3.0,186980111.72,203815751.92000002,7.0,2.0,0.0,True,0.2857142857142857,9.0,EXACT
WS-11464,15.0,3.0,1.0,6.0,7.0,394728862.78,399760773.72,12.0,3.0,0.0,True,0.2,18.0,EXACT
LPT-10395,5.0,2.0,1.0,2.0,2.0,198694524.06,103662111.67999999,4.0,0.0,0.0,True,0.4,5.0,EXACT
vdr-11206,3.0,2.0,1.0,1.0,1.0,85462490.44,95177703.8,2.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE
LPT-10560.corp.local,1.0,1.0,0.0,1.0,1.0,11619674.0,21142229.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11615.corp.local,1.0,1.0,0.0,0.0,0.0,24819643.22,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12197,2.0,1.0,0.0,1.0,0.0,49639286.44,65444253.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
ws-11641,1.0,0.0,0.0,1.0,1.0,47405500.0,34211858.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10140.corp.local,1.0,0.0,1.0,1.0,1.0,13388877.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10491.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS_12320,1.0,0.0,0.0,0.0,1.0,3790604.0,7683778.56,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11676.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS-10978.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,30461246.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12963,7.0,1.0,0.0,4.0,6.0,149508897.66,161108822.64,7.0,3.0,0.0,True,0.14285714285714285,10.0,EXACT
lpt-10496,2.0,0.0,0.0,1.0,2.0,26492191.22,8741314.76,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10297,5.0,2.0,1.0,3.0,2.0,131381814.22,122021212.32,5.0,1.0,1.0,True,0.4,6.0,EXACT
LPT-11107,6.0,1.0,0.0,3.0,4.0,148953338.5,140772478.16,6.0,3.0,0.0,True,0.16666666666666666,9.0,EXACT
ws-11295,3.0,0.0,1.0,1.0,2.0,77847516.28,68902913.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
vdr-10906,3.0,1.0,0.0,3.0,1.0,77086320.2,94966480.28,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
LPT-10583,8.0,0.0,0.0,3.0,3.0,128403044.72,227901294.2,7.0,3.0,0.0,True,0.0,11.0,EXACT
vdr-12859,2.0,0.0,0.0,0.0,2.0,66703700.82,74002681.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-12773.corp.local,1.0,0.0,0.0,1.0,1.0,13124775.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-11811,2.0,1.0,0.0,1.0,1.0,73809520.22,26838734.64,0.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-11426,5.0,1.0,0.0,3.0,5.0,75888834.52,206855091.96,3.0,1.0,0.0,True,0.2,6.0,EXACT
VDR_11231,1.0,0.0,0.0,0.0,1.0,10625756.0,38493623.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12186.corp.local,2.0,2.0,0.0,1.0,1.0,54972920.66,49052385.28,0.0,0.0,0.0,False,1.0,2.0,PROBABLE
VDR-12684.corp.local,1.0,0.0,0.0,0.0,1.0,19451084.8,42530964.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12739.corp.local,1.0,0.0,0.0,0.0,1.0,49223444.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_11755,1.0,0.0,0.0,1.0,0.0,6488500.0,5760436.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11567,6.0,0.0,0.0,4.0,6.0,160825094.44,145291604.64,6.0,1.0,0.0,True,0.0,7.0,EXACT
VDR-11747.corp.local,2.0,0.0,0.0,1.0,2.0,82373792.0,49453917.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11193,2.0,0.0,0.0,0.0,1.0,19500273.0,49259808.08,2.0,1.0,1.0,True,0.0,3.0,EXACT
vdr-12706,1.0,0.0,0.0,1.0,1.0,44943887.0,19553120.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10729,1.0,0.0,0.0,1.0,1.0,39360161.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12982,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12948.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
LPT-12612.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,20353566.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12506,5.0,1.0,0.0,2.0,4.0,112175388.64,120307451.0,3.0,0.0,0.0,True,0.2,5.0,EXACT
ws-11953,3.0,1.0,0.0,3.0,2.0,53924741.44,61103684.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
WS_12727,1.0,0.0,0.0,1.0,1.0,2090180.0,3335540.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10457,1.0,1.0,1.0,1.0,1.0,24465037.0,20279459.84,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10598,4.0,0.0,0.0,2.0,1.0,97227590.22,121811010.28,4.0,3.0,0.0,True,0.0,7.0,EXACT
VDR_10961,1.0,0.0,0.0,0.0,0.0,14040099.0,33623094.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10311,8.0,1.0,3.0,5.0,3.0,165140912.88,211107168.36,5.0,3.0,1.0,True,0.125,11.0,EXACT
VDR_12989,2.0,0.0,0.0,1.0,0.0,59973018.22,22080879.08,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
lpt-12474,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_12670,1.0,1.0,0.0,1.0,0.0,14995799.0,13180007.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_12955,1.0,0.0,1.0,1.0,0.0,42445016.0,39648028.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12386,12.0,3.0,0.0,6.0,7.0,280784539.82,284265755.16,10.0,4.0,0.0,True,0.25,16.0,EXACT
ws-11536,1.0,0.0,0.0,0.0,1.0,21696657.0,17208392.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10035,3.0,0.0,0.0,1.0,3.0,56733791.22,95217180.28,2.0,4.0,1.0,True,0.0,7.0,EXACT
LPT-12380.corp.local,2.0,0.0,0.0,0.0,0.0,33190172.52,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
vdr-10533,1.0,0.0,0.0,1.0,0.0,32920478.0,11324620.8,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11185,2.0,0.0,0.0,0.0,2.0,70216169.22,31947650.36,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12991,11.0,2.0,0.0,6.0,4.0,352473040.14,226848045.92000002,8.0,3.0,0.0,True,0.18181818181818182,14.0,EXACT
VDR_12235,1.0,0.0,0.0,1.0,0.0,13213845.0,12907970.56,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10816.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11927,10.0,2.0,0.0,4.0,3.0,220218383.16,205864287.48000002,8.0,1.0,0.0,True,0.2,11.0,EXACT
VDR-11991,6.0,1.0,0.0,1.0,3.0,124730611.0,111749735.03999999,4.0,1.0,0.0,True,0.16666666666666666,7.0,EXACT
WS-11967,8.0,3.0,1.0,2.0,5.0,235626886.42,170006129.0,8.0,1.0,0.0,True,0.375,9.0,EXACT
WS-12515,6.0,1.0,1.0,5.0,1.0,125912092.0,100112681.28,6.0,6.0,1.0,False,0.16666666666666666,12.0,PROBABLE
VDR-11177.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,45667296.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12968.corp.local,1.0,0.0,0.0,0.0,1.0,8818524.16,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10720.corp.local,2.0,0.0,1.0,1.0,1.0,62260022.1,16677761.12,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11520,12.0,2.0,1.0,4.0,5.0,241348584.98,275200944.44,12.0,3.0,0.0,True,0.16666666666666666,15.0,EXACT
WS-11113,11.0,2.0,0.0,6.0,4.0,302450284.03999996,286939162.88,9.0,3.0,2.0,True,0.18181818181818182,14.0,EXACT
ws-12553,4.0,2.0,1.0,2.0,1.0,132453509.88,121949924.64,4.0,0.0,0.0,False,0.5,4.0,PROBABLE
WS-12472,9.0,1.0,0.0,4.0,6.0,258276413.44,234727101.4,9.0,2.0,0.0,True,0.1111111111111111,11.0,EXACT
WS-12553,7.0,1.0,0.0,4.0,5.0,179139080.95999998,162860470.0,3.0,3.0,1.0,True,0.14285714285714285,10.0,EXACT
VDR_12075,1.0,1.0,0.0,1.0,0.0,20610722.0,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-12277.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS-10918,8.0,4.0,0.0,4.0,4.0,224052523.1,176661882.8,7.0,4.0,0.0,True,0.5,12.0,EXACT
vdr-11316,1.0,1.0,0.0,0.0,0.0,31814215.68,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-11593,5.0,1.0,0.0,4.0,3.0,119100726.24,156540681.64,4.0,0.0,0.0,True,0.2,5.0,EXACT
VDR_10222,1.0,1.0,0.0,1.0,0.0,9538239.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-10885.corp.local,1.0,0.0,0.0,0.0,1.0,43036587.0,44767151.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
