user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile
EMP10170,nathaniel_prakash13,Customer Support,Active,VDR-10170,8.0,4.0,4.0,0.0,3.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,9.0,3.0,EXACT,90.98837209302324
EMP11125,indali.aggarwal48,Marketing,Disabled,LPT-11125,3.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,5.0,EXACT,10.31390134529148
EMP10567,upadhriti.krishnan99,Legal,Active,LPT-10567,6.0,3.0,2.0,0.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,7.0,3.0,EXACT,79.43722943722943
EMP11590,mahika.som71,Operations,Disabled,WS-11590,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,6.269113149847094
EMP12673,victor.nagar6,Finance,Disabled,WS-12673,5.0,1.0,4.0,0.0,3.0,4.0,2.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,0.2,0.0,11.0,9.0,EXACT,36.75496688741722
EMP10134,sai.bedi96,Human Resources,Active,WS-10134.,6.0,0.0,6.0,0.0,3.0,5.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,5.0,EXACT,9.692307692307692
EMP11717,jatin.saha63,IT,On Leave,LPT-11717,4.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,6.0,2.0,EXACT,63.05220883534136
EMP10642,umang.dhaliwal49,Operations,Active,VDR-10642,10.0,2.0,7.0,0.0,5.0,7.0,6.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,12.0,6.0,EXACT,60.24464831804281
EMP11689,vaishnavi.kant81,Finance,Disabled,LPT-11689,6.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,8.0,6.0,EXACT,63.90728476821192
EMP12745,prisha.sarkar30,Customer Support,Disabled,Unknown,8.0,5.0,3.0,0.0,3.0,3.0,6.0,4.0,6.0,0.0,4.0,2.0,0.0,1.0,0.625,0.0,14.0,8.0,EXACT,95.05813953488372
EMP10554,shaurya.talwar44,Operations,Active,WS-10554,4.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,6.0,5.0,EXACT,81.65137614678899
EMP12174,onveer.bansal17,Sales,Terminated,VDR-12174,8.0,1.0,6.0,0.0,3.0,6.0,5.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.125,0.0,13.0,8.0,EXACT,31.818181818181817
EMP11538,jai.chanda34,Sales,Active,WS-11538,5.0,4.0,1.0,0.0,2.0,3.0,4.0,2.0,5.0,0.0,0.0,2.0,3.0,1.0,0.8,0.0,10.0,6.0,EXACT,93.43434343434343
EMP10999,yoshita.raval66,Customer Support,Active,Unknown,9.0,0.0,9.0,0.0,2.0,9.0,7.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,4.0,EXACT,9.593023255813954
EMP10291,upasna_krishnamurthy12,Finance,Active,VDR-10291,59.0,17.0,35.0,0.0,38.0,36.0,26.0,31.0,3.0,0.0,0.0,3.0,0.0,1.0,0.288135593220339,0.0,62.0,36.0,EXACT,99.17218543046357
EMP11338,vansha_virk36,Marketing,Active,VDR-11338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,EXACT,10.31390134529148
EMP12247,tanish.dasgupta22,IT Support,Terminated,VDR-12247.,7.0,1.0,4.0,0.0,3.0,2.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,10.0,6.0,EXACT,37.93103448275862
EMP10781,Unknown,Innovation,Active,WS-10781,57.0,21.0,28.0,0.0,23.0,34.0,36.0,26.0,3.0,0.0,0.0,0.0,3.0,1.0,0.3684210526315789,0.0,60.0,24.0,EXACT,100.0
EMP10443,tejas.raghavan27,IT,Active,VDR-10443,5.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.4,0.0,8.0,6.0,EXACT,63.05220883534136
EMP12601,dominic.bawa78,Operations,Disabled,WS-12601,8.0,2.0,6.0,0.0,2.0,5.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,11.0,5.0,EXACT,60.24464831804281
EMP12149,teerth.chowdhury93,Legal,Active,LPT-12149,7.0,4.0,3.0,0.0,4.0,2.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.5714285714285714,0.0,11.0,7.0,EXACT,90.47619047619048
EMP10449,jagvi.sengupta38,Operations,Active,VDR-10449.,5.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,0.2,0.0,9.0,7.0,EXACT,29.510703363914377
EMP11029,Unknown,Human Resources,Active,LPT-11029,3.0,0.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,EXACT,9.692307692307692
EMP11992,raksha.saini25,Marketing,Active,LPT-11992,12.0,5.0,6.0,0.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,12.0,7.0,EXACT,96.63677130044843
EMP12403,andrew.vasa6,Sales,Disabled,Unknown,5.0,3.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,0.6,0.0,9.0,7.0,EXACT,81.64983164983165
EMP12750,darika.parekh27,IT,Active,VDR-12750,6.0,2.0,3.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,8.0,7.0,EXACT,63.05220883534136
EMP10000,vrinda.dua82,Human Resources,Active,WS-10000,6.0,0.0,4.0,0.0,0.0,3.0,6.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,3.0,EXACT,9.692307692307692
EMP11048,quincy.lata26,Finance,Active,LPT-11048,7.0,2.0,5.0,0.0,2.0,4.0,5.0,3.0,5.0,3.0,0.0,1.0,1.0,1.0,0.2857142857142857,0.0,12.0,7.0,EXACT,63.90728476821192
EMP10270,upkaar.doshi48,Operations,Active,VDR-10270,4.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,2.0,3.0,1.0,0.25,0.0,9.0,6.0,EXACT,29.510703363914377
EMP10736,jackson.cherian13,R&D,Disabled,VDR-10736,5.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.4,0.0,8.0,5.0,EXACT,58.921161825726145
EMP10298,aradhana.yogi41,Marketing,Active,LPT-10298,68.0,26.0,33.0,0.0,38.0,40.0,33.0,43.0,1.0,0.0,1.0,0.0,0.0,1.0,0.38235294117647056,0.0,69.0,36.0,EXACT,99.55156950672645
EMP10032,lila.nadkarni27,Operations,Active,WS-10032,6.0,1.0,5.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,7.0,4.0,EXACT,29.510703363914377
EMP12498,lekha.kapoor10,Innovation,Active,VDR-12498,4.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,3.0,2.0,0.0,1.0,0.25,0.0,9.0,6.0,EXACT,32.758620689655174
EMP10014,ridhi.saini2,Human Resources,Active,WS-10014,76.0,23.0,47.0,0.0,31.0,44.0,51.0,43.0,4.0,0.0,1.0,1.0,2.0,1.0,0.3026315789473684,0.0,80.0,29.0,EXACT,99.07692307692308
EMP10093,pahal.roy74,Procurement,Active,VDR-10093.,6.0,4.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,8.0,5.0,EXACT,89.57446808510639
EMP10411,shivani.pillay89,Legal,Active,WS-10411,6.0,1.0,4.0,0.0,5.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.16666666666666666,0.0,9.0,6.0,EXACT,30.08658008658009
EMP11159,adya.shetty2,Human Resources,Active,WS-11159,12.0,6.0,6.0,0.0,7.0,8.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,13.0,7.0,EXACT,96.61538461538461
EMP12362,kamala.nazareth82,Procurement,Active,VDR-12362,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,EXACT,58.723404255319146
EMP12819,chakradhar.nagi26,R&D,Active,WS-12819,8.0,3.0,5.0,0.0,4.0,1.0,5.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,0.375,0.0,12.0,7.0,EXACT,80.29045643153528
EMP10149,girik.bhatia28,Customer Support,Active,WS-10149,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,2.0,EXACT,66.27906976744185
EMP11600,gagan.mitter67,Procurement,Active,VDR-11600,68.0,19.0,41.0,0.0,41.0,36.0,31.0,37.0,2.0,1.0,1.0,0.0,0.0,1.0,0.27941176470588236,0.0,70.0,39.0,EXACT,97.44680851063829
EMP11044,mugdha.khare82,Sales,On Leave,WS-11044,11.0,1.0,8.0,0.0,7.0,8.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.09090909090909091,0.0,12.0,7.0,EXACT,31.818181818181817
EMP12153,abdul.deep62,Human Resources,Active,VDR-12153,6.0,4.0,1.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.6666666666666666,0.0,9.0,8.0,EXACT,91.53846153846153
EMP10495,tanmayi.thaman1,Procurement,Active,VDR-10495,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,6.0,EXACT,9.574468085106384
EMP10332,Unknown,Procurement,Active,WS-10332,4.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,6.0,3.0,EXACT,32.340425531914896
EMP12788,utkarsh.vora38,Marketing,Active,WS-12788,8.0,2.0,6.0,0.0,3.0,6.0,5.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,0.25,0.0,12.0,7.0,EXACT,62.10762331838565
EMP12066,david.sampath85,Customer Support,Active,LPT-12066,8.0,1.0,6.0,0.0,4.0,5.0,4.0,5.0,4.0,0.0,0.0,3.0,1.0,1.0,0.125,0.0,12.0,8.0,EXACT,37.7906976744186
EMP11874,dayita.rout5,R&D,Active,VDR-11874.,7.0,0.0,6.0,0.0,2.0,6.0,5.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,EXACT,7.468879668049793
EMP10756,mugdha.shah75,Sales,Active,VDR-10756,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,7.0,6.0,EXACT,59.764309764309765
EMP10798,udarsh.korpal53,Operations,Active,LPT-10798,5.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.6,0.0,7.0,2.0,EXACT,81.65137614678899
EMP12274,praneel.sastry13,Supply Chain,Blocked,WS-12274,4.0,0.0,4.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,7.377049180327869
EMP10203,samaksh.subramanian60,Call Center,Active,VDR-10203,62.0,20.0,38.0,0.0,29.0,43.0,35.0,28.0,2.0,0.0,1.0,0.0,1.0,1.0,0.3225806451612903,0.0,64.0,29.0,EXACT,94.23076923076923
EMP10463,isha.padmanabhan86,Innovation,Disabled,LPT-10463,5.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.2,0.0,10.0,8.0,EXACT,32.758620689655174
EMP12851,kamala.raman22,Supply Chain,Active,WS-12851.,50.0,15.0,31.0,0.0,27.0,30.0,25.0,27.0,9.0,0.0,1.0,5.0,3.0,1.0,0.3,0.0,59.0,34.0,EXACT,100.0
EMP12749,darika.mandal6,Human Resources,Active,VDR-12749,8.0,0.0,7.0,0.0,4.0,7.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,7.0,EXACT,9.692307692307692
EMP11583,hemang.bansal35,Human Resources,Active,VDR-11583,66.0,26.0,34.0,0.0,27.0,35.0,41.0,28.0,3.0,0.0,0.0,2.0,1.0,1.0,0.3939393939393939,0.0,69.0,28.0,EXACT,99.84615384615385
EMP10555,vrishti.lala52,Marketing,On Leave,VDR-10555,8.0,1.0,6.0,0.0,5.0,5.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.125,0.0,10.0,6.0,EXACT,36.32286995515695
EMP10174,ridhi.iyer25,Operations,Active,WS-10174,6.0,1.0,5.0,0.0,4.0,5.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,0.16666666666666666,0.0,9.0,7.0,EXACT,29.510703363914377
EMP10289,jonathan.narayanan92,Human Resources,Active,LPT-10289.,63.0,20.0,32.0,0.0,32.0,36.0,36.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.31746031746031744,0.0,64.0,28.0,EXACT,98.61538461538461
EMP10120,lakshit.mand42,Compliance,Terminated,LPT-10120,9.0,0.0,8.0,0.0,5.0,8.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,8.0,EXACT,11.76470588235294
EMP12839,lipika.parsa25,Finance,Disabled,WS-12839,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,6.0,EXACT,10.76158940397351
EMP10847,vidhi.krishna41,Call Center,On Leave,VDR-10847,8.0,1.0,7.0,0.0,6.0,6.0,2.0,4.0,4.0,0.0,3.0,1.0,0.0,1.0,0.125,0.0,12.0,10.0,EXACT,36.53846153846153
EMP12699,edhitha.balasubramanian33,Finance,Active,LPT-12699,6.0,1.0,4.0,0.0,5.0,3.0,3.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,0.16666666666666666,0.0,11.0,8.0,EXACT,36.75496688741722
EMP10432,omya.gole7,Finance,On Leave,WS-10432,6.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,8.0,5.0,EXACT,83.44370860927152
EMP12969,ekanta.deshmukh53,Marketing,Active,LPT-12969.,5.0,2.0,3.0,0.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.4,0.0,7.0,2.0,EXACT,62.10762331838565
EMP11317,ganga.goswami90,Human Resources,Active,WS-11317,7.0,4.0,3.0,0.0,2.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,8.0,3.0,EXACT,91.53846153846153
EMP11200,xiti.sem41,Operations,Active,LPT-11200,8.0,2.0,5.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,10.0,6.0,EXACT,60.24464831804281
EMP10393,aarini.deep10,IT Support,On Leave,WS-10393,66.0,21.0,33.0,0.0,32.0,38.0,34.0,31.0,2.0,0.0,2.0,0.0,0.0,1.0,0.3181818181818182,0.0,68.0,34.0,EXACT,98.27586206896551
EMP12031,Unknown,Operations,Active,WS-12031,6.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,8.0,4.0,EXACT,93.27217125382263
EMP11800,farhan.sastry34,R&D,Active,LPT-11800,5.0,2.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.0,2.0,EXACT,58.921161825726145
EMP11721,frederick.vasa15,IT,Active,LPT-11721,3.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,0.3333333333333333,0.0,7.0,4.0,EXACT,34.33734939759036
EMP10192,ridhi.bala57,Operations,Active,Unknown,9.0,4.0,3.0,0.0,7.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4444444444444444,0.0,10.0,6.0,EXACT,93.27217125382263
EMP10266,abhimanyu.gade25,Procurement,Terminated,WS-10266,3.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,5.0,4.0,EXACT,32.340425531914896
EMP12692,dalaja.sura56,Operations,Active,VDR-12692,8.0,3.0,5.0,0.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.375,0.0,10.0,5.0,EXACT,81.65137614678899
EMP10805,udarsh.kannan13,Human Resources,Active,VDR-10805,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,EXACT,9.692307692307692
EMP10331,janaki.hegde46,Human Resources,Blocked,LPT-10331,6.0,1.0,5.0,0.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,7.0,5.0,EXACT,32.76923076923077
EMP10528,Unknown,Human Resources,Active,VDR-10528.,5.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,1.0,1.0,0.4,0.0,10.0,7.0,EXACT,61.38461538461538
EMP11225,tanay.viswanathan59,Operations,Active,VDR-11225,5.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,1.0,0.4,0.0,9.0,7.0,EXACT,60.24464831804281
EMP10801,ansh.brahmbhatt77,Customer Support,Active,VDR-10801.,4.0,1.0,3.0,0.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.25,0.0,7.0,4.0,EXACT,37.7906976744186
EMP11089,Unknown,Customer Support,Active,WS-11089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,EXACT,9.593023255813954
EMP10764,rachana.madan60,Procurement,Active,WS-10764,8.0,4.0,3.0,0.0,2.0,3.0,6.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,0.5,0.0,12.0,6.0,EXACT,89.57446808510639
EMP10218,jagat_dasgupta98,Customer Support,Active,VDR-10218,8.0,5.0,2.0,0.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,9.0,4.0,EXACT,95.05813953488372
EMP10479,ayushman.nagy50,Legal,Active,LPT-10479,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,3.0,EXACT,58.44155844155844
EMP10790,janani.barad1,Finance,Active,VDR-10790.,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,EXACT,10.76158940397351
EMP10478,aachal.mani50,Sales,Active,VDR-10478,5.0,1.0,4.0,0.0,1.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,0.2,0.0,9.0,5.0,EXACT,31.818181818181817
EMP12645,hemani.bhagat18,Operations,Active,LPT-12645,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,6.0,3.0,EXACT,29.510703363914377
EMP10727,kabir.sampath9,Customer Support,Active,WS-10727.,61.0,25.0,31.0,0.0,24.0,40.0,38.0,39.0,2.0,0.0,2.0,0.0,0.0,1.0,0.4098360655737705,0.0,63.0,25.0,EXACT,100.0
EMP10581,nidra.agate60,IT,Active,LPT-10581,11.0,3.0,7.0,0.0,7.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.0,12.0,7.0,EXACT,79.31726907630522
EMP11157,jyoti.brar52,Human Resources,Active,VDR-11157,3.0,0.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,EXACT,9.692307692307692
EMP12547,hemani.oza5,R&D,Active,LPT-12547,7.0,2.0,5.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,7.0,2.0,EXACT,58.921161825726145
EMP11688,pranav.master58,Finance,Terminated,WS-11688,4.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,6.0,2.0,EXACT,63.90728476821192
EMP12633,aishani.sem75,Legal,Active,WS-12633,4.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.25,0.0,6.0,3.0,EXACT,30.08658008658009
EMP10045,kiaan.sen15,Marketing,Active,WS-10045,5.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,36.32286995515695
EMP12849,eiravati.agrawal54,Customer Support,Active,WS-12849,7.0,6.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,1.0,0.8571428571428571,0.0,11.0,7.0,EXACT,97.96511627906976
EMP10240,jalsa.bhatti59,Marketing,Disabled,VDR-10240,7.0,2.0,3.0,0.0,1.0,3.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142857,0.0,8.0,2.0,EXACT,62.10762331838565
EMP10251,aarini.memon10,IT Support,Active,VDR-10251,63.0,23.0,33.0,0.0,30.0,34.0,36.0,35.0,5.0,2.0,0.0,1.0,2.0,1.0,0.36507936507936506,0.0,68.0,32.0,EXACT,100.0
EMP10990,dalbir.reddy82,Sales,Active,VDR-10990,5.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,0.0,6.0,6.0,EXACT,93.43434343434343
EMP10457,darsh.sura85,Sales,Active,VDR-10457,7.0,2.0,4.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.0,9.0,6.0,EXACT,59.764309764309765
EMP11272,umang.loke95,Operations,Active,VDR-11272,5.0,1.0,4.0,0.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,9.0,7.0,EXACT,29.510703363914377
EMP10676,yauvani_mannan99,R&D,Active,LPT-10676,3.0,2.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.6666666666666666,0.0,6.0,6.0,EXACT,58.921161825726145
EMP11814,dipta_agate15,Procurement,Active,WS-11814,4.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,6.0,5.0,EXACT,79.14893617021276
EMP11533,abdul_mitra65,Operations,Active,WS-11533,4.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.25,0.0,6.0,5.0,EXACT,29.510703363914377
EMP12356,vasatika.dhar45,R&D,Active,WS-12356,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,0.5,0.0,7.0,7.0,EXACT,30.49792531120332
EMP11084,yadavi.pandit87,Innovation,Active,WS-11084,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,EXACT,7.758620689655173
EMP11511,sudiksha.raman15,R&D,Active,LPT-11511,10.0,3.0,7.0,0.0,4.0,5.0,7.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.3,0.0,14.0,7.0,EXACT,80.29045643153528
EMP12404,ekiya.chakraborty63,Marketing,Active,VDR-12404,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,EXACT,10.31390134529148
EMP10257,frederick.kaur54,Procurement,Active,LPT-10257,4.0,0.0,4.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,EXACT,9.574468085106384
EMP12272,ekta.lal33,R&D,Active,VDR-12272,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,EXACT,7.468879668049793
EMP10368,turvi.sarkar90,Supply Chain,Active,WS-10368,6.0,2.0,4.0,0.0,2.0,2.0,4.0,3.0,4.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,10.0,6.0,EXACT,59.83606557377049
EMP12050,aditya.nayar99,Procurement,Active,WS-12050.,5.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.4,0.0,8.0,6.0,EXACT,58.723404255319146
EMP12973,manya_chakrabarti30,Operations,Active,LPT-12973,11.0,2.0,9.0,0.0,6.0,9.0,6.0,7.0,4.0,0.0,0.0,3.0,1.0,1.0,0.18181818181818182,0.0,15.0,9.0,EXACT,60.24464831804281
EMP12844,omaja.mangat18,Sales,Active,VDR-12844,7.0,4.0,3.0,0.0,4.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.0,9.0,6.0,EXACT,93.43434343434343
EMP10354,nidra.mall33,Human Resources,Active,VDR-10354,5.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,0.0,6.0,3.0,EXACT,61.38461538461538
EMP11299,ojasvi_vohra60,Compliance,Active,LPT-11299,11.0,2.0,8.0,0.0,4.0,7.0,7.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.0,14.0,7.0,EXACT,67.64705882352942
EMP11864,isaac.bir96,Marketing,Active,WS-11864.,8.0,2.0,6.0,0.0,3.0,5.0,6.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,10.0,4.0,EXACT,62.10762331838565
EMP12219,dalaja.lata76,Compliance,Active,WS-12219,8.0,4.0,3.0,0.0,3.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,4.0,1.0,0.5,0.0,13.0,8.0,EXACT,98.0392156862745
EMP11196,odika.rajagopal41,Operations,Active,WS-11196,4.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.25,0.0,7.0,4.0,EXACT,29.510703363914377
EMP11830,atharv.peri95,Operations,Active,LPT-11830,5.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.4,0.0,9.0,7.0,EXACT,60.24464831804281
