user_id,username,assigned_cluster,cluster_label,drift_distance,drift_score,drift_confidence,drift_category,cluster_changed
EMP10192,ridhi.bala57,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6561,39.84,0.7901,MODERATE_DRIFT,False
EMP10266,abhimanyu.gade25,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.8434,12.65,0.9222,STABLE,False
EMP12692,dalaja.sura56,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.05,15.75,0.905,STABLE,False
EMP10805,udarsh.kannan13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1961,32.94,0.8199,MODERATE_DRIFT,False
EMP10331,janaki.hegde46,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9256,28.88,0.8385,MODERATE_DRIFT,False
EMP10528,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2551,33.83,0.816,MODERATE_DRIFT,False
EMP11225,tanay.viswanathan59,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3952,20.93,0.8776,MODERATE_DRIFT,False
EMP10801,ansh.brahmbhatt77,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3136,19.7,0.8839,STABLE,False
EMP11089,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0328,30.49,0.8311,MODERATE_DRIFT,False
EMP10764,rachana.madan60,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6339,24.51,0.8596,MODERATE_DRIFT,False
EMP10218,jagat_dasgupta98,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7263,40.89,0.7858,MODERATE_DRIFT,False
EMP10479,ayushman.nagy50,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2646,33.97,0.8154,MODERATE_DRIFT,False
EMP10790,janani.barad1,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7081,25.62,0.8541,MODERATE_DRIFT,False
EMP10478,aachal.mani50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.895,13.43,0.9179,STABLE,False
EMP12645,hemani.bhagat18,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1386,17.08,0.8978,STABLE,False
EMP10727,kabir.sampath9,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,5.6431,84.65,0.6393,HIGH_DRIFT,False
EMP10581,nidra.agate60,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.263,33.95,0.8155,MODERATE_DRIFT,False
EMP11157,jyoti.brar52,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3082,19.62,0.8843,STABLE,False
EMP12547,hemani.oza5,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2245,33.37,0.818,MODERATE_DRIFT,False
EMP11688,pranav.master58,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.006,15.09,0.9086,STABLE,False
EMP12633,aishani.sem75,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1708,17.56,0.8952,STABLE,False
EMP10045,kiaan.sen15,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3241,19.86,0.8831,STABLE,False
EMP12849,eiravati.agrawal54,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.5323,52.98,0.739,HIGH_DRIFT,False
EMP10240,jalsa.bhatti59,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4854,37.28,0.8009,MODERATE_DRIFT,False
EMP10251,aarini.memon10,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,2.4832,37.25,0.8011,MODERATE_DRIFT,False
EMP10990,dalbir.reddy82,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6636,39.95,0.7897,MODERATE_DRIFT,False
EMP10457,darsh.sura85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5089,37.63,0.7994,MODERATE_DRIFT,False
EMP11272,umang.loke95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1621,17.43,0.8959,STABLE,False
EMP10676,yauvani_mannan99,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4106,21.16,0.8764,MODERATE_DRIFT,False
EMP11814,dipta_agate15,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2231,18.35,0.891,STABLE,False
EMP11533,abdul_mitra65,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.839,27.59,0.8447,MODERATE_DRIFT,False
EMP12356,vasatika.dhar45,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6035,39.05,0.7934,MODERATE_DRIFT,False
EMP11084,yadavi.pandit87,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7771,26.66,0.8491,MODERATE_DRIFT,False
EMP11511,sudiksha.raman15,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2283,18.42,0.8906,STABLE,False
EMP12404,ekiya.chakraborty63,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1508,17.26,0.8968,STABLE,False
EMP10257,frederick.kaur54,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8651,27.98,0.8428,MODERATE_DRIFT,False
EMP12272,ekta.lal33,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2436,33.65,0.8168,MODERATE_DRIFT,False
EMP10368,turvi.sarkar90,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7135,25.7,0.8537,MODERATE_DRIFT,False
EMP12050,aditya.nayar99,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4323,21.48,0.8747,MODERATE_DRIFT,False
EMP12973,manya_chakrabarti30,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3118,34.68,0.8122,MODERATE_DRIFT,False
EMP12844,omaja.mangat18,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.711,25.67,0.8539,MODERATE_DRIFT,False
EMP10354,nidra.mall33,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1535,17.3,0.8966,STABLE,False
EMP11299,ojasvi_vohra60,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7549,11.32,0.9298,STABLE,False
EMP11864,isaac.bir96,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1345,17.02,0.8981,STABLE,False
EMP12219,dalaja.lata76,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0818,31.23,0.8277,MODERATE_DRIFT,False
EMP11196,odika.rajagopal41,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.7961,11.94,0.9263,STABLE,False
EMP11830,atharv.peri95,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.453,21.8,0.8731,MODERATE_DRIFT,False
EMP12202,upma.kohli12,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1285,31.93,0.8245,MODERATE_DRIFT,False
EMP11302,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7043,25.56,0.8544,MODERATE_DRIFT,False
EMP10682,dhruv.sami40,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8822,13.23,0.9189,STABLE,False
EMP11381,jairaj_acharya41,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8986,28.48,0.8404,MODERATE_DRIFT,False
EMP10507,dipta.narayan36,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5983,23.97,0.8622,MODERATE_DRIFT,False
EMP10211,krishna_seth41,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5789,23.68,0.8636,MODERATE_DRIFT,False
EMP11454,meera.kaur84,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.6202,9.3,0.9416,STABLE,False
EMP10819,oni.wable49,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2482,18.72,0.889,STABLE,False
EMP11650,charita.rattan19,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5799,23.7,0.8636,MODERATE_DRIFT,False
EMP12909,varsha_swamy83,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4874,22.31,0.8705,MODERATE_DRIFT,False
EMP10582,charan.deshmukh24,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.265,18.97,0.8877,STABLE,False
EMP10175,benjamin.rau26,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4463,36.69,0.8035,MODERATE_DRIFT,False
EMP11712,vasatika.kunda70,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4296,21.44,0.8749,MODERATE_DRIFT,False
EMP10430,dhruv.bose40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3518,20.28,0.8809,MODERATE_DRIFT,False
EMP11507,owen.badal65,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8474,27.71,0.8441,MODERATE_DRIFT,False
EMP10744,dayamai.din39,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9762,14.64,0.9111,STABLE,False
EMP11362,meghana.jaggi6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3512,20.27,0.881,MODERATE_DRIFT,False
EMP11097,nirja.jani16,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8107,27.16,0.8467,MODERATE_DRIFT,False
EMP10506,ekanta.ravel60,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3401,35.1,0.8104,MODERATE_DRIFT,False
EMP10945,sachi.shetty87,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.532,22.98,0.8672,MODERATE_DRIFT,False
EMP11135,nandini.pai30,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2768,34.15,0.8145,MODERATE_DRIFT,False
EMP11023,aashi.raju60,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3789,20.68,0.8788,MODERATE_DRIFT,False
EMP10196,omaja.soman68,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4411,21.62,0.874,MODERATE_DRIFT,False
EMP12512,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0759,31.14,0.8281,MODERATE_DRIFT,False
EMP10088,hema.yadav5,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0002,30.0,0.8333,MODERATE_DRIFT,False
EMP11047,riya.trivedi40,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0848,31.27,0.8275,MODERATE_DRIFT,False
EMP12878,zayyan.contractor3,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7322,10.98,0.9318,STABLE,False
EMP12025,oliver.devan65,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.043,30.65,0.8304,MODERATE_DRIFT,False
EMP12943,jatin.garde4,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0695,16.04,0.9034,STABLE,False
EMP10678,avi.kalla37,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3247,19.87,0.883,STABLE,False
EMP11034,anamika.gala90,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.317,49.76,0.7509,MODERATE_DRIFT,False
EMP10564,rayaan.aggarwal35,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1772,17.66,0.8947,STABLE,False
EMP10343,ayaan.kala66,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6232,24.35,0.8603,MODERATE_DRIFT,False
EMP12346,upasna.vig49,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.399,20.98,0.8773,MODERATE_DRIFT,False
EMP10025,naveen.johal55,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.985,29.78,0.8344,MODERATE_DRIFT,False
EMP10940,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0967,16.45,0.9012,STABLE,False
EMP11859,aachal.sarraf5,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4583,21.87,0.8727,MODERATE_DRIFT,False
EMP12892,nirja.bhakta26,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2621,18.93,0.8879,STABLE,False
EMP12795,zehaan.naik32,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3203,34.8,0.8117,MODERATE_DRIFT,False
EMP11488,gaurangi.viswanathan21,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3129,19.69,0.8839,STABLE,False
EMP11525,yamini.cherian93,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3925,20.89,0.8778,MODERATE_DRIFT,False
EMP12422,madhav.grover92,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9872,29.81,0.8342,MODERATE_DRIFT,False
EMP12574,vanya.rana13,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7617,26.43,0.8502,MODERATE_DRIFT,False
EMP10650,darika.sha73,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3023,34.53,0.8129,MODERATE_DRIFT,False
EMP10867,nathan.madan77,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3276,34.91,0.8112,MODERATE_DRIFT,False
EMP11350,utkarsh.nadig92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9276,13.91,0.9151,STABLE,False
EMP10067,wyatt.bora78,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3231,19.85,0.8832,STABLE,False
EMP12249,hemal.naik73,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3086,19.63,0.8843,STABLE,False
EMP10621,bhanumati_ratta30,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2768,34.15,0.8145,MODERATE_DRIFT,False
EMP10651,pranit.srinivas94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9253,13.88,0.9153,STABLE,False
EMP12195,balendra.jha12,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7487,26.23,0.8512,MODERATE_DRIFT,False
EMP10602,sai_goda99,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6949,40.42,0.7877,MODERATE_DRIFT,False
EMP12911,charan.dhawan17,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9299,28.95,0.8382,MODERATE_DRIFT,False
EMP10423,bahadurjit.dyal80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9339,29.01,0.8379,MODERATE_DRIFT,False
EMP12171,bishakha.bajaj79,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9096,28.64,0.8397,MODERATE_DRIFT,False
EMP12805,anamika.hayer81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5509,38.26,0.7968,MODERATE_DRIFT,False
EMP11910,jonathan.lalla10,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2233,18.35,0.891,STABLE,False
EMP12861,lakshmi.gill13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2835,19.25,0.8862,STABLE,False
EMP11113,rachana.jani60,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4575,21.86,0.8728,MODERATE_DRIFT,False
EMP11477,odika.mann97,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0341,30.51,0.831,MODERATE_DRIFT,False
EMP11553,zaid_chad19,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4361,36.54,0.8041,MODERATE_DRIFT,False
EMP10124,sathvik.kadakia72,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.22,18.3,0.8913,STABLE,False
EMP12541,saumya.contractor14,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7149,25.72,0.8536,MODERATE_DRIFT,False
EMP12903,farhan.pathak41,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1721,17.58,0.8951,STABLE,False
EMP11866,leena.sankaran10,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9589,14.38,0.9125,STABLE,False
EMP11872,janani.narula52,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.4585,51.88,0.743,HIGH_DRIFT,False
EMP10532,jack.mallick72,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7793,26.69,0.8489,MODERATE_DRIFT,False
EMP12009,gautam.bala88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8025,27.04,0.8473,MODERATE_DRIFT,False
EMP11057,turvi.devan14,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.8177,12.27,0.9244,STABLE,False
EMP12907,ekani.kalita20,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4169,36.25,0.8054,MODERATE_DRIFT,False
EMP11690,madhav.handa28,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.5649,53.47,0.7372,HIGH_DRIFT,False
EMP11487,manya.sridhar12,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.8867,13.3,0.9186,STABLE,False
EMP10557,watika.sami2,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7936,26.9,0.8479,MODERATE_DRIFT,False
EMP12561,oviya.pradhan73,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5294,22.94,0.8673,MODERATE_DRIFT,False
EMP11173,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7607,26.41,0.8503,MODERATE_DRIFT,False
EMP10176,lajita.choudhury92,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1506,17.26,0.8968,STABLE,False
EMP10322,bakhshi.dora47,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,4.1798,62.7,0.7052,HIGH_DRIFT,False
EMP11188,pranav.dara5,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0582,30.87,0.8293,MODERATE_DRIFT,False
EMP11461,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.7236,40.85,0.7859,MODERATE_DRIFT,False
EMP12478,tanay.khosla86,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2066,18.1,0.8923,STABLE,False
EMP11545,hritik.shan95,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0069,45.1,0.7688,MODERATE_DRIFT,False
EMP10695,charita_dhingra41,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7856,41.78,0.7821,MODERATE_DRIFT,False
EMP11628,gautami.chaudhry69,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.7109,40.66,0.7867,MODERATE_DRIFT,False
EMP10080,ubika.anne68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1013,31.52,0.8264,MODERATE_DRIFT,False
EMP12525,oeshi.gara54,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4749,22.12,0.8715,MODERATE_DRIFT,False
EMP11149,ekaraj.kaur18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.449,21.73,0.8734,MODERATE_DRIFT,False
EMP11151,aadhya.saini38,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9877,29.82,0.8342,MODERATE_DRIFT,False
EMP10862,gauri.nagi49,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6477,39.72,0.7907,MODERATE_DRIFT,False
EMP11260,alexander.gaba61,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8597,27.9,0.8432,MODERATE_DRIFT,False
EMP10439,william.sankaran18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5468,38.2,0.797,MODERATE_DRIFT,False
EMP10471,ekaraj_sharaf36,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0668,16.0,0.9036,STABLE,False
EMP12230,chakradev.loyal14,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6847,40.27,0.7884,MODERATE_DRIFT,False
EMP12011,wishi.ganesh63,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2376,33.56,0.8172,MODERATE_DRIFT,False
EMP11706,jyoti.saraf98,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8705,28.06,0.8424,MODERATE_DRIFT,False
EMP10812,advika.mani57,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1385,32.08,0.8238,MODERATE_DRIFT,False
EMP11234,gaurika.chopra35,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0518,45.78,0.7662,MODERATE_DRIFT,False
EMP12246,unni.hayer3,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.4475,51.71,0.7436,HIGH_DRIFT,False
EMP10568,mekhala.nadig40,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9183,28.77,0.839,MODERATE_DRIFT,False
EMP12425,jeet.rajagopalan64,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,5.0741,76.11,0.6634,HIGH_DRIFT,False
EMP11653,balhaar.bhakta94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1485,17.23,0.897,STABLE,False
EMP10141,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.8534,42.8,0.778,MODERATE_DRIFT,False
EMP10511,samaksh.dutt66,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4381,36.57,0.804,MODERATE_DRIFT,False
EMP11612,aarush.vasa18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5048,22.57,0.8692,MODERATE_DRIFT,False
EMP12605,tripti.chander54,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.975,29.62,0.8351,MODERATE_DRIFT,False
EMP11809,girish.atwal74,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2736,34.1,0.8148,MODERATE_DRIFT,False
EMP12866,abhiram.bahri83,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6986,25.48,0.8548,MODERATE_DRIFT,False
EMP11684,timothy.gopal8,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5744,38.62,0.7953,MODERATE_DRIFT,False
EMP10610,ojasvi.gour94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9039,13.56,0.9171,STABLE,False
EMP12810,garima.kant8,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5325,22.99,0.8671,MODERATE_DRIFT,False
EMP11966,varsha.bhakta93,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3405,20.11,0.8818,MODERATE_DRIFT,False
EMP10831,nilima.bahri98,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1565,17.35,0.8963,STABLE,False
EMP10177,jason.rege12,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9705,14.56,0.9115,STABLE,False
EMP10857,manbir_subramaniam95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6843,40.26,0.7884,MODERATE_DRIFT,False
EMP10693,wriddhish.babu12,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8423,27.63,0.8444,MODERATE_DRIFT,False
EMP11736,vanya.desai85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.2458,3.69,0.976,STABLE,False
EMP11072,yashoda.kannan15,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3391,20.09,0.8819,MODERATE_DRIFT,False
EMP11278,niharika.lad59,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4535,21.8,0.8731,MODERATE_DRIFT,False
EMP11503,turvi.pillay41,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5749,38.62,0.7952,MODERATE_DRIFT,False
EMP10183,arjun.dara86,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1653,32.48,0.822,MODERATE_DRIFT,False
EMP11468,neelima_varty56,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8382,27.57,0.8447,MODERATE_DRIFT,False
EMP12227,sanaya.korpal34,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4378,21.57,0.8743,MODERATE_DRIFT,False
EMP12727,unni.borra40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4918,22.38,0.8702,MODERATE_DRIFT,False
EMP10565,vidhi.balan53,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0506,30.76,0.8298,MODERATE_DRIFT,False
EMP12901,advay.jayaraman98,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,4.3925,65.89,0.6948,HIGH_DRIFT,False
EMP12340,gautami.contractor31,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6808,25.21,0.8561,MODERATE_DRIFT,False
EMP11985,yochana.shere98,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6144,24.22,0.861,MODERATE_DRIFT,False
EMP11829,azad.dewan44,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4317,21.48,0.8748,MODERATE_DRIFT,False
EMP12850,jatin.nigam57,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4113,36.17,0.8057,MODERATE_DRIFT,False
EMP10486,thomas.kaul29,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6906,40.36,0.788,MODERATE_DRIFT,False
EMP12940,aryan.prabhu29,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4361,21.54,0.8744,MODERATE_DRIFT,False
EMP11204,karan.zachariah68,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1991,17.99,0.8929,STABLE,False
EMP10370,tejas.dhaliwal72,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2579,18.87,0.8883,STABLE,False
EMP10162,jason.dayal95,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0809,31.21,0.8278,MODERATE_DRIFT,False
EMP12646,lavanya.grover78,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1783,32.67,0.8211,MODERATE_DRIFT,False
EMP12650,hemal.sarin58,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1472,17.21,0.8971,STABLE,False
EMP12931,janya.bora79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9051,13.58,0.917,STABLE,False
EMP11911,joshua.ahluwalia5,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3811,20.72,0.8786,MODERATE_DRIFT,False
EMP10729,inaya.chaudhuri44,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3188,19.78,0.8835,STABLE,False
EMP10969,urvashi.upadhyay40,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.192,17.88,0.8935,STABLE,False
EMP10670,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7242,25.86,0.8529,MODERATE_DRIFT,False
