session_id,present_in_iam,present_in_firewall,match_status
SID549898,False,True,UNMATCHED
SID833727,False,True,UNMATCHED
SID976982,False,True,UNMATCHED
SID216866,False,True,UNMATCHED
SID377009,False,True,UNMATCHED
SID746075,False,True,UNMATCHED
SID944858,True,False,UNMATCHED
SID450452,False,True,UNMATCHED
SID657106,True,False,UNMATCHED
SID281271,True,False,UNMATCHED
SID436575,True,True,EXACT
SID822955,False,True,UNMATCHED
SID591756,True,True,EXACT
SID800141,False,True,UNMATCHED
SID392118,False,True,UNMATCHED
SID428589,False,True,UNMATCHED
SID424123,False,True,UNMATCHED
SID623822,False,True,UNMATCHED
SID-256123,True,False,UNMATCHED
SID392432,False,True,UNMATCHED
SID960309,False,True,UNMATCHED
SID659845,False,True,UNMATCHED
SID392267,False,True,UNMATCHED
SID292422,False,True,UNMATCHED
SID143980,False,True,UNMATCHED
SID134426,True,False,UNMATCHED
SID302911,False,True,UNMATCHED
SID711529,True,False,UNMATCHED
SID946340,True,False,UNMATCHED
SID303935,False,True,UNMATCHED
SID172578,False,True,UNMATCHED
SID745422,True,False,UNMATCHED
SID254395,False,True,UNMATCHED
SID773446,False,True,UNMATCHED
SID140659,True,False,UNMATCHED
SID440948,False,True,UNMATCHED
SID665283,False,True,UNMATCHED
SID364813,False,True,UNMATCHED
SID868750,True,False,UNMATCHED
SID745981,True,False,UNMATCHED
SID897046,False,True,UNMATCHED
SID-301349,True,False,UNMATCHED
SID261492,False,True,UNMATCHED
SID295409,False,True,UNMATCHED
SID571117,False,True,UNMATCHED
SID418010,True,False,UNMATCHED
SID709778,False,True,UNMATCHED
SID261523,True,False,UNMATCHED
SID905466,False,True,UNMATCHED
SID103697,True,False,UNMATCHED
SID703036,False,True,UNMATCHED
SID829264,False,True,UNMATCHED
SID318037,False,True,UNMATCHED
SID404365,False,True,UNMATCHED
SID159777,False,True,UNMATCHED
SID689453,False,True,UNMATCHED
SID825404,False,True,UNMATCHED
SID188061,True,False,UNMATCHED
SID278861,False,True,UNMATCHED
SID801690,False,True,UNMATCHED
SID870448,True,False,UNMATCHED
SID614196,True,False,UNMATCHED
SID158241,True,False,UNMATCHED
SID-245060,False,True,UNMATCHED
SID328637,False,True,UNMATCHED
SID884693,False,True,UNMATCHED
sid179315,False,True,UNMATCHED
SID566403,False,True,UNMATCHED
SID-840108,False,True,UNMATCHED
SID420673,False,True,UNMATCHED
SID670082,False,True,UNMATCHED
SID293429,False,True,UNMATCHED
SID844652,False,True,UNMATCHED
SID411625,True,False,UNMATCHED
SID539927,False,True,UNMATCHED
sid931044,False,True,UNMATCHED
SID627949,False,True,UNMATCHED
SID788491,True,False,UNMATCHED
SID333615,False,True,UNMATCHED
SID879854,False,True,UNMATCHED
SID949687,True,False,UNMATCHED
SID323330,False,True,UNMATCHED
SID736056,False,True,UNMATCHED
SID124059,False,True,UNMATCHED
SID689331,False,True,UNMATCHED
SID-500491,False,True,UNMATCHED
SID958584,False,True,UNMATCHED
SID927227,False,True,UNMATCHED
SID575598,False,True,UNMATCHED
SID358206,False,True,UNMATCHED
SID556532,False,True,UNMATCHED
SID426051,True,False,UNMATCHED
SID666765,False,True,UNMATCHED
SID932142,False,True,UNMATCHED
sid276847,False,True,UNMATCHED
SID369302,True,False,UNMATCHED
SID815390,True,False,UNMATCHED
SID-409634,False,True,UNMATCHED
SID-845125,True,False,UNMATCHED
sid747389,False,True,UNMATCHED
SID238745,True,False,UNMATCHED
SID333837,False,True,UNMATCHED
SID350212,False,True,UNMATCHED
SID539990,True,False,UNMATCHED
SID769062,False,True,UNMATCHED
SID268301,False,True,UNMATCHED
SID121427,False,True,UNMATCHED
SID359453,False,True,UNMATCHED
SID278104,False,True,UNMATCHED
SID526774,True,False,UNMATCHED
SID322366,True,False,UNMATCHED
SID-496369,False,True,UNMATCHED
SID272266,False,True,UNMATCHED
sid969148,False,True,UNMATCHED
SID306288,True,False,UNMATCHED
SID113263,True,False,UNMATCHED
sid489150,False,True,UNMATCHED
SID-738649,False,True,UNMATCHED
SID893346,False,True,UNMATCHED
SID788258,False,True,UNMATCHED
SID996004,False,True,UNMATCHED
SID670832,False,True,UNMATCHED
SID367702,True,False,UNMATCHED
SID605090,False,True,UNMATCHED
SID513902,False,True,UNMATCHED
SID320969,False,True,UNMATCHED
SID754733,False,True,UNMATCHED
SID787877,True,False,UNMATCHED
sid703566,False,True,UNMATCHED
SID974495,False,True,UNMATCHED
SID499939,False,True,UNMATCHED
SID710713,True,False,UNMATCHED
SID344114,False,True,UNMATCHED
sid790315,False,True,UNMATCHED
SID149391,True,False,UNMATCHED
SID180510,False,True,UNMATCHED
SID674453,True,False,UNMATCHED
SID726138,True,False,UNMATCHED
SID637862,False,True,UNMATCHED
SID-164398,True,False,UNMATCHED
SID927540,True,False,UNMATCHED
SID772479,True,False,UNMATCHED
SID-516165,False,True,UNMATCHED
SID885876,True,False,UNMATCHED
SID943724,True,False,UNMATCHED
SID-828956,True,False,UNMATCHED
SID593443,True,False,UNMATCHED
SID877127,False,True,UNMATCHED
SID114299,True,False,UNMATCHED
SID895910,False,True,UNMATCHED
SID151016,False,True,UNMATCHED
SID477669,False,True,UNMATCHED
SID864775,False,True,UNMATCHED
SID590090,False,True,UNMATCHED
SID-628198,False,True,UNMATCHED
sid575885,False,True,UNMATCHED
sid652093,False,True,UNMATCHED
SID756752,False,True,UNMATCHED
SID219200,False,True,UNMATCHED
SID497970,True,False,UNMATCHED
SID133475,False,True,UNMATCHED
SID693654,False,True,UNMATCHED
SID602659,False,True,UNMATCHED
SID332705,False,True,UNMATCHED
SID420148,False,True,UNMATCHED
SID168677,False,True,UNMATCHED
SID245607,True,False,UNMATCHED
SID743401,False,True,UNMATCHED
SID462347,False,True,UNMATCHED
SID870745,False,True,UNMATCHED
SID477317,False,True,UNMATCHED
SID535973,False,True,UNMATCHED
SID908040,False,True,UNMATCHED
SID-280788,False,True,UNMATCHED
SID609935,False,True,UNMATCHED
SID736200,True,False,UNMATCHED
SID198324,False,True,UNMATCHED
SID571445,False,True,UNMATCHED
SID626357,False,True,UNMATCHED
SID247980,False,True,UNMATCHED
SID130659,False,True,UNMATCHED
sid459780,False,True,UNMATCHED
sid391928,False,True,UNMATCHED
SID175324,True,False,UNMATCHED
SID942347,False,True,UNMATCHED
SID532412,False,True,UNMATCHED
SID372672,False,True,UNMATCHED
SID536267,False,True,UNMATCHED
SID121670,False,True,UNMATCHED
SID931871,False,True,UNMATCHED
SID242326,False,True,UNMATCHED
SID767870,False,True,UNMATCHED
SID257773,False,True,UNMATCHED
SID531136,False,True,UNMATCHED
SID666340,False,True,UNMATCHED
SID340867,False,True,UNMATCHED
SID946553,False,True,UNMATCHED
SID417814,True,False,UNMATCHED
SID337481,False,True,UNMATCHED
SID-760995,False,True,UNMATCHED
SID357441,False,True,UNMATCHED
SID-639460,False,True,UNMATCHED
SID405398,False,True,UNMATCHED
SID133328,True,False,UNMATCHED
sid871141,False,True,UNMATCHED
SID683177,False,True,UNMATCHED
SID316059,False,True,UNMATCHED
SID754776,False,True,UNMATCHED
SID617617,True,False,UNMATCHED
SID449282,True,False,UNMATCHED
SID720075,False,True,UNMATCHED
SID208765,False,True,UNMATCHED
SID855870,False,True,UNMATCHED
SID786118,False,True,UNMATCHED
SID756549,True,False,UNMATCHED
SID837379,False,True,UNMATCHED
SID593886,True,False,UNMATCHED
SID366222,False,True,UNMATCHED
SID293118,False,True,UNMATCHED
SID293091,True,False,UNMATCHED
SID215969,False,True,UNMATCHED
SID903597,True,False,UNMATCHED
SID598203,False,True,UNMATCHED
SID348632,True,False,UNMATCHED
SID145568,True,False,UNMATCHED
SID131294,False,True,UNMATCHED
SID184911,False,True,UNMATCHED
SID995487,False,True,UNMATCHED
SID184599,False,True,UNMATCHED
SID774358,False,True,UNMATCHED
sid173150,False,True,UNMATCHED
SID892496,True,False,UNMATCHED
SID273039,True,False,UNMATCHED
SID719682,True,False,UNMATCHED
SID475085,False,True,UNMATCHED
SID787523,False,True,UNMATCHED
SID-883562,False,True,UNMATCHED
SID951453,False,True,UNMATCHED
SID996877,False,True,UNMATCHED
SID837639,False,True,UNMATCHED
SID197312,False,True,UNMATCHED
SID186518,True,False,UNMATCHED
SID385278,False,True,UNMATCHED
SID970316,False,True,UNMATCHED
sid862763,False,True,UNMATCHED
SID515183,False,True,UNMATCHED
SID958295,False,True,UNMATCHED
SID356744,False,True,UNMATCHED
SID908157,False,True,UNMATCHED
sid888917,False,True,UNMATCHED
SID920924,True,False,UNMATCHED
SID902803,True,True,EXACT
SID774245,True,False,UNMATCHED
SID632491,False,True,UNMATCHED
SID978715,False,True,UNMATCHED
SID668390,False,True,UNMATCHED
SID-871328,False,True,UNMATCHED
SID442305,True,False,UNMATCHED
SID799792,True,False,UNMATCHED
SID661723,False,True,UNMATCHED
SID538623,False,True,UNMATCHED
SID501277,True,False,UNMATCHED
SID-964421,False,True,UNMATCHED
SID814902,False,True,UNMATCHED
SID574835,False,True,UNMATCHED
SID512276,True,False,UNMATCHED
SID913049,False,True,UNMATCHED
SID159780,False,True,UNMATCHED
SID844520,False,True,UNMATCHED
SID106137,False,True,UNMATCHED
SID843103,True,False,UNMATCHED
SID178845,True,False,UNMATCHED
SID-164062,False,True,UNMATCHED
SID885161,False,True,UNMATCHED
SID-873436,False,True,UNMATCHED
SID-866327,False,True,UNMATCHED
sid553381,False,True,UNMATCHED
SID200307,True,False,UNMATCHED
SID416242,False,True,UNMATCHED
SID601685,True,False,UNMATCHED
SID874652,False,True,UNMATCHED
SID450088,False,True,UNMATCHED
SID700757,False,True,UNMATCHED
SID307518,False,True,UNMATCHED
SID356451,True,False,UNMATCHED
SID789749,False,True,UNMATCHED
SID134954,False,True,UNMATCHED
SID743633,False,True,UNMATCHED
SID199104,False,True,UNMATCHED
SID825952,False,True,UNMATCHED
SID891642,False,True,UNMATCHED
SID635662,False,True,UNMATCHED
SID878279,True,False,UNMATCHED
SID-822081,False,True,UNMATCHED
SID532960,False,True,UNMATCHED
SID709485,False,True,UNMATCHED
SID752195,True,False,UNMATCHED
SID644500,True,False,UNMATCHED
SID143685,False,True,UNMATCHED
SID833080,True,False,UNMATCHED
SID268708,False,True,UNMATCHED
SID271470,False,True,UNMATCHED
SID672812,False,True,UNMATCHED
SID804923,True,False,UNMATCHED
SID906920,False,True,UNMATCHED
SID120283,False,True,UNMATCHED
sid882648,False,True,UNMATCHED
SID413475,False,True,UNMATCHED
SID101723,False,True,UNMATCHED
SID869147,True,False,UNMATCHED
SID132907,False,True,UNMATCHED
SID635908,False,True,UNMATCHED
SID803166,False,True,UNMATCHED
SID693713,False,True,UNMATCHED
SID707150,False,True,UNMATCHED
SID243326,False,True,UNMATCHED
SID-481012,True,False,UNMATCHED
SID518691,False,True,UNMATCHED
SID628671,False,True,UNMATCHED
SID398248,False,True,UNMATCHED
sid130309,False,True,UNMATCHED
SID365786,False,True,UNMATCHED
SID-354051,False,True,UNMATCHED
SID969974,True,False,UNMATCHED
SID-952266,False,True,UNMATCHED
SID406061,False,True,UNMATCHED
SID851959,True,False,UNMATCHED
SID989687,False,True,UNMATCHED
SID-169265,False,True,UNMATCHED
SID855464,False,True,UNMATCHED
SID331814,True,False,UNMATCHED
SID831815,True,False,UNMATCHED
SID364339,True,False,UNMATCHED
SID-950294,False,True,UNMATCHED
SID222214,True,False,UNMATCHED
SID222840,True,False,UNMATCHED
SID519266,False,True,UNMATCHED
SID238140,True,False,UNMATCHED
SID600166,False,True,UNMATCHED
SID459703,False,True,UNMATCHED
sid184884,False,True,UNMATCHED
SID577302,False,True,UNMATCHED
SID328640,True,False,UNMATCHED
SID238631,True,False,UNMATCHED
SID434039,False,True,UNMATCHED
SID609207,True,False,UNMATCHED
SID204748,True,False,UNMATCHED
SID483042,False,True,UNMATCHED
SID963463,False,True,UNMATCHED
SID558534,False,True,UNMATCHED
SID620448,True,False,UNMATCHED
SID359049,False,True,UNMATCHED
SID498677,False,True,UNMATCHED
SID487999,True,False,UNMATCHED
SID819596,True,False,UNMATCHED
SID611221,True,False,UNMATCHED
SID378843,True,False,UNMATCHED
SID379222,True,False,UNMATCHED
SID190032,False,True,UNMATCHED
SID805951,True,False,UNMATCHED
SID678428,True,False,UNMATCHED
SID308862,True,False,UNMATCHED
SID854536,False,True,UNMATCHED
SID701585,True,False,UNMATCHED
SID863987,False,True,UNMATCHED
SID708258,False,True,UNMATCHED
SID197425,False,True,UNMATCHED
SID780945,True,False,UNMATCHED
SID847047,True,False,UNMATCHED
SID656538,True,False,UNMATCHED
sid974023,False,True,UNMATCHED
SID784064,False,True,UNMATCHED
SID876797,False,True,UNMATCHED
SID612048,False,True,UNMATCHED
SID337813,True,False,UNMATCHED
SID962419,False,True,UNMATCHED
SID717440,True,False,UNMATCHED
SID743585,True,False,UNMATCHED
SID-576264,False,True,UNMATCHED
SID417522,False,True,UNMATCHED
SID751230,True,False,UNMATCHED
SID882126,True,False,UNMATCHED
SID756729,False,True,UNMATCHED
SID178288,False,True,UNMATCHED
SID429897,True,False,UNMATCHED
SID744824,True,False,UNMATCHED
SID-501884,False,True,UNMATCHED
SID810244,False,True,UNMATCHED
SID954868,True,False,UNMATCHED
SID434323,False,True,UNMATCHED
SID551908,True,False,UNMATCHED
SID822084,False,True,UNMATCHED
sid397087,False,True,UNMATCHED
SID-574359,False,True,UNMATCHED
SID864177,False,True,UNMATCHED
SID287383,False,True,UNMATCHED
sid515406,False,True,UNMATCHED
SID276487,False,True,UNMATCHED
SID763500,False,True,UNMATCHED
SID849567,True,False,UNMATCHED
SID-368182,False,True,UNMATCHED
SID731522,True,False,UNMATCHED
SID547832,True,False,UNMATCHED
sid143348,False,True,UNMATCHED
SID-210372,False,True,UNMATCHED
SID536129,False,True,UNMATCHED
SID586037,True,False,UNMATCHED
SID520729,False,True,UNMATCHED
SID498525,False,True,UNMATCHED
SID931435,False,True,UNMATCHED
SID825673,False,True,UNMATCHED
SID141286,False,True,UNMATCHED
SID210408,True,False,UNMATCHED
SID820985,False,True,UNMATCHED
SID446890,True,False,UNMATCHED
SID729475,False,True,UNMATCHED
SID680099,True,False,UNMATCHED
sid145499,False,True,UNMATCHED
SID877207,True,False,UNMATCHED
SID685363,True,False,UNMATCHED
SID997990,True,False,UNMATCHED
SID775879,True,False,UNMATCHED
SID759629,True,False,UNMATCHED
SID724024,True,False,UNMATCHED
SID475042,False,True,UNMATCHED
SID927825,True,False,UNMATCHED
SID762935,False,True,UNMATCHED
SID553787,True,False,UNMATCHED
SID425113,False,True,UNMATCHED
SID992269,False,True,UNMATCHED
SID351319,False,True,UNMATCHED
SID845219,False,True,UNMATCHED
SID851892,True,False,UNMATCHED
SID283012,False,True,UNMATCHED
SID968187,True,False,UNMATCHED
SID-194292,False,True,UNMATCHED
SID-544539,False,True,UNMATCHED
SID637948,False,True,UNMATCHED
SID456732,True,False,UNMATCHED
SID601137,True,False,UNMATCHED
SID883138,False,True,UNMATCHED
SID267279,False,True,UNMATCHED
SID851237,False,True,UNMATCHED
SID950779,True,False,UNMATCHED
SID639466,False,True,UNMATCHED
SID818974,False,True,UNMATCHED
SID758519,False,True,UNMATCHED
SID627860,False,True,UNMATCHED
SID164352,True,False,UNMATCHED
SID-878412,False,True,UNMATCHED
SID825235,True,False,UNMATCHED
SID445909,True,False,UNMATCHED
SID120329,False,True,UNMATCHED
SID584737,False,True,UNMATCHED
SID223130,False,True,UNMATCHED
SID615965,False,True,UNMATCHED
SID801441,False,True,UNMATCHED
SID144772,True,False,UNMATCHED
SID623130,False,True,UNMATCHED
SID767654,False,True,UNMATCHED
SID783080,True,False,UNMATCHED
sid968947,False,True,UNMATCHED
SID-183854,False,True,UNMATCHED
SID326720,False,True,UNMATCHED
SID860253,False,True,UNMATCHED
SID432698,False,True,UNMATCHED
SID323035,False,True,UNMATCHED
SID223694,False,True,UNMATCHED
SID279355,False,True,UNMATCHED
SID146009,False,True,UNMATCHED
SID279544,True,False,UNMATCHED
SID146395,False,True,UNMATCHED
SID981346,False,True,UNMATCHED
SID724212,False,True,UNMATCHED
SID220192,False,True,UNMATCHED
SID445859,False,True,UNMATCHED
SID-188925,True,False,UNMATCHED
SID283313,False,True,UNMATCHED
SID947964,False,True,UNMATCHED
SID823594,False,True,UNMATCHED
SID243817,True,False,UNMATCHED
SID545432,False,True,UNMATCHED
SID-370178,False,True,UNMATCHED
sid532661,False,True,UNMATCHED
SID927058,False,True,UNMATCHED
SID-397582,False,True,UNMATCHED
SID204549,True,False,UNMATCHED
SID744366,False,True,UNMATCHED
SID658210,False,True,UNMATCHED
SID423902,False,True,UNMATCHED
SID351151,False,True,UNMATCHED
SID397447,False,True,UNMATCHED
SID285342,True,False,UNMATCHED
SID133724,False,True,UNMATCHED
SID519442,False,True,UNMATCHED
SID272793,False,True,UNMATCHED
SID618067,False,True,UNMATCHED
SID520644,False,True,UNMATCHED
SID690169,False,True,UNMATCHED
SID821082,True,False,UNMATCHED
sid546150,False,True,UNMATCHED
sid270492,False,True,UNMATCHED
SID851166,False,True,UNMATCHED
SID971558,True,False,UNMATCHED
SID427572,False,True,UNMATCHED
SID312683,False,True,UNMATCHED
sid910150,False,True,UNMATCHED
SID995650,False,True,UNMATCHED
SID592781,False,True,UNMATCHED
SID657692,False,True,UNMATCHED
SID942226,False,True,UNMATCHED
SID955957,False,True,UNMATCHED
SID377172,True,False,UNMATCHED
SID538963,False,True,UNMATCHED
SID206834,True,False,UNMATCHED
SID300655,False,True,UNMATCHED
SID402505,False,True,UNMATCHED
SID738380,False,True,UNMATCHED
SID940718,True,False,UNMATCHED
SID850809,False,True,UNMATCHED
sid774088,False,True,UNMATCHED
SID851256,False,True,UNMATCHED
SID764553,False,True,UNMATCHED
SID131408,False,True,UNMATCHED
SID792643,True,False,UNMATCHED
SID696706,False,True,UNMATCHED
SID156948,True,True,EXACT
SID292622,True,False,UNMATCHED
SID761054,True,False,UNMATCHED
SID160770,True,False,UNMATCHED
SID689905,False,True,UNMATCHED
SID-553495,False,True,UNMATCHED
SID226742,False,True,UNMATCHED
SID569247,False,True,UNMATCHED
sid112901,False,True,UNMATCHED
SID966142,False,True,UNMATCHED
SID256260,True,False,UNMATCHED
SID958370,True,False,UNMATCHED
SID617613,True,False,UNMATCHED
SID889338,False,True,UNMATCHED
SID348394,True,False,UNMATCHED
SID665488,True,False,UNMATCHED
SID479686,False,True,UNMATCHED
SID664918,False,True,UNMATCHED
SID-614010,False,True,UNMATCHED
SID764330,True,False,UNMATCHED
SID857226,False,True,UNMATCHED
SID384217,False,True,UNMATCHED
SID441613,True,False,UNMATCHED
SID300832,False,True,UNMATCHED
SID309949,False,True,UNMATCHED
SID700182,False,True,UNMATCHED
SID566515,True,False,UNMATCHED
SID958623,False,True,UNMATCHED
SID624014,False,True,UNMATCHED
SID181682,False,True,UNMATCHED
SID221535,True,False,UNMATCHED
SID242594,False,True,UNMATCHED
SID130356,False,True,UNMATCHED
SID974162,True,False,UNMATCHED
SID428968,False,True,UNMATCHED
SID998706,True,False,UNMATCHED
SID829721,True,False,UNMATCHED
SID942724,False,True,UNMATCHED
SID659444,True,False,UNMATCHED
SID164470,True,False,UNMATCHED
SID637907,True,False,UNMATCHED
SID629478,False,True,UNMATCHED
SID783554,True,False,UNMATCHED
SID213625,True,False,UNMATCHED
SID540156,True,False,UNMATCHED
SID440850,False,True,UNMATCHED
SID445569,False,True,UNMATCHED
SID522579,False,True,UNMATCHED
SID309788,True,False,UNMATCHED
SID-606848,False,True,UNMATCHED
SID501274,True,False,UNMATCHED
SID897767,False,True,UNMATCHED
SID292721,False,True,UNMATCHED
SID598627,False,True,UNMATCHED
SID493056,False,True,UNMATCHED
SID-616533,False,True,UNMATCHED
SID552065,False,True,UNMATCHED
SID642400,False,True,UNMATCHED
SID-305042,False,True,UNMATCHED
SID541652,False,True,UNMATCHED
SID814856,False,True,UNMATCHED
SID135170,False,True,UNMATCHED
SID-482540,False,True,UNMATCHED
SID-964895,False,True,UNMATCHED
SID351366,True,False,UNMATCHED
sid966677,False,True,UNMATCHED
SID158539,True,False,UNMATCHED
SID320108,False,True,UNMATCHED
SID-210825,False,True,UNMATCHED
SID397684,False,True,UNMATCHED
SID253214,False,True,UNMATCHED
SID293023,False,True,UNMATCHED
SID296783,False,True,UNMATCHED
SID173970,False,True,UNMATCHED
SID971683,False,True,UNMATCHED
SID936727,False,True,UNMATCHED
SID415871,False,True,UNMATCHED
SID681419,True,False,UNMATCHED
SID129835,True,False,UNMATCHED
SID409260,False,True,UNMATCHED
sid879448,False,True,UNMATCHED
SID411209,False,True,UNMATCHED
SID745505,False,True,UNMATCHED
SID556317,True,False,UNMATCHED
SID409343,False,True,UNMATCHED
SID869982,False,True,UNMATCHED
SID891622,False,True,UNMATCHED
SID548981,False,True,UNMATCHED
SID937332,True,False,UNMATCHED
SID432745,False,True,UNMATCHED
SID489054,True,False,UNMATCHED
SID-135977,False,True,UNMATCHED
SID401309,True,False,UNMATCHED
SID926193,True,False,UNMATCHED
SID734653,True,False,UNMATCHED
SID696833,False,True,UNMATCHED
SID447819,False,True,UNMATCHED
SID520920,True,False,UNMATCHED
SID910548,False,True,UNMATCHED
SID846141,False,True,UNMATCHED
sid868614,False,True,UNMATCHED
SID379195,False,True,UNMATCHED
SID584001,True,False,UNMATCHED
SID984984,True,False,UNMATCHED
SID288308,True,True,EXACT
