user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,peer_group_size,peer_failed_login_median,peer_failed_login_mad,peer_auth_failure_rate_median,peer_auth_failure_rate_mad,peer_off_hours_median,peer_off_hours_mad,peer_endpoint_alert_median,peer_endpoint_alert_mad,failed_login_abs_dev,failed_login_rel_dev,failed_login_zscore,auth_failure_rate_abs_dev,auth_failure_rate_rel_dev,auth_failure_rate_zscore,off_hours_abs_dev,off_hours_rel_dev,off_hours_zscore,endpoint_alert_abs_dev,endpoint_alert_rel_dev,endpoint_alert_zscore,unique_source_ip_zscore,unique_host_zscore,authentication_deviation,network_deviation,endpoint_deviation,off_hours_deviation,behavior_deviation_score,authentication_deviation_status,network_deviation_status,endpoint_deviation_status,off_hours_deviation_status,overall_deviation_status,multi_signal_deviation_count
EMP12416,harish.bhatia99,Legal,Active,Unknown,8.0,1.0,7.0,0.0,2.0,7.0,6.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.125,0.0,11.0,5.0,EXACT,30.08658008658009,11,9,9,6,2026-06-09 00:00:00,2026-09-09 00:00:00,2,92.0,0.8182,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.8431,0.0,0.0,0.0,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12332,shravya.mand51,Human Resources,Terminated,Unknown,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.3333333333333333,0.0,6.0,4.0,EXACT,32.76923076923077,6,3,3,3,2026-09-01 00:53:00,2026-09-09 10:25:44,3,8.4,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.030701754385964897,0.0236,0.1523,0.0,0.0,-1.349,1.0,0.3333,0.6745,-0.6745,0.0,0.1523,0.0,0.6745,0.0,0.2067,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10346,dipta_oza8,Legal,Active,VDR-10346,6.0,1.0,4.0,0.0,2.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.1666666666666666,0.0,9.0,4.0,EXACT,30.08658008658009,9,7,6,6,2026-08-05 18:33:48,2026-08-25 12:07:30,2,19.73,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10299,anmol.bhatt26,Procurement,Active,VDR-10299,7.0,3.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.4285714285714285,0.0,9.0,6.0,EXACT,79.14893617021276,9,9,8,7,2026-08-01 00:00:00,2026-09-03 09:49:01,0,33.41,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,1.0,0.3333,0.6745,0.09523809523809518,0.0714,0.3854,1.0,0.25,0.6745,0.0,0.0,0.0,0.6745,0.0,0.6745,0.6745,0.0,0.6745,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12045,girik.gaba54,Innovation,Active,LPT-12045,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,5.0,2.0,EXACT,32.758620689655174,5,3,3,3,2026-08-18 08:23:14,2026-08-31 21:02:00,2,13.53,0.6,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,58,1.5,0.5,0.26785714285714285,0.12857142857142861,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.06547619047619047,0.0516,0.3435,0.0,0.0,-2.0235,0.0,0.0,0.0,-1.349,0.0,0.3435,0.0,0.0,0.0,0.0859,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11295,utkarsh.bakshi57,Legal,Active,WS-11295,3.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.3333333333333333,0.0,7.0,5.0,EXACT,30.08658008658009,7,6,4,6,2026-08-02 04:52:28,2026-09-09 02:06:45,1,37.88,0.8571,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,-0.6745,1.0,0.25,0.6745,-1.349,0.0,0.0,0.0,0.6745,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11357,nandini.buch11,Compliance,Active,LPT-11357,10.0,4.0,6.0,0.0,6.0,7.0,4.0,10.0,3.0,0.0,1.0,1.0,1.0,1.0,0.4,0.0,13.0,9.0,EXACT,98.0392156862745,13,12,9,6,2026-05-08 21:55:00,2026-09-06 19:50:34,1,120.91,0.9231,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,51,1.0,1.0,0.2857142857142857,0.2142857142857143,2.0,1.0,3.0,1.0,3.0,1.5,2.0235,0.11428571428571432,0.0889,0.3597,8.0,2.6667,5.3959,0.0,0.0,0.0,2.0235,0.0,2.0235,2.0235,0.0,5.3959,2.3607,UNUSUAL,UNUSUAL,NORMAL,OUTLIER,UNUSUAL,1
EMP11422,rishi.contractor33,Customer Support,Active,WS-11422,4.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.25,0.0,7.0,6.0,EXACT,37.7906976744186,7,7,7,5,2026-08-01 22:21:32,2026-11-08 05:00:00,0,98.28,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,-0.1499,0.0,0.0,0.0,0.5,0.1429,0.2248,0.0,0.0,0.0,0.0,0.2248,0.0,0.0562,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12482,chakrika.nagar94,Marketing,Active,WS-12482,4.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,0.25,0.0,8.0,6.0,EXACT,36.32286995515695,8,7,7,6,2026-08-04 00:00:00,2026-08-30 00:00:00,1,26.0,0.875,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1686,0.0,0.0,-0.6745,2.0,0.6667,1.349,0.0,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10139,isaac.dugar28,Legal,Disabled,Unknown,6.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.1666666666666666,0.0,8.0,5.0,EXACT,30.08658008658009,8,8,7,7,2026-04-08 12:17:00,2026-09-06 00:00:00,0,150.49,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12603,gautam.dass68,Finance,Active,LPT-12603,60.0,17.0,37.0,0.0,23.0,34.0,42.0,33.0,4.0,1.0,1.0,2.0,0.0,1.0,0.2833333333333333,0.0,64.0,22.0,EXACT,99.17218543046356,64,52,32,20,2026-03-08 00:00:00,2026-10-08 00:00:00,12,214.0,0.8125,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,16.0,8.0,10.7919,0.0,0.0,-0.0112,30.0,7.5,20.0,2.0,0.6667,1.349,13.4898,0.0,10.7919,13.4898,1.349,20.0,11.4077,OUTLIER,OUTLIER,NORMAL,OUTLIER,OUTLIER,3
EMP10246,rohan.dash48,Legal,Disabled,VDR-10246,5.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.6,0.0,7.0,4.0,EXACT,79.43722943722943,7,7,7,6,2026-02-09 19:34:00,2026-09-09 00:00:00,0,211.18,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,1.0,0.3333,0.6745,0.26666666666666666,0.2,1.0792,0.0,0.0,-0.6745,0.0,0.0,-0.6745,-0.6745,0.0,1.0792,0.0,0.0,0.0,0.2698,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10900,lohit.reddy93,Procurement,Active,VDR-10900,61.0,23.0,29.0,0.0,34.0,33.0,33.0,32.0,2.0,0.0,0.0,0.0,2.0,1.0,0.3770491803278688,0.0,63.0,30.0,EXACT,99.5744680851064,63,52,29,22,2026-01-08 00:00:00,2026-10-08 17:33:00,11,273.73,0.8254,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,21.0,7.0,14.1643,0.04371584699453551,0.0328,0.1769,29.0,7.25,19.5602,0.0,0.0,0.0,20.0,0.0,14.1643,20.0,0.0,19.5602,13.4311,OUTLIER,OUTLIER,NORMAL,OUTLIER,OUTLIER,3
EMP12130,krishna.kata74,Customer Support,On Leave,VDR-12130,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,EXACT,37.7906976744186,3,3,3,3,2026-08-03 11:51:09,2026-08-27 06:31:38,0,23.78,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,0.0,0.047619047619047616,0.037,0.1998,0.0,0.0,-2.0235,0.0,0.0,-1.1242,-2.0235,-1.0,0.1998,0.0,0.0,0.0,0.05,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11681,ayushman.varty42,Sales,Active,VDR-11681,4.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,5.0,1.0,1.0,0.5,0.0,10.0,8.0,EXACT,59.764309764309765,10,10,10,7,2026-08-03 18:00:19,2026-09-08 00:00:00,0,35.25,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.125,0.6745,0.0,0.0,-1.349,3.0,0.75,2.0235,-0.6745,0.0,0.6745,0.0,2.0235,0.0,0.6745,NORMAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP12334,bahadurjit.sridhar62,Sales,Active,WS-12334,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,4.0,EXACT,9.090909090909092,6,5,4,5,2026-05-08 12:41:00,2026-08-28 02:38:53,1,111.58,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.349,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10889,chanchal.tank46,Marketing,Active,VDR-10889,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,EXACT,10.31390134529148,5,5,5,4,2026-08-07 14:11:10,2026-09-02 10:46:21,0,25.86,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,0.0,-1.349,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11268,krishna.babu43,Innovation,Active,VDR-11268,4.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,5.0,1.0,EXACT,61.206896551724135,5,5,5,5,2026-04-08 11:33:00,2026-09-06 02:07:41,0,150.61,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,58,1.5,0.5,0.26785714285714285,0.12857142857142861,3.0,1.0,2.0,1.0,0.5,0.2,0.6745,0.23214285714285715,0.1831,1.2178,0.0,0.0,-1.349,0.0,0.0,-0.6745,-2.0235,0.0,1.2178,0.0,0.0,0.0,0.3044,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11926,chatresh.varty75,Finance,Terminated,Unknown,5.0,1.0,4.0,0.0,1.0,3.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.2,0.0,7.0,3.0,EXACT,36.75496688741722,7,7,6,7,2026-08-04 03:35:57,2026-09-06 19:18:25,0,33.65,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4047,2.0,0.5,1.349,0.0,0.0,0.0,-1.349,0.0,0.0,0.0,0.0,1.349,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11620,ira.choudhury44,R&D,Terminated,WS-11620,6.0,1.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,6.0,2.0,EXACT,30.49792531120332,6,4,4,4,2026-08-15 09:03:15,2026-09-08 00:06:51,2,23.63,0.6667,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10700,charles.brar31,Call Center,Active,VDR-10700,5.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.4,0.0,8.0,5.0,EXACT,65.38461538461539,8,8,6,7,2026-08-08 23:29:48,2026-09-04 15:23:06,0,26.66,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,52,1.0,1.0,0.25,0.1484126984126984,3.0,1.0,3.0,1.0,1.0,0.5,0.6745,0.15000000000000002,0.12,0.6817,0.0,0.0,-0.6745,0.0,0.0,0.0,-0.6745,0.0,0.6817,0.0,0.0,0.0,0.1704,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11061,ekansh.ahuja25,Marketing,Active,VDR-11061,5.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,0.2,0.0,11.0,8.0,EXACT,36.32286995515695,11,9,8,8,2026-02-09 17:19:00,2026-08-31 20:34:28,2,203.14,0.8182,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4047,0.0,0.0,-0.6745,4.0,1.3333,2.698,-0.6745,0.0,0.0,0.0,2.698,0.0,0.6745,NORMAL,NORMAL,ELEVATED,NORMAL,NORMAL,1
EMP10485,hardik.kuruvilla24,Customer Support,Active,VDR-10485,8.0,3.0,5.0,0.0,3.0,5.0,6.0,4.0,8.0,0.0,1.0,5.0,2.0,1.0,0.375,0.0,16.0,10.0,EXACT,82.55813953488372,16,14,12,10,2026-04-08 09:27:00,2026-09-09 06:43:00,2,153.89,0.875,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,2.0,1.0,1.349,0.0892857142857143,0.0694,0.3747,1.0,0.25,0.6745,5.5,1.5714,2.4731,0.0,0.0,1.349,0.0,2.4731,0.6745,1.1242,NORMAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP11356,jeet.tara32,Legal,Active,LPT-11356,4.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,3.0,EXACT,58.44155844155844,4,4,4,4,2026-08-08 17:03:19,2026-09-04 00:00:00,0,26.29,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.125,0.6745,0.0,0.0,-0.6745,0.0,0.0,-2.0235,0.0,-1.0,0.6745,0.0,0.0,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12310,zashil.chaudhari74,Operations,Disabled,VDR-12310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,EXACT,6.269113149847094,4,4,4,4,2026-08-15 18:03:33,2026-09-05 23:29:36,0,21.23,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.6862,0.0,0.0,-2.0235,1.0,0.25,0.6745,-2.0235,0.0,0.0,0.0,0.6745,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12181,hemal.kohli58,Marketing,Active,VDR-12181,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,EXACT,10.31390134529148,4,4,4,2,2026-08-02 00:00:00,2026-08-26 00:00:00,0,24.0,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,0.0,-1.349,0.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10761,dayita.dasgupta48,R&D,Active,Unknown,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,2.0,1.0,0.25,0.0,9.0,7.0,EXACT,30.49792531120332,9,9,9,7,2026-08-05 10:10:47,2026-09-05 19:48:53,0,31.4,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.2529,0.0,0.0,-0.6745,3.0,1.0,2.0235,-0.6745,0.0,0.0,0.0,2.0235,0.0,0.5059,NORMAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP10746,oviya.acharya25,Human Resources,Active,WS-10746,70.0,26.0,39.0,0.0,34.0,37.0,39.0,33.0,4.0,1.0,1.0,2.0,0.0,1.0,0.3714285714285714,0.0,74.0,35.0,EXACT,99.84615384615384,74,70,39,22,2026-03-08 08:48:00,2026-11-08 11:49:00,4,245.13,0.9459,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,24.0,8.0,16.1878,0.06879699248120297,0.0528,0.3413,30.0,7.5,20.0,2.0,0.6667,1.349,20.0,0.0,16.1878,20.0,1.349,20.0,14.3842,OUTLIER,OUTLIER,NORMAL,OUTLIER,OUTLIER,3
EMP10321,kalpit.mody99,R&D,Active,LPT-10321,7.0,1.0,6.0,0.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1428571428571428,0.0,9.0,6.0,EXACT,30.49792531120332,9,8,6,7,2026-08-03 10:43:35,2026-09-09 00:00:00,1,36.55,0.8889,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.7949,1.0,0.25,0.6745,0.0,0.0,0.0,0.6745,0.0,0.0,0.6745,0.0,0.6745,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12707,indira.pant51,Marketing,Active,VDR-12707,8.0,3.0,4.0,0.0,5.0,7.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.375,0.0,9.0,5.0,EXACT,80.04484304932735,9,7,7,6,2026-08-02 22:36:51,2026-09-07 22:28:04,2,35.99,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,2.0,1.0,1.349,0.0892857142857143,0.0694,0.4216,0.0,0.0,0.0,0.0,0.0,-0.6745,1.349,0.0,1.349,1.349,0.0,0.0,0.6745,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10188,wakeeta.srivastava97,Sales,Active,LPT-10188,6.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,8.0,5.0,EXACT,59.764309764309765,8,8,6,6,2026-08-01 02:38:07,2026-08-27 07:47:19,0,26.21,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6745,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10772,gagan_bhandari75,Operations,Active,VDR-10772,78.0,27.0,38.0,0.0,38.0,41.0,44.0,41.0,2.0,0.0,0.0,2.0,0.0,1.0,0.3461538461538461,0.0,80.0,36.0,EXACT,100.0,80,69,36,23,2026-01-08 04:33:00,2026-09-09 22:56:02,11,244.77,0.8625,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,25.0,8.3333,16.8623,0.012820512820512775,0.0096,0.0649,38.0,9.5,20.0,0.0,0.0,-0.6745,20.0,0.0,16.8623,20.0,0.0,20.0,14.2156,OUTLIER,OUTLIER,NORMAL,OUTLIER,OUTLIER,3
EMP12496,anusha.bawa86,Supply Chain,Active,WS-12496,10.0,2.0,5.0,0.0,4.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0,4.0,EXACT,59.83606557377049,10,10,9,7,2026-02-09 00:00:00,2026-09-02 04:28:25,0,205.19,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,61,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6745,2.0,0.5,1.349,0.0,0.0,-1.349,0.6745,-1.0,0.0,0.6745,0.0,1.349,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11451,arunima.dube10,Operations,Active,VDR-11451,4.0,1.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.0,0.0,EXACT,29.510703363914377,4,3,3,3,2026-08-11 02:19:47,2026-08-14 14:39:11,1,3.51,0.75,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.4216,0.0,0.0,-0.6745,0.0,0.0,-2.0235,-1.349,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12354,gagan.raman49,Operations,Active,LPT-12354,9.0,3.0,5.0,0.0,4.0,6.0,6.0,4.0,4.0,1.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.0,13.0,7.0,EXACT,81.65137614678899,13,11,10,7,2026-06-08 00:00:00,2026-09-07 23:01:44,2,91.96,0.8462,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,1.0,0.3333,0.6745,0.0,0.0,0.0,1.0,0.25,0.6745,1.0,0.25,0.6745,0.6745,0.0,0.6745,0.6745,0.6745,0.6745,0.6745,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10410,onveer.om63,Supply Chain,Active,LPT-10410,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,5.0,EXACT,7.377049180327869,6,5,5,4,2026-08-06 09:40:35,2026-09-09 06:28:28,1,33.87,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,61,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.6862,0.0,0.0,-1.349,2.0,0.6667,1.349,-0.6745,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11727,bhavya.sem13,IT,On Leave,VDR-11727,6.0,5.0,1.0,0.0,3.0,1.0,3.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.8333333333333334,0.0,10.0,7.0,EXACT,95.78313253012048,10,10,9,8,2026-08-06 00:55:27,2026-09-06 22:51:03,0,31.91,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,4.0,2.0,2.698,0.5476190476190477,0.4259,3.1027,3.0,0.75,2.0235,2.0,0.6667,1.349,0.0,0.0,3.1027,0.0,1.349,2.0235,1.6188,ELEVATED,NORMAL,NORMAL,UNUSUAL,UNUSUAL,1
