event_id,event_timestamp,event_type,event_category,user_id,hostname,device_id,session_id,source_ip,destination_ip,department,severity,action,source_dataset,source_record_id,data_quality_status,resolution_confidence
IAM00016256,2026-09-09 00:00:00,login_success,AUTHENTICATION,EMP12418,WS-12418,DEV59411,SID781413,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00016256,UNKNOWN,EXACT
IAM00019549,2026-08-19 02:22:05,login_success,AUTHENTICATION,EMP10565,LPT-10565,DEV26389,SID512528,192.168.171.139,Unknown,Finance,Medium,LOGIN_SUCCESS,IAM,IAM00019549,REPAIRED,EXACT
IAM00011225,2026-08-20 03:48:05,login_success,AUTHENTICATION,EMP10255,VDR-10255,Unknown,SID981443,Unknown,Unknown,IT,Medium,LOGIN_SUCCESS,IAM,IAM00011225,UNKNOWN,EXACT
IAM00005537,2026-08-20 07:07:25,login_success,AUTHENTICATION,EMP12067,WS-12067,Unknown,Unknown,Unknown,Unknown,R&D,Medium,LOGIN_SUCCESS,IAM,IAM00005537,UNKNOWN,EXACT
IAM00005730,2026-08-20 05:06:48,login_failed,AUTHENTICATION,EMP10785,LPT-10785,Unknown,Unknown,192.168.247.169,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00005730,REPAIRED,EXACT
IAM00005565,2026-08-28 19:26:00,login_success,AUTHENTICATION,EMP10063,WS-10063,DEV33819,Unknown,Unknown,Unknown,Human Resources,Info,LOGIN_SUCCESS,IAM,IAM00005565,UNKNOWN,EXACT
IAM00002079,2026-08-21 18:40:45,login_success,AUTHENTICATION,EMP10625,WS-10625,DEV95820,SID682182,172.16.115.112,Unknown,Procurement,Medium,LOGIN_SUCCESS,IAM,IAM00002079,VALID,EXACT
IAM00007021,2026-09-02 11:11:54,other,AUTHENTICATION,EMP10786,WS-10786,DEV28293,Unknown,Unknown,Unknown,Unknown,Info,OTHER,IAM,IAM00007021,UNKNOWN,EXACT
IAM00006867,2026-08-13 00:00:00,login_success,AUTHENTICATION,EMP12039,WS-12039,DEV58395,Unknown,Unknown,Unknown,Human Resources,Medium,LOGIN_SUCCESS,IAM,IAM00006867,UNKNOWN,EXACT
IAM00013532,2026-08-14 04:21:14,login_failed,AUTHENTICATION,EMP12567,VDR-12567,DEV78025,Unknown,84.193.140.135,Unknown,IT,High,LOGIN_FAILED,IAM,IAM00013532,VALID,EXACT
IAM00007826,2026-08-25 11:05:59,login_success,AUTHENTICATION,EMP12831,LPT-12831,DEV87428,SID540616,105.101.120.30,Unknown,Brand,Medium,LOGIN_SUCCESS,IAM,IAM00007826,REPAIRED,EXACT
IAM00009832,2026-08-07 14:57:16,login_failed,AUTHENTICATION,EMP10885,VDR-10885,Unknown,Unknown,Unknown,Unknown,Legal,Info,LOGIN_FAILED,IAM,IAM00009832,UNKNOWN,EXACT
IAM00008800,2026-09-07 21:03:33,login_success,AUTHENTICATION,EMP12309,WS-12309,DEV58488,SID875740,Unknown,Unknown,Human Resources,High,LOGIN_SUCCESS,IAM,IAM00008800,UNKNOWN,EXACT
IAM00004578,2026-08-24 00:00:00,login_success,AUTHENTICATION,EMP12157,VDR-12157,DEV50940,SID271756,124.203.71.103,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00004578,REPAIRED,EXACT
IAM00018194,2026-08-11 11:01:51,login_success,AUTHENTICATION,EMP12850,WS-12850,DEV16862,SID930722,10.106.208.0,Unknown,IT Support,Info,LOGIN_SUCCESS,IAM,IAM00018194,IMPUTED,EXACT
IAM00004100,2026-08-25 00:00:00,login_success,AUTHENTICATION,EMP10261,WS-10261,Unknown,SID487209,23.65.63.199,Unknown,Finance,Info,LOGIN_SUCCESS,IAM,IAM00004100,REPAIRED,EXACT
IAM00015355,2026-08-31 14:59:00,other,AUTHENTICATION,EMP10048,WS-10048,DEV48752,Unknown,Unknown,Unknown,Brand,Medium,OTHER,IAM,IAM00015355,UNKNOWN,EXACT
IAM00008599,2026-08-15 22:35:35,login_success,AUTHENTICATION,EMP10989,LPT-10989,DEV27143,SID878439,192.168.135.187,Unknown,Legal,High,LOGIN_SUCCESS,IAM,IAM00008599,REPAIRED,EXACT
IAM00014527,Unknown,login_failed,AUTHENTICATION,EMP12825,VDR-12825,DEV58627,Unknown,Unknown,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00014527,UNKNOWN,EXACT
IAM00016637,2026-08-11 23:43:25,login_failed,AUTHENTICATION,EMP11397,WS-11397,DEV83813,Unknown,194.8.102.192,Unknown,Sales,Low,LOGIN_FAILED,IAM,IAM00016637,REPAIRED,EXACT
IAM00013201,2026-08-11 03:26:08,login_success,AUTHENTICATION,EMP11665,VDR-11665,DEV49335,SID296851,192.168.79.62,Unknown,Human Resources,Info,LOGIN_SUCCESS,IAM,IAM00013201,REPAIRED,EXACT
IAM00010708,2026-08-22 01:41:55,login_failed,AUTHENTICATION,EMP12039,WS-12039,DEV58395,Unknown,Unknown,Unknown,Human Resources,Info,LOGIN_FAILED,IAM,IAM00010708,UNKNOWN,EXACT
IAM00003157,2026-08-09 20:05:43,login_failed,AUTHENTICATION,EMP11363,VDR-11363,DEV76764,SID-269176,104.51.12.103,Unknown,Finance,Info,LOGIN_FAILED,IAM,IAM00003157,REPAIRED,EXACT
IAM00002400,2026-08-19 03:21:10,login_failed,AUTHENTICATION,EMP11356,LPT-11356,DEV89370,Unknown,172.16.159.40,Unknown,Legal,Medium,LOGIN_FAILED,IAM,IAM00002400,REPAIRED,EXACT
IAM00013773,2026-08-24 17:36:44,login_success,AUTHENTICATION,EMP10130,LPT-10130,Unknown,SID872243,Unknown,Unknown,IT,High,LOGIN_SUCCESS,IAM,IAM00013773,UNKNOWN,EXACT
IAM00014065,2026-11-08 11:21:00,login_success,AUTHENTICATION,EMP12796,LPT-12796,DEV50826,SID220420,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00014065,UNKNOWN,EXACT
IAM00016698,2026-08-18 22:21:18,login_failed,AUTHENTICATION,EMP12978,VDR-12978,DEV85574,SID253003,172.16.105.189,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00016698,REPAIRED,EXACT
IAM00012440,2026-04-08 00:00:00,login_failed,AUTHENTICATION,EMP11226,LPT-11226,DEV46040,SID755167,Unknown,Unknown,Legal,Medium,LOGIN_FAILED,IAM,IAM00012440,UNKNOWN,EXACT
IAM00002876,2026-09-04 05:57:43,login_failed,AUTHENTICATION,EMP12216,VDR-12216,DEV58305,Unknown,Unknown,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00002876,UNKNOWN,EXACT
IAM00016940,2026-08-28 00:00:00,login_failed,AUTHENTICATION,EMP10245,LPT-10245,DEV72676,SID460563,80.127.18.250,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00016940,REPAIRED,EXACT
IAM00000877,2026-08-03 03:28:48,login_success,AUTHENTICATION,EMP10785,LPT-10785,DEV68224,Unknown,61.113.209.226,Unknown,R&D,Medium,LOGIN_SUCCESS,IAM,IAM00000877,REPAIRED,EXACT
IAM00017359,2026-09-03 20:34:41,login_failed,AUTHENTICATION,EMP11958,VDR-11958,DEV76176,Unknown,66.187.132.239,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00017359,REPAIRED,EXACT
IAM00017456,2026-08-17 23:43:37,login_success,AUTHENTICATION,EMP10871,Unknown,Unknown,Unknown,Unknown,Unknown,Operations,Low,LOGIN_SUCCESS,IAM,IAM00017456,UNKNOWN,EXACT
IAM00013370,2026-08-16 16:32:57,other,AUTHENTICATION,EMP12505,LPT-12505,DEV68365,Unknown,192.168.190.123,Unknown,Procurement,Low,OTHER,IAM,IAM00013370,REPAIRED,EXACT
IAM00007353,2026-08-22 07:48:06,login_failed,AUTHENTICATION,EMP10673,VDR-10673,Unknown,Unknown,32.104.163.217,Unknown,Call Center,Info,LOGIN_FAILED,IAM,IAM00007353,IMPUTED,EXACT
IAM00018246,2026-08-18 00:00:00,login_success,AUTHENTICATION,EMP12833,WS-12833,DEV70323,SID425266,Unknown,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00018246,UNKNOWN,EXACT
IAM00008344,Unknown,login_success,AUTHENTICATION,EMP11226,LPT-11226,Unknown,SID245559,172.16.197.38,Unknown,Legal,Low,LOGIN_SUCCESS,IAM,IAM00008344,UNKNOWN,EXACT
IAM00013434,2026-08-21 14:05:00,login_failed,AUTHENTICATION,EMP11222,LPT-11222,DEV92764,Unknown,173.236.37.118,Unknown,Human Resources,High,LOGIN_FAILED,IAM,IAM00013434,REPAIRED,EXACT
IAM00018689,Unknown,other,AUTHENTICATION,EMP12285,LPT-12285,DEV27115,Unknown,146.130.37.100,Unknown,Finance,Medium,OTHER,IAM,IAM00018689,UNKNOWN,EXACT
IAM00015162,2026-08-23 00:15:36,login_success,AUTHENTICATION,EMP10393,WS-10393,DEV44226,SID972269,214.4.82.21,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00015162,VALID,EXACT
IAM00000565,2026-08-08 19:47:31,login_failed,AUTHENTICATION,EMP10712,VDR-10712,DEV61127,Unknown,Unknown,Unknown,Sales,Medium,LOGIN_FAILED,IAM,IAM00000565,UNKNOWN,EXACT
IAM00005233,2026-08-09 10:12:48,login_failed,AUTHENTICATION,EMP11801,LPT-11801,DEV21792,SID785705,Unknown,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00005233,UNKNOWN,EXACT
IAM00008512,2026-08-21 11:46:39,login_success,AUTHENTICATION,EMP12425,LPT-12425,DEV51114,SID485968,Unknown,Unknown,Innovation,Medium,LOGIN_SUCCESS,IAM,IAM00008512,UNKNOWN,EXACT
IAM00014709,2026-08-04 04:03:44,login_failed,AUTHENTICATION,EMP11085,LPT-11085,DEV52391,SID829721,173.29.100.65,Unknown,Customer Support,Medium,LOGIN_FAILED,IAM,IAM00014709,REPAIRED,EXACT
IAM00015634,2026-08-29 00:00:00,login_failed,AUTHENTICATION,EMP10985,LPT-10985,DEV92750,Unknown,192.168.81.220,Unknown,Finance,Medium,LOGIN_FAILED,IAM,IAM00015634,VALID,EXACT
IAM00012151,2026-08-01 00:00:00,login_success,AUTHENTICATION,EMP10733,LPT-10733,DEV95701,Unknown,Unknown,Unknown,IT Support,Low,LOGIN_SUCCESS,IAM,IAM00012151,UNKNOWN,EXACT
IAM00018759,2026-09-01 16:35:34,login_success,AUTHENTICATION,EMP11502,WS-11502,DEV91062,SID670295,172.16.102.127,Unknown,Call Center,Info,LOGIN_SUCCESS,IAM,IAM00018759,REPAIRED,EXACT
IAM00017975,2026-08-21 10:00:19,login_success,AUTHENTICATION,EMP12976,VDR-12976,DEV58610,SID927228,10.225.61.0,Unknown,Sales,Medium,LOGIN_SUCCESS,IAM,IAM00017975,VALID,EXACT
IAM00018414,2026-08-19 07:30:00,login_success,AUTHENTICATION,EMP11126,WS-11126,Unknown,Unknown,192.168.91.239,Unknown,Finance,Info,LOGIN_SUCCESS,IAM,IAM00018414,IMPUTED,EXACT
IAM00015777,2026-08-04 00:05:54,other,AUTHENTICATION,EMP10912,LPT-10912,DEV26119,Unknown,Unknown,Unknown,Unknown,High,OTHER,IAM,IAM00015777,UNKNOWN,EXACT
IAM00017307,2026-09-02 20:08:07,login_failed,AUTHENTICATION,EMP12901,WS-12901,DEV81061,SID201170,172.16.182.73,Unknown,Legal,Medium,LOGIN_FAILED,IAM,IAM00017307,REPAIRED,EXACT
IAM00002261,2026-08-05 11:16:44,other,AUTHENTICATION,EMP10423,LPT-10423,DEV77045,Unknown,172.16.126.124,Unknown,Legal,Info,OTHER,IAM,IAM00002261,REPAIRED,EXACT
IAM00004400,2026-08-16 03:45:00,login_success,AUTHENTICATION,EMP12254,VDR-12254,DEV11599,SID852349,206.213.5.199,Unknown,Procurement,High,LOGIN_SUCCESS,IAM,IAM00004400,REPAIRED,EXACT
IAM00005766,2026-07-09 00:00:00,other,AUTHENTICATION,EMP11257,LPT-11257,DEV57663,Unknown,Unknown,Unknown,Customer Support,High,OTHER,IAM,IAM00005766,UNKNOWN,EXACT
IAM00002994,2026-09-01 21:17:16,login_success,AUTHENTICATION,EMP12192,WS-12192,DEV91539,Unknown,192.168.243.74,Unknown,Marketing,Medium,LOGIN_SUCCESS,IAM,IAM00002994,REPAIRED,EXACT
IAM00006874,2026-08-08 00:00:00,login_success,AUTHENTICATION,EMP11226,LPT-11226,Unknown,SID352391,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00006874,UNKNOWN,EXACT
IAM00019136,2026-02-09 00:00:00,login_failed,AUTHENTICATION,EMP10285,VDR-10285,DEV28343,Unknown,35.11.190.5,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00019136,REPAIRED,EXACT
IAM00010693,2026-08-05 19:18:44,login_failed,AUTHENTICATION,EMP10393,WS-10393,Unknown,SID699719,Unknown,Unknown,IT,High,LOGIN_FAILED,IAM,IAM00010693,UNKNOWN,EXACT
IAM00016875,2026-08-21 00:48:47,login_failed,AUTHENTICATION,EMP10685,LPT-10685,DEV49599,SID674100,Unknown,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00016875,UNKNOWN,EXACT
IAM00019698,2026-08-08 00:00:00,login_success,AUTHENTICATION,EMP10994,Unknown,Unknown,Unknown,192.168.118.63,Unknown,R&D,Medium,LOGIN_SUCCESS,IAM,IAM00019698,REPAIRED,EXACT
IAM00001300,2026-08-15 12:22:53,login_failed,AUTHENTICATION,EMP11396,VDR-11396,Unknown,SID994310,192.168.246.178,Unknown,Legal,Low,LOGIN_FAILED,IAM,IAM00001300,REPAIRED,EXACT
IAM00011951,2026-08-09 22:21:17,login_success,AUTHENTICATION,EMP11003,VDR-11003,DEV37508,SID925660,192.168.31.154,Unknown,Legal,Info,LOGIN_SUCCESS,IAM,IAM00011951,IMPUTED,EXACT
IAM00013518,2026-08-26 02:42:04,login_failed,AUTHENTICATION,EMP12579,VDR-12579,DEV22006,Unknown,Unknown,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00013518,UNKNOWN,EXACT
IAM00005796,2026-08-25 00:00:00,login_success,AUTHENTICATION,EMP12700,LPT-12700,DEV89362,SID409518,Unknown,Unknown,Finance,Info,LOGIN_SUCCESS,IAM,IAM00005796,UNKNOWN,EXACT
IAM00004372,2026-08-11 05:21:30,login_success,AUTHENTICATION,EMP12054,Unknown,Unknown,SID696437,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00004372,UNKNOWN,EXACT
IAM00019290,2026-05-08 10:08:00,other,AUTHENTICATION,EMP12287,WS-12287,DEV61887,Unknown,61.4.100.63,Unknown,Unknown,Medium,OTHER,IAM,IAM00019290,REPAIRED,EXACT
IAM00019571,Unknown,login_success,AUTHENTICATION,EMP12372,LPT-12372,DEV32719,SID549557,192.168.172.180,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00019571,UNKNOWN,EXACT
IAM00003304,2026-08-22 13:40:52,login_success,AUTHENTICATION,EMP10154,Unknown,Unknown,SID797824,192.168.90.252,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00003304,REPAIRED,EXACT
IAM00010417,2026-10-08 00:00:00,login_success,AUTHENTICATION,EMP11579,VDR-11579,DEV23506,Unknown,192.168.41.28,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00010417,REPAIRED,EXACT
IAM00006425,Unknown,login_success,AUTHENTICATION,EMP11739,WS-11739,DEV76368,SID890494,Unknown,Unknown,Customer Support,Medium,LOGIN_SUCCESS,IAM,IAM00006425,UNKNOWN,EXACT
IAM00018659,2026-08-27 13:46:43,login_failed,AUTHENTICATION,EMP11893,WS-11893,Unknown,Unknown,Unknown,Unknown,Legal,Info,LOGIN_FAILED,IAM,IAM00018659,UNKNOWN,EXACT
IAM00014746,Unknown,login_success,AUTHENTICATION,EMP12211,LPT-12211,Unknown,SID653925,74.208.80.82,Unknown,Supply Chain,Low,LOGIN_SUCCESS,IAM,IAM00014746,UNKNOWN,EXACT
IAM00002185,2026-09-05 02:27:17,login_success,AUTHENTICATION,EMP10799,VDR-10799,DEV82235,SID293061,172.16.168.123,Unknown,Procurement,Medium,LOGIN_SUCCESS,IAM,IAM00002185,VALID,EXACT
IAM00016569,2026-06-08 00:00:00,login_success,AUTHENTICATION,EMP12747,LPT-12747,DEV55054,SID761337,Unknown,Unknown,Brand,Medium,LOGIN_SUCCESS,IAM,IAM00016569,UNKNOWN,EXACT
IAM00002467,2026-09-06 11:51:29,login_failed,AUTHENTICATION,EMP10203,VDR-10203,Unknown,SID684516,192.168.143.241,Unknown,Call Center,Info,LOGIN_FAILED,IAM,IAM00002467,REPAIRED,EXACT
IAM00015625,2026-08-28 01:44:08,login_success,AUTHENTICATION,EMP12318,VDR-12318,DEV95260,SID677935,214.26.114.113,Unknown,Marketing,Info,LOGIN_SUCCESS,IAM,IAM00015625,REPAIRED,EXACT
IAM00018953,2026-09-03 00:00:00,login_success,AUTHENTICATION,EMP11072,LPT-11072,DEV37740,SID898197,Unknown,Unknown,R&D,Medium,LOGIN_SUCCESS,IAM,IAM00018953,UNKNOWN,EXACT
IAM00009695,2026-09-05 08:29:43,login_failed,AUTHENTICATION,EMP10527,Unknown,Unknown,Unknown,Unknown,Unknown,Legal,High,LOGIN_FAILED,IAM,IAM00009695,UNKNOWN,EXACT
IAM00005369,2026-08-01 10:59:56,other,AUTHENTICATION,EMP11986,WS-11986,DEV97837,Unknown,170.16.53.123,Unknown,Support,Medium,OTHER,IAM,IAM00005369,REPAIRED,EXACT
IAM00009887,Unknown,login_failed,AUTHENTICATION,EMP11055,LPT-11055,DEV65950,SID919473,Unknown,Unknown,Unknown,High,LOGIN_FAILED,IAM,IAM00009887,UNKNOWN,EXACT
IAM00006672,Unknown,login_success,AUTHENTICATION,EMP12088,LPT-12088,DEV60145,SID359510,34.110.0.221,Unknown,Procurement,Medium,LOGIN_SUCCESS,IAM,IAM00006672,UNKNOWN,EXACT
IAM00007883,2026-08-20 14:48:00,login_success,AUTHENTICATION,EMP10843,VDR-10843,DEV28423,SID227786,172.16.135.248,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00007883,IMPUTED,EXACT
IAM00007891,2026-09-08 09:08:31,login_success,AUTHENTICATION,EMP12974,LPT-12974,DEV45063,Unknown,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00007891,UNKNOWN,EXACT
IAM00011583,2026-09-03 00:00:00,login_failed,AUTHENTICATION,EMP10665,WS-10665,DEV98142,SID600790,172.16.76.184,Unknown,Sales,Low,LOGIN_FAILED,IAM,IAM00011583,VALID,EXACT
IAM00012559,2026-08-28 00:00:00,other,AUTHENTICATION,EMP12162,WS-12162,DEV11006,Unknown,Unknown,Unknown,Procurement,Info,OTHER,IAM,IAM00012559,UNKNOWN,EXACT
IAM00015742,2026-08-14 00:00:00,login_success,AUTHENTICATION,EMP12226,WS-12226,Unknown,SID347639,Unknown,Unknown,IT,High,LOGIN_SUCCESS,IAM,IAM00015742,UNKNOWN,EXACT
IAM00009678,2026-09-09 08:17:30,login_success,AUTHENTICATION,EMP11668,LPT-11668,DEV95118,SID261433,172.16.19.85,Unknown,R&D,Low,LOGIN_SUCCESS,IAM,IAM00009678,VALID,EXACT
IAM00000667,2026-09-03 20:26:35,login_failed,AUTHENTICATION,EMP11103,LPT-11103,DEV43315,SID119083,116.230.156.28,Unknown,Finance,Low,LOGIN_FAILED,IAM,IAM00000667,REPAIRED,EXACT
IAM00001700,2026-08-17 05:56:55,login_success,AUTHENTICATION,EMP12896,VDR-12896,DEV38001,SID975821,172.16.141.178,Unknown,Legal,Medium,LOGIN_SUCCESS,IAM,IAM00001700,VALID,EXACT
IAM00019024,2026-08-24 09:12:12,login_success,AUTHENTICATION,EMP12390,WS-12390,DEV18876,Unknown,172.16.206.176,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00019024,IMPUTED,EXACT
IAM00004944,2026-03-09 17:27:00,login_success,AUTHENTICATION,EMP10972,LPT-10972,Unknown,Unknown,Unknown,Unknown,Operations,Low,LOGIN_SUCCESS,IAM,IAM00004944,UNKNOWN,EXACT
IAM00015124,2026-08-04 11:36:41,login_failed,AUTHENTICATION,EMP11544,VDR-11544,Unknown,Unknown,172.16.139.228,Unknown,Human Resources,Medium,LOGIN_FAILED,IAM,IAM00015124,REPAIRED,EXACT
IAM00010351,Unknown,login_failed,AUTHENTICATION,EMP11159,WS-11159,DEV21136,SID550235,Unknown,Unknown,Human Resources,Medium,LOGIN_FAILED,IAM,IAM00010351,UNKNOWN,EXACT
IAM00014574,2026-08-03 01:14:56,login_success,AUTHENTICATION,EMP12678,VDR-12678,Unknown,SID317141,Unknown,Unknown,Supply Chain,Low,LOGIN_SUCCESS,IAM,IAM00014574,UNKNOWN,EXACT
IAM00015506,2026-08-07 05:47:40,login_success,AUTHENTICATION,EMP11073,WS-11073,DEV46747,SID369260,Unknown,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00015506,UNKNOWN,EXACT
IAM00019640,2026-08-17 18:07:37,login_failed,AUTHENTICATION,EMP12970,LPT-12970,DEV32709,Unknown,Unknown,Unknown,Procurement,High,LOGIN_FAILED,IAM,IAM00019640,UNKNOWN,EXACT
IAM00006865,2026-08-31 19:02:14,login_success,AUTHENTICATION,EMP11416,WS-11416,DEV75585,SID746310,51.191.3.199,Unknown,Legal,High,LOGIN_SUCCESS,IAM,IAM00006865,REPAIRED,EXACT
IAM00017480,2026-08-24 10:21:00,other,AUTHENTICATION,EMP11745,LPT-11745,Unknown,Unknown,Unknown,Unknown,Legal,Medium,OTHER,IAM,IAM00017480,UNKNOWN,EXACT
IAM00003473,2026-08-10 00:00:00,login_failed,AUTHENTICATION,EMP12280,LPT-12280,DEV72491,Unknown,Unknown,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00003473,UNKNOWN,EXACT
IAM00002824,2026-06-08 23:55:00,login_success,AUTHENTICATION,EMP11082,VDR-11082,Unknown,SID928113,192.168.243.137,Unknown,IT,Low,LOGIN_SUCCESS,IAM,IAM00002824,VALID,EXACT
IAM00012514,2026-08-09 19:28:40,login_failed,AUTHENTICATION,EMP10947,Unknown,Unknown,SID161801,172.16.63.63,Unknown,Sales,Info,LOGIN_FAILED,IAM,IAM00012514,REPAIRED,EXACT
IAM00018895,2026-08-09 13:45:37,other,AUTHENTICATION,EMP12826,LPT-12826,DEV63528,Unknown,Unknown,Unknown,Compliance,Medium,OTHER,IAM,IAM00018895,UNKNOWN,EXACT
IAM00014810,2026-09-07 03:13:35,login_success,AUTHENTICATION,EMP12579,VDR-12579,DEV22006,Unknown,172.16.248.77,Unknown,Unknown,Info,LOGIN_SUCCESS,IAM,IAM00014810,IMPUTED,EXACT
IAM00003539,2026-08-27 19:10:00,login_success,AUTHENTICATION,EMP10194,LPT-10194,DEV40932,SID-435781,Unknown,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00003539,UNKNOWN,EXACT
IAM00017012,2026-08-31 16:34:10,login_success,AUTHENTICATION,EMP12672,LPT-12672,DEV32716,SID231099,Unknown,Unknown,Unknown,Medium,LOGIN_SUCCESS,IAM,IAM00017012,UNKNOWN,EXACT
IAM00016053,2026-08-08 19:09:32,login_failed,AUTHENTICATION,EMP10667,VDR-10667,DEV98892,SID887487,172.16.117.51,Unknown,IT,Medium,LOGIN_FAILED,IAM,IAM00016053,VALID,EXACT
IAM00002817,Unknown,login_success,AUTHENTICATION,EMP10721,WS-10721,DEV53601,Unknown,172.16.9.31,Unknown,Marketing,High,LOGIN_SUCCESS,IAM,IAM00002817,UNKNOWN,EXACT
IAM00011763,2026-08-24 13:03:10,login_success,AUTHENTICATION,EMP12546,WS-12546,DEV38336,Unknown,199.227.36.150,Unknown,IT,Info,LOGIN_SUCCESS,IAM,IAM00011763,REPAIRED,EXACT
IAM00002525,2026-08-02 01:10:59,login_success,AUTHENTICATION,EMP11406,WS-11406,DEV78076,SID366738,Unknown,Unknown,Sales,Low,LOGIN_SUCCESS,IAM,IAM00002525,UNKNOWN,EXACT
IAM00000026,2026-08-31 02:24:00,login_success,AUTHENTICATION,EMP10802,LPT-10802,DEV37504,SID933965,172.16.80.63,Unknown,Finance,High,LOGIN_SUCCESS,IAM,IAM00000026,REPAIRED,EXACT
IAM00015688,2026-08-20 09:36:43,other,AUTHENTICATION,EMP10781,WS-10781,Unknown,Unknown,Unknown,Unknown,R&D,Info,OTHER,IAM,IAM00015688,UNKNOWN,EXACT
IAM00006629,Unknown,login_success,AUTHENTICATION,EMP12603,Unknown,DEV97646,SID250413,Unknown,Unknown,Unknown,Low,LOGIN_SUCCESS,IAM,IAM00006629,UNKNOWN,EXACT
IAM00019548,2026-02-08 15:12:00,login_success,AUTHENTICATION,EMP10949,VDR-10949,DEV63313,SID165742,172.16.163.214,Unknown,Unknown,High,LOGIN_SUCCESS,IAM,IAM00019548,REPAIRED,EXACT
IAM00013482,2026-08-13 01:28:14,login_success,AUTHENTICATION,EMP12579,VDR-12579,DEV22006,Unknown,192.168.7.101,Unknown,IT,Medium,LOGIN_SUCCESS,IAM,IAM00013482,REPAIRED,EXACT
IAM00015141,2026-08-26 11:03:15,login_success,AUTHENTICATION,EMP10002,LPT-10002,DEV68878,SID748477,Unknown,Unknown,Sales,Low,LOGIN_SUCCESS,IAM,IAM00015141,UNKNOWN,EXACT
IAM00015184,2026-08-19 23:52:04,login_failed,AUTHENTICATION,EMP11539,LPT-11539,DEV29435,Unknown,Unknown,Unknown,Operations,High,LOGIN_FAILED,IAM,IAM00015184,UNKNOWN,EXACT
IAM00019306,Unknown,login_failed,AUTHENTICATION,EMP10841,WS-10841,DEV27882,SID714831,Unknown,Unknown,IT Support,Info,LOGIN_FAILED,IAM,IAM00019306,UNKNOWN,EXACT
IAM00017439,2026-09-02 08:16:33,login_failed,AUTHENTICATION,EMP12149,LPT-12149,DEV42587,Unknown,Unknown,Unknown,Unknown,Medium,LOGIN_FAILED,IAM,IAM00017439,UNKNOWN,EXACT
IAM00005934,2026-08-02 01:40:33,other,AUTHENTICATION,EMP10942,VDR-10942,DEV89541,Unknown,Unknown,Unknown,R&D,Low,OTHER,IAM,IAM00005934,UNKNOWN,EXACT
IAM00010582,Unknown,login_failed,AUTHENTICATION,EMP10014,WS-10014,DEV94012,Unknown,Unknown,Unknown,Human Resources,High,LOGIN_FAILED,IAM,IAM00010582,UNKNOWN,EXACT
IAM00016699,2026-08-22 22:09:19,login_success,AUTHENTICATION,EMP12776,VDR-12776,Unknown,SID415346,137.52.140.4,Unknown,IT,High,LOGIN_SUCCESS,IAM,IAM00016699,VALID,EXACT
IAM00012328,Unknown,login_success,AUTHENTICATION,EMP10748,LPT-10748,DEV13809,SID588678,196.88.116.107,Unknown,IT Support,Low,LOGIN_SUCCESS,IAM,IAM00012328,UNKNOWN,EXACT
IAM00012689,2026-08-08 09:58:51,login_failed,AUTHENTICATION,EMP10121,WS-10121,Unknown,Unknown,192.168.252.48,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00012689,REPAIRED,EXACT
IAM00005048,Unknown,login_failed,AUTHENTICATION,EMP10300,Unknown,DEV19064,SID730506,147.197.53.114,Unknown,Unknown,Low,LOGIN_FAILED,IAM,IAM00005048,UNKNOWN,EXACT
IAM00017502,2026-08-10 05:55:53,login_failed,AUTHENTICATION,EMP10746,WS-10746,DEV75210,SID-848790,144.129.156.33,Unknown,Unknown,Info,LOGIN_FAILED,IAM,IAM00017502,REPAIRED,EXACT
