sequence_id,entity_id,entity_type,event_id,source_dataset,source_record_id,event_timestamp,event_category,role_in_sequence
SEQ-USR-1099,EMP10472,USER,IAM00011897,IAM,IAM00011897,2026-01-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1100,EMP10472,USER,IAM00008399,IAM,IAM00008399,2026-04-08 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1100,EMP10472,USER,IAM00008455,IAM,IAM00008455,2026-04-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1101,EMP10472,USER,IAM00014238,IAM,IAM00014238,2026-08-02 20:52:03+00:00,AUTHENTICATION,step_1
SEQ-USR-1101,EMP10472,USER,IAM00013796,IAM,IAM00013796,2026-08-02 20:52:26+00:00,AUTHENTICATION,step_2
SEQ-USR-1102,EMP10472,USER,IAM00013278,IAM,IAM00013278,2026-08-03 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1102,EMP10472,USER,IAM00015176,IAM,IAM00015176,2026-08-03 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1103,EMP10472,USER,IAM00003589,IAM,IAM00003589,2026-08-04 07:06:46+00:00,AUTHENTICATION,step_1
SEQ-USR-1103,EMP10472,USER,IAM00003883,IAM,IAM00003883,2026-08-04 08:01:34+00:00,AUTHENTICATION,step_2
SEQ-USR-1104,EMP10472,USER,IAM00019503,IAM,IAM00019503,2026-08-31 06:34:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1104,EMP10472,USER,IAM00014040,IAM,IAM00014040,2026-08-31 07:30:41+00:00,AUTHENTICATION,step_2
SEQ-USR-1105,EMP10477,USER,IAM00018136,IAM,IAM00018136,2026-08-17 04:04:15+00:00,AUTHENTICATION,step_1
SEQ-USR-1105,EMP10477,USER,IAM00015305,IAM,IAM00015305,2026-08-17 04:38:23+00:00,AUTHENTICATION,step_2
SEQ-USR-1106,EMP10478,USER,IAM00017669,IAM,IAM00017669,2026-09-04 23:13:22+00:00,AUTHENTICATION,step_1
SEQ-USR-1106,EMP10478,USER,EPA00006997,Endpoint,EPA00006997,2026-09-05 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1107,EMP10485,USER,EPA00003695,Endpoint,EPA00003695,2026-08-18 21:39:49+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1107,EMP10485,USER,EPA00007964,Endpoint,EPA00007964,2026-08-18 22:22:06+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1108,EMP10486,USER,EPA00000400,Endpoint,EPA00000400,2026-08-25 02:51:27+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1108,EMP10486,USER,EPA00003704,Endpoint,EPA00003704,2026-08-25 02:57:26+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1109,EMP10513,USER,EPA00001807,Endpoint,EPA00001807,2026-08-18 07:20:42+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1109,EMP10513,USER,IAM00007194,IAM,IAM00007194,2026-08-18 08:14:36+00:00,AUTHENTICATION,step_2
SEQ-USR-1110,EMP10532,USER,IAM00010620,IAM,IAM00010620,2026-08-23 20:16:22+00:00,AUTHENTICATION,step_1
SEQ-USR-1110,EMP10532,USER,IAM00013738,IAM,IAM00013738,2026-08-23 20:42:24+00:00,AUTHENTICATION,step_2
SEQ-USR-1111,EMP10538,USER,IAM00017328,IAM,IAM00017328,2026-08-18 07:22:22+00:00,AUTHENTICATION,step_1
SEQ-USR-1111,EMP10538,USER,IAM00015966,IAM,IAM00015966,2026-08-18 08:13:32+00:00,AUTHENTICATION,step_2
SEQ-USR-1112,EMP10546,USER,EPA00005385,Endpoint,EPA00005385,2026-09-02 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1112,EMP10546,USER,IAM00008132,IAM,IAM00008132,2026-09-02 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1113,EMP10561,USER,IAM00000754,IAM,IAM00000754,2026-08-12 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1113,EMP10561,USER,IAM00004657,IAM,IAM00004657,2026-08-12 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1114,EMP10562,USER,EPA00000787,Endpoint,EPA00000787,2026-09-07 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1114,EMP10562,USER,EPA00006949,Endpoint,EPA00006949,2026-09-07 00:22:17+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1115,EMP10570,USER,EPA00000353,Endpoint,EPA00000353,2026-08-15 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1115,EMP10570,USER,IAM00004930,IAM,IAM00004930,2026-08-15 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1116,EMP10577,USER,IAM00017947,IAM,IAM00017947,2026-08-22 23:12:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1116,EMP10577,USER,IAM00000887,IAM,IAM00000887,2026-08-23 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1117,EMP10589,USER,EPA00005698,Endpoint,EPA00005698,2026-09-08 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1117,EMP10589,USER,IAM00000800,IAM,IAM00000800,2026-09-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1118,EMP10604,USER,EPA00005432,Endpoint,EPA00005432,2026-08-22 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1118,EMP10604,USER,IAM00016586,IAM,IAM00016586,2026-08-22 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1119,EMP10608,USER,IAM00000751,IAM,IAM00000751,2026-08-16 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1119,EMP10608,USER,IAM00018718,IAM,IAM00018718,2026-08-16 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1120,EMP10685,USER,EPA00003480,Endpoint,EPA00003480,2026-08-07 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1120,EMP10685,USER,IAM00007385,IAM,IAM00007385,2026-08-07 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1121,EMP10693,USER,EPA00004811,Endpoint,EPA00004811,2026-08-26 17:22:20+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1121,EMP10693,USER,IAM00004558,IAM,IAM00004558,2026-08-26 18:20:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1122,EMP10695,USER,EPA00003035,Endpoint,EPA00003035,2026-08-20 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1122,EMP10695,USER,EPA00003851,Endpoint,EPA00003851,2026-08-20 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1123,EMP10699,USER,IAM00014839,IAM,IAM00014839,2026-09-08 22:10:21+00:00,AUTHENTICATION,step_1
SEQ-USR-1123,EMP10699,USER,EPA00000224,Endpoint,EPA00000224,2026-09-08 23:06:14+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1124,EMP10727,USER,EPA00002334,Endpoint,EPA00002334,2026-08-21 14:05:39+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1124,EMP10727,USER,IAM00019321,IAM,IAM00019321,2026-08-21 15:00:17+00:00,AUTHENTICATION,step_2
SEQ-USR-1125,EMP10727,USER,IAM00000350,IAM,IAM00000350,2026-08-25 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1125,EMP10727,USER,IAM00004710,IAM,IAM00004710,2026-08-25 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1126,EMP10727,USER,IAM00010034,IAM,IAM00010034,2026-08-31 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1126,EMP10727,USER,IAM00004515,IAM,IAM00004515,2026-08-31 00:19:49+00:00,AUTHENTICATION,step_2
SEQ-USR-1127,EMP10727,USER,IAM00011421,IAM,IAM00011421,2026-09-07 23:40:52+00:00,AUTHENTICATION,step_1
SEQ-USR-1127,EMP10727,USER,IAM00005327,IAM,IAM00005327,2026-09-08 00:32:23+00:00,AUTHENTICATION,step_2
SEQ-USR-1128,EMP10746,USER,IAM00004357,IAM,IAM00004357,2026-03-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1128,EMP10746,USER,IAM00009956,IAM,IAM00009956,2026-03-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1129,EMP10746,USER,IAM00000550,IAM,IAM00000550,2026-08-04 09:31:34+00:00,AUTHENTICATION,step_1
SEQ-USR-1129,EMP10746,USER,IAM00018125,IAM,IAM00018125,2026-08-04 10:13:29+00:00,AUTHENTICATION,step_2
SEQ-USR-1130,EMP10746,USER,IAM00013545,IAM,IAM00013545,2026-08-04 23:19:28+00:00,AUTHENTICATION,step_1
SEQ-USR-1130,EMP10746,USER,IAM00010013,IAM,IAM00010013,2026-08-05 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1131,EMP10746,USER,IAM00004365,IAM,IAM00004365,2026-08-17 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1131,EMP10746,USER,IAM00006770,IAM,IAM00006770,2026-08-17 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1132,EMP10746,USER,IAM00011277,IAM,IAM00011277,2026-08-18 23:10:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1132,EMP10746,USER,IAM00002236,IAM,IAM00002236,2026-08-19 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1133,EMP10746,USER,IAM00016129,IAM,IAM00016129,2026-08-21 12:23:37+00:00,AUTHENTICATION,step_1
SEQ-USR-1133,EMP10746,USER,IAM00018260,IAM,IAM00018260,2026-08-21 12:56:34+00:00,AUTHENTICATION,step_2
SEQ-USR-1134,EMP10754,USER,EPA00004769,Endpoint,EPA00004769,2026-08-16 23:00:03+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1134,EMP10754,USER,IAM00011025,IAM,IAM00011025,2026-08-17 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1135,EMP10772,USER,IAM00004814,IAM,IAM00004814,2026-08-18 05:37:52+00:00,AUTHENTICATION,step_1
SEQ-USR-1135,EMP10772,USER,IAM00012420,IAM,IAM00012420,2026-08-18 06:10:42+00:00,AUTHENTICATION,step_2
SEQ-USR-1136,EMP10772,USER,IAM00002335,IAM,IAM00002335,2026-08-19 20:48:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1136,EMP10772,USER,IAM00001105,IAM,IAM00001105,2026-08-19 21:29:23+00:00,AUTHENTICATION,step_2
SEQ-USR-1137,EMP10772,USER,IAM00005476,IAM,IAM00005476,2026-08-22 04:57:13+00:00,AUTHENTICATION,step_1
SEQ-USR-1137,EMP10772,USER,IAM00002183,IAM,IAM00002183,2026-08-22 05:52:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1138,EMP10772,USER,IAM00005331,IAM,IAM00005331,2026-08-30 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1138,EMP10772,USER,IAM00017694,IAM,IAM00017694,2026-08-30 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1139,EMP10772,USER,IAM00011312,IAM,IAM00011312,2026-09-02 04:52:07+00:00,AUTHENTICATION,step_1
SEQ-USR-1139,EMP10772,USER,IAM00009151,IAM,IAM00009151,2026-09-02 05:51:49+00:00,AUTHENTICATION,step_2
SEQ-USR-1140,EMP10781,USER,IAM00003050,IAM,IAM00003050,2026-09-02 04:18:50+00:00,AUTHENTICATION,step_1
SEQ-USR-1140,EMP10781,USER,IAM00000527,IAM,IAM00000527,2026-09-02 05:15:57+00:00,AUTHENTICATION,step_2
SEQ-USR-1141,EMP10784,USER,EPA00004610,Endpoint,EPA00004610,2026-08-14 00:32:28+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1141,EMP10784,USER,IAM00010685,IAM,IAM00010685,2026-08-14 01:11:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1142,EMP10824,USER,IAM00000685,IAM,IAM00000685,2026-09-07 14:16:23+00:00,AUTHENTICATION,step_1
SEQ-USR-1142,EMP10824,USER,IAM00016574,IAM,IAM00016574,2026-09-07 15:02:27+00:00,AUTHENTICATION,step_2
SEQ-USR-1143,EMP10825,USER,IAM00001078,IAM,IAM00001078,2026-08-06 07:20:11+00:00,AUTHENTICATION,step_1
SEQ-USR-1143,EMP10825,USER,EPA00000769,Endpoint,EPA00000769,2026-08-06 08:10:22+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1144,EMP10849,USER,EPA00005594,Endpoint,EPA00005594,2026-08-09 18:06:22+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1144,EMP10849,USER,IAM00006172,IAM,IAM00006172,2026-08-09 18:49:22+00:00,AUTHENTICATION,step_2
SEQ-USR-1145,EMP10862,USER,IAM00015805,IAM,IAM00015805,2026-08-16 10:59:37+00:00,AUTHENTICATION,step_1
SEQ-USR-1145,EMP10862,USER,IAM00009769,IAM,IAM00009769,2026-08-16 11:34:37+00:00,AUTHENTICATION,step_2
SEQ-USR-1146,EMP10875,USER,IAM00007651,IAM,IAM00007651,2026-08-17 12:21:05+00:00,AUTHENTICATION,step_1
SEQ-USR-1146,EMP10875,USER,IAM00008219,IAM,IAM00008219,2026-08-17 13:21:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1147,EMP10881,USER,IAM00000763,IAM,IAM00000763,2026-08-04 00:23:05+00:00,AUTHENTICATION,step_1
SEQ-USR-1147,EMP10881,USER,EPA00006008,Endpoint,EPA00006008,2026-08-04 00:59:39+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1148,EMP10888,USER,IAM00014793,IAM,IAM00014793,2026-08-22 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1148,EMP10888,USER,IAM00018226,IAM,IAM00018226,2026-08-22 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1149,EMP10900,USER,IAM00018364,IAM,IAM00018364,2026-08-04 23:04:07+00:00,AUTHENTICATION,step_1
SEQ-USR-1149,EMP10900,USER,IAM00000409,IAM,IAM00000409,2026-08-05 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1150,EMP10900,USER,IAM00003330,IAM,IAM00003330,2026-08-06 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1150,EMP10900,USER,IAM00012567,IAM,IAM00012567,2026-08-06 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1151,EMP10900,USER,IAM00013770,IAM,IAM00013770,2026-08-23 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1151,EMP10900,USER,IAM00013689,IAM,IAM00013689,2026-08-23 00:28:49+00:00,AUTHENTICATION,step_2
SEQ-USR-1152,EMP10900,USER,IAM00003329,IAM,IAM00003329,2026-09-03 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1152,EMP10900,USER,IAM00009794,IAM,IAM00009794,2026-09-03 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1153,EMP10911,USER,IAM00015888,IAM,IAM00015888,2026-08-07 23:04:24+00:00,AUTHENTICATION,step_1
SEQ-USR-1153,EMP10911,USER,IAM00011376,IAM,IAM00011376,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1154,EMP10912,USER,EPA00004669,Endpoint,EPA00004669,2026-08-02 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1154,EMP10912,USER,IAM00011430,IAM,IAM00011430,2026-08-02 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1155,EMP10912,USER,IAM00018372,IAM,IAM00018372,2026-08-04 23:36:09+00:00,AUTHENTICATION,step_1
SEQ-USR-1155,EMP10912,USER,EPA00003262,Endpoint,EPA00003262,2026-08-05 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1156,EMP10912,USER,IAM00004835,IAM,IAM00004835,2026-08-07 14:18:46+00:00,AUTHENTICATION,step_1
SEQ-USR-1156,EMP10912,USER,IAM00016342,IAM,IAM00016342,2026-08-07 14:35:58+00:00,AUTHENTICATION,step_2
SEQ-USR-1157,EMP10912,USER,IAM00014108,IAM,IAM00014108,2026-08-22 13:52:13+00:00,AUTHENTICATION,step_1
SEQ-USR-1157,EMP10912,USER,IAM00003749,IAM,IAM00003749,2026-08-22 14:02:24+00:00,AUTHENTICATION,step_2
SEQ-USR-1158,EMP10914,USER,EPA00005312,Endpoint,EPA00005312,2026-08-27 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1158,EMP10914,USER,IAM00019970,IAM,IAM00019970,2026-08-27 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1159,EMP10939,USER,EPA00002981,Endpoint,EPA00002981,2026-08-30 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1159,EMP10939,USER,IAM00005503,IAM,IAM00005503,2026-08-30 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1160,EMP10985,USER,IAM00012756,IAM,IAM00012756,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1160,EMP10985,USER,IAM00015816,IAM,IAM00015816,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1161,EMP10992,USER,IAM00004906,IAM,IAM00004906,2026-08-08 21:21:35+00:00,AUTHENTICATION,step_1
SEQ-USR-1161,EMP10992,USER,IAM00016842,IAM,IAM00016842,2026-08-08 21:27:22+00:00,AUTHENTICATION,step_2
SEQ-USR-1162,EMP11001,USER,IAM00017300,IAM,IAM00017300,2026-08-08 20:33:14+00:00,AUTHENTICATION,step_1
SEQ-USR-1162,EMP11001,USER,IAM00007973,IAM,IAM00007973,2026-08-08 21:05:57+00:00,AUTHENTICATION,step_2
SEQ-USR-1163,EMP11001,USER,IAM00001177,IAM,IAM00001177,2026-08-13 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1163,EMP11001,USER,IAM00015630,IAM,IAM00015630,2026-08-13 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1164,EMP11001,USER,IAM00011568,IAM,IAM00011568,2026-08-23 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1164,EMP11001,USER,IAM00016195,IAM,IAM00016195,2026-08-23 00:35:45+00:00,AUTHENTICATION,step_2
SEQ-USR-1165,EMP11001,USER,IAM00004478,IAM,IAM00004478,2026-08-25 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1165,EMP11001,USER,IAM00014779,IAM,IAM00014779,2026-08-25 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1166,EMP11001,USER,IAM00005347,IAM,IAM00005347,2026-08-26 14:09:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1166,EMP11001,USER,IAM00016398,IAM,IAM00016398,2026-08-26 14:42:42+00:00,AUTHENTICATION,step_2
SEQ-USR-1167,EMP11001,USER,IAM00012051,IAM,IAM00012051,2026-08-28 18:35:27+00:00,AUTHENTICATION,step_1
SEQ-USR-1167,EMP11001,USER,IAM00016120,IAM,IAM00016120,2026-08-28 19:18:57+00:00,AUTHENTICATION,step_2
SEQ-USR-1168,EMP11001,USER,IAM00008824,IAM,IAM00008824,2026-08-31 09:55:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1168,EMP11001,USER,IAM00009504,IAM,IAM00009504,2026-08-31 10:42:15+00:00,AUTHENTICATION,step_2
SEQ-USR-1169,EMP11001,USER,IAM00004238,IAM,IAM00004238,2026-09-08 23:01:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1169,EMP11001,USER,IAM00013662,IAM,IAM00013662,2026-09-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1170,EMP11005,USER,IAM00005494,IAM,IAM00005494,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1170,EMP11005,USER,IAM00010691,IAM,IAM00010691,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1171,EMP11005,USER,IAM00016479,IAM,IAM00016479,2026-08-28 00:40:14+00:00,AUTHENTICATION,step_1
SEQ-USR-1171,EMP11005,USER,IAM00008765,IAM,IAM00008765,2026-08-28 00:53:34+00:00,AUTHENTICATION,step_2
SEQ-USR-1172,EMP11005,USER,IAM00013646,IAM,IAM00013646,2026-09-02 14:58:22+00:00,AUTHENTICATION,step_1
SEQ-USR-1172,EMP11005,USER,IAM00008001,IAM,IAM00008001,2026-09-02 15:40:52+00:00,AUTHENTICATION,step_2
SEQ-USR-1173,EMP11006,USER,EPA00001364,Endpoint,EPA00001364,2026-08-28 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1173,EMP11006,USER,IAM00002327,IAM,IAM00002327,2026-08-28 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1174,EMP11007,USER,EPA00006324,Endpoint,EPA00006324,2026-08-21 23:31:44+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1174,EMP11007,USER,IAM00003723,IAM,IAM00003723,2026-08-22 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1175,EMP11026,USER,IAM00011167,IAM,IAM00011167,2026-03-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1175,EMP11026,USER,IAM00019786,IAM,IAM00019786,2026-03-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1176,EMP11039,USER,IAM00001517,IAM,IAM00001517,2026-08-28 13:50:05+00:00,AUTHENTICATION,step_1
SEQ-USR-1176,EMP11039,USER,IAM00016545,IAM,IAM00016545,2026-08-28 14:16:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1177,EMP11059,USER,IAM00015785,IAM,IAM00015785,2026-09-08 08:58:42+00:00,AUTHENTICATION,step_1
SEQ-USR-1177,EMP11059,USER,EPA00000722,Endpoint,EPA00000722,2026-09-08 09:26:00+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1178,EMP11061,USER,EPA00001389,Endpoint,EPA00001389,2026-08-15 06:30:11+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1178,EMP11061,USER,IAM00004992,IAM,IAM00004992,2026-08-15 06:53:55+00:00,AUTHENTICATION,step_2
SEQ-USR-1179,EMP11067,USER,EPA00003161,Endpoint,EPA00003161,2026-08-02 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1179,EMP11067,USER,EPA00007784,Endpoint,EPA00007784,2026-08-02 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-USR-1180,EMP11073,USER,IAM00007606,IAM,IAM00007606,2026-08-10 22:38:36+00:00,AUTHENTICATION,step_1
SEQ-USR-1180,EMP11073,USER,IAM00012077,IAM,IAM00012077,2026-08-10 23:22:46+00:00,AUTHENTICATION,step_2
SEQ-USR-1181,EMP11073,USER,IAM00008015,IAM,IAM00008015,2026-08-13 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1181,EMP11073,USER,IAM00001703,IAM,IAM00001703,2026-08-13 00:38:55+00:00,AUTHENTICATION,step_2
SEQ-USR-1182,EMP11073,USER,IAM00007795,IAM,IAM00007795,2026-08-19 00:07:01+00:00,AUTHENTICATION,step_1
SEQ-USR-1182,EMP11073,USER,IAM00011086,IAM,IAM00011086,2026-08-19 00:21:41+00:00,AUTHENTICATION,step_2
SEQ-USR-1183,EMP11073,USER,IAM00014963,IAM,IAM00014963,2026-09-01 09:47:29+00:00,AUTHENTICATION,step_1
SEQ-USR-1183,EMP11073,USER,IAM00009458,IAM,IAM00009458,2026-09-01 09:59:26+00:00,AUTHENTICATION,step_2
SEQ-USR-1183,EMP11073,USER,IAM00011062,IAM,IAM00011062,2026-09-01 10:22:33+00:00,AUTHENTICATION,step_3
SEQ-USR-1183,EMP11073,USER,IAM00013188,IAM,IAM00013188,2026-09-01 10:24:26+00:00,AUTHENTICATION,step_4
SEQ-USR-1184,EMP11073,USER,IAM00014349,IAM,IAM00014349,2026-09-03 09:20:11+00:00,AUTHENTICATION,step_1
SEQ-USR-1184,EMP11073,USER,IAM00009298,IAM,IAM00009298,2026-09-03 09:26:25+00:00,AUTHENTICATION,step_2
SEQ-USR-1185,EMP11073,USER,IAM00002660,IAM,IAM00002660,2026-09-09 06:50:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1185,EMP11073,USER,IAM00012414,IAM,IAM00012414,2026-09-09 06:57:47+00:00,AUTHENTICATION,step_2
SEQ-USR-1186,EMP11081,USER,IAM00009483,IAM,IAM00009483,2026-08-13 14:01:35+00:00,AUTHENTICATION,step_1
SEQ-USR-1186,EMP11081,USER,IAM00013030,IAM,IAM00013030,2026-08-13 14:20:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1187,EMP11090,USER,IAM00011956,IAM,IAM00011956,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1187,EMP11090,USER,IAM00013144,IAM,IAM00013144,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1188,EMP11090,USER,EPA00007563,Endpoint,EPA00007563,2026-08-03 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1188,EMP11090,USER,IAM00014570,IAM,IAM00014570,2026-08-03 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1189,EMP11090,USER,IAM00002498,IAM,IAM00002498,2026-08-05 22:25:07+00:00,AUTHENTICATION,step_1
SEQ-USR-1189,EMP11090,USER,IAM00012034,IAM,IAM00012034,2026-08-05 22:51:04+00:00,AUTHENTICATION,step_2
SEQ-USR-1190,EMP11090,USER,IAM00017003,IAM,IAM00017003,2026-08-26 11:58:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1190,EMP11090,USER,IAM00000589,IAM,IAM00000589,2026-08-26 12:13:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1191,EMP11117,USER,IAM00004700,IAM,IAM00004700,2026-01-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1191,EMP11117,USER,IAM00008476,IAM,IAM00008476,2026-01-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1192,EMP11117,USER,IAM00019249,IAM,IAM00019249,2026-08-01 18:06:48+00:00,AUTHENTICATION,step_1
SEQ-USR-1192,EMP11117,USER,IAM00005308,IAM,IAM00005308,2026-08-01 19:00:44+00:00,AUTHENTICATION,step_2
SEQ-USR-1193,EMP11117,USER,EPA00006075,Endpoint,EPA00006075,2026-08-06 13:25:11+00:00,ENDPOINT_ALERT,step_1
SEQ-USR-1193,EMP11117,USER,IAM00004668,IAM,IAM00004668,2026-08-06 13:30:27+00:00,AUTHENTICATION,step_2
SEQ-USR-1194,EMP11117,USER,IAM00008051,IAM,IAM00008051,2026-08-13 23:33:39+00:00,AUTHENTICATION,step_1
SEQ-USR-1194,EMP11117,USER,IAM00006537,IAM,IAM00006537,2026-08-14 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1195,EMP11117,USER,IAM00004113,IAM,IAM00004113,2026-08-16 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-USR-1195,EMP11117,USER,IAM00011943,IAM,IAM00011943,2026-08-16 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-USR-1196,EMP11117,USER,IAM00016588,IAM,IAM00016588,2026-08-24 16:23:39+00:00,AUTHENTICATION,step_1
SEQ-USR-1196,EMP11117,USER,IAM00005388,IAM,IAM00005388,2026-08-24 16:57:31+00:00,AUTHENTICATION,step_2
SEQ-USR-1197,EMP11117,USER,IAM00010057,IAM,IAM00010057,2026-08-30 01:31:20+00:00,AUTHENTICATION,step_1
SEQ-USR-1197,EMP11117,USER,IAM00007268,IAM,IAM00007268,2026-08-30 02:16:13+00:00,AUTHENTICATION,step_2
