entity_id,entity_type,event_id,source_dataset,source_record_id,event_category,event_timestamp,severity,action,data_quality_status,resolution_confidence
VDR-12318,HOST,IAM00015625,IAM,IAM00015625,AUTHENTICATION,2026-08-28 01:44:08,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11986,HOST,IAM00005369,IAM,IAM00005369,AUTHENTICATION,2026-08-01 10:59:56,Medium,OTHER,REPAIRED,EXACT
LPT-11055,HOST,IAM00009887,IAM,IAM00009887,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12088,HOST,IAM00006672,IAM,IAM00006672,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10843,USER,IAM00007883,IAM,IAM00007883,AUTHENTICATION,2026-08-20 14:48:00,Info,LOGIN_SUCCESS,IMPUTED,EXACT
LPT-12974,HOST,IAM00007891,IAM,IAM00007891,AUTHENTICATION,2026-09-08 09:08:31,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12162,HOST,IAM00012559,IAM,IAM00012559,AUTHENTICATION,2026-08-28 00:00:00,Info,OTHER,UNKNOWN,EXACT
WS-12226,HOST,IAM00015742,IAM,IAM00015742,AUTHENTICATION,2026-08-14 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11668,HOST,IAM00009678,IAM,IAM00009678,AUTHENTICATION,2026-09-09 08:17:30,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-11103,HOST,IAM00000667,IAM,IAM00000667,AUTHENTICATION,2026-09-03 20:26:35,Low,LOGIN_FAILED,REPAIRED,EXACT
VDR-12896,HOST,IAM00001700,IAM,IAM00001700,AUTHENTICATION,2026-08-17 05:56:55,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP12390,USER,IAM00019024,IAM,IAM00019024,AUTHENTICATION,2026-08-24 09:12:12,Info,LOGIN_SUCCESS,IMPUTED,EXACT
LPT-10972,HOST,IAM00004944,IAM,IAM00004944,AUTHENTICATION,2026-03-09 17:27:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11544,HOST,IAM00015124,IAM,IAM00015124,AUTHENTICATION,2026-08-04 11:36:41,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP11159,USER,IAM00010351,IAM,IAM00010351,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP12678,USER,IAM00014574,IAM,IAM00014574,AUTHENTICATION,2026-08-03 01:14:56,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11073,USER,IAM00015506,IAM,IAM00015506,AUTHENTICATION,2026-08-07 05:47:40,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12970,USER,IAM00019640,IAM,IAM00019640,AUTHENTICATION,2026-08-17 18:07:37,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-11416,HOST,IAM00006865,IAM,IAM00006865,AUTHENTICATION,2026-08-31 19:02:14,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12280,USER,IAM00003473,IAM,IAM00003473,AUTHENTICATION,2026-08-10 00:00:00,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-11082,HOST,IAM00002824,IAM,IAM00002824,AUTHENTICATION,2026-06-08 23:55:00,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-12826,HOST,IAM00018895,IAM,IAM00018895,AUTHENTICATION,2026-08-09 13:45:37,Medium,OTHER,UNKNOWN,EXACT
EMP12579,USER,IAM00014810,IAM,IAM00014810,AUTHENTICATION,2026-09-07 03:13:35,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP10194,USER,IAM00003539,IAM,IAM00003539,AUTHENTICATION,2026-08-27 19:10:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12672,HOST,IAM00017012,IAM,IAM00017012,AUTHENTICATION,2026-08-31 16:34:10,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10667,USER,IAM00016053,IAM,IAM00016053,AUTHENTICATION,2026-08-08 19:09:32,Medium,LOGIN_FAILED,VALID,EXACT
WS-10721,HOST,IAM00002817,IAM,IAM00002817,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12546,USER,IAM00011763,IAM,IAM00011763,AUTHENTICATION,2026-08-24 13:03:10,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11406,HOST,IAM00002525,IAM,IAM00002525,AUTHENTICATION,2026-08-02 01:10:59,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10802,HOST,IAM00000026,IAM,IAM00000026,AUTHENTICATION,2026-08-31 02:24:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10781,USER,IAM00015688,IAM,IAM00015688,AUTHENTICATION,2026-08-20 09:36:43,Info,OTHER,UNKNOWN,EXACT
EMP12603,USER,IAM00006629,IAM,IAM00006629,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10949,USER,IAM00019548,IAM,IAM00019548,AUTHENTICATION,2026-02-08 15:12:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12579,USER,IAM00013482,IAM,IAM00013482,AUTHENTICATION,2026-08-13 01:28:14,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10002,HOST,IAM00015141,IAM,IAM00015141,AUTHENTICATION,2026-08-26 11:03:15,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11539,HOST,IAM00015184,IAM,IAM00015184,AUTHENTICATION,2026-08-19 23:52:04,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-10841,HOST,IAM00019306,IAM,IAM00019306,AUTHENTICATION,Unknown,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12149,HOST,IAM00017439,IAM,IAM00017439,AUTHENTICATION,2026-09-02 08:16:33,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP10014,USER,IAM00010582,IAM,IAM00010582,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP12776,USER,IAM00016699,IAM,IAM00016699,AUTHENTICATION,2026-08-22 22:09:19,High,LOGIN_SUCCESS,VALID,EXACT
EMP10748,USER,IAM00012328,IAM,IAM00012328,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10121,HOST,IAM00012689,IAM,IAM00012689,AUTHENTICATION,2026-08-08 09:58:51,Info,LOGIN_FAILED,REPAIRED,EXACT
EMP10746,USER,IAM00017502,IAM,IAM00017502,AUTHENTICATION,2026-08-10 05:55:53,Info,LOGIN_FAILED,REPAIRED,EXACT
LPT-10447,HOST,IAM00000790,IAM,IAM00000790,AUTHENTICATION,2026-09-09 05:21:35,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10472,USER,IAM00003098,IAM,IAM00003098,AUTHENTICATION,2026-08-02 19:46:14,High,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12149,HOST,IAM00010634,IAM,IAM00010634,AUTHENTICATION,2026-08-26 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-11521,HOST,IAM00017224,IAM,IAM00017224,AUTHENTICATION,2026-01-09 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP10727,USER,IAM00000106,IAM,IAM00000106,AUTHENTICATION,2026-07-09 00:00:00,Low,LOGIN_SUCCESS,VALID,EXACT
EMP11001,USER,IAM00002731,IAM,IAM00002731,AUTHENTICATION,2026-08-17 10:21:02,Low,LOGIN_SUCCESS,VALID,EXACT
VDR-11566,HOST,IAM00007442,IAM,IAM00007442,AUTHENTICATION,2026-08-26 00:00:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11056,HOST,IAM00004820,IAM,IAM00004820,AUTHENTICATION,2026-08-24 00:00:00,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12505,USER,IAM00017376,IAM,IAM00017376,AUTHENTICATION,2026-08-23 02:11:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12525,USER,IAM00018045,IAM,IAM00018045,AUTHENTICATION,2026-01-08 14:03:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12342,HOST,IAM00009640,IAM,IAM00009640,AUTHENTICATION,2026-07-09 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10691,HOST,IAM00002761,IAM,IAM00002761,AUTHENTICATION,2026-09-06 11:44:44,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11270,HOST,IAM00016614,IAM,IAM00016614,AUTHENTICATION,2026-08-21 09:17:06,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10136,USER,IAM00010493,IAM,IAM00010493,AUTHENTICATION,2026-08-26 03:16:01,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10335,HOST,IAM00019972,IAM,IAM00019972,AUTHENTICATION,2026-08-18 12:25:48,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10563,HOST,IAM00012354,IAM,IAM00012354,AUTHENTICATION,2026-09-02 14:50:11,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10918,USER,IAM00000886,IAM,IAM00000886,AUTHENTICATION,2026-09-08 19:53:07,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10436,HOST,IAM00009908,IAM,IAM00009908,AUTHENTICATION,2026-08-02 19:33:50,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP11107,USER,IAM00004065,IAM,IAM00004065,AUTHENTICATION,2026-08-25 10:12:00,Low,LOGIN_FAILED,VALID,EXACT
WS-12413,HOST,IAM00019326,IAM,IAM00019326,AUTHENTICATION,2026-08-01 17:05:04,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12100,HOST,IAM00006429,IAM,IAM00006429,AUTHENTICATION,2026-08-17 18:14:04,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10922,HOST,IAM00001447,IAM,IAM00001447,AUTHENTICATION,2026-08-09 19:30:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10044,USER,IAM00015846,IAM,IAM00015846,AUTHENTICATION,2026-08-01 23:25:01,High,LOGIN_FAILED,VALID,EXACT
VDR-10688,HOST,IAM00008089,IAM,IAM00008089,AUTHENTICATION,2026-08-26 03:30:16,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
WS-10494,HOST,IAM00013286,IAM,IAM00013286,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10480,HOST,IAM00015411,IAM,IAM00015411,AUTHENTICATION,2026-08-09 18:58:47,High,LOGIN_SUCCESS,VALID,EXACT
WS-11287,HOST,IAM00006555,IAM,IAM00006555,AUTHENTICATION,2026-08-30 21:31:00,High,LOGIN_SUCCESS,IMPUTED,EXACT
LPT-10897,HOST,IAM00001842,IAM,IAM00001842,AUTHENTICATION,2026-08-16 23:09:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10951,USER,IAM00002143,IAM,IAM00002143,AUTHENTICATION,2026-09-05 19:55:54,Info,LOGIN_FAILED,IMPUTED,EXACT
VDR-12775,HOST,IAM00019859,IAM,IAM00019859,AUTHENTICATION,2026-08-19 15:13:34,Medium,LOGIN_FAILED,REPAIRED,EXACT
LPT-11572,HOST,IAM00004349,IAM,IAM00004349,AUTHENTICATION,2026-08-17 03:00:14,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12254,USER,IAM00004922,IAM,IAM00004922,AUTHENTICATION,2026-09-05 01:01:03,Medium,OTHER,REPAIRED,EXACT
VDR-12145,HOST,IAM00009060,IAM,IAM00009060,AUTHENTICATION,2026-06-09 00:00:00,High,LOGIN_FAILED,REPAIRED,EXACT
EMP10466,USER,IAM00007851,IAM,IAM00007851,AUTHENTICATION,2026-09-04 23:56:38,Medium,LOGIN_FAILED,REPAIRED,EXACT
WS-10725,HOST,IAM00000628,IAM,IAM00000628,AUTHENTICATION,2026-02-08 20:29:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10310,HOST,IAM00015041,IAM,IAM00015041,AUTHENTICATION,2026-09-05 20:22:05,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10073,HOST,IAM00011405,IAM,IAM00011405,AUTHENTICATION,2026-08-05 00:00:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10356,HOST,IAM00001844,IAM,IAM00001844,AUTHENTICATION,2026-08-21 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10152,USER,IAM00005031,IAM,IAM00005031,AUTHENTICATION,2026-08-25 18:52:11,Low,LOGIN_FAILED,UNKNOWN,EXACT
EMP11358,USER,IAM00014383,IAM,IAM00014383,AUTHENTICATION,2026-09-06 04:36:16,Low,LOGIN_FAILED,VALID,EXACT
WS-10467,HOST,IAM00018013,IAM,IAM00018013,AUTHENTICATION,2026-08-18 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
LPT-10855,HOST,IAM00012433,IAM,IAM00012433,AUTHENTICATION,Unknown,Medium,OTHER,UNKNOWN,EXACT
EMP11411,USER,IAM00002411,IAM,IAM00002411,AUTHENTICATION,2026-08-22 03:25:58,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11190,USER,IAM00009723,IAM,IAM00009723,AUTHENTICATION,2026-08-21 02:20:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12678,USER,IAM00009310,IAM,IAM00009310,AUTHENTICATION,2026-08-06 17:29:33,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP10251,USER,IAM00011657,IAM,IAM00011657,AUTHENTICATION,2026-08-17 00:00:00,High,OTHER,VALID,EXACT
WS-10973,HOST,IAM00010912,IAM,IAM00010912,AUTHENTICATION,2026-09-05 03:22:43,Info,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10465,HOST,IAM00011053,IAM,IAM00011053,AUTHENTICATION,2026-08-19 11:38:21,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12317,HOST,IAM00018241,IAM,IAM00018241,AUTHENTICATION,2026-12-08 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10251,USER,IAM00017812,IAM,IAM00017812,AUTHENTICATION,2026-08-26 04:37:32,Medium,LOGIN_FAILED,VALID,EXACT
EMP11005,USER,IAM00019690,IAM,IAM00019690,AUTHENTICATION,2026-08-13 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-11795,HOST,IAM00006787,IAM,IAM00006787,AUTHENTICATION,2026-09-03 02:11:53,Info,LOGIN_SUCCESS,IMPUTED,EXACT
EMP10298,USER,IAM00006220,IAM,IAM00006220,AUTHENTICATION,2026-08-05 14:57:22,Medium,LOGIN_FAILED,REPAIRED,EXACT
WS-11497,HOST,IAM00009434,IAM,IAM00009434,AUTHENTICATION,2026-09-03 01:34:59,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12399,HOST,IAM00019304,IAM,IAM00019304,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10031,HOST,IAM00004051,IAM,IAM00004051,AUTHENTICATION,2026-08-05 11:20:31,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11216,HOST,IAM00000222,IAM,IAM00000222,AUTHENTICATION,2026-08-06 22:51:58,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11000,USER,IAM00003637,IAM,IAM00003637,AUTHENTICATION,2026-08-07 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12749,HOST,IAM00019684,IAM,IAM00019684,AUTHENTICATION,2026-10-08 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10459,HOST,IAM00015740,IAM,IAM00015740,AUTHENTICATION,2026-09-08 01:52:23,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10014,USER,IAM00003555,IAM,IAM00003555,AUTHENTICATION,2026-06-09 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP10746,USER,IAM00012013,IAM,IAM00012013,AUTHENTICATION,2026-08-30 13:47:50,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12399,HOST,IAM00011854,IAM,IAM00011854,AUTHENTICATION,2026-09-07 17:59:45,Low,OTHER,UNKNOWN,EXACT
EMP10472,USER,IAM00004539,IAM,IAM00004539,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10418,HOST,IAM00001456,IAM,IAM00001456,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11843,HOST,IAM00018154,IAM,IAM00018154,AUTHENTICATION,2026-10-08 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
WS-11141,HOST,IAM00015440,IAM,IAM00015440,AUTHENTICATION,2026-08-01 20:43:53,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10913,HOST,IAM00017516,IAM,IAM00017516,AUTHENTICATION,2026-08-21 09:05:08,Medium,OTHER,IMPUTED,EXACT
WS-10181,HOST,IAM00008695,IAM,IAM00008695,AUTHENTICATION,2026-08-27 08:48:57,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12191,HOST,IAM00009035,IAM,IAM00009035,AUTHENTICATION,2026-08-04 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10562,USER,IAM00009919,IAM,IAM00009919,AUTHENTICATION,2026-08-20 09:44:04,Low,LOGIN_FAILED,REPAIRED,EXACT
VDR-10396,HOST,IAM00000699,IAM,IAM00000699,AUTHENTICATION,2026-08-23 20:25:20,High,LOGIN_SUCCESS,VALID,EXACT
WS-10994,HOST,IAM00010748,IAM,IAM00010748,AUTHENTICATION,2026-08-31 16:44:12,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP12603,USER,IAM00013768,IAM,IAM00013768,AUTHENTICATION,2026-08-25 00:00:00,High,OTHER,UNKNOWN,EXACT
VDR-12917,HOST,IAM00016802,IAM,IAM00016802,AUTHENTICATION,2026-08-01 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11330,HOST,IAM00001383,IAM,IAM00001383,AUTHENTICATION,2026-09-06 14:27:58,High,LOGIN_SUCCESS,IMPUTED,EXACT
WS-10448,HOST,IAM00010733,IAM,IAM00010733,AUTHENTICATION,2026-03-08 08:27:00,Low,LOGIN_SUCCESS,VALID,EXACT
LPT-11960,HOST,IAM00008507,IAM,IAM00008507,AUTHENTICATION,2026-08-28 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-10216,HOST,IAM00017861,IAM,IAM00017861,AUTHENTICATION,2026-08-14 07:39:26,Low,LOGIN_FAILED,REPAIRED,EXACT
WS-12601,HOST,IAM00017706,IAM,IAM00017706,AUTHENTICATION,2026-08-23 16:15:01,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12678,USER,IAM00007622,IAM,IAM00007622,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12678,USER,IAM00005185,IAM,IAM00005185,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10074,HOST,IAM00009080,IAM,IAM00009080,AUTHENTICATION,Unknown,Medium,OTHER,UNKNOWN,EXACT
VDR-12945,HOST,IAM00014358,IAM,IAM00014358,AUTHENTICATION,2026-09-07 14:46:12,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10169,HOST,IAM00018735,IAM,IAM00018735,AUTHENTICATION,2026-08-19 11:23:54,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12946,HOST,IAM00000961,IAM,IAM00000961,AUTHENTICATION,2026-08-31 23:17:00,Low,OTHER,VALID,EXACT
VDR-12564,HOST,IAM00013982,IAM,IAM00013982,AUTHENTICATION,2026-08-17 00:46:53,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10411,HOST,IAM00010077,IAM,IAM00010077,AUTHENTICATION,2026-09-04 15:22:20,Low,LOGIN_SUCCESS,VALID,EXACT
VDR-12905,HOST,IAM00016425,IAM,IAM00016425,AUTHENTICATION,2026-08-27 15:10:00,Medium,LOGIN_SUCCESS,VALID,EXACT
VDR-12191,HOST,IAM00008631,IAM,IAM00008631,AUTHENTICATION,2026-08-25 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
WS-10817,HOST,IAM00014267,IAM,IAM00014267,AUTHENTICATION,2026-08-07 03:36:50,Info,LOGIN_SUCCESS,IMPUTED,EXACT
WS-12406,HOST,IAM00009682,IAM,IAM00009682,AUTHENTICATION,2026-08-05 11:42:46,Low,LOGIN_SUCCESS,VALID,EXACT
EMP12418,USER,IAM00017695,IAM,IAM00017695,AUTHENTICATION,2026-08-20 13:21:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11774,HOST,IAM00003940,IAM,IAM00003940,AUTHENTICATION,2026-08-14 17:49:49,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-11770,HOST,IAM00001172,IAM,IAM00001172,AUTHENTICATION,2026-08-30 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12610,USER,IAM00019027,IAM,IAM00019027,AUTHENTICATION,2026-08-31 23:02:37,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12816,HOST,IAM00013634,IAM,IAM00013634,AUTHENTICATION,2026-08-11 13:48:41,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11328,USER,IAM00016434,IAM,IAM00016434,AUTHENTICATION,2026-08-09 14:32:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10950,HOST,IAM00016763,IAM,IAM00016763,AUTHENTICATION,2026-08-10 21:15:58,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12901,USER,IAM00008994,IAM,IAM00008994,AUTHENTICATION,2026-09-09 00:00:00,Medium,LOGIN_FAILED,VALID,EXACT
LPT-12628,HOST,IAM00015854,IAM,IAM00015854,AUTHENTICATION,2026-08-19 23:33:00,Medium,OTHER,IMPUTED,EXACT
LPT-11116,HOST,IAM00011968,IAM,IAM00011968,AUTHENTICATION,2026-09-04 08:20:08,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10408,USER,IAM00015398,IAM,IAM00015398,AUTHENTICATION,2026-03-09 23:00:00,Medium,OTHER,VALID,EXACT
EMP11190,USER,IAM00002691,IAM,IAM00002691,AUTHENTICATION,2026-07-08 22:05:00,Info,LOGIN_FAILED,REPAIRED,EXACT
LPT-12380,HOST,IAM00004659,IAM,IAM00004659,AUTHENTICATION,2026-08-03 01:01:53,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10662,USER,IAM00017123,IAM,IAM00017123,AUTHENTICATION,2026-08-11 03:22:53,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12147,HOST,IAM00016009,IAM,IAM00016009,AUTHENTICATION,2026-08-08 03:53:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11538,HOST,IAM00005925,IAM,IAM00005925,AUTHENTICATION,2026-08-29 02:00:00,Low,LOGIN_FAILED,REPAIRED,EXACT
WS-10849,HOST,IAM00005869,IAM,IAM00005869,AUTHENTICATION,2026-08-15 05:12:27,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11511,HOST,IAM00005070,IAM,IAM00005070,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12049,HOST,IAM00007374,IAM,IAM00007374,AUTHENTICATION,2026-08-04 09:55:36,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP10951,USER,IAM00009384,IAM,IAM00009384,AUTHENTICATION,2026-08-03 07:20:06,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12636,USER,IAM00010265,IAM,IAM00010265,AUTHENTICATION,2026-08-07 05:02:25,Low,LOGIN_SUCCESS,IMPUTED,EXACT
VDR-11449,HOST,IAM00001234,IAM,IAM00001234,AUTHENTICATION,2026-08-22 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12734,HOST,IAM00013774,IAM,IAM00013774,AUTHENTICATION,2026-09-07 01:08:54,Low,LOGIN_SUCCESS,VALID,EXACT
EMP11073,USER,IAM00006993,IAM,IAM00006993,AUTHENTICATION,2026-01-08 07:34:00,Low,LOGIN_FAILED,VALID,EXACT
WS-11009,HOST,IAM00019358,IAM,IAM00019358,AUTHENTICATION,2026-09-05 15:27:34,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-10871,HOST,IAM00017954,IAM,IAM00017954,AUTHENTICATION,2026-08-26 17:57:12,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11220,HOST,IAM00010558,IAM,IAM00010558,AUTHENTICATION,2026-08-17 21:18:53,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12920,HOST,IAM00015565,IAM,IAM00015565,AUTHENTICATION,2026-08-22 13:44:31,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10152,USER,IAM00009045,IAM,IAM00009045,AUTHENTICATION,2026-08-23 01:57:00,Low,OTHER,VALID,EXACT
EMP12678,USER,IAM00006203,IAM,IAM00006203,AUTHENTICATION,2026-08-30 21:09:42,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-10722,HOST,IAM00012600,IAM,IAM00012600,AUTHENTICATION,2026-08-20 07:12:16,Low,OTHER,UNKNOWN,EXACT
WS-11520,HOST,IAM00009032,IAM,IAM00009032,AUTHENTICATION,2026-09-04 00:26:33,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11124,HOST,IAM00007887,IAM,IAM00007887,AUTHENTICATION,2026-08-29 00:43:49,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12847,HOST,IAM00011977,IAM,IAM00011977,AUTHENTICATION,2026-08-18 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12113,USER,IAM00006519,IAM,IAM00006519,AUTHENTICATION,2026-04-09 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10702,HOST,IAM00000177,IAM,IAM00000177,AUTHENTICATION,2026-08-14 21:38:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-10445,HOST,IAM00014191,IAM,IAM00014191,AUTHENTICATION,2026-08-22 00:00:00,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11165,HOST,IAM00004404,IAM,IAM00004404,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10724,HOST,IAM00015290,IAM,IAM00015290,AUTHENTICATION,2026-08-21 13:32:08,Info,LOGIN_FAILED,REPAIRED,EXACT
EMP11665,USER,IAM00006372,IAM,IAM00006372,AUTHENTICATION,2026-06-08 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11005,USER,IAM00008765,IAM,IAM00008765,AUTHENTICATION,2026-08-28 00:53:34,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP12546,USER,IAM00008120,IAM,IAM00008120,AUTHENTICATION,2026-01-09 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11047,HOST,IAM00019465,IAM,IAM00019465,AUTHENTICATION,2026-08-14 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-12385,HOST,IAM00001782,IAM,IAM00001782,AUTHENTICATION,2026-08-15 16:32:49,Info,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11093,HOST,IAM00014116,IAM,IAM00014116,AUTHENTICATION,Unknown,Low,LOGIN_FAILED,UNKNOWN,EXACT
