entity_id,entity_type,outlier_dimension_count,active_dimensions,auth_zscore,network_zscore,endpoint_zscore,off_hours_zscore,multi_dimension_outlier_score,outlier_confidence,is_multi_dimensional_outlier
EMP12903,USER,0,NONE,-0.67,-0.67,-0.67,-0.67,-0.67,0.5,False
EMP11866,USER,0,NONE,1.35,1.35,0.0,1.35,1.01,0.5,False
EMP11872,USER,1,ENDPOINT,0.67,-2.02,2.7,1.35,0.64,0.65,False
EMP10532,USER,0,NONE,0.0,0.0,1.35,1.35,0.61,0.5,False
EMP12009,USER,1,OFF_HOURS,1.35,0.0,0.67,2.02,0.98,0.65,False
EMP11057,USER,0,NONE,0.0,-0.67,0.67,-0.67,-0.13,0.5,False
EMP12907,USER,1,OFF_HOURS,0.67,0.67,0.67,3.37,1.21,0.65,False
EMP11690,USER,1,ENDPOINT,-0.67,1.35,3.37,0.67,1.11,0.65,False
EMP11487,USER,0,NONE,-0.67,-0.67,0.67,0.0,-0.2,0.5,False
EMP10557,USER,0,NONE,1.35,1.35,-0.67,0.67,0.71,0.5,False
EMP12561,USER,0,NONE,-1.35,-0.67,1.35,-0.67,-0.37,0.5,False
EMP11173,USER,0,NONE,-0.67,0.67,0.67,0.67,0.27,0.5,False
EMP10176,USER,0,NONE,0.0,0.0,-0.22,-0.67,-0.19,0.5,False
EMP10322,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,9.44,20.0,-0.67,20.0,11.66,0.95,True
EMP11188,USER,0,NONE,1.35,0.67,1.35,-0.67,0.78,0.5,False
EMP11461,USER,0,NONE,-1.35,-2.02,-0.67,1.35,-0.81,0.5,False
EMP12478,USER,0,NONE,0.0,1.35,0.67,1.35,0.78,0.5,False
EMP11545,USER,0,NONE,-0.67,-2.02,1.35,-2.02,-0.77,0.5,False
EMP10695,USER,2,AUTHENTICATION|NETWORK_IP,2.02,3.37,0.0,0.67,1.58,0.8,True
EMP11628,USER,0,NONE,0.0,-0.67,-1.35,1.35,-0.23,0.5,False
EMP10080,USER,2,NETWORK_IP|ENDPOINT,0.67,2.02,2.02,1.35,1.48,0.8,True
EMP12525,USER,2,NETWORK_IP|OFF_HOURS,0.67,2.02,0.67,2.02,1.28,0.8,True
EMP11149,USER,0,NONE,0.0,-1.35,-0.67,-0.67,-0.64,0.5,False
EMP11151,USER,0,NONE,-0.67,-1.35,-1.35,-1.35,-1.15,0.5,False
EMP10862,USER,1,NETWORK_IP,0.67,2.02,0.67,-1.35,0.6,0.65,False
EMP11260,USER,0,NONE,1.35,0.0,1.12,-1.35,0.42,0.5,False
EMP10439,USER,0,NONE,-0.67,-2.02,1.35,-2.02,-0.77,0.5,False
EMP10471,USER,0,NONE,0.0,-0.67,-0.67,-0.67,-0.47,0.5,False
EMP12230,USER,0,NONE,-1.35,0.67,-0.67,1.35,-0.14,0.5,False
EMP12011,USER,0,NONE,0.67,-1.35,-0.67,1.35,-0.03,0.5,False
EMP11706,USER,0,NONE,0.0,-0.67,-1.35,0.0,-0.51,0.5,False
EMP10812,USER,1,NETWORK_IP,0.0,2.02,-1.35,1.35,0.44,0.65,False
EMP11234,USER,1,ENDPOINT,1.35,1.35,2.02,0.67,1.38,0.65,False
EMP12246,USER,2,AUTHENTICATION|NETWORK_IP,3.37,2.02,0.0,0.0,1.52,0.8,True
EMP10568,USER,0,NONE,0.0,-1.35,-0.67,0.67,-0.37,0.5,False
EMP12425,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,16.19,18.89,0.0,14.84,12.55,0.95,True
EMP11653,USER,0,NONE,-1.35,-0.67,0.0,-1.35,-0.84,0.5,False
EMP10141,USER,1,ENDPOINT,-1.35,0.67,2.02,0.67,0.4,0.65,False
EMP10511,USER,1,ENDPOINT,0.0,-2.02,2.02,-0.67,-0.13,0.65,False
EMP11612,USER,0,NONE,0.67,-1.35,1.35,0.0,0.2,0.5,False
EMP12605,USER,0,NONE,0.0,-0.67,-0.67,-2.02,-0.74,0.5,False
EMP11809,USER,0,NONE,0.0,1.35,-1.35,0.0,0.0,0.5,False
EMP12866,USER,0,NONE,0.0,-2.02,-0.22,-0.67,-0.69,0.5,False
EMP11684,USER,0,NONE,-1.35,-2.02,-1.35,-1.35,-1.52,0.5,False
EMP10610,USER,0,NONE,-0.67,-1.35,0.0,0.0,-0.54,0.5,False
EMP12810,USER,1,OFF_HOURS,0.67,0.0,0.67,2.02,0.77,0.65,False
EMP11966,USER,0,NONE,-0.67,0.0,-0.67,0.0,-0.37,0.5,False
EMP10831,USER,0,NONE,0.0,-0.67,-0.67,-0.67,-0.47,0.5,False
EMP10177,USER,0,NONE,0.0,-0.67,0.0,-0.67,-0.3,0.5,False
EMP10857,USER,0,NONE,-0.67,-2.02,-1.35,-2.02,-1.45,0.5,False
EMP10693,USER,1,NETWORK_IP,0.67,2.02,1.35,0.0,1.04,0.65,False
EMP11736,USER,0,NONE,-0.67,-0.67,0.0,-0.67,-0.5,0.5,False
EMP11072,USER,0,NONE,-0.67,-1.35,0.0,0.0,-0.54,0.5,False
EMP11278,USER,0,NONE,-0.67,-1.35,1.35,-0.67,-0.33,0.5,False
EMP11503,USER,1,ENDPOINT,0.0,-0.67,2.02,1.35,0.61,0.65,False
EMP10183,USER,0,NONE,-0.67,-0.67,-1.35,0.67,-0.57,0.5,False
EMP11468,USER,0,NONE,0.0,-1.35,-0.67,0.67,-0.37,0.5,False
EMP12227,USER,1,NETWORK_IP,0.67,2.02,-0.67,0.67,0.67,0.65,False
EMP12727,USER,0,NONE,-1.35,-1.35,0.0,-1.35,-1.01,0.5,False
EMP10565,USER,0,NONE,0.0,0.67,1.35,-0.67,0.37,0.5,False
EMP12901,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,9.44,20.0,-1.35,20.0,11.49,0.95,True
EMP12340,USER,0,NONE,1.35,0.0,-0.67,0.67,0.37,0.5,False
EMP11985,USER,0,NONE,0.0,-1.35,-0.67,0.0,-0.51,0.5,False
EMP11829,USER,2,NETWORK_IP|OFF_HOURS,0.67,2.02,0.0,2.02,1.11,0.8,True
EMP12850,USER,2,NETWORK_IP|OFF_HOURS,0.0,2.02,0.67,2.7,1.21,0.8,True
EMP10486,USER,1,ENDPOINT,0.67,0.67,2.7,0.0,1.04,0.65,False
EMP12940,USER,0,NONE,0.0,0.0,-0.67,0.0,-0.17,0.5,False
EMP11204,USER,0,NONE,0.0,-0.67,0.67,-0.67,-0.13,0.5,False
EMP10370,USER,0,NONE,0.0,-1.35,-0.22,-0.67,-0.53,0.5,False
EMP10162,USER,2,AUTHENTICATION|NETWORK_IP,2.02,2.02,1.35,0.67,1.58,0.8,True
EMP12646,USER,2,ENDPOINT|OFF_HOURS,1.35,1.35,2.02,2.02,1.65,0.8,True
EMP12650,USER,0,NONE,0.67,1.35,0.0,0.0,0.54,0.5,False
EMP12931,USER,0,NONE,-0.67,-1.35,0.67,-0.67,-0.51,0.5,False
EMP11911,USER,0,NONE,0.0,-1.35,-0.67,-1.35,-0.78,0.5,False
EMP10729,USER,0,NONE,0.0,-0.67,0.67,0.0,0.0,0.5,False
EMP10969,USER,0,NONE,0.67,0.0,0.0,0.67,0.34,0.5,False
EMP10670,USER,0,NONE,0.0,0.67,0.67,0.0,0.34,0.5,False
EMP10887,USER,0,NONE,0.67,1.35,0.0,0.67,0.67,0.5,False
EMP10030,USER,0,NONE,-1.35,-0.67,-0.67,0.0,-0.74,0.5,False
EMP11055,USER,0,NONE,0.0,0.0,0.0,-0.67,-0.13,0.5,False
EMP12079,USER,0,NONE,0.67,-2.02,0.0,0.0,-0.3,0.5,False
EMP11591,USER,2,NETWORK_IP|OFF_HOURS,-0.67,2.02,-2.02,3.37,0.47,0.8,True
EMP10173,USER,0,NONE,-0.67,0.67,0.0,-0.67,-0.17,0.5,False
EMP11962,USER,0,NONE,-0.67,-1.35,1.35,-1.35,-0.47,0.5,False
EMP10296,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,20.0,20.0,1.35,20.0,15.34,0.95,True
EMP10325,USER,0,NONE,-1.35,-0.67,-1.35,0.0,-0.91,0.5,False
EMP11236,USER,0,NONE,0.67,-1.35,1.35,-0.67,0.07,0.5,False
EMP11988,USER,0,NONE,0.0,-0.67,0.67,0.0,0.0,0.5,False
EMP11738,USER,0,NONE,-0.67,-1.35,-1.35,-1.35,-1.15,0.5,False
EMP12759,USER,0,NONE,-1.35,-0.67,-1.35,0.0,-0.91,0.5,False
EMP11472,USER,1,OFF_HOURS,0.0,0.0,-0.67,2.02,0.24,0.65,False
EMP11925,USER,0,NONE,-0.67,-0.67,0.0,-1.35,-0.64,0.5,False
EMP12714,USER,0,NONE,0.0,-1.35,-1.35,-1.35,-0.95,0.5,False
EMP10605,USER,2,ENDPOINT|OFF_HOURS,-0.67,1.35,2.02,2.02,1.05,0.8,True
EMP11283,USER,0,NONE,-0.67,0.67,-0.67,1.35,0.07,0.5,False
EMP12671,USER,1,OFF_HOURS,0.67,0.67,-0.67,2.02,0.61,0.65,False
EMP12626,USER,0,NONE,1.35,0.67,1.35,-0.67,0.78,0.5,False
EMP12881,USER,0,NONE,-0.67,-1.35,-0.67,-2.02,-1.11,0.5,False
EMP12669,USER,0,NONE,1.35,0.67,0.0,-1.35,0.3,0.5,False
EMP10073,USER,0,NONE,0.0,1.35,0.0,-0.67,0.2,0.5,False
EMP10048,USER,0,NONE,0.67,-0.67,-0.67,-1.35,-0.4,0.5,False
EMP12258,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,2.02,2.02,-0.67,2.7,1.48,0.95,True
EMP11916,USER,1,ENDPOINT,-0.67,0.67,2.02,-0.67,0.34,0.65,False
EMP11815,USER,3,NETWORK_IP|ENDPOINT|OFF_HOURS,-0.67,2.02,3.37,2.02,1.55,0.95,True
EMP10535,USER,2,AUTHENTICATION|OFF_HOURS,2.02,1.35,-0.67,2.02,1.18,0.8,True
EMP11270,USER,0,NONE,0.0,-1.35,-0.67,-1.35,-0.78,0.5,False
EMP12132,USER,0,NONE,1.35,0.67,-0.67,-0.67,0.27,0.5,False
EMP11665,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,4.05,11.47,1.35,14.84,7.39,0.95,True
EMP11071,USER,0,NONE,-0.67,-2.02,-0.67,0.0,-0.87,0.5,False
EMP11566,USER,0,NONE,-0.67,0.67,1.35,1.35,0.57,0.5,False
EMP12748,USER,1,ENDPOINT,0.0,0.0,2.02,-0.67,0.37,0.65,False
EMP12206,USER,1,OFF_HOURS,0.0,1.35,0.67,2.02,0.91,0.65,False
EMP12780,USER,0,NONE,0.67,0.0,0.67,0.0,0.37,0.5,False
EMP10838,USER,1,ENDPOINT,-0.67,0.0,2.02,0.0,0.3,0.65,False
EMP11094,USER,0,NONE,-0.67,-0.67,0.0,-1.35,-0.64,0.5,False
EMP11345,USER,0,NONE,0.67,-0.67,-0.67,-2.02,-0.54,0.5,False
EMP12304,USER,0,NONE,0.67,-1.35,0.67,-0.67,-0.1,0.5,False
EMP11233,USER,1,NETWORK_IP,0.0,2.02,1.35,0.0,0.84,0.65,False
EMP12597,USER,1,AUTHENTICATION,2.02,-0.67,-0.67,-1.35,0.0,0.65,False
EMP11846,USER,1,ENDPOINT,1.35,0.0,2.02,-1.35,0.64,0.65,False
EMP12829,USER,0,NONE,-0.67,-2.02,-1.35,-2.02,-1.45,0.5,False
EMP10324,USER,0,NONE,0.67,-0.67,0.0,-0.67,-0.1,0.5,False
EMP10759,USER,0,NONE,-0.67,0.0,-1.35,-1.35,-0.81,0.5,False
EMP11509,USER,0,NONE,0.0,-0.67,-1.35,0.0,-0.51,0.5,False
EMP11731,USER,1,OFF_HOURS,0.67,1.35,-0.67,2.02,0.78,0.65,False
EMP12349,USER,0,NONE,-0.67,-1.35,-0.67,0.0,-0.71,0.5,False
EMP11883,USER,0,NONE,0.0,-1.35,0.22,-2.02,-0.69,0.5,False
EMP10599,USER,0,NONE,-1.35,-2.02,-0.67,-2.02,-1.48,0.5,False
EMP12163,USER,1,NETWORK_IP,1.35,2.7,0.67,-1.35,0.98,0.65,False
EMP10433,USER,0,NONE,0.67,0.0,1.35,0.67,0.67,0.5,False
EMP12379,USER,0,NONE,0.67,0.0,-2.02,0.0,-0.3,0.5,False
EMP11547,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,12.14,20.0,0.0,20.0,12.64,0.95,True
EMP11744,USER,0,NONE,1.35,0.67,0.67,0.67,0.87,0.5,False
EMP10239,USER,0,NONE,-0.67,-1.35,-0.67,-0.67,-0.84,0.5,False
EMP10817,USER,0,NONE,0.0,0.67,1.35,0.67,0.64,0.5,False
EMP12661,USER,0,NONE,-0.67,0.0,-1.35,-0.67,-0.67,0.5,False
EMP11177,USER,0,NONE,0.0,0.67,0.0,0.0,0.17,0.5,False
EMP12963,USER,0,NONE,-0.67,0.0,0.0,0.0,-0.2,0.5,False
EMP11730,USER,1,ENDPOINT,0.67,-0.67,2.7,0.0,0.71,0.65,False
EMP12533,USER,0,NONE,0.67,1.35,0.0,1.35,0.81,0.5,False
EMP12225,USER,1,ENDPOINT,0.67,-0.67,3.37,-1.35,0.61,0.65,False
EMP12523,USER,2,AUTHENTICATION|NETWORK_IP,2.7,2.02,0.67,1.35,1.75,0.8,True
EMP11483,USER,1,ENDPOINT,0.0,0.67,2.02,-0.67,0.54,0.65,False
EMP10912,USER,4,AUTHENTICATION|NETWORK_IP|ENDPOINT|OFF_HOURS,15.51,20.0,2.7,20.0,14.33,1.0,True
EMP12096,USER,2,NETWORK_IP|OFF_HOURS,1.35,3.37,1.35,2.02,1.99,0.8,True
EMP11965,USER,0,NONE,0.67,0.0,0.0,-0.67,0.07,0.5,False
EMP10926,USER,0,NONE,0.67,-1.35,0.0,0.0,-0.14,0.5,False
EMP12212,USER,0,NONE,0.67,0.0,-0.67,0.67,0.17,0.5,False
EMP11421,USER,0,NONE,-0.67,-0.67,0.67,-0.67,-0.34,0.5,False
EMP12579,USER,4,AUTHENTICATION|NETWORK_IP|ENDPOINT|OFF_HOURS,15.51,18.89,2.02,20.0,13.88,1.0,True
EMP10594,USER,0,NONE,0.0,1.35,-0.67,-0.67,0.04,0.5,False
EMP10601,USER,0,NONE,0.67,-1.35,-0.22,-0.67,-0.33,0.5,False
EMP10637,USER,1,ENDPOINT,0.67,0.67,3.37,0.0,1.21,0.65,False
EMP12899,USER,0,NONE,-1.35,-0.67,-0.67,-1.35,-1.01,0.5,False
EMP11795,USER,1,OFF_HOURS,1.35,0.67,-0.67,2.02,0.81,0.65,False
EMP11010,USER,0,NONE,0.0,-2.02,0.0,0.0,-0.51,0.5,False
EMP10680,USER,0,NONE,0.67,-0.67,0.67,0.67,0.34,0.5,False
EMP12431,USER,0,NONE,-0.67,0.0,0.67,0.0,-0.03,0.5,False
EMP11778,USER,0,NONE,0.67,-0.67,0.67,-1.35,-0.07,0.5,False
EMP10414,USER,1,ENDPOINT,0.67,-0.67,2.02,1.35,0.81,0.65,False
EMP10874,USER,0,NONE,-0.67,-1.35,0.67,-1.35,-0.64,0.5,False
EMP10527,USER,1,ENDPOINT,0.67,-0.67,2.02,-0.67,0.4,0.65,False
EMP11512,USER,0,NONE,0.67,1.35,0.0,1.35,0.81,0.5,False
EMP12548,USER,1,AUTHENTICATION,2.02,-0.67,-1.35,0.67,0.23,0.65,False
EMP10108,USER,1,AUTHENTICATION,2.02,-0.67,0.0,-0.67,0.3,0.65,False
EMP11206,USER,0,NONE,0.67,1.35,-0.67,0.67,0.51,0.5,False
EMP12414,USER,0,NONE,-0.67,-1.35,0.0,0.0,-0.54,0.5,False
EMP12439,USER,1,NETWORK_IP,0.0,2.02,0.67,0.0,0.67,0.65,False
EMP11116,USER,0,NONE,0.67,1.35,1.35,0.0,0.88,0.5,False
EMP10318,USER,0,NONE,1.35,0.0,1.35,0.0,0.74,0.5,False
EMP11951,USER,0,NONE,0.0,0.0,1.35,0.67,0.47,0.5,False
EMP11161,USER,0,NONE,0.0,0.67,-0.67,0.67,0.13,0.5,False
EMP12700,USER,0,NONE,1.35,-0.67,0.0,1.35,0.51,0.5,False
EMP11558,USER,1,ENDPOINT,0.67,1.35,3.37,0.67,1.52,0.65,False
EMP12920,USER,1,NETWORK_IP,1.35,2.02,-2.02,0.67,0.54,0.65,False
EMP10402,USER,0,NONE,-1.35,-0.67,0.67,0.67,-0.27,0.5,False
EMP11502,USER,0,NONE,0.0,1.35,0.0,0.0,0.34,0.5,False
EMP10937,USER,0,NONE,-0.67,1.35,0.0,0.0,0.14,0.5,False
EMP12004,USER,0,NONE,-1.35,-1.35,-1.35,-1.35,-1.35,0.5,False
EMP11261,USER,0,NONE,0.67,0.67,0.22,1.35,0.69,0.5,False
EMP12722,USER,1,ENDPOINT,0.67,0.0,2.7,0.67,1.01,0.65,False
EMP12806,USER,0,NONE,0.0,0.67,0.67,-0.67,0.2,0.5,False
EMP10387,USER,0,NONE,0.0,0.0,1.35,-2.02,-0.07,0.5,False
EMP11960,USER,0,NONE,0.0,-1.35,0.0,-1.35,-0.61,0.5,False
EMP11850,USER,0,NONE,0.67,1.35,0.67,-0.67,0.57,0.5,False
EMP10810,USER,0,NONE,-0.67,-1.35,-1.35,0.67,-0.74,0.5,False
EMP10755,USER,0,NONE,-2.02,0.0,0.0,-0.67,-0.74,0.5,False
EMP11174,USER,0,NONE,0.0,-1.35,0.67,-2.02,-0.57,0.5,False
EMP11587,USER,0,NONE,-0.67,0.0,0.0,0.67,-0.07,0.5,False
EMP12713,USER,0,NONE,0.0,0.0,-1.35,1.35,-0.07,0.5,False
EMP11235,USER,0,NONE,-0.67,-1.35,0.67,-1.35,-0.64,0.5,False
EMP11891,USER,0,NONE,0.0,-0.67,-0.67,0.67,-0.2,0.5,False
EMP10070,USER,0,NONE,-0.67,-1.35,-1.35,-2.02,-1.28,0.5,False
EMP12760,USER,0,NONE,0.67,0.67,1.35,-0.67,0.57,0.5,False
EMP12342,USER,0,NONE,0.0,-1.35,-0.67,-0.67,-0.64,0.5,False
EMP12263,USER,0,NONE,-0.67,-1.35,1.35,-0.67,-0.33,0.5,False
EMP10839,USER,0,NONE,0.0,0.0,-1.35,0.0,-0.34,0.5,False
EMP10056,USER,0,NONE,0.0,-0.67,0.0,0.67,-0.03,0.5,False
EMP12468,USER,0,NONE,-0.67,-0.67,0.67,-2.02,-0.61,0.5,False
EMP11817,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,10.79,17.54,1.35,20.0,11.96,0.95,True
EMP11395,USER,0,NONE,-1.35,-2.02,-0.67,-1.35,-1.35,0.5,False
EMP11556,USER,0,NONE,-1.35,1.35,0.67,0.67,0.23,0.5,False
EMP12086,USER,0,NONE,0.0,-0.67,1.35,-0.67,0.04,0.5,False
EMP11904,USER,0,NONE,0.67,-2.02,1.35,1.35,0.3,0.5,False
EMP12501,USER,0,NONE,-0.67,-0.67,1.35,-0.67,-0.17,0.5,False
EMP12161,USER,0,NONE,0.0,-0.67,-0.67,0.67,-0.2,0.5,False
EMP10309,USER,0,NONE,0.0,-0.67,0.0,-0.67,-0.3,0.5,False
EMP11961,USER,0,NONE,0.67,1.35,0.22,1.35,0.86,0.5,False
EMP11253,USER,0,NONE,1.35,1.35,0.67,1.35,1.18,0.5,False
EMP11228,USER,0,NONE,-0.67,0.67,-0.67,-0.67,-0.34,0.5,False
EMP12769,USER,0,NONE,-1.35,-1.35,0.67,-0.67,-0.71,0.5,False
EMP11537,USER,0,NONE,-0.67,0.0,1.35,-0.67,0.0,0.5,False
EMP11741,USER,0,NONE,0.0,0.0,0.22,0.0,0.06,0.5,False
EMP11351,USER,0,NONE,-1.35,-1.35,0.67,-2.02,-0.98,0.5,False
EMP11376,USER,1,ENDPOINT,0.67,-0.67,3.37,1.35,1.15,0.65,False
EMP12162,USER,1,ENDPOINT,-1.35,-2.02,2.02,-0.67,-0.54,0.65,False
EMP12813,USER,0,NONE,-0.67,-1.35,-1.35,-1.35,-1.15,0.5,False
EMP11861,USER,0,NONE,0.0,-0.67,-0.67,0.67,-0.2,0.5,False
EMP12716,USER,0,NONE,0.67,-2.02,0.67,-1.35,-0.41,0.5,False
EMP12709,USER,0,NONE,-0.67,-1.35,-1.35,-2.02,-1.28,0.5,False
EMP11659,USER,0,NONE,1.35,-0.67,-0.67,0.67,0.2,0.5,False
EMP10436,USER,1,NETWORK_IP,0.0,2.02,0.67,0.0,0.67,0.65,False
EMP12078,USER,0,NONE,0.67,-0.67,1.35,0.67,0.51,0.5,False
EMP11222,USER,0,NONE,0.0,-0.67,0.0,-0.67,-0.3,0.5,False
EMP11491,USER,0,NONE,-1.35,-0.67,0.0,-1.35,-0.84,0.5,False
EMP11912,USER,1,ENDPOINT,0.0,1.35,2.02,-0.67,0.71,0.65,False
EMP10313,USER,0,NONE,-0.67,0.0,0.0,0.0,-0.2,0.5,False
EMP10233,USER,0,NONE,-1.35,-0.67,0.67,-0.67,-0.54,0.5,False
EMP11436,USER,0,NONE,-0.67,-0.67,0.67,0.0,-0.2,0.5,False
EMP10685,USER,0,NONE,0.67,0.0,0.67,1.35,0.64,0.5,False
EMP12918,USER,0,NONE,-0.67,-0.67,-1.35,0.0,-0.71,0.5,False
EMP10111,USER,0,NONE,-1.35,-1.35,-0.67,-1.35,-1.18,0.5,False
EMP11213,USER,0,NONE,-0.67,-2.02,-0.67,-0.67,-1.01,0.5,False
EMP11413,USER,0,NONE,-0.67,-0.67,0.0,-2.02,-0.77,0.5,False
EMP11127,USER,0,NONE,1.35,1.35,-1.35,0.67,0.54,0.5,False
EMP12916,USER,0,NONE,-0.67,0.0,1.35,0.0,0.14,0.5,False
EMP11971,USER,0,NONE,1.35,0.0,-1.35,-0.67,-0.07,0.5,False
EMP10472,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,15.51,20.0,0.0,20.0,13.65,0.95,True
EMP12835,USER,1,OFF_HOURS,0.0,-0.67,1.35,2.7,0.71,0.65,False
EMP12251,USER,0,NONE,0.0,0.67,0.0,0.67,0.3,0.5,False
EMP10903,USER,0,NONE,-1.35,0.67,0.67,-0.67,-0.2,0.5,False
EMP10897,USER,0,NONE,0.0,-0.67,0.67,0.67,0.13,0.5,False
EMP12448,USER,0,NONE,-1.35,-2.02,1.35,-1.35,-0.84,0.5,False
EMP11939,USER,0,NONE,-0.67,-1.35,-1.35,-0.67,-1.01,0.5,False
EMP12293,USER,0,NONE,-2.02,-2.02,1.35,-1.35,-1.04,0.5,False
EMP12896,USER,1,OFF_HOURS,-0.67,-0.67,-0.67,2.02,-0.13,0.65,False
EMP12684,USER,0,NONE,0.67,-0.67,-0.67,1.35,0.14,0.5,False
EMP10361,USER,2,NETWORK_IP|OFF_HOURS,0.0,2.02,-1.35,2.02,0.57,0.8,True
EMP10135,USER,0,NONE,0.0,0.0,0.22,-0.67,-0.08,0.5,False
EMP11309,USER,0,NONE,0.0,0.0,-1.12,-1.35,-0.55,0.5,False
EMP12995,USER,0,NONE,0.0,0.67,0.0,0.67,0.3,0.5,False
EMP12328,USER,0,NONE,-0.67,-0.67,-0.67,-1.35,-0.81,0.5,False
EMP10366,USER,0,NONE,-1.35,1.35,0.0,0.67,0.07,0.5,False
EMP11017,USER,0,NONE,1.35,-2.02,0.67,0.0,0.07,0.5,False
EMP10029,USER,1,ENDPOINT,0.67,1.35,3.37,0.67,1.52,0.65,False
EMP12578,USER,0,NONE,1.35,-0.67,0.67,0.0,0.41,0.5,False
EMP10022,USER,0,NONE,-0.67,0.0,1.35,-0.67,0.0,0.5,False
EMP11924,USER,0,NONE,0.0,-1.35,0.0,-0.67,-0.47,0.5,False
EMP11100,USER,0,NONE,-1.35,-0.67,0.0,-0.67,-0.71,0.5,False
EMP10420,USER,1,ENDPOINT,0.0,-0.67,2.7,-1.35,0.24,0.65,False
EMP12390,USER,2,NETWORK_IP|OFF_HOURS,1.35,3.37,0.0,2.02,1.65,0.8,True
EMP10460,USER,0,NONE,0.0,-0.67,0.0,-0.67,-0.3,0.5,False
EMP10043,USER,1,ENDPOINT,-0.67,-1.35,2.7,-0.67,0.0,0.65,False
EMP10087,USER,0,NONE,0.0,1.35,0.67,1.35,0.78,0.5,False
EMP10859,USER,0,NONE,0.0,0.0,-1.35,0.67,-0.2,0.5,False
EMP10572,USER,0,NONE,0.67,-0.67,0.0,-1.35,-0.24,0.5,False
EMP10944,USER,1,ENDPOINT,0.67,-1.35,2.02,0.0,0.37,0.65,False
EMP10282,USER,1,AUTHENTICATION,2.02,-0.67,-0.67,0.67,0.41,0.65,False
EMP12658,USER,0,NONE,-1.35,-1.35,0.67,-1.35,-0.85,0.5,False
EMP12466,USER,0,NONE,-0.67,-1.35,0.0,-0.67,-0.67,0.5,False
EMP12932,USER,0,NONE,0.0,-0.67,-0.67,0.0,-0.34,0.5,False
EMP12476,USER,1,ENDPOINT,1.35,0.67,2.7,-0.67,1.11,0.65,False
EMP10533,USER,0,NONE,-0.67,0.0,0.67,-0.67,-0.17,0.5,False
EMP10776,USER,0,NONE,-0.67,-0.67,1.35,0.0,-0.03,0.5,False
EMP12527,USER,0,NONE,-0.67,-1.35,-0.67,0.0,-0.71,0.5,False
EMP12430,USER,0,NONE,-1.35,-2.02,0.67,-2.02,-1.15,0.5,False
EMP12464,USER,0,NONE,-1.35,0.67,0.67,0.0,-0.07,0.5,False
EMP12179,USER,0,NONE,-1.35,0.0,0.0,0.0,-0.41,0.5,False
EMP10809,USER,0,NONE,0.0,0.67,1.35,0.67,0.64,0.5,False
EMP10964,USER,0,NONE,-0.67,0.67,-1.35,-1.35,-0.64,0.5,False
EMP10978,USER,0,NONE,0.0,-0.67,-0.67,0.67,-0.2,0.5,False
EMP10691,USER,0,NONE,0.67,-1.35,0.0,-0.67,-0.27,0.5,False
EMP10932,USER,0,NONE,0.0,0.0,-0.67,0.67,-0.03,0.5,False
EMP11241,USER,3,AUTHENTICATION|NETWORK_IP|OFF_HOURS,10.12,18.21,0.67,17.54,11.26,0.95,True
EMP12259,USER,2,NETWORK_IP|OFF_HOURS,1.35,2.02,0.0,2.02,1.31,0.8,True
EMP11672,USER,0,NONE,0.67,-0.67,1.35,-1.35,0.1,0.5,False
EMP11426,USER,0,NONE,0.0,1.35,-0.67,1.35,0.44,0.5,False
EMP10221,USER,0,NONE,-1.35,-0.67,0.0,-0.67,-0.71,0.5,False
EMP10543,USER,0,NONE,-1.35,-0.67,1.35,-1.35,-0.51,0.5,False
EMP11286,USER,1,ENDPOINT,0.0,-0.67,3.37,0.0,0.68,0.65,False
EMP12209,USER,0,NONE,-0.67,0.0,0.67,0.67,0.1,0.5,False
EMP10789,USER,0,NONE,0.67,-0.67,0.67,0.0,0.2,0.5,False
EMP10794,USER,0,NONE,-0.67,-0.67,0.67,-1.35,-0.47,0.5,False
EMP11720,USER,0,NONE,-0.67,-1.35,0.0,-1.35,-0.81,0.5,False
EMP12005,USER,1,OFF_HOURS,1.35,-0.67,0.67,2.02,0.81,0.65,False
EMP11563,USER,0,NONE,-1.35,0.67,0.0,0.67,-0.1,0.5,False
EMP10612,USER,0,NONE,-0.67,0.67,-1.35,0.0,-0.37,0.5,False
EMP11456,USER,0,NONE,0.67,1.35,-0.67,0.67,0.51,0.5,False
EMP11718,USER,0,NONE,1.35,-1.35,0.0,0.67,0.2,0.5,False
EMP10272,USER,0,NONE,1.35,0.67,0.67,0.0,0.74,0.5,False
EMP10521,USER,0,NONE,-0.67,-1.35,0.67,0.0,-0.37,0.5,False
EMP11003,USER,0,NONE,-0.67,-0.67,0.67,0.0,-0.2,0.5,False
EMP11373,USER,0,NONE,-0.67,-0.67,-0.67,0.0,-0.54,0.5,False
EMP12522,USER,0,NONE,0.0,-0.67,0.0,-0.67,-0.3,0.5,False
