source_node,source_type,relationship,target_node,target_type,confidence,provenance
EMP12227,USER,OWN_DEVICE,LPT-12227,HOST,EXACT,Identity_Master
EMP12727,USER,OWN_DEVICE,WS-12727,HOST,EXACT,Identity_Master
EMP10565,USER,OWN_DEVICE,LPT-10565,HOST,EXACT,Identity_Master
EMP12901,USER,OWN_DEVICE,WS-12901,HOST,EXACT,Identity_Master
EMP12340,USER,OWN_DEVICE,WS-12340,HOST,EXACT,Identity_Master
EMP11985,USER,OWN_DEVICE,WS-11985,HOST,EXACT,Identity_Master
EMP12850,USER,OWN_DEVICE,WS-12850,HOST,EXACT,Identity_Master
EMP10486,USER,OWN_DEVICE,WS-10486,HOST,EXACT,Identity_Master
EMP12940,USER,OWN_DEVICE,VDR-12940,HOST,EXACT,Identity_Master
EMP10370,USER,OWN_DEVICE,WS-10370,HOST,EXACT,Identity_Master
EMP10162,USER,OWN_DEVICE,VDR-10162,HOST,EXACT,Identity_Master
EMP12646,USER,OWN_DEVICE,VDR-12646,HOST,EXACT,Identity_Master
EMP12650,USER,OWN_DEVICE,VDR-12650,HOST,EXACT,Identity_Master
EMP12931,USER,OWN_DEVICE,WS-12931.,HOST,EXACT,Identity_Master
EMP11911,USER,OWN_DEVICE,WS-11911,HOST,EXACT,Identity_Master
EMP10670,USER,OWN_DEVICE,LPT-10670,HOST,EXACT,Identity_Master
EMP10887,USER,OWN_DEVICE,VDR-10887,HOST,EXACT,Identity_Master
EMP10030,USER,OWN_DEVICE,LPT-10030,HOST,EXACT,Identity_Master
EMP11055,USER,OWN_DEVICE,LPT-11055,HOST,EXACT,Identity_Master
EMP12079,USER,OWN_DEVICE,VDR-12079,HOST,EXACT,Identity_Master
EMP11591,USER,OWN_DEVICE,VDR-11591.,HOST,EXACT,Identity_Master
EMP10173,USER,OWN_DEVICE,LPT-10173,HOST,EXACT,Identity_Master
EMP11962,USER,OWN_DEVICE,VDR-11962,HOST,EXACT,Identity_Master
EMP10296,USER,OWN_DEVICE,VDR-10296,HOST,EXACT,Identity_Master
EMP10325,USER,OWN_DEVICE,WS-10325,HOST,EXACT,Identity_Master
EMP11236,USER,OWN_DEVICE,VDR-11236,HOST,EXACT,Identity_Master
EMP11988,USER,OWN_DEVICE,WS-11988,HOST,EXACT,Identity_Master
EMP11738,USER,OWN_DEVICE,WS-11738,HOST,EXACT,Identity_Master
EMP12759,USER,OWN_DEVICE,LPT-12759,HOST,EXACT,Identity_Master
EMP11472,USER,OWN_DEVICE,LPT-11472,HOST,EXACT,Identity_Master
EMP11925,USER,OWN_DEVICE,LPT-11925,HOST,EXACT,Identity_Master
EMP12714,USER,OWN_DEVICE,LPT-12714,HOST,EXACT,Identity_Master
EMP10605,USER,OWN_DEVICE,VDR-10605,HOST,EXACT,Identity_Master
EMP11283,USER,OWN_DEVICE,VDR-11283,HOST,EXACT,Identity_Master
EMP12671,USER,OWN_DEVICE,WS-12671,HOST,EXACT,Identity_Master
EMP12626,USER,OWN_DEVICE,LPT-12626,HOST,EXACT,Identity_Master
EMP12881,USER,OWN_DEVICE,WS-12881,HOST,EXACT,Identity_Master
EMP12669,USER,OWN_DEVICE,WS-12669,HOST,EXACT,Identity_Master
EMP10073,USER,OWN_DEVICE,WS-10073,HOST,EXACT,Identity_Master
EMP10048,USER,OWN_DEVICE,WS-10048,HOST,EXACT,Identity_Master
EMP12258,USER,OWN_DEVICE,LPT-12258,HOST,EXACT,Identity_Master
EMP11916,USER,OWN_DEVICE,VDR-11916,HOST,EXACT,Identity_Master
EMP11815,USER,OWN_DEVICE,VDR-11815,HOST,EXACT,Identity_Master
EMP10535,USER,OWN_DEVICE,VDR-10535,HOST,EXACT,Identity_Master
EMP11270,USER,OWN_DEVICE,LPT-11270,HOST,EXACT,Identity_Master
EMP12132,USER,OWN_DEVICE,LPT-12132,HOST,EXACT,Identity_Master
EMP11665,USER,OWN_DEVICE,VDR-11665.,HOST,EXACT,Identity_Master
EMP11071,USER,OWN_DEVICE,VDR-11071,HOST,EXACT,Identity_Master
EMP11566,USER,OWN_DEVICE,VDR-11566,HOST,EXACT,Identity_Master
EMP12748,USER,OWN_DEVICE,VDR-12748,HOST,EXACT,Identity_Master
EMP12206,USER,OWN_DEVICE,WS-12206,HOST,EXACT,Identity_Master
EMP12780,USER,OWN_DEVICE,LPT-12780,HOST,EXACT,Identity_Master
EMP10838,USER,OWN_DEVICE,VDR-10838,HOST,EXACT,Identity_Master
EMP11094,USER,OWN_DEVICE,VDR-11094,HOST,EXACT,Identity_Master
EMP11345,USER,OWN_DEVICE,VDR-11345,HOST,EXACT,Identity_Master
EMP12304,USER,OWN_DEVICE,LPT-12304,HOST,EXACT,Identity_Master
EMP11233,USER,OWN_DEVICE,WS-11233,HOST,EXACT,Identity_Master
EMP12597,USER,OWN_DEVICE,LPT-12597.,HOST,EXACT,Identity_Master
EMP11846,USER,OWN_DEVICE,VDR-11846,HOST,EXACT,Identity_Master
EMP12829,USER,OWN_DEVICE,LPT-12829,HOST,EXACT,Identity_Master
EMP10324,USER,OWN_DEVICE,WS-10324,HOST,EXACT,Identity_Master
EMP10759,USER,OWN_DEVICE,VDR-10759,HOST,EXACT,Identity_Master
EMP11509,USER,OWN_DEVICE,VDR-11509,HOST,EXACT,Identity_Master
EMP11731,USER,OWN_DEVICE,VDR-11731,HOST,EXACT,Identity_Master
EMP12349,USER,OWN_DEVICE,LPT-12349,HOST,EXACT,Identity_Master
EMP11883,USER,OWN_DEVICE,VDR-11883,HOST,EXACT,Identity_Master
EMP10599,USER,OWN_DEVICE,VDR-10599,HOST,EXACT,Identity_Master
EMP12163,USER,OWN_DEVICE,VDR-12163,HOST,EXACT,Identity_Master
EMP11547,USER,OWN_DEVICE,WS-11547,HOST,EXACT,Identity_Master
EMP11744,USER,OWN_DEVICE,LPT-11744,HOST,EXACT,Identity_Master
EMP10239,USER,OWN_DEVICE,WS-10239,HOST,EXACT,Identity_Master
EMP10817,USER,OWN_DEVICE,WS-10817,HOST,EXACT,Identity_Master
EMP12661,USER,OWN_DEVICE,WS-12661,HOST,EXACT,Identity_Master
EMP11177,USER,OWN_DEVICE,VDR-11177,HOST,EXACT,Identity_Master
EMP12963,USER,OWN_DEVICE,VDR-12963,HOST,EXACT,Identity_Master
EMP11730,USER,OWN_DEVICE,WS-11730,HOST,EXACT,Identity_Master
EMP12533,USER,OWN_DEVICE,WS-12533,HOST,EXACT,Identity_Master
EMP12225,USER,OWN_DEVICE,VDR-12225,HOST,EXACT,Identity_Master
EMP12523,USER,OWN_DEVICE,WS-12523,HOST,EXACT,Identity_Master
EMP11483,USER,OWN_DEVICE,LPT-11483.,HOST,EXACT,Identity_Master
EMP10912,USER,OWN_DEVICE,LPT-10912,HOST,EXACT,Identity_Master
EMP12096,USER,OWN_DEVICE,VDR-12096,HOST,EXACT,Identity_Master
EMP11965,USER,OWN_DEVICE,LPT-11965,HOST,EXACT,Identity_Master
EMP10926,USER,OWN_DEVICE,WS-10926,HOST,EXACT,Identity_Master
EMP12212,USER,OWN_DEVICE,VDR-12212,HOST,EXACT,Identity_Master
EMP11421,USER,OWN_DEVICE,VDR-11421.,HOST,EXACT,Identity_Master
EMP12579,USER,OWN_DEVICE,VDR-12579,HOST,EXACT,Identity_Master
EMP10594,USER,OWN_DEVICE,WS-10594,HOST,EXACT,Identity_Master
EMP10601,USER,OWN_DEVICE,VDR-10601,HOST,EXACT,Identity_Master
EMP12899,USER,OWN_DEVICE,LPT-12899,HOST,EXACT,Identity_Master
EMP11795,USER,OWN_DEVICE,WS-11795,HOST,EXACT,Identity_Master
EMP11010,USER,OWN_DEVICE,LPT-11010,HOST,EXACT,Identity_Master
EMP10680,USER,OWN_DEVICE,VDR-10680,HOST,EXACT,Identity_Master
EMP11778,USER,OWN_DEVICE,VDR-11778,HOST,EXACT,Identity_Master
EMP10414,USER,OWN_DEVICE,LPT-10414,HOST,EXACT,Identity_Master
EMP10874,USER,OWN_DEVICE,WS-10874,HOST,EXACT,Identity_Master
EMP11512,USER,OWN_DEVICE,LPT-11512,HOST,EXACT,Identity_Master
EMP12548,USER,OWN_DEVICE,WS-12548,HOST,EXACT,Identity_Master
EMP10108,USER,OWN_DEVICE,VDR-10108,HOST,EXACT,Identity_Master
EMP11206,USER,OWN_DEVICE,VDR-11206.,HOST,EXACT,Identity_Master
EMP12439,USER,OWN_DEVICE,WS-12439,HOST,EXACT,Identity_Master
EMP11116,USER,OWN_DEVICE,LPT-11116,HOST,EXACT,Identity_Master
EMP10318,USER,OWN_DEVICE,LPT-10318,HOST,EXACT,Identity_Master
EMP11951,USER,OWN_DEVICE,VDR-11951,HOST,EXACT,Identity_Master
EMP11161,USER,OWN_DEVICE,LPT-11161,HOST,EXACT,Identity_Master
EMP12700,USER,OWN_DEVICE,LPT-12700.,HOST,EXACT,Identity_Master
EMP11558,USER,OWN_DEVICE,LPT-11558,HOST,EXACT,Identity_Master
EMP12920,USER,OWN_DEVICE,LPT-12920,HOST,EXACT,Identity_Master
EMP10402,USER,OWN_DEVICE,VDR-10402,HOST,EXACT,Identity_Master
EMP11502,USER,OWN_DEVICE,WS-11502,HOST,EXACT,Identity_Master
EMP10937,USER,OWN_DEVICE,VDR-10937,HOST,EXACT,Identity_Master
EMP12004,USER,OWN_DEVICE,LPT-12004,HOST,EXACT,Identity_Master
EMP11261,USER,OWN_DEVICE,WS-11261,HOST,EXACT,Identity_Master
EMP12722,USER,OWN_DEVICE,LPT-12722,HOST,EXACT,Identity_Master
EMP12806,USER,OWN_DEVICE,VDR-12806,HOST,EXACT,Identity_Master
EMP10387,USER,OWN_DEVICE,VDR-10387.,HOST,EXACT,Identity_Master
EMP11960,USER,OWN_DEVICE,LPT-11960.,HOST,EXACT,Identity_Master
EMP11850,USER,OWN_DEVICE,WS-11850,HOST,EXACT,Identity_Master
EMP10810,USER,OWN_DEVICE,LPT-10810,HOST,EXACT,Identity_Master
EMP10755,USER,OWN_DEVICE,LPT-10755,HOST,EXACT,Identity_Master
EMP11174,USER,OWN_DEVICE,LPT-11174,HOST,EXACT,Identity_Master
EMP11587,USER,OWN_DEVICE,VDR-11587,HOST,EXACT,Identity_Master
EMP12713,USER,OWN_DEVICE,WS-12713,HOST,EXACT,Identity_Master
EMP11235,USER,OWN_DEVICE,LPT-11235,HOST,EXACT,Identity_Master
EMP11891,USER,OWN_DEVICE,LPT-11891,HOST,EXACT,Identity_Master
EMP10070,USER,OWN_DEVICE,WS-10070,HOST,EXACT,Identity_Master
EMP12760,USER,OWN_DEVICE,WS-12760,HOST,EXACT,Identity_Master
EMP12342,USER,OWN_DEVICE,VDR-12342,HOST,EXACT,Identity_Master
EMP12263,USER,OWN_DEVICE,LPT-12263,HOST,EXACT,Identity_Master
EMP10839,USER,OWN_DEVICE,WS-10839,HOST,EXACT,Identity_Master
EMP10056,USER,OWN_DEVICE,VDR-10056,HOST,EXACT,Identity_Master
EMP12468,USER,OWN_DEVICE,WS-12468,HOST,EXACT,Identity_Master
EMP11817,USER,OWN_DEVICE,VDR-11817,HOST,EXACT,Identity_Master
EMP11395,USER,OWN_DEVICE,WS-11395,HOST,EXACT,Identity_Master
EMP11556,USER,OWN_DEVICE,VDR-11556,HOST,EXACT,Identity_Master
EMP12086,USER,OWN_DEVICE,LPT-12086,HOST,EXACT,Identity_Master
EMP11904,USER,OWN_DEVICE,LPT-11904,HOST,EXACT,Identity_Master
EMP12501,USER,OWN_DEVICE,WS-12501,HOST,EXACT,Identity_Master
EMP12161,USER,OWN_DEVICE,WS-12161,HOST,EXACT,Identity_Master
EMP11961,USER,OWN_DEVICE,VDR-11961,HOST,EXACT,Identity_Master
EMP11253,USER,OWN_DEVICE,VDR-11253,HOST,EXACT,Identity_Master
EMP12769,USER,OWN_DEVICE,LPT-12769,HOST,EXACT,Identity_Master
EMP11537,USER,OWN_DEVICE,VDR-11537,HOST,EXACT,Identity_Master
EMP11741,USER,OWN_DEVICE,LPT-11741,HOST,EXACT,Identity_Master
EMP11351,USER,OWN_DEVICE,VDR-11351,HOST,EXACT,Identity_Master
EMP11376,USER,OWN_DEVICE,LPT-11376.,HOST,EXACT,Identity_Master
EMP12162,USER,OWN_DEVICE,WS-12162,HOST,EXACT,Identity_Master
EMP12813,USER,OWN_DEVICE,LPT-12813,HOST,EXACT,Identity_Master
EMP11861,USER,OWN_DEVICE,VDR-11861,HOST,EXACT,Identity_Master
EMP12716,USER,OWN_DEVICE,WS-12716,HOST,EXACT,Identity_Master
EMP12709,USER,OWN_DEVICE,VDR-12709,HOST,EXACT,Identity_Master
EMP11659,USER,OWN_DEVICE,LPT-11659,HOST,EXACT,Identity_Master
EMP10436,USER,OWN_DEVICE,WS-10436,HOST,EXACT,Identity_Master
EMP12078,USER,OWN_DEVICE,LPT-12078,HOST,EXACT,Identity_Master
EMP11222,USER,OWN_DEVICE,LPT-11222,HOST,EXACT,Identity_Master
EMP11491,USER,OWN_DEVICE,LPT-11491,HOST,EXACT,Identity_Master
EMP11912,USER,OWN_DEVICE,VDR-11912,HOST,EXACT,Identity_Master
EMP10313,USER,OWN_DEVICE,WS-10313,HOST,EXACT,Identity_Master
EMP10233,USER,OWN_DEVICE,VDR-10233,HOST,EXACT,Identity_Master
EMP11436,USER,OWN_DEVICE,VDR-11436,HOST,EXACT,Identity_Master
EMP10685,USER,OWN_DEVICE,LPT-10685,HOST,EXACT,Identity_Master
EMP12918,USER,OWN_DEVICE,WS-12918,HOST,EXACT,Identity_Master
EMP10111,USER,OWN_DEVICE,WS-10111,HOST,EXACT,Identity_Master
EMP11213,USER,OWN_DEVICE,VDR-11213,HOST,EXACT,Identity_Master
EMP11413,USER,OWN_DEVICE,VDR-11413,HOST,EXACT,Identity_Master
EMP11127,USER,OWN_DEVICE,WS-11127,HOST,EXACT,Identity_Master
EMP12916,USER,OWN_DEVICE,LPT-12916,HOST,EXACT,Identity_Master
EMP11971,USER,OWN_DEVICE,VDR-11971,HOST,EXACT,Identity_Master
EMP10472,USER,OWN_DEVICE,WS-10472,HOST,EXACT,Identity_Master
EMP12835,USER,OWN_DEVICE,VDR-12835.,HOST,EXACT,Identity_Master
EMP12251,USER,OWN_DEVICE,VDR-12251,HOST,EXACT,Identity_Master
EMP10903,USER,OWN_DEVICE,VDR-10903,HOST,EXACT,Identity_Master
EMP12448,USER,OWN_DEVICE,LPT-12448,HOST,EXACT,Identity_Master
EMP11939,USER,OWN_DEVICE,WS-11939,HOST,EXACT,Identity_Master
EMP12896,USER,OWN_DEVICE,VDR-12896.,HOST,EXACT,Identity_Master
EMP12684,USER,OWN_DEVICE,VDR-12684,HOST,EXACT,Identity_Master
EMP10361,USER,OWN_DEVICE,VDR-10361,HOST,EXACT,Identity_Master
EMP10135,USER,OWN_DEVICE,VDR-10135,HOST,EXACT,Identity_Master
EMP11309,USER,OWN_DEVICE,WS-11309,HOST,EXACT,Identity_Master
EMP12995,USER,OWN_DEVICE,LPT-12995,HOST,EXACT,Identity_Master
EMP12328,USER,OWN_DEVICE,VDR-12328,HOST,EXACT,Identity_Master
EMP10366,USER,OWN_DEVICE,LPT-10366,HOST,EXACT,Identity_Master
EMP11017,USER,OWN_DEVICE,LPT-11017,HOST,EXACT,Identity_Master
EMP10029,USER,OWN_DEVICE,VDR-10029,HOST,EXACT,Identity_Master
EMP12578,USER,OWN_DEVICE,LPT-12578,HOST,EXACT,Identity_Master
EMP10022,USER,OWN_DEVICE,VDR-10022,HOST,EXACT,Identity_Master
EMP11924,USER,OWN_DEVICE,WS-11924,HOST,EXACT,Identity_Master
EMP11100,USER,OWN_DEVICE,VDR-11100,HOST,EXACT,Identity_Master
EMP10420,USER,OWN_DEVICE,LPT-10420,HOST,EXACT,Identity_Master
EMP12390,USER,OWN_DEVICE,WS-12390,HOST,EXACT,Identity_Master
EMP10460,USER,OWN_DEVICE,LPT-10460,HOST,EXACT,Identity_Master
EMP10043,USER,OWN_DEVICE,WS-10043,HOST,EXACT,Identity_Master
EMP10087,USER,OWN_DEVICE,LPT-10087,HOST,EXACT,Identity_Master
EMP10859,USER,OWN_DEVICE,LPT-10859,HOST,EXACT,Identity_Master
EMP10572,USER,OWN_DEVICE,WS-10572,HOST,EXACT,Identity_Master
EMP10944,USER,OWN_DEVICE,LPT-10944,HOST,EXACT,Identity_Master
EMP10282,USER,OWN_DEVICE,VDR-10282,HOST,EXACT,Identity_Master
EMP12658,USER,OWN_DEVICE,LPT-12658,HOST,EXACT,Identity_Master
EMP12466,USER,OWN_DEVICE,LPT-12466,HOST,EXACT,Identity_Master
EMP12932,USER,OWN_DEVICE,VDR-12932,HOST,EXACT,Identity_Master
EMP12476,USER,OWN_DEVICE,LPT-12476,HOST,EXACT,Identity_Master
EMP10533,USER,OWN_DEVICE,VDR-10533,HOST,EXACT,Identity_Master
EMP10776,USER,OWN_DEVICE,VDR-10776,HOST,EXACT,Identity_Master
EMP12527,USER,OWN_DEVICE,VDR-12527,HOST,EXACT,Identity_Master
EMP12430,USER,OWN_DEVICE,VDR-12430,HOST,EXACT,Identity_Master
EMP12179,USER,OWN_DEVICE,WS-12179,HOST,EXACT,Identity_Master
EMP10809,USER,OWN_DEVICE,WS-10809,HOST,EXACT,Identity_Master
EMP10964,USER,OWN_DEVICE,WS-10964,HOST,EXACT,Identity_Master
EMP10978,USER,OWN_DEVICE,WS-10978,HOST,EXACT,Identity_Master
EMP10691,USER,OWN_DEVICE,LPT-10691,HOST,EXACT,Identity_Master
EMP10932,USER,OWN_DEVICE,WS-10932,HOST,EXACT,Identity_Master
EMP11241,USER,OWN_DEVICE,WS-11241,HOST,EXACT,Identity_Master
EMP12259,USER,OWN_DEVICE,LPT-12259,HOST,EXACT,Identity_Master
EMP11672,USER,OWN_DEVICE,WS-11672.,HOST,EXACT,Identity_Master
EMP11426,USER,OWN_DEVICE,VDR-11426,HOST,EXACT,Identity_Master
EMP10221,USER,OWN_DEVICE,LPT-10221,HOST,EXACT,Identity_Master
EMP10543,USER,OWN_DEVICE,WS-10543,HOST,EXACT,Identity_Master
EMP11286,USER,OWN_DEVICE,WS-11286,HOST,EXACT,Identity_Master
EMP12209,USER,OWN_DEVICE,VDR-12209,HOST,EXACT,Identity_Master
EMP10789,USER,OWN_DEVICE,LPT-10789,HOST,EXACT,Identity_Master
EMP10794,USER,OWN_DEVICE,WS-10794,HOST,EXACT,Identity_Master
EMP11720,USER,OWN_DEVICE,VDR-11720,HOST,EXACT,Identity_Master
EMP12005,USER,OWN_DEVICE,VDR-12005,HOST,EXACT,Identity_Master
EMP11563,USER,OWN_DEVICE,WS-11563,HOST,EXACT,Identity_Master
EMP10612,USER,OWN_DEVICE,LPT-10612,HOST,EXACT,Identity_Master
EMP11456,USER,OWN_DEVICE,WS-11456,HOST,EXACT,Identity_Master
EMP11718,USER,OWN_DEVICE,VDR-11718,HOST,EXACT,Identity_Master
EMP10272,USER,OWN_DEVICE,WS-10272,HOST,EXACT,Identity_Master
EMP10521,USER,OWN_DEVICE,LPT-10521,HOST,EXACT,Identity_Master
EMP11003,USER,OWN_DEVICE,VDR-11003,HOST,EXACT,Identity_Master
EMP11373,USER,OWN_DEVICE,LPT-11373,HOST,EXACT,Identity_Master
EMP12522,USER,OWN_DEVICE,LPT-12522,HOST,EXACT,Identity_Master
EMP11938,USER,OWN_DEVICE,WS-11938,HOST,EXACT,Identity_Master
EMP10350,USER,OWN_DEVICE,VDR-10350,HOST,EXACT,Identity_Master
EMP10949,USER,OWN_DEVICE,VDR-10949,HOST,EXACT,Identity_Master
EMP12126,USER,OWN_DEVICE,VDR-12126,HOST,EXACT,Identity_Master
EMP12387,USER,OWN_DEVICE,WS-12387,HOST,EXACT,Identity_Master
EMP12862,USER,OWN_DEVICE,WS-12862,HOST,EXACT,Identity_Master
EMP12672,USER,OWN_DEVICE,LPT-12672,HOST,EXACT,Identity_Master
EMP11179,USER,OWN_DEVICE,VDR-11179,HOST,EXACT,Identity_Master
EMP11036,USER,OWN_DEVICE,VDR-11036,HOST,EXACT,Identity_Master
EMP12580,USER,OWN_DEVICE,VDR-12580,HOST,EXACT,Identity_Master
EMP10168,USER,OWN_DEVICE,VDR-10168,HOST,EXACT,Identity_Master
EMP12582,USER,OWN_DEVICE,LPT-12582,HOST,EXACT,Identity_Master
EMP12266,USER,OWN_DEVICE,WS-12266,HOST,EXACT,Identity_Master
EMP11954,USER,OWN_DEVICE,VDR-11954,HOST,EXACT,Identity_Master
EMP12073,USER,OWN_DEVICE,VDR-12073,HOST,EXACT,Identity_Master
EMP12377,USER,OWN_DEVICE,LPT-12377,HOST,EXACT,Identity_Master
EMP10765,USER,OWN_DEVICE,VDR-10765,HOST,EXACT,Identity_Master
EMP12190,USER,OWN_DEVICE,VDR-12190,HOST,EXACT,Identity_Master
EMP12166,USER,OWN_DEVICE,WS-12166.,HOST,EXACT,Identity_Master
EMP12302,USER,OWN_DEVICE,VDR-12302,HOST,EXACT,Identity_Master
EMP10219,USER,OWN_DEVICE,WS-10219,HOST,EXACT,Identity_Master
EMP10367,USER,OWN_DEVICE,WS-10367,HOST,EXACT,Identity_Master
EMP12545,USER,OWN_DEVICE,WS-12545,HOST,EXACT,Identity_Master
EMP10879,USER,OWN_DEVICE,VDR-10879,HOST,EXACT,Identity_Master
EMP12347,USER,OWN_DEVICE,LPT-12347.,HOST,EXACT,Identity_Master
EMP11323,USER,OWN_DEVICE,WS-11323.,HOST,EXACT,Identity_Master
EMP11392,USER,OWN_DEVICE,VDR-11392,HOST,EXACT,Identity_Master
EMP10351,USER,OWN_DEVICE,WS-10351,HOST,EXACT,Identity_Master
EMP11211,USER,OWN_DEVICE,WS-11211,HOST,EXACT,Identity_Master
EMP11967,USER,OWN_DEVICE,WS-11967,HOST,EXACT,Identity_Master
EMP12771,USER,OWN_DEVICE,VDR-12771,HOST,EXACT,Identity_Master
EMP12442,USER,OWN_DEVICE,WS-12442,HOST,EXACT,Identity_Master
EMP10498,USER,OWN_DEVICE,VDR-10498,HOST,EXACT,Identity_Master
EMP11735,USER,OWN_DEVICE,LPT-11735,HOST,EXACT,Identity_Master
EMP10210,USER,OWN_DEVICE,LPT-10210.,HOST,EXACT,Identity_Master
EMP12487,USER,OWN_DEVICE,VDR-12487,HOST,EXACT,Identity_Master
EMP12838,USER,OWN_DEVICE,LPT-12838,HOST,EXACT,Identity_Master
EMP10227,USER,OWN_DEVICE,LPT-10227,HOST,EXACT,Identity_Master
EMP10365,USER,OWN_DEVICE,WS-10365,HOST,EXACT,Identity_Master
EMP10965,USER,OWN_DEVICE,LPT-10965,HOST,EXACT,Identity_Master
EMP10276,USER,OWN_DEVICE,WS-10276,HOST,EXACT,Identity_Master
EMP12299,USER,OWN_DEVICE,LPT-12299,HOST,EXACT,Identity_Master
EMP11877,USER,OWN_DEVICE,VDR-11877,HOST,EXACT,Identity_Master
EMP12670,USER,OWN_DEVICE,LPT-12670,HOST,EXACT,Identity_Master
EMP11103,USER,OWN_DEVICE,LPT-11103.,HOST,EXACT,Identity_Master
EMP10407,USER,OWN_DEVICE,WS-10407,HOST,EXACT,Identity_Master
EMP12044,USER,OWN_DEVICE,LPT-12044,HOST,EXACT,Identity_Master
EMP11124,USER,OWN_DEVICE,LPT-11124,HOST,EXACT,Identity_Master
EMP12406,USER,OWN_DEVICE,WS-12406,HOST,EXACT,Identity_Master
EMP10785,USER,OWN_DEVICE,LPT-10785,HOST,EXACT,Identity_Master
EMP12564,USER,OWN_DEVICE,VDR-12564,HOST,EXACT,Identity_Master
EMP12380,USER,OWN_DEVICE,LPT-12380,HOST,EXACT,Identity_Master
EMP10007,USER,OWN_DEVICE,VDR-10007,HOST,EXACT,Identity_Master
EMP11244,USER,OWN_DEVICE,LPT-11244,HOST,EXACT,Identity_Master
EMP11289,USER,OWN_DEVICE,WS-11289,HOST,EXACT,Identity_Master
EMP10864,USER,OWN_DEVICE,VDR-10864,HOST,EXACT,Identity_Master
EMP10415,USER,OWN_DEVICE,WS-10415,HOST,EXACT,Identity_Master
EMP11742,USER,OWN_DEVICE,LPT-11742,HOST,EXACT,Identity_Master
EMP11713,USER,OWN_DEVICE,WS-11713,HOST,EXACT,Identity_Master
EMP11691,USER,OWN_DEVICE,LPT-11691.,HOST,EXACT,Identity_Master
EMP10199,USER,OWN_DEVICE,LPT-10199,HOST,EXACT,Identity_Master
EMP10283,USER,OWN_DEVICE,VDR-10283,HOST,EXACT,Identity_Master
EMP10231,USER,OWN_DEVICE,VDR-10231,HOST,EXACT,Identity_Master
EMP10718,USER,OWN_DEVICE,VDR-10718,HOST,EXACT,Identity_Master
EMP12947,USER,OWN_DEVICE,LPT-12947,HOST,EXACT,Identity_Master
EMP10096,USER,OWN_DEVICE,VDR-10096,HOST,EXACT,Identity_Master
EMP12826,USER,OWN_DEVICE,LPT-12826,HOST,EXACT,Identity_Master
EMP12648,USER,OWN_DEVICE,LPT-12648,HOST,EXACT,Identity_Master
EMP10881,USER,OWN_DEVICE,LPT-10881,HOST,EXACT,Identity_Master
EMP11419,USER,OWN_DEVICE,VDR-11419,HOST,EXACT,Identity_Master
EMP12542,USER,OWN_DEVICE,LPT-12542,HOST,EXACT,Identity_Master
EMP12949,USER,OWN_DEVICE,VDR-12949,HOST,EXACT,Identity_Master
EMP12666,USER,OWN_DEVICE,WS-12666,HOST,EXACT,Identity_Master
EMP12254,USER,OWN_DEVICE,VDR-12254,HOST,EXACT,Identity_Master
EMP11462,USER,OWN_DEVICE,WS-11462,HOST,EXACT,Identity_Master
EMP10104,USER,OWN_DEVICE,LPT-10104,HOST,EXACT,Identity_Master
EMP12298,USER,OWN_DEVICE,LPT-12298,HOST,EXACT,Identity_Master
EMP12872,USER,OWN_DEVICE,WS-12872,HOST,EXACT,Identity_Master
EMP11725,USER,OWN_DEVICE,WS-11725.,HOST,EXACT,Identity_Master
EMP12609,USER,OWN_DEVICE,LPT-12609.,HOST,EXACT,Identity_Master
EMP11102,USER,OWN_DEVICE,VDR-11102,HOST,EXACT,Identity_Master
EMP12820,USER,OWN_DEVICE,VDR-12820,HOST,EXACT,Identity_Master
EMP10807,USER,OWN_DEVICE,VDR-10807,HOST,EXACT,Identity_Master
EMP10226,USER,OWN_DEVICE,VDR-10226,HOST,EXACT,Identity_Master
EMP10840,USER,OWN_DEVICE,LPT-10840,HOST,EXACT,Identity_Master
EMP12369,USER,OWN_DEVICE,VDR-12369,HOST,EXACT,Identity_Master
EMP11621,USER,OWN_DEVICE,WS-11621,HOST,EXACT,Identity_Master
EMP12639,USER,OWN_DEVICE,LPT-12639.,HOST,EXACT,Identity_Master
EMP12528,USER,OWN_DEVICE,LPT-12528.,HOST,EXACT,Identity_Master
EMP11093,USER,OWN_DEVICE,VDR-11093,HOST,EXACT,Identity_Master
EMP12897,USER,OWN_DEVICE,VDR-12897,HOST,EXACT,Identity_Master
EMP12783,USER,OWN_DEVICE,LPT-12783.,HOST,EXACT,Identity_Master
EMP11763,USER,OWN_DEVICE,LPT-11763,HOST,EXACT,Identity_Master
EMP12510,USER,OWN_DEVICE,LPT-12510,HOST,EXACT,Identity_Master
EMP10979,USER,OWN_DEVICE,WS-10979,HOST,EXACT,Identity_Master
EMP11953,USER,OWN_DEVICE,WS-11953,HOST,EXACT,Identity_Master
EMP10464,USER,OWN_DEVICE,LPT-10464,HOST,EXACT,Identity_Master
EMP11940,USER,OWN_DEVICE,VDR-11940,HOST,EXACT,Identity_Master
EMP12595,USER,OWN_DEVICE,WS-12595,HOST,EXACT,Identity_Master
EMP10927,USER,OWN_DEVICE,LPT-10927,HOST,EXACT,Identity_Master
EMP11359,USER,OWN_DEVICE,LPT-11359,HOST,EXACT,Identity_Master
EMP11216,USER,OWN_DEVICE,WS-11216,HOST,EXACT,Identity_Master
