node_id,node_type,label,department,status,source_dataset,source_record_id
EMP10162,USER,jason.dayal95,IT,Active,canonical_users,EMP10162
EMP12646,USER,lavanya.grover78,IT,Disabled,canonical_users,EMP12646
EMP12650,USER,hemal.sarin58,IT,Active,canonical_users,EMP12650
EMP12931,USER,janya.bora79,Human Resources,Active,canonical_users,EMP12931
EMP11911,USER,joshua.ahluwalia5,Marketing,On Leave,canonical_users,EMP11911
EMP10729,USER,inaya.chaudhuri44,Human Resources,Active,canonical_users,EMP10729
EMP10969,USER,urvashi.upadhyay40,Human Resources,Disabled,canonical_users,EMP10969
EMP10670,USER,Unknown,IT,Terminated,canonical_users,EMP10670
EMP10887,USER,ekapad.agarwal62,Marketing,Disabled,canonical_users,EMP10887
EMP10030,USER,karan.hari9,Procurement,Active,canonical_users,EMP10030
EMP11055,USER,urmi.sunder11,Support,Active,canonical_users,EMP11055
EMP12079,USER,upasna.choudhary60,Call Center,Active,canonical_users,EMP12079
EMP11591,USER,dalaja.tak30,Operations,Active,canonical_users,EMP11591
EMP10173,USER,dalbir.sem96,R&D,On Leave,canonical_users,EMP10173
EMP11962,USER,abhimanyu.krishnamurthy64,Marketing,On Leave,canonical_users,EMP11962
EMP10296,USER,osha.kapur39,IT,Blocked,canonical_users,EMP10296
EMP10325,USER,liam.tandon27,Sales,Active,canonical_users,EMP10325
EMP11236,USER,jagdish.chaudhry92,Marketing,Active,canonical_users,EMP11236
EMP11988,USER,hemal.gokhale89,Supply Chain,Active,canonical_users,EMP11988
EMP11738,USER,yamini.bala47,Legal,Active,canonical_users,EMP11738
EMP12759,USER,ekanta.gola20,Sales,Active,canonical_users,EMP12759
EMP11472,USER,anamika_singh82,Operations,Active,canonical_users,EMP11472
EMP11925,USER,triya.narasimhan75,Human Resources,On Leave,canonical_users,EMP11925
EMP12714,USER,inaya.kapadia64,Procurement,Active,canonical_users,EMP12714
EMP10605,USER,owen.kashyap42,Procurement,Active,canonical_users,EMP10605
EMP11283,USER,ranbir.kalita61,Operations,Active,canonical_users,EMP11283
EMP12671,USER,victor.kumer39,Sales,Active,canonical_users,EMP12671
EMP12626,USER,nimrat.rattan2,Sales,Active,canonical_users,EMP12626
EMP12881,USER,nirja.virk29,IT,Active,canonical_users,EMP12881
EMP12669,USER,vyanjana.jayaraman1,Legal,Active,canonical_users,EMP12669
EMP10073,USER,eta.saini12,Marketing,Active,canonical_users,EMP10073
EMP10048,USER,george_dayal65,Brand,Active,canonical_users,EMP10048
EMP12258,USER,megha_bal48,Procurement,Active,canonical_users,EMP12258
EMP11916,USER,chandran.batta95,Human Resources,Active,canonical_users,EMP11916
EMP11815,USER,yatin.sodhi3,Sales,Active,canonical_users,EMP11815
EMP10535,USER,vansha.dar1,Human Resources,Active,canonical_users,EMP10535
EMP11270,USER,pallavi.prashad61,Human Resources,Active,canonical_users,EMP11270
EMP12132,USER,daksha.ratti52,Marketing,Active,canonical_users,EMP12132
EMP11665,USER,oni_goda48,Human Resources,Active,canonical_users,EMP11665
EMP11071,USER,faqid.dani64,Human Resources,On Leave,canonical_users,EMP11071
EMP11566,USER,ekani.panchal59,Human Resources,Active,canonical_users,EMP11566
EMP12748,USER,nisha.babu33,Procurement,Active,canonical_users,EMP12748
EMP12206,USER,utkarsh.mittal36,Operations,Active,canonical_users,EMP12206
EMP12780,USER,michael.zacharia55,Legal,Terminated,canonical_users,EMP12780
EMP10838,USER,Unknown,Finance,Active,canonical_users,EMP10838
EMP11094,USER,bimala.narasimhan13,Operations,Active,canonical_users,EMP11094
EMP11345,USER,lipika.gupta33,IT Support,Active,canonical_users,EMP11345
EMP12304,USER,hiral.sheth32,Marketing,Active,canonical_users,EMP12304
EMP11233,USER,shivansh_karan47,Human Resources,Active,canonical_users,EMP11233
EMP12597,USER,oni.dhar38,Innovation,Active,canonical_users,EMP12597
EMP11846,USER,Unknown,IT,Active,canonical_users,EMP11846
EMP12829,USER,wridesh_varkey26,IT,Active,canonical_users,EMP12829
EMP10324,USER,hemal.menon31,Sales,Active,canonical_users,EMP10324
EMP10759,USER,rohan.samra17,Operations,Active,canonical_users,EMP10759
EMP11509,USER,deepa.keer12,Sales,Active,canonical_users,EMP11509
EMP11731,USER,Unknown,Sales,Active,canonical_users,EMP11731
EMP12349,USER,chanchal.bobal40,Human Resources,Terminated,canonical_users,EMP12349
EMP11883,USER,falak_handa71,Customer Support,Terminated,canonical_users,EMP11883
EMP10599,USER,anmol.sawhney11,R&D,Disabled,canonical_users,EMP10599
EMP12163,USER,ethan.dhillon39,Finance,Active,canonical_users,EMP12163
EMP10433,USER,nandini.ravel92,Finance,On Leave,canonical_users,EMP10433
EMP12379,USER,joshua.dyal71,Brand,Active,canonical_users,EMP12379
EMP11547,USER,ryan.rau52,Human Resources,Active,canonical_users,EMP11547
EMP11744,USER,avi.basak59,Finance,Disabled,canonical_users,EMP11744
EMP10239,USER,jatin.chada37,R&D,Disabled,canonical_users,EMP10239
EMP10817,USER,geetika.ganesh63,Call Center,Active,canonical_users,EMP10817
EMP12661,USER,deepa.jha15,R&D,Active,canonical_users,EMP12661
EMP11177,USER,lekha.jhaveri61,Legal,Active,canonical_users,EMP11177
EMP12963,USER,balendra_rao10,Brand,Active,canonical_users,EMP12963
EMP11730,USER,wridesh.rajan59,Procurement,Active,canonical_users,EMP11730
EMP12533,USER,qarin.hayer3,Finance,Active,canonical_users,EMP12533
EMP12225,USER,pavani.memon61,Finance,Active,canonical_users,EMP12225
EMP12523,USER,lohit.bhasin66,Human Resources,Active,canonical_users,EMP12523
EMP11483,USER,mekhala.choudhary37,R&D,Active,canonical_users,EMP11483
EMP10912,USER,mohammed.devan20,Operations,Disabled,canonical_users,EMP10912
EMP12096,USER,bhavini.mutti77,Operations,Active,canonical_users,EMP12096
EMP11965,USER,damyanti.madan68,Innovation,Active,canonical_users,EMP11965
EMP10926,USER,ishaan.narang92,Procurement,Active,canonical_users,EMP10926
EMP12212,USER,matthew.bath56,Customer Support,Active,canonical_users,EMP12212
EMP11421,USER,bina.kar2,Sales,Active,canonical_users,EMP11421
EMP12579,USER,balveer.nair93,IT,Active,canonical_users,EMP12579
EMP10594,USER,gabriel.mistry80,Operations,Active,canonical_users,EMP10594
EMP10601,USER,urmi.borra25,Customer Support,Active,canonical_users,EMP10601
EMP10637,USER,hitesh.shroff73,Procurement,Active,canonical_users,EMP10637
EMP12899,USER,nidhi.dayal3,Legal,Active,canonical_users,EMP12899
EMP11795,USER,agastya.kala68,Operations,Active,canonical_users,EMP11795
EMP11010,USER,kiaan.issac82,Marketing,Active,canonical_users,EMP11010
EMP10680,USER,chanchal.srivastava91,Procurement,Active,canonical_users,EMP10680
EMP12431,USER,lohit.raja77,Supply Chain,Active,canonical_users,EMP12431
EMP11778,USER,viraj.wadhwa36,Marketing,Active,canonical_users,EMP11778
EMP10414,USER,garima.bedi78,Human Resources,Active,canonical_users,EMP10414
EMP10874,USER,dominic.shenoy64,Human Resources,Active,canonical_users,EMP10874
EMP10527,USER,william.modi62,Legal,Active,canonical_users,EMP10527
EMP11512,USER,samesh_sangha73,IT,Active,canonical_users,EMP11512
EMP12548,USER,nachiket.singh66,Innovation,Active,canonical_users,EMP12548
EMP10108,USER,aahana.samra10,R&D,Active,canonical_users,EMP10108
EMP11206,USER,guneet.lalla74,Legal,Active,canonical_users,EMP11206
EMP12414,USER,ishani.bava73,Finance,Active,canonical_users,EMP12414
EMP12439,USER,zinal.agarwal70,Legal,Active,canonical_users,EMP12439
EMP11116,USER,sneha.devi66,Call Center,Active,canonical_users,EMP11116
EMP10318,USER,saumya.mody46,IT,On Leave,canonical_users,EMP10318
EMP11951,USER,harsh.dugar36,Marketing,Terminated,canonical_users,EMP11951
EMP11161,USER,neel.venkataraman70,Human Resources,Active,canonical_users,EMP11161
EMP12700,USER,zilmil.sur74,Finance,Active,canonical_users,EMP12700
EMP11558,USER,neelima.divan52,Brand,Active,canonical_users,EMP11558
EMP12920,USER,lakshit.yohannan97,Legal,Active,canonical_users,EMP12920
EMP10402,USER,bhavini.gaba45,Support,Active,canonical_users,EMP10402
EMP11502,USER,wyatt.jani93,Call Center,Terminated,canonical_users,EMP11502
EMP10937,USER,ridhi.kumer20,Operations,Active,canonical_users,EMP10937
EMP12004,USER,daksha.mangal11,R&D,Active,canonical_users,EMP12004
EMP11261,USER,krishna.nayar56,Customer Support,Active,canonical_users,EMP11261
EMP12722,USER,falak.lanka40,Innovation,Active,canonical_users,EMP12722
EMP12806,USER,rajata.lalla49,Human Resources,Active,canonical_users,EMP12806
EMP10387,USER,abhimanyu.atwal89,Supply Chain,Disabled,canonical_users,EMP10387
EMP11960,USER,finn.mall2,Finance,Active,canonical_users,EMP11960
EMP11850,USER,Unknown,Operations,Active,canonical_users,EMP11850
EMP10810,USER,anika.acharya16,R&D,Active,canonical_users,EMP10810
EMP10755,USER,bhavini.acharya76,Innovation,Active,canonical_users,EMP10755
EMP11174,USER,max.ganguly91,Finance,Active,canonical_users,EMP11174
EMP11587,USER,isaac.bora28,Procurement,Active,canonical_users,EMP11587
EMP12713,USER,hritik_shukla36,Legal,Active,canonical_users,EMP12713
EMP11235,USER,hritik.dar64,Legal,Active,canonical_users,EMP11235
EMP11891,USER,Unknown,Human Resources,Active,canonical_users,EMP11891
EMP10070,USER,mekhala.bajwa65,Operations,Active,canonical_users,EMP10070
EMP12760,USER,vrishti.mall91,IT,Active,canonical_users,EMP12760
EMP12342,USER,lohit.doctor85,Compliance,Active,canonical_users,EMP12342
EMP12263,USER,vamakshi.raval28,Finance,Active,canonical_users,EMP12263
EMP10839,USER,wazir_sheth9,Sales,Active,canonical_users,EMP10839
EMP10056,USER,anvi.parmar57,Supply Chain,Terminated,canonical_users,EMP10056
EMP12468,USER,manan.mittal77,IT Support,Active,canonical_users,EMP12468
EMP11817,USER,brinda.iyer33,R&D,Active,canonical_users,EMP11817
EMP11395,USER,tejas.sami53,Support,Active,canonical_users,EMP11395
EMP11556,USER,bishakha_mangat17,Operations,Active,canonical_users,EMP11556
EMP12086,USER,vincent.dube76,R&D,Active,canonical_users,EMP12086
EMP11904,USER,yashawini.comar81,Innovation,Active,canonical_users,EMP11904
EMP12501,USER,damyanti.misra13,Marketing,Active,canonical_users,EMP12501
EMP12161,USER,omya.sahota27,Legal,Active,canonical_users,EMP12161
EMP10309,USER,hardik.dani22,Sales,Active,canonical_users,EMP10309
EMP11961,USER,benjamin_srinivasan15,Customer Support,Terminated,canonical_users,EMP11961
EMP11253,USER,bachittar.sathe85,R&D,Active,canonical_users,EMP11253
EMP11228,USER,tanmayi.dhar12,Human Resources,Active,canonical_users,EMP11228
EMP12769,USER,banjeet.savant73,Procurement,Active,canonical_users,EMP12769
EMP11537,USER,nachiket.subramaniam52,Procurement,Active,canonical_users,EMP11537
EMP11741,USER,warda.rajagopal65,Customer Support,Active,canonical_users,EMP11741
EMP11351,USER,raksha.de11,Human Resources,Active,canonical_users,EMP11351
EMP11376,USER,matthew.dalal24,R&D,Terminated,canonical_users,EMP11376
EMP12162,USER,megha.garg48,Procurement,Active,canonical_users,EMP12162
EMP12813,USER,damyanti.palan49,IT,Active,canonical_users,EMP12813
EMP11861,USER,wazir.khatri54,IT,Disabled,canonical_users,EMP11861
EMP12716,USER,lakshmi.sen22,Sales,Disabled,canonical_users,EMP12716
EMP12709,USER,manan.jhaveri26,Legal,Active,canonical_users,EMP12709
EMP11659,USER,vritti.sundaram41,Operations,Active,canonical_users,EMP11659
EMP10436,USER,omkaar_pau69,Sales,Active,canonical_users,EMP10436
EMP12078,USER,omya.comar71,Sales,Active,canonical_users,EMP12078
EMP11222,USER,vasatika.saraf30,Human Resources,Active,canonical_users,EMP11222
EMP11491,USER,zarna.mandal21,Sales,Active,canonical_users,EMP11491
EMP11912,USER,vinaya.ravi27,Human Resources,Active,canonical_users,EMP11912
EMP10313,USER,nathaniel.seshadri86,R&D,Active,canonical_users,EMP10313
EMP10233,USER,onveer.borah62,Sales,Terminated,canonical_users,EMP10233
EMP11436,USER,christopher.sarna67,Innovation,Active,canonical_users,EMP11436
EMP10685,USER,anamika.sundaram14,Operations,Active,canonical_users,EMP10685
EMP12918,USER,nitara.gulati69,Sales,Active,canonical_users,EMP12918
EMP10111,USER,jai.memon6,Operations,Active,canonical_users,EMP10111
EMP11213,USER,divya.gupta70,Compliance,Active,canonical_users,EMP11213
EMP11413,USER,tejas.vora50,Operations,Active,canonical_users,EMP11413
EMP11127,USER,kritika.gole37,IT Support,Terminated,canonical_users,EMP11127
EMP12916,USER,kashvi.toor41,R&D,Active,canonical_users,EMP12916
EMP11971,USER,aachal.cheema98,IT Support,Active,canonical_users,EMP11971
EMP10472,USER,aryan.gour66,Brand,Active,canonical_users,EMP10472
EMP12835,USER,reva.pal71,Sales,Active,canonical_users,EMP12835
EMP12251,USER,isaac.rajagopal76,Marketing,Active,canonical_users,EMP12251
EMP10903,USER,unni.guha76,Operations,Active,canonical_users,EMP10903
EMP10897,USER,tanvi.singh95,R&D,Active,canonical_users,EMP10897
EMP12448,USER,aarna.magar22,Procurement,Active,canonical_users,EMP12448
EMP11939,USER,ekbal.walia16,Sales,Active,canonical_users,EMP11939
EMP12293,USER,nidhi.pillai54,Innovation,Active,canonical_users,EMP12293
EMP12896,USER,pahal.shere50,Legal,Active,canonical_users,EMP12896
EMP12684,USER,omaja.venkatesh99,Sales,Active,canonical_users,EMP12684
EMP10361,USER,onkar.butala89,IT Support,Disabled,canonical_users,EMP10361
EMP10135,USER,jagdish.comar6,Customer Support,Active,canonical_users,EMP10135
EMP11309,USER,sachi.venkatesh74,Customer Support,Active,canonical_users,EMP11309
EMP12995,USER,harrison.mangal35,Procurement,Active,canonical_users,EMP12995
EMP12328,USER,eesha.nigam82,R&D,Terminated,canonical_users,EMP12328
EMP10366,USER,zinal.saha75,Human Resources,Active,canonical_users,EMP10366
EMP11017,USER,kalpit.mannan92,Marketing,Active,canonical_users,EMP11017
EMP10029,USER,victor.guha7,Procurement,Active,canonical_users,EMP10029
EMP12578,USER,krisha.bansal35,Legal,Active,canonical_users,EMP12578
EMP10022,USER,zarna.chawla28,Call Center,Active,canonical_users,EMP10022
EMP11924,USER,chandani.palan99,IT,Active,canonical_users,EMP11924
EMP11100,USER,vasatika.buch89,Operations,Active,canonical_users,EMP11100
EMP10420,USER,yauvani_narasimhan28,Sales,Active,canonical_users,EMP10420
EMP12390,USER,hemani.mohanty26,Marketing,Active,canonical_users,EMP12390
EMP10460,USER,jatin.mangal83,Legal,Active,canonical_users,EMP10460
EMP10043,USER,deepa.wagle29,Sales,Active,canonical_users,EMP10043
EMP10087,USER,janani.dyal31,Finance,Active,canonical_users,EMP10087
EMP10859,USER,gautami.kibe60,Sales,Active,canonical_users,EMP10859
EMP10572,USER,baljiwan.yadav12,R&D,Active,canonical_users,EMP10572
EMP10944,USER,quincy.goda70,Finance,Active,canonical_users,EMP10944
EMP10282,USER,theodore_bajaj68,IT,Active,canonical_users,EMP10282
EMP12658,USER,nathaniel.mody8,Legal,Active,canonical_users,EMP12658
EMP12466,USER,ojasvi.natt3,Human Resources,Terminated,canonical_users,EMP12466
EMP12932,USER,dalbir.ahuja10,Customer Support,Active,canonical_users,EMP12932
EMP12476,USER,laksh.kakar31,Finance,Active,canonical_users,EMP12476
EMP10533,USER,ayaan.kalita91,Legal,Active,canonical_users,EMP10533
EMP10776,USER,ijaya.goda34,Operations,Active,canonical_users,EMP10776
EMP12527,USER,joshua.dash97,Operations,Disabled,canonical_users,EMP12527
EMP12430,USER,mekhala.loyal73,Human Resources,Active,canonical_users,EMP12430
EMP12464,USER,Unknown,Legal,Active,canonical_users,EMP12464
EMP12179,USER,bhavika_naidu97,Sales,Disabled,canonical_users,EMP12179
EMP10809,USER,Unknown,Finance,Active,canonical_users,EMP10809
EMP10964,USER,bahadurjit.ramanathan73,Sales,Disabled,canonical_users,EMP10964
EMP10978,USER,girish.tata8,Finance,On Leave,canonical_users,EMP10978
EMP10691,USER,Unknown,IT,Active,canonical_users,EMP10691
EMP10932,USER,ayush.zacharia48,Human Resources,Active,canonical_users,EMP10932
EMP11241,USER,bhavani.shetty89,IT Support,Disabled,canonical_users,EMP11241
EMP12259,USER,yashasvi.mammen73,Procurement,Active,canonical_users,EMP12259
EMP11672,USER,ishwar.ganesan93,Marketing,Active,canonical_users,EMP11672
EMP11426,USER,qasim.gade91,IT,On Leave,canonical_users,EMP11426
EMP10221,USER,wakeeta.sur18,Operations,On Leave,canonical_users,EMP10221
EMP10543,USER,bhavna.ramesh73,R&D,Active,canonical_users,EMP10543
EMP11286,USER,quincy.saran73,R&D,Active,canonical_users,EMP11286
EMP12209,USER,gaurang.pathak52,Supply Chain,Active,canonical_users,EMP12209
EMP10789,USER,jasmit.bose49,Marketing,Blocked,canonical_users,EMP10789
EMP10794,USER,zashil.mistry18,Operations,Active,canonical_users,EMP10794
EMP11720,USER,faqid.dixit37,R&D,Active,canonical_users,EMP11720
EMP12005,USER,xavier.date15,Sales,Active,canonical_users,EMP12005
EMP11563,USER,jeet.raju59,Procurement,Active,canonical_users,EMP11563
EMP10612,USER,omya.ram43,Operations,Active,canonical_users,EMP10612
EMP11456,USER,dev.kata13,Legal,Active,canonical_users,EMP11456
EMP11718,USER,ishaan.ratta20,Call Center,Active,canonical_users,EMP11718
EMP10272,USER,chandani.sane64,Call Center,Active,canonical_users,EMP10272
EMP10521,USER,damyanti.nayak82,IT,Active,canonical_users,EMP10521
EMP11003,USER,yashasvi.nayar20,Legal,Active,canonical_users,EMP11003
EMP11373,USER,vanya.barman11,Sales,Active,canonical_users,EMP11373
EMP12522,USER,kabir.thakur63,Sales,Active,canonical_users,EMP12522
EMP11938,USER,omya.choudhury49,Operations,Active,canonical_users,EMP11938
EMP10350,USER,ansh.majumdar95,Finance,Active,canonical_users,EMP10350
EMP10949,USER,Unknown,Customer Support,Active,canonical_users,EMP10949
EMP12126,USER,ekiya.kota86,Procurement,Terminated,canonical_users,EMP12126
EMP12387,USER,advik.sura55,Legal,Active,canonical_users,EMP12387
EMP12862,USER,mahika.borra10,Human Resources,On Leave,canonical_users,EMP12862
EMP12672,USER,meera.kulkarni21,Operations,Active,canonical_users,EMP12672
EMP11179,USER,ishani.tak59,Customer Support,Active,canonical_users,EMP11179
EMP11036,USER,sanaya.chaudhuri76,IT,Active,canonical_users,EMP11036
EMP12580,USER,lohit.muni84,Sales,On Leave,canonical_users,EMP12580
EMP10168,USER,kamala.chakrabarti17,Customer Support,Active,canonical_users,EMP10168
EMP12582,USER,yashvi.jayaraman60,Sales,Active,canonical_users,EMP12582
EMP12266,USER,leena.sama5,Procurement,Active,canonical_users,EMP12266
EMP11954,USER,krishna.mukherjee27,Operations,Active,canonical_users,EMP11954
EMP12073,USER,yashvi.biswas33,Supply Chain,Active,canonical_users,EMP12073
EMP12377,USER,omkaar.peri46,Customer Support,Active,canonical_users,EMP12377
EMP10765,USER,fiyaz.narayanan27,Finance,Active,canonical_users,EMP10765
EMP12190,USER,amrita.bhagat78,Procurement,Active,canonical_users,EMP12190
EMP12166,USER,advika.barman44,Call Center,Active,canonical_users,EMP12166
EMP12302,USER,jeremiah.barman92,Human Resources,Active,canonical_users,EMP12302
EMP10219,USER,ira.barad51,Operations,Active,canonical_users,EMP10219
EMP10367,USER,abeer.nori99,Sales,Disabled,canonical_users,EMP10367
EMP12545,USER,odika.gara44,R&D,Active,canonical_users,EMP12545
EMP10879,USER,indali.ramakrishnan84,Supply Chain,Active,canonical_users,EMP10879
EMP12347,USER,bahadurjit.zachariah8,R&D,Active,canonical_users,EMP12347
EMP11323,USER,frederick.shetty55,Support,Terminated,canonical_users,EMP11323
EMP11392,USER,qadim.zacharia93,Compliance,Active,canonical_users,EMP11392
EMP10351,USER,rudra.chakraborty67,Support,Active,canonical_users,EMP10351
EMP11053,USER,rajata.sandhu83,Finance,Active,canonical_users,EMP11053
EMP11211,USER,gagan.sunder65,Human Resources,Active,canonical_users,EMP11211
