log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000019780,2026-08-02 20:16:27+00:00,VDR-11455.corp.local,Unknown,Unknown,135,443,TCP,ALLOW,24819643.22,33014801.0,SID427888,False,block_tor_exit,RU
FW000021953,2026-08-15 11:48:00+00:00,LPT-10935,135.185.206.228,Unknown,443,445,TCP,DENY,44754635.0,24526192.64,SID-862329,False,Unknown,Unknown
FW000018469,2026-08-27 15:55:46+00:00,LPT-11631,Unknown,192.168.123.82,443,443,ICMP,ALLOW,38366300.16,14094271.0,sid635039,False,block_tor_exit,Unknown
FW000013252,2026-08-27 06:19:13+00:00,LPT-12766,Unknown,81.6.74.51,443,443,TCP,DENY,6487756.8,7880652.0,Unknown,False,MONITOR_DB_ACCESS,India
FW000020518,2026-02-09 21:12:00+00:00,LPT-10055,Unknown,32.95.63.179,8080,445,TCP,ALLOW,46056402.0,31243264.0,SID117225,False,Unknown,India
FW000025949,2026-08-07 22:39:49+00:00,VDR-11167,50.201.161.120,Unknown,3389,135,TCP,DENY,24819643.22,24526192.64,SID-263037,False,Unknown,Unknown
FW000016657,2026-08-02 03:56:12+00:00,LPT-10041,172.16.183.248,Unknown,443,3389,TCP,DENY,48891316.0,21915238.4,SID810055,True,allow_office_apps,India
FW000009990,2026-08-01 09:40:46+00:00,VDR-11566,Unknown,192.168.87.21,25,443,TCP,ALLOW,24819643.22,32850442.24,SID359252,False,UNKNOWN,unknown
FW000019917,2026-08-24 07:26:50+00:00,LPT-12597,Unknown,23.122.193.207,8080,8080,UDP,ALLOW,24819643.22,46813530.0,SID590281,False,ALLOW_INTERNAL_DNS,Unknown
FW000003602,2026-08-29 07:37:27+00:00,LPT-11131,Unknown,Unknown,80,8443,TCP,ALLOW,24819643.22,24526192.64,SID934827,False,BLOCK_EXTERNAL_RDP,Russia
FW000001110,2026-08-29 17:14:57+00:00,ws-12756,192.168.12.8,134.84.129.207,443,443,UDP,ALLOW,14289743.0,11950559.0,SID-589556,False,Unknown,Russia
FW000025645,2026-09-09 16:54:45+00:00,LPT-11539.corp.local,Unknown,Unknown,443,8080,TCP,ALLOW,37245037.0,24526192.64,SID485150,False,Unknown,Unknown
FW000002237,2026-08-23 22:40:00+00:00,ws-10078,99.34.218.231,66.220.93.237,53,443,TCP,DENY,42485823.0,33615978.0,SID821927,False,UNKNOWN,RU
FW000001805,2026-08-09 08:22:37+00:00,WS-12745,Unknown,172.16.231.153,8443,8443,UDP,ALLOW,16779659.0,7610736.0,SID747871,True,UNKNOWN,ind
FW000017143,2026-10-08 00:00:00+00:00,WS_12606,Unknown,94.91.182.188,443,445,UDP,ALLOW,5157847.0,31203519.0,SID324146,False,MONITOR_DB_ACCESS,United States
FW000029553,Unknown,LPT-11904,Unknown,207.250.199.98,443,443,TCP,ALLOW,24819643.22,24526192.64,SID187947,False,ALLOW_INTERNAL_DNS,US
FW000020682,Unknown,vdr-12835,192.168.210.95,Unknown,1433,443,UDP,ALLOW,30295352.0,36339153.0,SID314706,False,BLOCK_EXTERNAL_RDP,RU
FW000007673,2026-08-08 00:24:00+00:00,WS-10319,Unknown,171.143.153.28,443,443,TCP,ALLOW,162917.0,49496219.0,SID-154021,False,Unknown,unknown
FW000009074,2026-06-08 00:00:00+00:00,VDR_11812,Unknown,Unknown,443,8443,ICMP,ALLOW,24819643.22,9743974.4,SID391164,True,UNKNOWN,China
FW000023400,2026-08-10 13:31:49+00:00,Unknown,172.16.98.103,173.203.77.37,3389,443,TCP,DENY,46661632.0,41459159.04,SID732948,False,Unknown,US
FW000000097,2026-09-08 23:51:38+00:00,VDR-10473,Unknown,Unknown,22,445,TCP,DENY,44695582.0,22670583.0,SID290459,False,ALLOW_INTERNAL_DNS,United States
FW000021215,2026-08-15 08:56:00+00:00,ws-10305,15.7.201.115,128.245.66.71,443,8443,TCP,ALLOW,24819643.22,24526192.64,SID578597,True,ALLOW_INTERNAL_DNS,IN
FW000017513,2026-07-09 19:22:00+00:00,VDR-11933.corp.local,Unknown,107.22.134.145,443,443,TCP,ALLOW,24819643.22,24526192.64,Unknown,False,block_tor_exit,United States
FW000029667,2026-08-08 00:00:00+00:00,WS-12756,10.4.77.0,172.16.52.22,22,8443,UDP,ALLOW,24819643.22,11989372.0,SID-868923,False,UNKNOWN,China
FW000028019,2026-08-06 06:32:06+00:00,WS-10831,Unknown,40.49.202.18,443,53,UDP,ALLOW,37480619.0,24526192.64,SID559404,False,ALLOW_INTERNAL_DNS,US
FW000004392,2026-08-28 13:55:16+00:00,Unknown,172.16.148.37,167.122.66.144,443,443,UDP,ALLOW,6161009.0,17338232.0,SID766441,False,ALLOW_WEB,Unknown
FW000023214,2026-08-15 13:00:43+00:00,WS-11545,93.24.102.77,210.31.212.125,443,443,TCP,DENY,24819643.22,4583641.0,Unknown,False,block_tor_exit,China
FW000001636,2026-08-16 02:17:00+00:00,LPT-11807,Unknown,189.19.244.108,80,8080,TCP,DENY,33690824.0,35913728.0,Unknown,False,MONITOR_DB_ACCESS,India
FW000019694,2026-08-16 17:46:30+00:00,LPT-10671,10.243.53.0,Unknown,25,25,TCP,ALLOW,7319283.0,36214559.0,SID-628354,False,MONITOR_DB_ACCESS,CN
FW000022153,2026-08-28 21:57:00+00:00,VDR-11251,Unknown,Unknown,443,22,TCP,ALLOW,9581681.0,6787836.0,SID696833,True,ALLOW_INTERNAL_DNS,Unknown
FW000014837,2026-03-09 13:30:00+00:00,LPT-11728,Unknown,Unknown,443,445,TCP,ALLOW,24819643.22,22693231.0,SID449277,False,BLOCK_EXTERNAL_RDP,RU
FW000008443,2026-06-08 12:40:00+00:00,LPT-10002,172.16.52.64,207.171.66.194,3389,8443,TCP,ALLOW,5463080.96,37811650.56,SID705365,False,Unknown,ind
FW000020217,2026-09-04 22:54:52+00:00,ws-10190,Unknown,Unknown,443,80,UDP,ALLOW,24819643.22,18043425.0,SID706771,False,DENY_TELNET,ind
FW000018114,2026-09-02 00:00:00+00:00,LPT-12530,192.168.97.149,192.168.51.10,445,3306,UDP,ALLOW,24819643.22,3649044.48,Unknown,False,DENY_TELNET,CN
FW000024948,2026-08-25 00:00:00+00:00,LPT-12027,140.153.184.249,Unknown,80,1433,TCP,ALLOW,19841106.0,24884510.72,Unknown,False,UNKNOWN,RU
FW000019322,Unknown,LPT-11239,Unknown,93.203.158.57,80,80,UDP,ALLOW,30021408.0,24526192.64,SID-655612,False,Unknown,IN
FW000029659,Unknown,WS-12910,10.7.155.0,172.16.131.176,25,3306,TCP,DENY,6565663.0,27619961.0,SID139836,False,block_tor_exit,China
FW000007376,2026-09-02 05:11:22+00:00,vdr-12405,192.168.61.247,192.168.61.232,80,1433,TCP,ALLOW,15395766.0,20961228.0,Unknown,False,allow_office_apps,CN
FW000004903,2026-08-22 00:07:00+00:00,ws-11776,Unknown,Unknown,8443,22,UDP,DENY,21955416.0,18256220.16,SID189788,False,BLOCK_EXTERNAL_RDP,Unknown
FW000007574,2026-08-29 08:50:21+00:00,VDR-10529,Unknown,172.16.122.77,443,1433,UDP,DENY,9448971.0,17369234.0,SID777071,False,block_tor_exit,ind
FW000020992,Unknown,LPT-12508,Unknown,96.82.44.125,443,8443,TCP,ALLOW,24819643.22,10130655.0,Unknown,False,MONITOR_DB_ACCESS,Russia
FW000018391,2026-08-05 08:45:10+00:00,LPT-12672,192.168.172.207,99.175.227.180,8080,443,UDP,ALLOW,38940088.0,7670310.0,SID710502,False,allow_office_apps,China
FW000000763,2026-08-08 05:59:12+00:00,Unknown,192.168.133.222,Unknown,443,80,UDP,DENY,24819643.22,39494831.0,SID188781,False,Unknown,China
FW000005437,2026-08-22 01:36:29+00:00,WS-11895,Unknown,Unknown,8080,443,TCP,ALLOW,24819643.22,13897961.0,SID368346,False,DENY_TELNET,RU
FW000026911,2026-05-09 00:38:00+00:00,WS-12124,192.168.203.248,172.16.104.74,445,443,TCP,DENY,12255229.0,49419386.88,SID122513,False,ALLOW_INTERNAL_DNS,IN
FW000019497,2026-08-02 00:00:00+00:00,LPT-11478,192.168.19.200,145.49.161.64,3306,22,TCP,DENY,15507384.32,1808190.0,SID927820,False,ALLOW_WEB,Unknown
FW000020549,2026-08-09 15:42:00+00:00,Unknown,Unknown,Unknown,1433,8443,UDP,ALLOW,13904486.0,38374904.0,SID187417,False,BLOCK_EXTERNAL_RDP,China
FW000019115,2026-09-08 10:06:14+00:00,LPT-10463,192.168.30.239,192.168.102.190,8443,3306,UDP,DENY,34868124.0,24526192.64,SID-624102,False,ALLOW_WEB,IN
FW000015462,2026-08-16 02:25:26+00:00,LPT-11512,Unknown,192.168.141.33,443,443,UDP,DENY,47258739.0,41453038.0,SID269868,False,MONITOR_DB_ACCESS,RU
FW000013572,Unknown,VDR-11946.corp.local,Unknown,Unknown,443,445,TCP,ALLOW,48809542.0,42382161.92,SID121877,False,allow_office_apps,unknown
FW000022813,2026-08-07 23:39:07+00:00,lpt-12169,192.168.11.169,172.16.107.91,443,443,TCP,ALLOW,43402670.08,28850505.0,SID338341,False,UNKNOWN,ind
FW000008333,2026-08-21 18:55:01+00:00,VDR-12638,Unknown,Unknown,443,445,TCP,ALLOW,24819643.22,41301593.0,Unknown,False,BLOCK_EXTERNAL_RDP,ind
FW000017593,2026-08-18 08:42:51+00:00,LPT-11762,Unknown,Unknown,8080,3389,TCP,DENY,21768437.76,24145930.24,SID265170,False,UNKNOWN,United States
FW000020237,Unknown,VDR-12237,Unknown,223.16.124.105,3389,8443,UDP,DENY,41417062.4,13317060.0,SID154872,False,ALLOW_WEB,ind
FW000017596,2026-08-01 18:10:50+00:00,VDR-11787,Unknown,37.114.196.63,25,445,TCP,DENY,24819643.22,24526192.64,SID350858,False,ALLOW_WEB,unknown
FW000024800,2026-08-29 00:00:00+00:00,LPT-10452.corp.local,192.168.175.16,172.16.237.102,3306,3389,TCP,ALLOW,37181147.0,16819273.0,SID980845,True,BLOCK_EXTERNAL_RDP,ind
FW000017162,Unknown,ws-10720,172.16.200.140,Unknown,3389,135,TCP,DENY,35350465.0,9375935.0,SID823913,False,MONITOR_DB_ACCESS,unknown
FW000013061,2026-08-15 20:32:00+00:00,ws-10546,172.16.26.118,Unknown,8443,3389,TCP,ALLOW,14722007.04,33339696.0,SID-973033,False,DENY_TELNET,Unknown
FW000004458,2026-08-31 18:30:58+00:00,VDR-11910,172.16.38.198,Unknown,80,135,TCP,ALLOW,19819448.32,24526192.64,SID-481812,True,allow_office_apps,Unknown
FW000010076,Unknown,vdr-12577,192.168.241.101,192.168.131.170,22,8443,TCP,DENY,41811916.8,22891624.0,SID461390,False,DENY_TELNET,ind
FW000009729,2026-08-16 20:12:00+00:00,LPT-12626,172.16.52.76,Unknown,443,445,UDP,DENY,16231956.48,38388367.36,Unknown,False,Unknown,unknown
FW000014199,2026-08-23 12:47:50+00:00,WS-10036,Unknown,52.210.166.235,80,3389,UDP,ALLOW,24819643.22,11079656.0,SID792845,False,BLOCK_EXTERNAL_RDP,China
FW000007641,2026-09-08 04:36:35+00:00,LPT-10318,192.168.40.180,Unknown,1433,25,UDP,ALLOW,21317550.08,14350182.4,SID421758,False,MONITOR_DB_ACCESS,US
FW000012631,2026-09-09 16:51:06+00:00,ws-10228,192.168.51.79,Unknown,135,443,UDP,ALLOW,24819643.22,33816576.0,sid251096,False,UNKNOWN,Russia
FW000016011,2026-05-08 11:01:00+00:00,VDR-11771,211.68.50.150,141.136.205.86,53,53,UDP,ALLOW,26471718.0,34765255.0,sid210217,False,allow_office_apps,India
FW000024968,Unknown,LPT-11190,97.197.66.159,Unknown,3306,22,TCP,DENY,32889051.0,24526192.64,SID285374,False,Unknown,US
FW000025009,2026-08-11 00:00:00+00:00,VDR-12883,71.79.245.106,Unknown,8443,445,TCP,ALLOW,1884801.0,15493252.0,SID294265,False,Unknown,Unknown
FW000011021,2026-08-19 00:03:41+00:00,LPT-11125,Unknown,77.216.149.88,443,22,TCP,ALLOW,10632560.64,2470839.0,SID175084,True,Unknown,RU
FW000010521,2026-08-10 06:37:46+00:00,LPT-10897,Unknown,172.16.47.48,25,443,TCP,ALLOW,24819643.22,5437608.0,Unknown,False,Unknown,Unknown
FW000011072,2026-08-17 23:38:00+00:00,WS-12822,82.86.70.154,43.104.134.118,443,135,TCP,ALLOW,24819643.22,40869563.0,Unknown,False,allow_office_apps,unknown
FW000006464,2026-08-06 00:00:00+00:00,VDR-12734,Unknown,Unknown,8443,443,UDP,ALLOW,24819643.22,18869278.0,SID-652847,False,ALLOW_INTERNAL_DNS,United States
FW000004521,2026-08-16 22:47:32+00:00,WS-11733,Unknown,Unknown,22,1433,UDP,ALLOW,24819643.22,28437381.12,SID612366,False,ALLOW_WEB,China
FW000018086,Unknown,ws-10774,Unknown,172.16.88.199,8080,3389,TCP,DENY,46934261.76,47779561.0,SID810066,False,block_tor_exit,Unknown
FW000027990,2026-08-15 00:13:04+00:00,LPT-10258,115.137.102.243,192.168.248.85,443,443,TCP,ALLOW,46563194.0,17878709.0,SID785904,False,MONITOR_DB_ACCESS,US
FW000010213,Unknown,lpt-11977,172.16.49.34,142.129.134.42,3389,445,UDP,ALLOW,14846720.0,24526192.64,SID461600,False,block_tor_exit,China
FW000022275,Unknown,VDR_11147,172.16.207.197,92.168.50.192,8080,53,ICMP,ALLOW,22203946.0,2116532.0,SID442055,False,ALLOW_INTERNAL_DNS,China
FW000021951,2026-08-05 05:00:40+00:00,LPT-12481,Unknown,Unknown,22,3389,TCP,ALLOW,11094717.0,34943006.72,SID515183,False,MONITOR_DB_ACCESS,Unknown
FW000005305,2026-08-26 01:04:20+00:00,vdr-11066,192.168.112.74,10.46.180.0,135,3389,UDP,ALLOW,24819643.22,2673868.8,SID871674,False,Unknown,India
FW000029612,2026-08-30 12:12:00+00:00,WS-10998,105.170.3.208,Unknown,8080,3306,UDP,DENY,13862209.0,39555878.0,sid900105,False,UNKNOWN,Russia
FW000021100,2026-08-08 00:00:00+00:00,vdr-10207,183.114.85.85,Unknown,443,443,TCP,ALLOW,16840130.56,24363904.0,SID564569,False,UNKNOWN,unknown
FW000013131,2026-08-01 00:00:00+00:00,WS_10874,128.19.200.93,81.175.146.222,22,80,TCP,ALLOW,14778125.0,24526192.64,SID790672,False,block_tor_exit,Unknown
FW000000734,Unknown,Unknown,Unknown,Unknown,22,443,UDP,ALLOW,24819643.22,24526192.64,SID149874,False,BLOCK_EXTERNAL_RDP,US
FW000004752,2026-08-04 16:30:35+00:00,LPT-10782,46.24.33.223,Unknown,135,8443,TCP,DENY,28631014.0,39884492.0,SID809689,False,MONITOR_DB_ACCESS,India
FW000010123,2026-08-21 00:35:18+00:00,WS-12828.corp.local,192.168.79.202,Unknown,135,25,UDP,ALLOW,6891589.0,24526192.64,SID874015,False,allow_office_apps,unknown
FW000019114,2026-09-05 21:49:13+00:00,LPT-10318,192.168.53.206,100.101.91.228,53,443,ICMP,ALLOW,41989020.0,24526192.64,SID879663,False,UNKNOWN,RU
FW000028441,Unknown,LPT-10639.corp.local,Unknown,Unknown,1433,443,TCP,ALLOW,45054055.0,4752527.0,SID371249,False,BLOCK_EXTERNAL_RDP,CN
FW000008332,2026-08-18 16:18:56+00:00,ws-11120,Unknown,72.153.75.20,80,443,TCP,ALLOW,34823770.0,33876982.0,SID439371,False,DENY_TELNET,Unknown
FW000015338,Unknown,LPT-12540,192.168.133.36,Unknown,3389,443,TCP,ALLOW,24819643.22,8179749.0,SID879087,False,allow_office_apps,ind
FW000003190,2026-08-08 23:15:25+00:00,vdr-10762,172.16.52.224,185.188.140.156,443,53,ICMP,ALLOW,41300678.0,43241945.0,SID388119,False,block_tor_exit,Russia
FW000014198,2026-05-08 02:02:00+00:00,VDR-10667,172.16.94.126,Unknown,443,443,TCP,ALLOW,24819643.22,40275804.16,SID562050,False,UNKNOWN,India
FW000029219,2026-09-07 00:00:00+00:00,VDR-11095,Unknown,Unknown,80,8080,TCP,ALLOW,24819643.22,24526192.64,SID514003,False,allow_office_apps,CN
FW000009385,2026-08-22 17:06:47+00:00,WS-10113,172.16.34.235,17.213.7.17,443,8443,TCP,ALLOW,41964883.0,22292887.0,SID916283,False,Unknown,ind
FW000003779,2026-08-10 05:49:20+00:00,ws-12713,172.16.75.211,93.11.36.51,445,22,TCP,DENY,9193440.0,19954401.28,SID913223,False,MONITOR_DB_ACCESS,Unknown
FW000027504,2026-02-08 11:21:00+00:00,vdr-12527,192.168.60.221,205.158.147.212,1433,443,TCP,ALLOW,10971663.0,1397822.0,SID604512,False,ALLOW_INTERNAL_DNS,United States
FW000008011,2026-08-18 05:33:41+00:00,VDR-10477,Unknown,Unknown,1433,135,UDP,ALLOW,30002414.0,24526192.64,Unknown,False,Unknown,US
FW000012287,2026-06-08 00:00:00+00:00,Unknown,Unknown,192.168.64.195,8080,443,ICMP,ALLOW,33591596.0,18507366.4,SID514243,True,DENY_TELNET,India
FW000002035,Unknown,VDR-10756,Unknown,172.16.44.44,445,53,TCP,DENY,42395354.0,23751368.0,SID768241,False,Unknown,China
FW000010276,2026-08-07 03:52:57+00:00,LPT_12481,172.16.44.180,172.16.173.92,443,80,TCP,ALLOW,4237193.0,14527110.0,Unknown,False,MONITOR_DB_ACCESS,China
FW000015321,2026-08-04 11:30:43+00:00,WS-12162,Unknown,172.16.196.78,1433,80,TCP,ALLOW,19624075.0,24526192.64,SID670994,False,block_tor_exit,Unknown
FW000022748,Unknown,WS-10878,172.16.89.167,172.16.99.59,3389,25,TCP,ALLOW,2326151.0,8760340.0,Unknown,False,UNKNOWN,Russia
FW000026924,2026-04-09 00:00:00+00:00,WS-11078,172.16.201.150,175.146.153.188,443,25,UDP,ALLOW,40409096.0,24526192.64,sid253811,False,DENY_TELNET,Unknown
FW000017674,Unknown,VDR-10559,172.16.224.102,Unknown,443,80,TCP,DENY,29681652.0,21796160.0,SID113480,True,Unknown,RU
FW000015015,2026-09-08 08:32:14+00:00,WS-10824.corp.local,172.16.32.37,144.82.158.132,53,1433,TCP,ALLOW,16862627.84,24526192.64,SID236334,False,Unknown,Russia
FW000022955,2026-08-09 04:54:10+00:00,WS-11739,172.16.177.179,Unknown,3306,25,TCP,DENY,47957787.0,5591060.48,SID425541,False,MONITOR_DB_ACCESS,IN
FW000002542,2026-08-09 00:47:00+00:00,Unknown,192.168.158.208,104.16.46.18,8443,8443,TCP,DENY,33414589.0,3460300.8,SID410936,False,block_tor_exit,IN
FW000019305,Unknown,WS-10070,192.168.136.63,Unknown,443,8443,TCP,ALLOW,1645307.0,22567390.0,SID990736,True,allow_office_apps,India
FW000024097,2026-08-26 00:00:00+00:00,lpt-10003,Unknown,56.233.38.47,1433,135,UDP,ALLOW,49534730.24,24526192.64,Unknown,False,BLOCK_EXTERNAL_RDP,India
FW000006454,2026-08-19 00:00:00+00:00,VDR-10166,172.16.206.40,Unknown,135,8443,TCP,ALLOW,24819643.22,1475074.0,SID595879,False,DENY_TELNET,Unknown
FW000003354,2026-07-08 00:00:00+00:00,WS-10505,192.168.121.202,Unknown,25,443,TCP,ALLOW,43757076.48,26193428.48,SID-489838,False,Unknown,India
FW000010512,2026-08-17 05:22:20+00:00,LPT-12010,192.168.59.147,192.168.206.230,53,443,ICMP,ALLOW,9709813.76,9422226.0,Unknown,False,allow_office_apps,IN
FW000027605,2026-08-26 00:23:00+00:00,VDR-11943,217.23.54.11,Unknown,443,3389,UDP,ALLOW,5604197.0,15108322.0,SID773052,True,allow_office_apps,United States
FW000003593,2026-08-29 11:02:00+00:00,LPT-10775,Unknown,150.70.80.126,443,3306,TCP,ALLOW,9751756.8,35944186.0,SID543562,False,allow_office_apps,unknown
FW000010611,Unknown,WS-11110,Unknown,20.197.187.24,3389,445,TCP,DENY,41910783.0,2264726.0,SID590063,False,BLOCK_EXTERNAL_RDP,United States
FW000016179,2026-12-08 04:40:00+00:00,LPT-11833,Unknown,Unknown,3306,443,TCP,ALLOW,24819643.22,24526192.64,SID-683662,False,Unknown,Unknown
FW000006658,2026-08-24 18:51:00+00:00,VDR-12825,192.168.190.46,172.16.232.235,443,53,TCP,DENY,47910469.0,11809038.0,SID266433,False,block_tor_exit,CN
FW000027655,Unknown,WS-12115,192.168.197.102,173.50.206.238,53,443,TCP,ALLOW,37238883.0,14218246.0,SID132775,False,BLOCK_EXTERNAL_RDP,Unknown
FW000029063,2026-09-09 10:02:49+00:00,VDR-10536,Unknown,164.133.135.93,443,443,TCP,DENY,20321448.0,28286638.08,SID775897,False,Unknown,Unknown
FW000028932,2026-08-19 13:53:16+00:00,VDR-11419.corp.local,172.16.87.71,101.78.209.240,135,80,TCP,ALLOW,47625253.0,3199923.0,SID474321,False,DENY_TELNET,ind
FW000005129,2026-08-13 10:58:00+00:00,LPT-10880,Unknown,Unknown,8080,22,TCP,ALLOW,24819643.22,2709489.0,SID174467,False,DENY_TELNET,United States
FW000012660,2026-09-05 14:29:28+00:00,LPT-11526,Unknown,Unknown,445,443,TCP,ALLOW,12916546.0,13212057.6,SID130378,False,MONITOR_DB_ACCESS,India
FW000015565,2026-09-09 10:32:45+00:00,WS_11381,89.134.115.65,172.16.45.222,25,443,UDP,ALLOW,3798906.88,40261898.24,SID111563,False,Unknown,unknown
FW000015986,2026-08-25 07:17:40+00:00,VDR-11913,152.34.37.119,192.168.94.48,443,22,UDP,DENY,24819643.22,13943619.0,SID824816,False,Unknown,Unknown
FW000029230,2026-04-08 00:00:00+00:00,LPT-12741,Unknown,192.168.25.25,1433,25,TCP,DENY,24819643.22,26233253.0,SID934955,False,BLOCK_EXTERNAL_RDP,Unknown
FW000013963,2026-08-24 01:44:54+00:00,LPT-11303,192.168.144.29,120.207.79.88,8080,443,UDP,ALLOW,24819643.22,29881868.0,SID812436,True,Unknown,US
FW000017406,2026-08-25 01:41:58+00:00,LPT-10434,137.4.36.27,192.168.75.139,3389,443,UDP,ALLOW,22963814.4,40818497.0,SID770066,False,UNKNOWN,CN
FW000013100,Unknown,LPT-10931,Unknown,192.168.232.92,25,1433,UDP,ALLOW,39967298.0,14814106.0,SID981951,False,UNKNOWN,India
FW000028623,2026-09-01 15:34:06+00:00,WS-11435,Unknown,220.239.159.228,443,8443,TCP,ALLOW,24819643.22,27869559.0,SID806819,False,allow_office_apps,United States
FW000006463,2026-08-01 14:02:51+00:00,LPT-11304,Unknown,172.16.230.53,53,445,TCP,ALLOW,16378757.12,45780828.16,SID-255780,False,Unknown,CN
FW000014882,Unknown,VDR_12513,51.191.117.243,172.16.85.118,8443,135,TCP,ALLOW,32114580.0,20443686.0,SID408610,False,BLOCK_EXTERNAL_RDP,US
FW000014472,2026-08-14 22:13:43+00:00,WS-10971,Unknown,Unknown,25,443,TCP,ALLOW,17995409.0,24526192.64,SID435454,False,MONITOR_DB_ACCESS,China
FW000005006,Unknown,VDR-10796,Unknown,112.65.157.221,443,443,UDP,DENY,24819643.22,29954302.0,Unknown,False,UNKNOWN,Unknown
FW000026960,2026-09-08 00:00:00+00:00,VDR-12980,48.158.192.203,Unknown,443,443,UDP,DENY,21135063.0,24526192.64,SID724718,False,UNKNOWN,IN
FW000004541,2026-09-06 21:27:41+00:00,VDR-12740,192.168.224.93,Unknown,443,53,TCP,ALLOW,33710008.0,24526192.64,Unknown,False,MONITOR_DB_ACCESS,Unknown
FW000017900,2026-08-21 00:00:00+00:00,WS-10442,Unknown,59.77.25.224,8443,443,UDP,DENY,13762892.0,21544570.88,sid300821,True,DENY_TELNET,Unknown
FW000022306,2026-08-07 04:52:12+00:00,Unknown,172.16.147.224,192.168.91.202,443,443,TCP,ALLOW,20998287.36,17018207.0,SID978972,True,block_tor_exit,Unknown
FW000009202,2026-09-03 03:51:17+00:00,VDR-11556,Unknown,Unknown,80,8443,TCP,ALLOW,24819643.22,44953420.0,SID187609,False,Unknown,United States
FW000011133,Unknown,VDR-10116,Unknown,184.119.253.8,1433,135,TCP,ALLOW,1873144.0,30062563.0,SID888793,False,MONITOR_DB_ACCESS,China
FW000016535,Unknown,WS-10287,Unknown,Unknown,8080,445,TCP,ALLOW,15779203.0,42875114.0,Unknown,False,MONITOR_DB_ACCESS,Unknown
FW000002332,2026-08-03 06:38:30+00:00,VDR-10762,Unknown,Unknown,443,8443,TCP,DENY,4777273.0,8104202.24,Unknown,False,ALLOW_WEB,Unknown
FW000025058,2026-09-09 07:13:00+00:00,WS_11137,Unknown,Unknown,443,3306,UDP,ALLOW,47449026.56,36603246.0,Unknown,False,ALLOW_INTERNAL_DNS,IN
FW000016948,Unknown,WS-10151,169.190.217.253,192.168.74.252,80,443,TCP,ALLOW,11986718.0,31183305.0,SID683706,False,ALLOW_INTERNAL_DNS,US
FW000009659,2026-08-28 11:35:16+00:00,WS-10078,Unknown,Unknown,22,135,TCP,ALLOW,30640027.0,24526192.64,SID553161,False,Unknown,China
FW000007428,2026-08-10 21:06:00+00:00,Unknown,172.16.220.116,61.108.200.80,8080,443,TCP,DENY,3726876.0,15081334.0,SID325648,False,MONITOR_DB_ACCESS,RU
FW000002933,2026-08-26 00:00:00+00:00,VDR_11404,Unknown,Unknown,8443,443,TCP,ALLOW,24819643.22,4677396.0,SID496651,False,BLOCK_EXTERNAL_RDP,China
FW000015481,Unknown,Unknown,192.168.225.235,Unknown,22,443,TCP,ALLOW,14527310.0,24526192.64,SID-561384,False,ALLOW_INTERNAL_DNS,CN
FW000002773,2026-09-01 00:00:00+00:00,LPT-12719,Unknown,Unknown,53,443,TCP,DENY,24819643.22,24526192.64,SID506026,False,ALLOW_INTERNAL_DNS,RU
FW000009548,2026-02-09 04:45:00+00:00,LPT-12476.corp.local,Unknown,37.2.43.25,3306,8443,TCP,ALLOW,24819643.22,30297037.0,SID814503,False,ALLOW_WEB,Unknown
FW000005866,2026-08-16 12:50:48+00:00,Unknown,164.174.204.148,Unknown,22,8080,TCP,ALLOW,15072131.0,26015474.0,SID146490,False,BLOCK_EXTERNAL_RDP,US
FW000008575,2026-08-27 00:00:00+00:00,lpt-11174,192.168.253.235,Unknown,3306,3389,TCP,ALLOW,9350095.0,24526192.64,SID376795,False,Unknown,United States
FW000025781,2026-03-08 08:35:00+00:00,VDR-12630,Unknown,172.16.110.78,3389,22,TCP,ALLOW,20640094.0,37192990.72,SID329349,False,block_tor_exit,United States
FW000017478,2026-08-11 11:22:34+00:00,VDR-12489,Unknown,172.16.72.232,443,443,TCP,DENY,27625.0,38876350.0,SID337608,False,ALLOW_WEB,IN
FW000021367,2026-08-21 14:29:00+00:00,VDR-11812,Unknown,10.246.249.0,1433,135,ICMP,ALLOW,16085030.0,24526192.64,SID764333,False,ALLOW_WEB,US
FW000007179,2026-09-09 20:01:00+00:00,WS-12878,172.16.46.98,Unknown,443,25,TCP,ALLOW,12530483.2,41669778.0,SID826655,False,ALLOW_WEB,US
FW000010899,2026-08-20 00:00:00+00:00,VDR-11413,Unknown,220.175.102.17,53,1433,TCP,ALLOW,2478415.0,3533962.0,SID765412,False,DENY_TELNET,Russia
FW000002282,2026-08-31 11:18:55+00:00,vdr-10735,Unknown,Unknown,443,443,TCP,ALLOW,24819643.22,24526192.64,SID546226,False,MONITOR_DB_ACCESS,unknown
