event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location
IAM00017456,2026-08-17 23:43:37,EMP10871,aahana.chaudhary67,Operations,login_success,Certificate,Unknown,Unknown,Unknown,Unknown,True,Not Applicable,10.0,Punjab
IAM00013370,2026-08-16 16:32:57,EMP12505,radhika.bath93,Procurement,other,Password,192.168.190.123,LPT-12505,DEV68365,Unknown,True,Not Applicable,5.0,Unknown
IAM00007353,2026-08-22 07:48:06,EMP10673,robert.bandi13,Call Center,login_failed,Password,32.104.163.217,VDR-10673,Unknown,Unknown,False,Unknown,50.0,IN
IAM00018246,2026-08-18 00:00:00,EMP12833,ubika.dora89,Unknown,login_success,Biometric,Unknown,WS-12833,DEV70323,SID425266,True,Not Applicable,58.0,UNKNOWN
IAM00008344,Unknown,EMP11226,TANVEER.DUGAR93,Legal,login_success,MFA,172.16.197.38,LPT-11226,Unknown,SID245559,False,Not Applicable,4.0,PB
IAM00013434,2026-08-21 14:05:00,EMP11222,vasatika.saraf30,Human Resources,login_failed,SSO,173.236.37.118,LPT-11222,DEV92764,Unknown,False,timeout,85.0,India
IAM00018689,Unknown,EMP12285,fariq.koshy90,Finance,other,Certificate,146.130.37.100,LPT-12285,DEV27115,Unknown,False,Not Applicable,36.0,Unknown
IAM00015162,2026-08-23 00:15:36,EMP10393,aarini.deep10,Unknown,login_success,SSO,214.4.82.21,WS-10393,DEV44226,SID972269,False,Not Applicable,34.0,remote
IAM00000565,2026-08-08 19:47:31,EMP10712,manya.bhatti69,Sales,login_failed,MFA,Unknown,VDR-10712,DEV61127,Unknown,True,account locked,55.0,India
IAM00005233,2026-08-09 10:12:48,EMP11801,ekiya.jaggi5,Unknown,login_failed,Certificate,Unknown,LPT-11801,DEV21792,SID785705,True,expired password,63.0,remote
IAM00008512,2026-08-21 11:46:39,EMP12425,JEET.RAJAGOPALAN64,Innovation,login_success,otp,Unknown,LPT-12425,DEV51114,SID485968,True,Not Applicable,55.0,ind
IAM00014709,2026-08-04 04:03:44,EMP11085,finn.kurian25,Customer Support,login_failed,otp,173.29.100.65,LPT-11085,DEV52391,SID829721,False,account locked,40.0,Maharashtra
IAM00015634,2026-08-29 00:00:00,EMP10985,MAANAS.NORI15,Finance,login_failed,Biometric,192.168.81.220,LPT-10985,DEV92750,Unknown,False,expired password,58.0,Maharashtra
IAM00012151,2026-08-01 00:00:00,EMP10733,VIVAAN.CHOUDHRY44,IT Support,login_success,SSO,Unknown,LPT-10733,DEV95701,Unknown,True,Not Applicable,1.0,DL
IAM00018759,2026-09-01 16:35:34,EMP11502,WYATT.JANI93,Call Center,login_success,otp,172.16.102.127,WS-11502,DEV91062,SID670295,False,Not Applicable,50.0,DL
IAM00017975,2026-08-21 10:00:19,EMP12976,aayush.koshy48,Sales,login_success,SSO,10.225.61.0,VDR-12976,DEV58610,SID927228,False,Not Applicable,63.0,remote
IAM00018414,2026-08-19 07:30:00,EMP11126,liam_murthy21,Finance,login_success,SSO,192.168.91.239,WS-11126,Unknown,Unknown,False,Not Applicable,50.0,Maharashtra
IAM00015777,2026-08-04 00:05:54,EMP10912,mohammed.devan20,Unknown,other,Biometric,Unknown,LPT-10912,DEV26119,Unknown,True,Not Applicable,96.0,India
IAM00017307,2026-09-02 20:08:07,EMP12901,advay.jayaraman98,Legal,login_failed,otp,172.16.182.73,WS-12901,DEV81061,SID201170,False,Unknown,70.0,Delhi
IAM00002261,2026-08-05 11:16:44,EMP10423,Unknown,Legal,other,MFA,172.16.126.124,LPT-10423,DEV77045,Unknown,True,Not Applicable,50.0,IN
IAM00004400,2026-08-16 03:45:00,EMP12254,HARINI.RAM37,Procurement,login_success,MFA,206.213.5.199,VDR-12254,DEV11599,SID852349,True,Not Applicable,98.0,remote
IAM00005766,2026-07-09 00:00:00,EMP11257,kala.cheema20,Customer Support,other,MFA,Unknown,LPT-11257,DEV57663,Unknown,False,Not Applicable,82.0,UNKNOWN
IAM00002994,2026-09-01 21:17:16,EMP12192,raksha.narain66,Marketing,login_success,Certificate,192.168.243.74,WS-12192,DEV91539,Unknown,False,Not Applicable,62.0,IN
IAM00006874,2026-08-08 00:00:00,EMP11226,tanveer.dugar93,Unknown,login_success,MFA,Unknown,LPT-11226,Unknown,SID352391,False,Not Applicable,90.0,Delhi
IAM00019136,2026-02-09 00:00:00,EMP10285,VARENYA.NAGAR50,Unknown,login_failed,Biometric,35.11.190.5,VDR-10285,DEV28343,Unknown,False,timeout,50.0,DL
IAM00010693,2026-08-05 19:18:44,EMP10393,aarini.deep10,IT,login_failed,Certificate,Unknown,WS-10393,Unknown,SID699719,True,wrong_password,91.0,Maharashtra
IAM00016875,2026-08-21 00:48:47,EMP10685,anamika.sundaram14,Unknown,login_failed,SSO,Unknown,LPT-10685,DEV49599,SID674100,False,timeout,92.0,ind
IAM00019698,2026-08-08 00:00:00,EMP10994,GAURAV.KONDA64,R&D,login_success,Biometric,192.168.118.63,Unknown,Unknown,Unknown,True,Not Applicable,44.0,Unknown
IAM00001300,2026-08-15 12:22:53,EMP11396,victor.ratta94,Legal,login_failed,Certificate,192.168.246.178,VDR-11396,Unknown,SID994310,False,Unknown,22.0,Unknown
IAM00011951,2026-08-09 22:21:17,EMP11003,YASHASVI.NAYAR20,Legal,login_success,MFA,192.168.31.154,VDR-11003,DEV37508,SID925660,True,Not Applicable,50.0,UNKNOWN
IAM00013518,2026-08-26 02:42:04,EMP12579,balveer.nair93,Unknown,login_failed,Password,Unknown,VDR-12579,DEV22006,Unknown,True,timeout,76.0,DL
IAM00005796,2026-08-25 00:00:00,EMP12700,zilmil_sur74,Finance,login_success,MFA,Unknown,LPT-12700,DEV89362,SID409518,False,Not Applicable,50.0,Unknown
IAM00004372,2026-08-11 05:21:30,EMP12054,amara.sur40,Unknown,login_success,MFA,Unknown,Unknown,Unknown,SID696437,False,Not Applicable,30.0,UNKNOWN
IAM00019290,2026-05-08 10:08:00,EMP12287,vritti.rajagopalan54,Unknown,other,Biometric,61.4.100.63,WS-12287,DEV61887,Unknown,False,Not Applicable,53.0,UNKNOWN
IAM00019571,Unknown,EMP12372,chavvi.dey98,Unknown,login_success,Biometric,192.168.172.180,LPT-12372,DEV32719,SID549557,True,Not Applicable,30.0,DL
IAM00003304,2026-08-22 13:40:52,EMP10154,gagan.pandey3,Unknown,login_success,MFA,192.168.90.252,Unknown,Unknown,SID797824,False,Not Applicable,80.0,Delhi
IAM00010417,2026-10-08 00:00:00,EMP11579,naksh.sekhon89,Unknown,login_success,Certificate,192.168.41.28,VDR-11579,DEV23506,Unknown,True,Not Applicable,50.0,ind
IAM00006425,Unknown,EMP11739,edhitha_bala97,Customer Support,login_success,Certificate,Unknown,WS-11739,DEV76368,SID890494,True,Not Applicable,70.0,Unknown
IAM00018659,2026-08-27 13:46:43,EMP11893,Unknown,Legal,login_failed,otp,Unknown,WS-11893,Unknown,Unknown,False,account locked,50.0,Unknown
IAM00014746,Unknown,EMP12211,samar.bal73,Supply Chain,login_success,MFA,74.208.80.82,LPT-12211,Unknown,SID653925,False,Not Applicable,12.0,IN
IAM00002185,2026-09-05 02:27:17,EMP10799,baljiwan.raju72,Procurement,login_success,Password,172.16.168.123,VDR-10799,DEV82235,SID293061,False,Not Applicable,39.0,Maharashtra
IAM00016569,2026-06-08 00:00:00,EMP12747,chanakya.keer83,Brand,login_success,MFA,Unknown,LPT-12747,DEV55054,SID761337,True,Not Applicable,67.0,India
IAM00002467,2026-09-06 11:51:29,EMP10203,samaksh.subramanian60,Call Center,login_failed,Biometric,192.168.143.241,VDR-10203,Unknown,SID684516,False,Unknown,50.0,UNKNOWN
IAM00015625,2026-08-28 01:44:08,EMP12318,jacob.karnik59,Marketing,login_success,otp,214.26.114.113,VDR-12318,DEV95260,SID677935,True,Not Applicable,50.0,PB
IAM00018953,2026-09-03 00:00:00,EMP11072,yashoda.kannan15,R&D,login_success,otp,Unknown,LPT-11072,DEV37740,SID898197,True,Not Applicable,64.0,IN
IAM00009695,2026-09-05 08:29:43,EMP10527,william.modi62,Legal,login_failed,Certificate,Unknown,Unknown,Unknown,Unknown,True,OTP expired,78.0,UNKNOWN
IAM00005369,2026-08-01 10:59:56,EMP11986,yahvi.bhat30,Support,other,SSO,170.16.53.123,WS-11986,DEV97837,Unknown,True,Not Applicable,59.0,Maharashtra
IAM00009887,Unknown,EMP11055,urmi.sunder11,Unknown,login_failed,SSO,Unknown,LPT-11055,DEV65950,SID919473,True,MFA failed,93.0,IN
IAM00006672,Unknown,EMP12088,timothy.chad15,Procurement,login_success,otp,34.110.0.221,LPT-12088,DEV60145,SID359510,False,Not Applicable,35.0,PB
IAM00007883,2026-08-20 14:48:00,EMP10843,amol.dayal53,Unknown,login_success,SSO,172.16.135.248,VDR-10843,DEV28423,SID227786,True,Not Applicable,50.0,India
IAM00007891,2026-09-08 09:08:31,EMP12974,adweta.grewal52,Unknown,login_success,SSO,Unknown,LPT-12974,DEV45063,Unknown,False,Not Applicable,72.0,DL
IAM00011583,2026-09-03 00:00:00,EMP10665,daksh.kalita23,Sales,login_failed,Certificate,172.16.76.184,WS-10665,DEV98142,SID600790,True,account locked,1.0,Delhi
IAM00012559,2026-08-28 00:00:00,EMP12162,megha_garg48,Procurement,other,Certificate,Unknown,WS-12162,DEV11006,Unknown,True,Not Applicable,50.0,PB
IAM00015742,2026-08-14 00:00:00,EMP12226,udant.palla36,IT,login_success,SSO,Unknown,WS-12226,Unknown,SID347639,True,Not Applicable,74.0,PB
IAM00009678,2026-09-09 08:17:30,EMP11668,jeremiah.salvi4,R&D,login_success,Password,172.16.19.85,LPT-11668,DEV95118,SID261433,True,Not Applicable,2.0,remote
IAM00000667,2026-09-03 20:26:35,EMP11103,naksh.khalsa84,Finance,login_failed,Password,116.230.156.28,LPT-11103,DEV43315,SID119083,False,Unknown,18.0,Unknown
IAM00001700,2026-08-17 05:56:55,EMP12896,pahal.shere50,Legal,login_success,Certificate,172.16.141.178,VDR-12896,DEV38001,SID975821,False,Not Applicable,68.0,PB
IAM00019024,2026-08-24 09:12:12,EMP12390,hemani.mohanty26,Unknown,login_success,otp,172.16.206.176,WS-12390,DEV18876,Unknown,True,Not Applicable,50.0,Punjab
IAM00004944,2026-03-09 17:27:00,EMP10972,zaitra.hayre49,Operations,login_success,otp,Unknown,LPT-10972,Unknown,Unknown,True,Not Applicable,19.0,remote
IAM00015124,2026-08-04 11:36:41,EMP11544,gautam.thakur16,Human Resources,login_failed,Password,172.16.139.228,VDR-11544,Unknown,Unknown,False,wrong_password,34.0,India
IAM00010351,Unknown,EMP11159,ADYA.SHETTY2,Human Resources,login_failed,Password,Unknown,WS-11159,DEV21136,SID550235,False,bad token,69.0,Unknown
IAM00014574,2026-08-03 01:14:56,EMP12678,aadhya.saraf43,Supply Chain,login_success,Biometric,Unknown,VDR-12678,Unknown,SID317141,True,Not Applicable,4.0,Unknown
IAM00015506,2026-08-07 05:47:40,EMP11073,rachit.shanker56,Unknown,login_success,MFA,Unknown,WS-11073,DEV46747,SID369260,True,Not Applicable,87.0,Maharashtra
IAM00019640,2026-08-17 18:07:37,EMP12970,ethan.peri39,Procurement,login_failed,MFA,Unknown,LPT-12970,DEV32709,Unknown,False,wrong_password,99.0,Unknown
IAM00006865,2026-08-31 19:02:14,EMP11416,ria.khare57,Legal,login_success,MFA,51.191.3.199,WS-11416,DEV75585,SID746310,True,Not Applicable,80.0,Punjab
IAM00017480,2026-08-24 10:21:00,EMP11745,yuvraj.mani31,Legal,other,Password,Unknown,LPT-11745,Unknown,Unknown,True,Not Applicable,49.0,remote
IAM00003473,2026-08-10 00:00:00,EMP12280,viraj.tripathi85,Unknown,login_failed,Password,Unknown,LPT-12280,DEV72491,Unknown,True,bad token,45.0,India
IAM00002824,2026-06-08 23:55:00,EMP11082,om.jain49,IT,login_success,Password,192.168.243.137,VDR-11082,Unknown,SID928113,True,Not Applicable,28.0,Maharashtra
IAM00012514,2026-08-09 19:28:40,EMP10947,vansha.choudhury76,Sales,login_failed,MFA,172.16.63.63,Unknown,Unknown,SID161801,True,bad token,50.0,UNKNOWN
IAM00018895,2026-08-09 13:45:37,EMP12826,Unknown,Compliance,other,SSO,Unknown,LPT-12826,DEV63528,Unknown,True,Not Applicable,36.0,IN
IAM00014810,2026-09-07 03:13:35,EMP12579,balveer.nair93,Unknown,login_success,MFA,172.16.248.77,VDR-12579,DEV22006,Unknown,True,Not Applicable,50.0,Punjab
IAM00003539,2026-08-27 19:10:00,EMP10194,ayush.dua87,Unknown,login_success,Biometric,Unknown,LPT-10194,DEV40932,SID-435781,False,Not Applicable,45.0,Maharashtra
IAM00017012,2026-08-31 16:34:10,EMP12672,meera.kulkarni21,Unknown,login_success,SSO,Unknown,LPT-12672,DEV32716,SID231099,True,Not Applicable,48.0,Unknown
IAM00016053,2026-08-08 19:09:32,EMP10667,nathaniel.dhaliwal53,IT,login_failed,SSO,172.16.117.51,VDR-10667,DEV98892,SID887487,False,account locked,61.0,Maharashtra
IAM00002817,Unknown,EMP10721,chameli.rama10,Marketing,login_success,Biometric,172.16.9.31,WS-10721,DEV53601,Unknown,True,Not Applicable,95.0,Unknown
IAM00011763,2026-08-24 13:03:10,EMP12546,reva.nayak73,IT,login_success,MFA,199.227.36.150,WS-12546,DEV38336,Unknown,True,Not Applicable,50.0,Unknown
IAM00002525,2026-08-02 01:10:59,EMP11406,urishilla.bhatt88,Sales,login_success,otp,Unknown,WS-11406,DEV78076,SID366738,True,Not Applicable,28.0,Punjab
IAM00000026,2026-08-31 02:24:00,EMP10802,panini.gokhale89,Finance,login_success,SSO,172.16.80.63,LPT-10802,DEV37504,SID933965,False,Not Applicable,97.0,ind
IAM00015688,2026-08-20 09:36:43,EMP10781,rohan.wali29,R&D,other,Biometric,Unknown,WS-10781,Unknown,Unknown,False,Not Applicable,50.0,Maharashtra
IAM00006629,Unknown,EMP12603,gautam.dass68,Unknown,login_success,Biometric,Unknown,Unknown,DEV97646,SID250413,True,Not Applicable,21.0,ind
IAM00019548,2026-02-08 15:12:00,EMP10949,rachita_gala98,Unknown,login_success,SSO,172.16.163.214,VDR-10949,DEV63313,SID165742,False,Not Applicable,71.0,Punjab
IAM00013482,2026-08-13 01:28:14,EMP12579,balveer.nair93,IT,login_success,otp,192.168.7.101,VDR-12579,DEV22006,Unknown,True,Not Applicable,47.0,remote
IAM00015141,2026-08-26 11:03:15,EMP10002,xalak.tiwari72,Sales,login_success,Password,Unknown,LPT-10002,DEV68878,SID748477,False,Not Applicable,25.0,Delhi
IAM00015184,2026-08-19 23:52:04,EMP11539,Unknown,Operations,login_failed,SSO,Unknown,LPT-11539,DEV29435,Unknown,False,OTP expired,76.0,Punjab
IAM00019306,Unknown,EMP10841,luke.mohan55,IT Support,login_failed,Biometric,Unknown,WS-10841,DEV27882,SID714831,False,Unknown,50.0,UNKNOWN
IAM00017439,2026-09-02 08:16:33,EMP12149,teerth.chowdhury93,Unknown,login_failed,Certificate,Unknown,LPT-12149,DEV42587,Unknown,False,unknown user,62.0,PB
IAM00005934,2026-08-02 01:40:33,EMP10942,udarsh.chokshi75,R&D,other,otp,Unknown,VDR-10942,DEV89541,Unknown,False,Not Applicable,22.0,DL
IAM00010582,Unknown,EMP10014,ridhi.saini2,Human Resources,login_failed,Biometric,Unknown,WS-10014,DEV94012,Unknown,True,bad token,72.0,Unknown
IAM00016699,2026-08-22 22:09:19,EMP12776,abeer.bhatt30,IT,login_success,Certificate,137.52.140.4,VDR-12776,Unknown,SID415346,True,Not Applicable,84.0,ind
IAM00012328,Unknown,EMP10748,faqid.kuruvilla95,IT Support,login_success,Biometric,196.88.116.107,LPT-10748,DEV13809,SID588678,True,Not Applicable,3.0,Delhi
IAM00012689,2026-08-08 09:58:51,EMP10121,mason.sarna33,Unknown,login_failed,Certificate,192.168.252.48,WS-10121,Unknown,Unknown,True,unknown user,50.0,remote
IAM00005048,Unknown,EMP10300,adweta.kaur27,Unknown,login_failed,otp,147.197.53.114,Unknown,DEV19064,SID730506,False,unknown user,9.0,Delhi
IAM00017502,2026-08-10 05:55:53,EMP10746,OVIYA.ACHARYA25,Unknown,login_failed,Certificate,144.129.156.33,WS-10746,DEV75210,SID-848790,False,Unknown,50.0,DL
IAM00000790,2026-09-09 05:21:35,EMP10447,Unknown,Unknown,login_success,otp,Unknown,LPT-10447,DEV77070,SID476993,True,Not Applicable,74.0,PB
IAM00003098,2026-08-02 19:46:14,EMP10472,aryan.gour66,Marketing,login_success,Password,172.16.247.236,WS-10472,DEV82559,SID625383,True,Not Applicable,72.0,Unknown
IAM00010634,2026-08-26 00:00:00,EMP12149,teerth.chowdhury93,Legal,login_failed,MFA,Unknown,LPT-12149,DEV42587,Unknown,False,wrong_password,98.0,Unknown
IAM00017224,2026-01-09 00:00:00,EMP11521,mohini.hegde96,Unknown,login_failed,Password,Unknown,WS-11521,DEV83831,Unknown,True,unknown user,87.0,remote
IAM00000106,2026-07-09 00:00:00,EMP10727,kabir.sampath9,Unknown,login_success,Biometric,172.16.186.30,WS-10727,DEV73185,SID350596,True,Not Applicable,3.0,DL
IAM00002731,2026-08-17 10:21:02,EMP11001,aarush.prashad25,Procurement,login_success,Certificate,192.168.76.209,VDR-11001,DEV81188,SID420378,True,Not Applicable,14.0,Punjab
IAM00007442,2026-08-26 00:00:00,EMP11566,ekani.panchal59,Human Resources,login_success,SSO,172.16.49.50,VDR-11566,DEV48759,SID471728,False,Not Applicable,70.0,remote
IAM00004820,2026-08-24 00:00:00,EMP11056,yashoda.chada85,Legal,login_success,MFA,Unknown,VDR-11056,DEV63950,Unknown,True,Not Applicable,50.0,Delhi
IAM00017376,2026-08-23 02:11:00,EMP12505,radhika.bath93,Procurement,login_success,Password,Unknown,LPT-12505,DEV68365,SID553728,True,Not Applicable,37.0,Unknown
IAM00018045,2026-01-08 14:03:00,EMP12525,oeshi.gara54,R&D,login_success,Biometric,131.253.239.175,VDR-12525,DEV96412,SID936922,False,Not Applicable,50.0,India
IAM00009640,2026-07-09 00:00:00,EMP12342,lohit.doctor85,Compliance,login_success,Certificate,Unknown,VDR-12342,DEV72066,SID862528,False,Not Applicable,92.0,Unknown
IAM00002761,2026-09-06 11:44:44,EMP10691,JOSHUA.VISWANATHAN97,Unknown,login_success,otp,Unknown,LPT-10691,DEV69372,SID421582,True,Not Applicable,50.0,IN
IAM00016614,2026-08-21 09:17:06,EMP11270,pallavi.prashad61,Unknown,login_success,Biometric,Unknown,LPT-11270,DEV84352,Unknown,False,Not Applicable,51.0,DL
IAM00010493,2026-08-26 03:16:01,EMP10136,aishani.chanda55,Unknown,login_success,Password,192.168.48.157,WS-10136,DEV19632,SID937019,True,Not Applicable,14.0,remote
IAM00019972,2026-08-18 12:25:48,EMP10335,fariq.saxena84,Finance,login_success,Biometric,49.180.26.126,VDR-10335,DEV50043,Unknown,True,Not Applicable,70.0,IN
IAM00012354,2026-09-02 14:50:11,EMP10563,unnati.rau74,Legal,login_success,SSO,Unknown,LPT-10563,Unknown,SID852912,True,Not Applicable,77.0,Maharashtra
IAM00000886,2026-09-08 19:53:07,EMP10918,isha.vyas39,Operations,login_success,MFA,Unknown,WS-10918,DEV79178,Unknown,False,Not Applicable,14.0,remote
IAM00009908,2026-08-02 19:33:50,EMP10436,omkaar.pau69,Unknown,login_failed,Biometric,192.168.82.190,WS-10436,DEV79603,Unknown,False,expired password,37.0,Unknown
IAM00004065,2026-08-25 10:12:00,EMP11107,warhi.grewal19,Sales,login_failed,Certificate,34.30.138.147,LPT-11107,DEV59434,Unknown,False,bad token,12.0,UNKNOWN
IAM00019326,2026-08-01 17:05:04,EMP12413,lopa.dhawan30,Marketing,login_success,Password,Unknown,WS-12413,DEV72149,SID923299,True,Not Applicable,74.0,ind
IAM00006429,2026-08-17 18:14:04,EMP12100,abdul_narain72,R&D,login_success,MFA,172.16.114.166,LPT-12100,DEV88520,SID111046,True,Not Applicable,47.0,UNKNOWN
IAM00001447,2026-08-09 19:30:00,EMP10922,aahana.kaur82,Finance,login_success,otp,Unknown,VDR-10922,DEV87660,Unknown,True,Not Applicable,5.0,Delhi
IAM00015846,2026-08-01 23:25:01,EMP10044,gopal.lala36,Human Resources,login_failed,Certificate,172.16.212.65,VDR-10044,DEV76768,Unknown,True,OTP expired,80.0,India
IAM00008089,2026-08-26 03:30:16,EMP10688,keya.solanki95,Procurement,login_success,Biometric,192.168.121.158,VDR-10688,DEV88128,SID443007,True,Not Applicable,64.0,remote
IAM00013286,Unknown,EMP10494,anvi.chakrabarti53,Legal,login_success,MFA,185.171.254.13,WS-10494,DEV66757,SID891780,True,Not Applicable,34.0,remote
IAM00015411,2026-08-09 18:58:47,EMP10480,kamya.taneja57,Sales,login_success,Certificate,40.11.251.138,VDR-10480,DEV81645,SID930066,True,Not Applicable,79.0,ind
IAM00006555,2026-08-30 21:31:00,EMP11287,zansi.boase65,Operations,login_success,Password,153.13.192.39,WS-11287,DEV71151,SID687228,True,Not Applicable,80.0,PB
IAM00001842,2026-08-16 23:09:00,EMP10897,tanvi.singh95,R&D,login_success,Certificate,Unknown,LPT-10897,DEV68918,SID804113,False,Not Applicable,87.0,PB
IAM00002143,2026-09-05 19:55:54,EMP10951,leena.batra60,Unknown,login_failed,SSO,172.16.25.64,LPT-10951,DEV10071,Unknown,False,account locked,50.0,IN
IAM00019859,2026-08-19 15:13:34,EMP12775,azad.dara84,R&D,login_failed,SSO,192.168.207.227,VDR-12775,DEV18826,SID777446,True,wrong_password,39.0,Unknown
IAM00004349,2026-08-17 03:00:14,EMP11572,peter.chowdhury40,Sales,login_success,Password,Unknown,LPT-11572,DEV17762,SID388528,True,Not Applicable,76.0,Unknown
IAM00004922,2026-09-05 01:01:03,EMP12254,harini.ram37,Unknown,other,MFA,192.168.161.29,VDR-12254,DEV11599,Unknown,False,Not Applicable,47.0,UNKNOWN
IAM00009060,2026-06-09 00:00:00,EMP12145,Unknown,Marketing,login_failed,Certificate,172.16.33.221,VDR-12145,DEV75773,SID707995,True,Unknown,73.0,UNKNOWN
IAM00007851,2026-09-04 23:56:38,EMP10466,tanvi.mane92,Legal,login_failed,Biometric,46.120.232.230,VDR-10466,DEV35679,Unknown,False,bad token,43.0,Unknown
IAM00000628,2026-02-08 20:29:00,EMP10725,tanveer.bhavsar20,Unknown,login_success,Password,Unknown,WS-10725,DEV44922,SID344254,True,Not Applicable,3.0,Punjab
IAM00015041,2026-09-05 20:22:05,EMP10310,gabriel.trivedi30,Legal,login_success,Certificate,Unknown,VDR-10310,DEV96154,SID176882,False,Not Applicable,80.0,India
IAM00011405,2026-08-05 00:00:00,EMP10073,eta.saini12,Unknown,login_success,MFA,192.168.219.246,WS-10073,DEV84691,SID836789,False,Not Applicable,54.0,India
IAM00001844,2026-08-21 00:00:00,EMP10356,samaksh_munshi71,Legal,login_success,SSO,Unknown,LPT-10356,DEV64559,SID589667,True,Not Applicable,66.0,India
IAM00005031,2026-08-25 18:52:11,EMP10152,finn.vig49,Call Center,login_failed,Biometric,Unknown,VDR-10152,DEV97562,Unknown,False,Unknown,11.0,IN
IAM00014383,2026-09-06 04:36:16,EMP11358,lavanya.pillai59,Unknown,login_failed,Biometric,170.26.122.121,WS-11358,DEV44521,Unknown,True,Unknown,4.0,ind
IAM00018013,2026-08-18 00:00:00,EMP10467,maanas.rama25,Operations,login_success,Certificate,172.16.14.164,WS-10467,DEV16094,SID551808,True,Not Applicable,94.0,remote
IAM00012433,Unknown,EMP10855,manthan.peri83,Unknown,other,Biometric,192.168.236.32,LPT-10855,DEV92352,Unknown,False,Not Applicable,58.0,ind
IAM00002411,2026-08-22 03:25:58,EMP11411,zaid.raval52,Marketing,login_success,Certificate,Unknown,VDR-11411,Unknown,Unknown,False,Not Applicable,37.0,Maharashtra
